trial_id,inner_fold,n_inner_train,n_validation,n_inner_train_edcs,n_validation_edcs,hidden_size1,hidden_size2,hidden_size3,lr,weight_decay,batch_size,dropout,pr_auc,roc_auc,precision,recall,specificity,balanced_accuracy,mcc,f1_score,accuracy,threshold,tp,tn,fp,fn
83,7,649,66,59,6,40,20,10,0.0009311151518576577,0.0004926979205492536,50,0.5,0.7690476190476191,0.9694444444444444,0.8,0.6666666666666666,0.9833333333333333,0.825,0.7061788191316446,0.7272727272727272,0.9545454545454546,0.5,4,59,1,2
83,8,649,66,59,6,40,20,10,0.0009311151518576577,0.0004926979205492536,50,0.5,0.8400383141762452,0.9333333333333333,1.0,0.5,1.0,0.75,0.6900655593423543,0.6666666666666666,0.9545454545454546,0.5,3,60,0,3
83,9,649,66,59,6,40,20,10,0.0009311151518576577,0.0004926979205492536,50,0.5,1.0,1.0,0.75,1.0,0.9666666666666667,0.9833333333333334,0.85146931829632,0.8571428571428571,0.9696969696969697,0.5,6,58,2,0
83,10,649,66,59,6,40,20,10,0.0009311151518576577,0.0004926979205492536,50,0.5,0.8555555555555555,0.9791666666666667,0.8,0.6666666666666666,0.9833333333333333,0.825,0.7061788191316446,0.7272727272727272,0.9545454545454546,0.5,4,59,1,2
84,1,638,77,58,7,20,50,100,0.0005835296694668841,0.0004962394437490597,100,0.5,0.9821428571428571,0.9979591836734694,1.0,0.42857142857142855,1.0,0.7142857142857143,0.6367145399670133,0.6,0.948051948051948,0.5,3,70,0,4
84,2,638,77,58,7,20,50,100,0.0005835296694668841,0.0004962394437490597,100,0.5,0.8260204081632654,0.9887755102040815,0.8,0.5714285714285714,0.9857142857142858,0.7785714285714286,0.65,0.6666666666666666,0.948051948051948,0.5,4,69,1,3
84,3,638,77,58,7,20,50,100,0.0005835296694668841,0.0004962394437490597,100,0.5,0.982142857142857,0.9979591836734695,1.0,0.7142857142857143,1.0,0.8571428571428572,0.8333333333333334,0.8333333333333333,0.974025974025974,0.5,5,70,0,2
84,4,638,77,58,7,20,50,100,0.0005835296694668841,0.0004962394437490597,100,0.5,0.9325396825396826,0.9918367346938775,0.8333333333333334,0.7142857142857143,0.9857142857142858,0.8500000000000001,0.7507429809689721,0.7692307692307692,0.961038961038961,0.5,5,69,1,2
84,5,638,77,58,7,20,50,100,0.0005835296694668841,0.0004962394437490597,100,0.5,0.7276437847866419,0.9806122448979592,0.8333333333333334,0.7142857142857143,0.9857142857142858,0.8500000000000001,0.7507429809689721,0.7692307692307692,0.961038961038961,0.5,5,69,1,2
84,6,649,66,59,6,20,50,100,0.0005835296694668841,0.0004962394437490597,100,0.5,1.0,1.0,1.0,0.5,1.0,0.75,0.6900655593423543,0.6666666666666666,0.9545454545454546,0.5,3,60,0,3
84,7,649,66,59,6,20,50,100,0.0005835296694668841,0.0004962394437490597,100,0.5,0.7690476190476191,0.9694444444444444,0.8,0.6666666666666666,0.9833333333333333,0.825,0.7061788191316446,0.7272727272727272,0.9545454545454546,0.5,4,59,1,2
84,8,649,66,59,6,20,50,100,0.0005835296694668841,0.0004962394437490597,100,0.5,0.8400383141762452,0.9333333333333333,1.0,0.5,1.0,0.75,0.6900655593423543,0.6666666666666666,0.9545454545454546,0.5,3,60,0,3
84,9,649,66,59,6,20,50,100,0.0005835296694668841,0.0004962394437490597,100,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,6,60,0,0
84,10,649,66,59,6,20,50,100,0.0005835296694668841,0.0004962394437490597,100,0.5,0.8222222222222222,0.9777777777777779,0.8333333333333334,0.8333333333333334,0.9833333333333333,0.9083333333333333,0.8166666666666667,0.8333333333333334,0.9696969696969697,0.5,5,59,1,1
85,1,638,77,58,7,20,50,80,0.0006604077820026486,0.0004980525232096034,300,0.5,0.9821428571428571,0.9979591836734694,1.0,0.42857142857142855,1.0,0.7142857142857143,0.6367145399670133,0.6,0.948051948051948,0.5,3,70,0,4
85,2,638,77,58,7,20,50,80,0.0006604077820026486,0.0004980525232096034,300,0.5,0.8260204081632654,0.9887755102040816,0.8,0.5714285714285714,0.9857142857142858,0.7785714285714286,0.65,0.6666666666666666,0.948051948051948,0.5,4,69,1,3
85,3,638,77,58,7,20,50,80,0.0006604077820026486,0.0004980525232096034,300,0.5,0.982142857142857,0.9979591836734694,1.0,0.5714285714285714,1.0,0.7857142857142857,0.7402332101976052,0.7272727272727273,0.961038961038961,0.5,4,70,0,3
85,4,638,77,58,7,20,50,80,0.0006604077820026486,0.0004980525232096034,300,0.5,0.9325396825396826,0.9918367346938776,0.0,0.0,1.0,0.5,0.0,0.0,0.9090909090909091,0.5,0,70,0,7
85,5,638,77,58,7,20,50,80,0.0006604077820026486,0.0004980525232096034,300,0.5,0.7407029478458049,0.9846938775510204,0.8333333333333334,0.7142857142857143,0.9857142857142858,0.8500000000000001,0.7507429809689721,0.7692307692307692,0.961038961038961,0.5,5,69,1,2
85,6,649,66,59,6,20,50,80,0.0006604077820026486,0.0004980525232096034,300,0.5,1.0,1.0,1.0,0.5,1.0,0.75,0.6900655593423543,0.6666666666666666,0.9545454545454546,0.5,3,60,0,3
85,7,649,66,59,6,20,50,80,0.0006604077820026486,0.0004980525232096034,300,0.5,0.7690476190476191,0.9694444444444444,0.8,0.6666666666666666,0.9833333333333333,0.825,0.7061788191316446,0.7272727272727272,0.9545454545454546,0.5,4,59,1,2
85,8,649,66,59,6,20,50,80,0.0006604077820026486,0.0004980525232096034,300,0.5,0.8400383141762451,0.9333333333333333,0.0,0.0,1.0,0.5,0.0,0.0,0.9090909090909091,0.5,0,60,0,6
85,9,649,66,59,6,20,50,80,0.0006604077820026486,0.0004980525232096034,300,0.5,1.0,1.0,0.8571428571428571,1.0,0.9833333333333333,0.9916666666666667,0.9180725150319787,0.923076923076923,0.9848484848484849,0.5,6,59,1,0
85,10,649,66,59,6,20,50,80,0.0006604077820026486,0.0004980525232096034,300,0.5,0.9242424242424242,0.986111111111111,0.0,0.0,1.0,0.5,0.0,0.0,0.9090909090909091,0.5,0,60,0,6
86,1,638,77,58,7,10,30,80,0.0005505285976921684,0.0004933050687897267,20,0.5,0.9821428571428571,0.9979591836734694,1.0,0.5714285714285714,1.0,0.7857142857142857,0.7402332101976052,0.7272727272727273,0.961038961038961,0.5,4,70,0,3
86,2,638,77,58,7,10,30,80,0.0005505285976921684,0.0004933050687897267,20,0.5,0.8260204081632654,0.9887755102040816,0.8,0.5714285714285714,0.9857142857142858,0.7785714285714286,0.65,0.6666666666666666,0.948051948051948,0.5,4,69,1,3
86,3,638,77,58,7,10,30,80,0.0005505285976921684,0.0004933050687897267,20,0.5,0.982142857142857,0.9979591836734694,1.0,0.7142857142857143,1.0,0.8571428571428572,0.8333333333333334,0.8333333333333333,0.974025974025974,0.5,5,70,0,2
86,4,638,77,58,7,10,30,80,0.0005505285976921684,0.0004933050687897267,20,0.5,0.9325396825396826,0.9918367346938775,0.7777777777777778,1.0,0.9714285714285714,0.9857142857142858,0.8692269873603531,0.8750000000000001,0.974025974025974,0.5,7,68,2,0
86,5,638,77,58,7,10,30,80,0.0005505285976921684,0.0004933050687897267,20,0.5,0.747845804988662,0.9846938775510204,0.7777777777777778,1.0,0.9714285714285714,0.9857142857142858,0.8692269873603531,0.8750000000000001,0.974025974025974,0.5,7,68,2,0
86,6,649,66,59,6,10,30,80,0.0005505285976921684,0.0004933050687897267,20,0.5,1.0,1.0,1.0,0.5,1.0,0.75,0.6900655593423543,0.6666666666666666,0.9545454545454546,0.5,3,60,0,3
86,7,649,66,59,6,10,30,80,0.0005505285976921684,0.0004933050687897267,20,0.5,0.7690476190476191,0.9694444444444444,0.8,0.6666666666666666,0.9833333333333333,0.825,0.7061788191316446,0.7272727272727272,0.9545454545454546,0.5,4,59,1,2
86,8,649,66,59,6,10,30,80,0.0005505285976921684,0.0004933050687897267,20,0.5,0.8388888888888889,0.9305555555555556,1.0,0.5,1.0,0.75,0.6900655593423543,0.6666666666666666,0.9545454545454546,0.5,3,60,0,3
86,9,649,66,59,6,10,30,80,0.0005505285976921684,0.0004933050687897267,20,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,6,60,0,0
86,10,649,66,59,6,10,30,80,0.0005505285976921684,0.0004933050687897267,20,0.5,0.8297979797979798,0.9805555555555555,0.8333333333333334,0.8333333333333334,0.9833333333333333,0.9083333333333333,0.8166666666666667,0.8333333333333334,0.9696969696969697,0.5,5,59,1,1
87,1,638,77,58,7,60,10,40,0.0007350570684571588,0.0005000223891702862,100,0.5,0.9821428571428571,0.9979591836734694,1.0,0.5714285714285714,1.0,0.7857142857142857,0.7402332101976052,0.7272727272727273,0.961038961038961,0.5,4,70,0,3
87,2,638,77,58,7,60,10,40,0.0007350570684571588,0.0005000223891702862,100,0.5,0.8260204081632654,0.9887755102040817,0.875,1.0,0.9857142857142858,0.9928571428571429,0.9287087810503355,0.9333333333333333,0.987012987012987,0.5,7,69,1,0
87,3,638,77,58,7,60,10,40,0.0007350570684571588,0.0005000223891702862,100,0.5,0.982142857142857,0.9979591836734694,1.0,0.5714285714285714,1.0,0.7857142857142857,0.7402332101976052,0.7272727272727273,0.961038961038961,0.5,4,70,0,3
87,4,638,77,58,7,60,10,40,0.0007350570684571588,0.0005000223891702862,100,0.5,0.9325396825396826,0.9918367346938776,0.7777777777777778,1.0,0.9714285714285714,0.9857142857142858,0.8692269873603531,0.8750000000000001,0.974025974025974,0.5,7,68,2,0
87,5,638,77,58,7,60,10,40,0.0007350570684571588,0.0005000223891702862,100,0.5,0.7478458049886622,0.9846938775510204,0.8333333333333334,0.7142857142857143,0.9857142857142858,0.8500000000000001,0.7507429809689721,0.7692307692307692,0.961038961038961,0.5,5,69,1,2
87,6,649,66,59,6,60,10,40,0.0007350570684571588,0.0005000223891702862,100,0.5,1.0,1.0,1.0,0.5,1.0,0.75,0.6900655593423543,0.6666666666666666,0.9545454545454546,0.5,3,60,0,3
87,7,649,66,59,6,60,10,40,0.0007350570684571588,0.0005000223891702862,100,0.5,0.7690476190476191,0.9694444444444446,0.8,0.6666666666666666,0.9833333333333333,0.825,0.7061788191316446,0.7272727272727272,0.9545454545454546,0.5,4,59,1,2
87,8,649,66,59,6,60,10,40,0.0007350570684571588,0.0005000223891702862,100,0.5,0.8400383141762452,0.9333333333333333,1.0,0.5,1.0,0.75,0.6900655593423543,0.6666666666666666,0.9545454545454546,0.5,3,60,0,3
87,9,649,66,59,6,60,10,40,0.0007350570684571588,0.0005000223891702862,100,0.5,1.0,1.0,0.8571428571428571,1.0,0.9833333333333333,0.9916666666666667,0.9180725150319787,0.923076923076923,0.9848484848484849,0.5,6,59,1,0
87,10,649,66,59,6,60,10,40,0.0007350570684571588,0.0005000223891702862,100,0.5,0.8222222222222222,0.9777777777777777,0.8333333333333334,0.8333333333333334,0.9833333333333333,0.9083333333333333,0.8166666666666667,0.8333333333333334,0.9696969696969697,0.5,5,59,1,1
88,1,638,77,58,7,50,100,50,0.0006141762210623987,0.0004940007174691852,20,0.5,0.9821428571428571,0.9979591836734694,1.0,0.8571428571428571,1.0,0.9285714285714286,0.9192771195538434,0.923076923076923,0.987012987012987,0.5,6,70,0,1
88,2,638,77,58,7,50,100,50,0.0006141762210623987,0.0004940007174691852,20,0.5,0.8260204081632654,0.9887755102040816,0.8,0.5714285714285714,0.9857142857142858,0.7785714285714286,0.65,0.6666666666666666,0.948051948051948,0.5,4,69,1,3
88,3,638,77,58,7,50,100,50,0.0006141762210623987,0.0004940007174691852,20,0.5,0.982142857142857,0.9979591836734694,1.0,0.7142857142857143,1.0,0.8571428571428572,0.8333333333333334,0.8333333333333333,0.974025974025974,0.5,5,70,0,2
88,4,638,77,58,7,50,100,50,0.0006141762210623987,0.0004940007174691852,20,0.5,0.9325396825396826,0.9918367346938776,0.7777777777777778,1.0,0.9714285714285714,0.9857142857142858,0.8692269873603531,0.8750000000000001,0.974025974025974,0.5,7,68,2,0
88,5,638,77,58,7,50,100,50,0.0006141762210623987,0.0004940007174691852,20,0.5,0.7407029478458049,0.9846938775510204,0.8333333333333334,0.7142857142857143,0.9857142857142858,0.8500000000000001,0.7507429809689721,0.7692307692307692,0.961038961038961,0.5,5,69,1,2
88,6,649,66,59,6,50,100,50,0.0006141762210623987,0.0004940007174691852,20,0.5,1.0,1.0,1.0,0.5,1.0,0.75,0.6900655593423543,0.6666666666666666,0.9545454545454546,0.5,3,60,0,3
88,7,649,66,59,6,50,100,50,0.0006141762210623987,0.0004940007174691852,20,0.5,0.7690476190476191,0.9694444444444444,0.8,0.6666666666666666,0.9833333333333333,0.825,0.7061788191316446,0.7272727272727272,0.9545454545454546,0.5,4,59,1,2
88,8,649,66,59,6,50,100,50,0.0006141762210623987,0.0004940007174691852,20,0.5,0.8400383141762452,0.9333333333333335,1.0,0.5,1.0,0.75,0.6900655593423543,0.6666666666666666,0.9545454545454546,0.5,3,60,0,3
88,9,649,66,59,6,50,100,50,0.0006141762210623987,0.0004940007174691852,20,0.5,1.0,1.0,0.8571428571428571,1.0,0.9833333333333333,0.9916666666666667,0.9180725150319787,0.923076923076923,0.9848484848484849,0.5,6,59,1,0
88,10,649,66,59,6,50,100,50,0.0006141762210623987,0.0004940007174691852,20,0.5,0.8222222222222222,0.9777777777777777,0.7142857142857143,0.8333333333333334,0.9666666666666667,0.9,0.7469064529073725,0.7692307692307692,0.9545454545454546,0.5,5,58,2,1
89,1,638,77,58,7,60,10,20,0.0004814179710486647,0.0004997097457549745,300,0.5,0.982142857142857,0.9979591836734694,0.0,0.0,1.0,0.5,0.0,0.0,0.9090909090909091,0.5,0,70,0,7
89,2,638,77,58,7,60,10,20,0.0004814179710486647,0.0004997097457549745,300,0.5,0.8736394557823128,0.9897959183673469,0.0,0.0,1.0,0.5,0.0,0.0,0.9090909090909091,0.5,0,70,0,7
89,3,638,77,58,7,60,10,20,0.0004814179710486647,0.0004997097457549745,300,0.5,0.982142857142857,0.9979591836734694,0.0,0.0,1.0,0.5,0.0,0.0,0.9090909090909091,0.5,0,70,0,7
89,4,638,77,58,7,60,10,20,0.0004814179710486647,0.0004997097457549745,300,0.5,0.9325396825396826,0.9918367346938775,0.0,0.0,1.0,0.5,0.0,0.0,0.9090909090909091,0.5,0,70,0,7
89,5,638,77,58,7,60,10,20,0.0004814179710486647,0.0004997097457549745,300,0.5,0.8081632653061224,0.9836734693877551,0.0,0.0,1.0,0.5,0.0,0.0,0.9090909090909091,0.5,0,70,0,7
89,6,649,66,59,6,60,10,20,0.0004814179710486647,0.0004997097457549745,300,0.5,1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.0,0.9090909090909091,0.5,0,60,0,6
89,7,649,66,59,6,60,10,20,0.0004814179710486647,0.0004997097457549745,300,0.5,0.7477564102564103,0.9638888888888889,0.0,0.0,1.0,0.5,0.0,0.0,0.9090909090909091,0.5,0,60,0,6
89,8,649,66,59,6,60,10,20,0.0004814179710486647,0.0004997097457549745,300,0.5,0.8400383141762451,0.9333333333333333,0.0,0.0,1.0,0.5,0.0,0.0,0.9090909090909091,0.5,0,60,0,6
89,9,649,66,59,6,60,10,20,0.0004814179710486647,0.0004997097457549745,300,0.5,1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.0,0.9090909090909091,0.5,0,60,0,6
89,10,649,66,59,6,60,10,20,0.0004814179710486647,0.0004997097457549745,300,0.5,0.861111111111111,0.9777777777777779,0.0,0.0,1.0,0.5,0.0,0.0,0.9090909090909091,0.5,0,60,0,6
90,1,638,77,58,7,20,10,50,0.00032845159617507974,0.0004901279465639264,50,0.5,0.9821428571428571,0.9979591836734694,1.0,0.5714285714285714,1.0,0.7857142857142857,0.7402332101976052,0.7272727272727273,0.961038961038961,0.5,4,70,0,3
90,2,638,77,58,7,20,10,50,0.00032845159617507974,0.0004901279465639264,50,0.5,0.8260204081632654,0.9887755102040817,0.8,0.5714285714285714,0.9857142857142858,0.7785714285714286,0.65,0.6666666666666666,0.948051948051948,0.5,4,69,1,3
90,3,638,77,58,7,20,10,50,0.00032845159617507974,0.0004901279465639264,50,0.5,0.982142857142857,0.9979591836734694,0.0,0.0,1.0,0.5,0.0,0.0,0.9090909090909091,0.5,0,70,0,7
90,4,638,77,58,7,20,10,50,0.00032845159617507974,0.0004901279465639264,50,0.5,0.9325396825396826,0.9918367346938776,0.7142857142857143,0.7142857142857143,0.9714285714285714,0.8428571428571429,0.6857142857142857,0.7142857142857143,0.948051948051948,0.5,5,68,2,2
