,nAtom,nC,GATS2e,nBonds,nBonds2,SpMax_Dt,SpAD_Dt,SpMAD_Dt,fragC,Kier2,MDEC-33,MLFER_BH,MLFER_BO,MLFER_S,MLFER_E,MLFER_L,MPC5,TPC,piPC2,TpiPC,R_TpiPCTPC,GGI4,GGI5,GGI6,GGI7,VAdjMat,MWC3,MWC7,WTPT-3,WTPT-4
976,0.8451405800932302,0.6596394633597116,1.1030663554881284,0.6278590574249333,0.7947082977460554,0.13729148785103198,0.13003943701574308,0.19030959877268439,-0.2915675236526711,1.4125211050140487,-0.4695993227926091,0.610306918913848,0.6753451418707574,0.1551760097313849,-0.40402359369834084,0.4003120518265298,-0.1595277440650719,-0.1025242487971474,0.5171668510466589,0.1129285845766249,-0.5919365214192901,-0.15207383341199318,-0.08604372301821131,-0.1668367765838297,0.49620255888700165,0.9271834078238038,0.6238756575648419,0.4351739403115277,0.7652990484868617,2.2510510324595736
243,-0.3965632527425443,-0.5350335189218905,0.39039354846683444,0.11614179140660001,-0.4300718532551742,-0.32624247002436896,-0.32343383722549324,-0.5018229371312717,-0.3347093464353948,-0.35554043279905523,-0.5070515548640717,-0.6822771206105059,-0.6779968611783332,-0.8965312158059849,-1.1878211495164597,-0.849644264374871,-0.1595277440650719,-0.24011327787704723,0.4007876422693452,-0.16131048571506867,-0.6631536949884954,0.9139267334997409,0.5736559082605531,0.3391590372563032,-0.19454508628832085,0.5384113949462721,0.7015188613994393,0.876059943088799,1.3110158576652164,-0.6787758418132509
305,-0.07726798144191654,-0.16744183206601293,-0.1090987292342139,-0.3955754746117333,-0.11512838585485803,-0.4160200488651125,-0.41126285605556656,-0.4308351350727162,-0.3787736987619001,-0.036049947080180125,-0.41787398605399434,-0.5522686678923892,-0.5690591148028646,-0.5524357172992034,-0.6085177084092025,-0.42503729874610086,-0.54405258470133,-0.41565790118588497,-0.19644766293341362,-0.38217489646451436,-0.5392789748467556,-0.5518240460038935,-0.2179836490364723,-0.38369212410746856,-0.33269461532338535,-0.028141480454464907,-0.10950763417916858,-0.17014708857202787,-0.553597963820834,-0.3118795236038777
917,0.34845904695892044,0.8434353067876504,-0.04736967326783491,0.9476823486863917,0.4447711117457041,0.8248260828592481,0.8097741983405119,1.4476720421875295,0.7774271518150958,0.29974109496697177,1.9924656117272521,0.04610356961791788,0.08205341545666699,0.6342206834846756,0.9069400935273817,0.853739084839808,1.2448238478238707,0.809596125017016,1.1580945651321364,1.3574952877339406,0.8401403250399846,1.609788215048373,0.7055958342788142,0.44180390282522336,0.18152863188606502,0.9682846899473467,0.9468691444207585,0.9096041001184988,0.5535236303914668,1.5063011861606461
585,-0.29013149564233504,-0.5350335189218905,1.0809874152638441,-0.5235047911163166,-0.32509069745506886,-0.49599070626307395,-0.4894978056574583,-0.6773679246930603,-0.3895184546247671,-0.26724344138992756,-0.5070515548640717,-0.30641935025236045,-0.2841450088977929,-0.563888968334885,-0.7290128241595121,-0.6412530079022744,-0.5607710560333412,-0.4476829338165513,-0.5210686183753025,-0.6252667796093222,-0.6257190268473392,-0.3519489397079433,-0.48186350107299436,-0.6005474734020927,-0.5399189088759822,-0.22136578392145637,-0.1559393799435212,0.008427093461407877,-0.09346634610116861,0.12421725978128528
731,-1.1061083000772727,-1.2702168926336457,-1.3038519290082695,-0.9712573988823583,-1.129946225255877,-0.5971634945566566,-0.5884747086955737,-1.0125401489645534,-0.42745069880731285,-0.9704620223440555,-0.5070515548640717,-0.3197535505311417,-0.31431238481715346,-0.02210039760351271,-0.36405165626194014,-0.994527046565769,-0.7112372980214422,-0.5224080099547728,-0.5876314109028147,-1.1980698930664158,-0.5038861977771638,-0.7516991522998435,-0.6797733906941156,-0.6005474734020927,-0.5399189088759822,-1.3187455518866373,-1.1230564886989376,-0.9077238034705394,-0.10807284727781734,-0.11980494054789731
140,0.4903680564258661,0.29204777650383407,-0.22399789263527037,-0.011787525097983323,0.4447711117457041,-0.19634504415378412,-0.1963557450519905,-0.04597972348753293,-0.34615956606703596,0.5254919159429796,-0.5070515548640717,-0.25808287424177856,-0.26235745962269913,-0.3637060589286243,-0.6195244737902404,-0.028989585412386353,-0.4103048140452402,-0.3302578141707747,0.009603894299944545,-0.2485098490172229,-0.6166631826033426,-0.2853239042759599,-0.34992357505473337,-0.311407008856584,-0.2636198508058531,0.4189422937525908,0.2317867583492832,0.11245963925865549,-0.3833740548159475,0.018906014379740616
847,-0.3965632527425443,-0.5350335189218905,0.7320263074763838,-0.5874694493686083,-0.4300718532551742,-0.5026501395514864,-0.4960127005772972,-0.657886122847935,-0.3949993654437043,-0.48629111973525707,-0.5070515548640717,-0.3639230889546044,-0.36710529267603437,-0.5180759641921586,-0.6873029763997895,-0.6515552039356505,-0.6109264700293748,-0.461916281652403,-0.458803283985094,-0.6950281644893764,-0.622934629907438,-0.5518240460038935,-0.2839536126393325,-0.45597724112933835,-0.5399189088759822,-0.33043252787334215,-0.25734322315281816,-0.17401204342432688,-0.3789717557811795,0.027460728362596568
97,-0.53847226220949,-0.5350335189218905,-0.5916512276295244,-0.45954013286402495,-0.5350530090552796,-0.43791912452927123,-0.4326866274551897,-0.3956536314456763,-0.38409181024958167,-0.5496095891971171,-0.5070515548640717,-0.6397743572218908,-0.6352597452925725,-0.16800485644936938,-0.18736410672422674,-0.5004128595978912,-0.4103048140452402,-0.3943078794321074,0.22488784572538037,0.12532890323400392,0.1098493762670328,-0.5444212641966938,-0.4241397835142213,-0.49356550190987125,-0.47851911770253286,-0.22136578392145637,-0.010257288077954622,0.1473688625241008,-0.16581779573491637,-0.3571122454381562
545,2.9028212173639427,2.589495819353069,-0.1430715466541571,1.9711168807230584,2.8593376951481284,1.1409847332363767,1.1119482164270396,0.7710274734850696,-0.17766225821753012,2.6509473147327127,1.9136150096310993,0.3552903385821573,0.3510458507376317,0.17160893513040626,-0.27310101600810077,1.6905642993483514,1.127794548499792,0.909229559867978,1.123634550441496,1.0868847373931052,-0.02936648028088551,1.6171909960227597,2.2888749476854056,1.8513636679273242,2.0542222472035188,1.567491485497851,1.1497393095706618,0.9165528651373942,0.5776771434184987,1.8864570505191856
