,nHeavyAtom,nBonds,CrippenMR,SpMax_Dt,SpDiam_Dt,SpAD_Dt,SpMAD_Dt,fragC,MDEO-11,MLFER_BH,MLFER_S,MLFER_E,MLFER_L,TPC,piPC1,piPC2,piPC3,piPC5,piPC6,TpiPC,GGI4,GGI5,TopoPSA,MWC5,MWC9,SRW6,WTPT-1,WTPT-3,WTPT-4,Zagreb
552,-0.49491704187761415,-0.47893738559723686,-0.453826322795525,-0.4466514353270014,-0.45932275648673254,-0.44000053487248264,-0.3690022765264957,-0.4134737769341106,-0.42937846036048505,-0.582487149197593,-0.4156408732551833,-0.19121551264355066,-0.4267813218504174,-0.4234736198351501,-0.08005225168259889,0.07534499392258841,0.27465635325769683,0.5144726947312428,0.4613121805272123,0.20824923821743646,-0.3700360641111674,-0.5072671347792228,-0.6061006220192373,-0.021665692790816298,0.03132418067661638,-0.04185451004003269,-0.4849460872272607,-0.7803467128707905,-0.6569730254703391,-0.4864726961249916
221,2.8928749431909746,2.8663579570875197,3.0523839744330066,2.721684819262009,3.03157857746697,2.652311542221109,1.911257619354161,2.5876658421460745,0.49992674794276004,1.589457891894545,2.6266481651846507,2.442301296443437,3.1943671239853613,1.5487128656772504,1.7768635728600342,1.7036279074902223,1.5218535950068917,1.4273991993828978,1.4272454936155647,1.4485989478873431,2.789559357638532,2.5568385118079613,1.631047743813054,1.234943051414214,1.0249053944011604,1.2756873816854626,2.8629977760304244,2.262042200427301,0.8581294058688933,2.8606906622972135
1740,-0.6304287212803577,-0.6028372131040797,-0.537204320387269,-0.4977656535622899,-0.5139424905145943,-0.48988826825641046,-0.48439978274248585,-0.42420414432182457,-0.42937846036048505,-0.7937377208718654,-0.6354426171807407,-0.38552432763403344,-0.6390431578587129,-0.47043044091877867,-0.2963802065701705,-0.10383388896141647,0.12660911477955722,0.3390457526128525,0.11864033551041453,-0.10860896880184244,-0.5744593771444488,-0.49101193228277795,-0.8578809360152722,-0.048740223967980216,0.06376286672204076,-0.04987792205514558,-0.6205450440633647,-0.9347854783669144,-0.9443346028121807,-0.5619726215029361
1155,0.1826413551361035,0.07861183818355594,0.38519323431754776,-0.09987082512257593,-0.02940429923808102,-0.1015409197316011,0.14003965769189386,-0.36532058597033934,-0.3782932290294968,-0.34553308591276294,-0.4573692396516468,-0.6229490039389726,0.12561247131437334,-0.340681330029805,0.25674804357579023,-0.04636081964858904,-0.1238098584530117,-0.3047736212063791,-0.2774030361277895,-0.2667609427781371,-0.5170773945527721,-0.45037392662685305,-0.27877376793640407,0.11830505488674602,-0.020790620207572816,0.14580135302721242,0.14795809616068958,-0.4434303833525107,-0.03007855650991152,-0.08380642744262107
1314,-1.10471959918996,-1.098436523131451,-1.3528083698122728,-0.627602220342086,-0.652237179615791,-0.616609408714597,-1.1265050176869675,-0.4667519194860437,-0.42937846036048505,-0.8845031756216479,-0.6514546647514766,-0.5861568022839698,-1.0285532460503706,-0.5742297296299577,-2.0127387085336053,-2.3923879651360767,-2.2740114971880807,-1.7363524249211,-1.5783647837246009,-1.7594536964060377,-0.7752963166187841,-0.7104571642292222,-0.8578809360152722,-2.2272687048232256,-2.309077402534233,-2.1451384750176055,-1.0975604773000498,-0.4962743860999018,-0.9443346028121807,-1.0904720991485475
370,-0.833696240384473,-0.788686954364344,-0.8243875724720334,-0.5480932137297582,-0.5745586479521784,-0.5390082194200506,-0.5571283477293628,-0.4401128482100772,-0.42937846036048505,-0.5913227244387225,-0.4369902700161646,-0.31308968062574694,-0.7201002456878626,-0.5223300852743682,-0.5650821309271982,-0.37765891959571435,-0.07619175217163385,0.19308445634813443,-0.348185146100251,-0.3627264333568841,-0.6856369687688558,-0.7104571642292222,-0.6974534398507201,-0.4784776035887965,-0.3843186447733505,-0.49119724429005823,-0.8069926654003882,-0.5864071263684457,-0.9443346028121807,-0.7884723976367696
818,0.25039719483747525,0.2644615794438202,0.2242965363124863,0.023704127660378143,0.07963520879224711,0.01906885390268884,0.3966589382444624,-0.10362774549982211,-0.3629676596966111,-0.08207229690454491,0.1176088322065993,0.039310625851075344,0.14292688089813155,-0.18498239696303653,0.658987855786662,0.6158637652890842,0.6949872337829865,0.7395449990479296,0.5710151061344022,0.43151148806520795,-0.40231342936941883,-0.28782190283277864,-0.08835168172091562,0.41325692422948124,0.3341448784570969,0.41520547924235673,0.27224725676831946,-0.03055252418268748,0.73815623531469,0.16785999048386052
274,-0.6304287212803577,-0.6028372131040797,-0.5961044400347262,-0.4987419475454974,-0.5123492442017595,-0.49084113606457075,-0.4902109591596912,-0.42409737449707124,-0.42937846036048505,-0.5077863767044093,-0.25697603823607235,-0.533842890555763,-0.5397738762451657,-0.47166614673676893,-0.4681343575846659,-0.520842028610396,-0.39813867297516586,-0.3824369883268805,-0.518886204896762,-0.5593067924289035,-0.6098748196702451,-0.5518063886129597,-0.5305540819324389,-0.15663439730845174,-0.05885504610288607,-0.22826574077074968,-0.6147324229441922,-0.5821734831828211,-0.2882354764027688,-0.6123059050882325
865,-0.2238936830721271,-0.16918781683012973,-0.12338581106047146,-0.2162856462043607,-0.23304491497021934,-0.2151623692445759,0.2519380936554336,-0.21573606149086377,-0.42937846036048505,-0.020223270216640114,-0.041541216375261154,0.09622356278615771,-0.13115381006847118,-0.1355541642434275,0.2072200439901732,0.30515047742071644,0.4933074242764722,0.6582926871919226,0.6288409454818108,0.5178490096658316,0.2468202501614911,-0.13339747970173937,-0.49022940485151195,0.4154632741831662,0.49607159558352787,0.34793596158675494,-0.1976198236814994,-0.04847400651602446,-0.2764679119939751,-0.13413971102791739
911,-0.9692079197872165,-0.9745366956246082,-1.0243950339742884,-0.6113169051202695,-0.6352779435044397,-0.6007148593681265,-1.007331772295621,-0.4561283219230831,-0.09732445704111525,-0.8395220653031716,-0.7193845635364171,-0.6298475417492855,-1.0125213853246684,-0.5631083772680456,-1.0686823826017384,-1.1047262005723333,-0.9574512955595884,-1.7363524249211,-1.5783647837246009,-1.199207502295354,-0.7752963166187841,-0.7104571642292222,-0.3584274510592228,-1.1331597133599203,-1.0659998093599832,-1.058481981318165,-0.9721300170283661,-0.6377041234327732,-0.3915603917617242,-0.9646388901853067
942,0.04712967573335997,0.01666192443013452,0.22591357947458676,-0.21945823841845652,-0.20819861532887657,-0.21825883516013608,-0.07054076503955369,-0.370659077208008,-0.42937846036048505,-0.28770022978900783,-0.3118051708267743,-0.21536039497964618,-0.006105296407995046,-0.21834645404877262,0.34965154204895693,0.3302561032246252,0.4643894280379137,0.5778465112933894,0.6113024079361042,0.3798294485367881,-0.20864923781991,0.06979254974825995,-0.49022940485151195,0.33322086432555037,0.31250333285427934,0.32004481935572593,0.03542467813125282,-0.3831458426470705,-0.2799922893744232,-0.03347314385732475
68,0.5214205536429624,0.5742111482109273,0.257743131861987,0.3416719160279852,0.40293037119888614,0.3294070105322216,0.8443151830483807,0.2649416895488216,1.37847259408047,-0.13749545068981042,0.3946657765366066,0.858511990825744,0.2838790003985042,0.4773559214797245,0.9408756920482411,1.1012088590367184,1.132781117523491,1.2707697611023585,1.3469957868127418,1.470084287028837,1.0394088857681256,0.6224694299458882,1.0172165482478324,0.7789672646805632,0.7622007103750454,0.7552748954860125,0.5411395653988141,0.6146452646675288,0.7998404895337543,0.6460261845441755
1157,-1.2402312785927037,-1.2223363506382938,-1.3178332619553563,-0.6370141131203062,-0.6644151344255305,-0.6257954632771239,-1.3132457988102113,-0.4775356717861344,-0.42937846036048505,-0.6379103029828584,-0.6111819390432619,-0.5775336300210786,-1.1139709999969112,-0.5804082587199088,-3.236808696361662,-3.0362188478823744,-2.2740114971880807,-1.7363524249211,-1.5783647837246009,-2.310808456536117,-0.7752963166187841,-0.7104571642292222,-0.8578809360152722,-4.007256304062325,-4.131351263600886,-4.117120962609613,-1.2273556230201552,-0.8705670157195573,-0.8248444044702635,-1.165972024526492
1673,0.04712967573335997,-0.0452879893232869,0.19808236956509492,-0.22946072679259577,-0.18987084034795756,-0.22802131398855238,-0.10030957780419476,-0.37594418353329995,-0.05440872378947315,0.17656908742669333,-0.12257188135444017,-0.3625292015996568,0.16306289796961335,-0.35798121148166817,0.15538760522631823,-0.12380996233979559,-0.09619059042272958,-0.23798519839913904,-0.32654662426773085,-0.28622848478189916,-0.3879679335197662,-0.45037392662685305,-0.1015443229881324,0.11298080671456995,0.04766257188140786,0.1017942556442117,0.015890813807809257,-0.24749487232505812,-0.061171524015763985,-0.1844729946132137
