,NOAEL-LOG
10,3.0
94,3.0
75,3.0
8,2.698970004
122,2.397940009
81,2.397940009
147,3.0
87,3.0
162,3.0
54,3.0
97,2.301029996
80,3.0
38,3.0
108,2.875061263
145,2.602059991
123,3.0
169,3.0
78,3.0
58,3.0
35,3.0
124,3.0
20,2.397940009
148,3.0
28,3.0
73,2.84509804
170,2.0
165,2.698970004
120,3.0
64,2.653212514
85,2.301029996
4,3.0
52,3.0
25,3.0
82,3.0
23,2.397940009
16,3.0
0,2.698970004
72,3.0
117,3.0
74,3.0
119,3.0
33,3.0
112,2.653212514
27,3.0
110,2.544068044
18,2.096910013
126,3.0
12,3.0
103,3.0
114,2.698970004
86,2.477121255
17,3.0
55,2.397940009
66,3.0
37,2.903089987
135,3.0
19,2.0
83,3.0
174,2.0
56,3.0
149,2.176091259
95,2.477121255
32,3.0
79,2.875061263
59,2.477121255
153,3.0
9,3.0
24,2.544068044
160,2.0
63,3.0
107,2.698970004
44,3.0
134,2.397940009
67,3.0
125,2.698970004
140,2.653212514
172,2.698970004
13,3.0
29,2.653212514
101,3.0
53,3.0
115,3.0
46,2.301029996
163,2.0
39,2.698970004
76,3.0
127,2.602059991
15,2.653212514
133,3.0
175,2.602059991
71,3.0
166,2.0
51,2.77815125
152,2.698970004
146,2.698970004
14,3.0
173,2.0
90,2.903089987
2,3.0
11,2.875061263
22,3.0
57,3.0
5,2.477121255
130,2.0
116,2.301029996
104,2.544068044
98,3.0
171,2.875061263
92,3.0
158,3.0
106,3.0
155,2.0
60,3.0
138,3.0
137,3.0
36,2.698970004
50,2.301029996
109,3.0
144,3.0
47,3.0
48,3.0
150,3.0
1,2.77815125
131,2.176091259
45,2.0
84,3.0
164,2.0
88,3.0
3,3.0
129,2.397940009
159,2.079181246
89,3.0
176,2.602059991
156,3.0
136,3.096910013
151,3.0
118,2.176091259
61,2.0
143,3.0
62,3.0
132,2.079181246
49,3.0
41,3.0
93,2.0
43,3.0
96,2.0
161,3.698970004
157,2.397940009
68,3.0
168,2.0
77,2.477121255
141,2.301029996
105,3.0
91,3.0
40,3.0
100,3.0
42,3.0
154,2.994756945
111,3.0
34,2.0
70,2.875061263
102,2.653212514
69,3.0
99,3.0
26,3.0
31,3.0
142,2.77815125
113,3.0
167,3.0
