,NOAEL-LOG
238,3.0
207,3.0
601,3.0
1059,3.0
68,2.477121255
241,3.0
931,3.0
265,3.0
741,2.477121255
747,3.0
1374,2.77815125
260,3.096910013
138,3.0
610,2.602059991
420,2.176091259
1259,2.653212514
1478,3.0
1306,3.0
1398,2.698970004
637,2.903089987
482,3.0
1279,3.0
1243,2.77815125
1000,2.477121255
731,2.903089987
1044,2.875061263
1274,3.0
415,3.0
726,3.0
450,3.0
1348,3.0
824,3.0
1164,3.0
549,3.0
778,3.0
449,3.0
38,3.0
349,2.066325925
1469,2.0
657,3.0
1121,1.477121255
1293,3.0
279,3.0
1454,2.698970004
462,2.602059991
589,3.0
827,2.602059991
579,3.0
996,2.698970004
484,3.0
1354,3.0
1072,3.0
606,3.0
968,3.0
424,3.0
271,3.0
1460,3.0
859,3.0
1393,3.0
190,3.0
1313,3.176091259
1212,3.0
733,2.301029996
174,2.0
920,3.0
702,2.0
1422,3.0
1064,2.477121255
546,3.0
187,2.903089987
879,3.0
1204,2.477121255
358,3.0
654,2.301029996
1172,2.477121255
561,2.301029996
855,3.176091259
446,3.0
108,2.698970004
169,2.653212514
991,2.77815125
1452,3.0
17,3.0
863,3.0
568,3.0
36,3.176091259
714,3.0
875,2.698970004
1055,2.77815125
59,2.544068044
1145,3.0
142,2.397940009
586,2.698970004
47,2.0
635,3.0
949,3.0
617,2.698970004
795,3.0
1067,3.653212514
1457,3.0
1051,2.77815125
80,2.0
717,3.0
477,3.0
521,2.698970004
13,1.176091259
701,2.77815125
665,3.0
527,2.477121255
670,3.0
543,3.0
1441,3.0
1183,3.0
1093,2.0
181,3.0
290,3.0
98,2.77815125
81,3.0
533,2.698970004
1433,3.0
250,2.0
675,3.0
35,2.477121255
982,3.0
3,2.0
667,2.875061263
1098,2.875061263
598,3.0
1087,2.875061263
899,2.653212514
1080,3.0
278,2.0
1286,3.0
343,3.0
1409,2.0
1126,2.0
1389,1.875061263
1298,3.176091259
285,2.505149978
1312,2.301029996
431,3.0
186,2.698970004
1233,3.0
355,3.0
907,3.0
295,2.477121255
730,3.0
573,3.0
1414,2.602059991
686,3.0
658,3.698970004
177,3.0
1063,3.0
1196,2.875061263
699,3.0
54,2.653212514
936,2.301029996
217,3.0
961,3.0
1292,3.0
1178,3.0
168,3.0
1280,3.0
754,2.477121255
1168,3.0
1344,2.301029996
963,3.079181246
1287,3.0
923,3.0
800,2.77815125
1332,3.0
37,3.0
387,2.544068044
1327,3.0
955,3.0
505,3.0
122,2.477121255
239,2.653212514
1231,3.0
116,2.875061263
1155,3.0
1137,2.477121255
971,2.0
95,2.903089987
410,3.0
1227,2.51851394
373,2.397940009
958,2.653212514
1138,3.0
953,2.903089987
706,3.0
791,2.745074792
1290,3.0
1076,3.0
758,2.653212514
1420,2.477121255
75,3.0
401,2.698970004
1456,3.0
274,3.0
1269,3.176091259
1148,3.0
605,2.397940009
236,2.77815125
960,3.0
774,2.698970004
1201,3.0
471,2.903089987
1413,3.0
590,3.0
1296,3.0
128,0.477121255
1047,1.897627091
1150,3.0
732,2.698970004
1451,3.0
1256,2.875061263
1010,3.301029996
51,2.301029996
444,3.0
1119,3.0
547,2.903089987
1104,3.176091259
704,2.079181246
768,2.903089987
638,2.477121255
557,3.0
773,3.0
1361,3.176091259
885,3.0
1368,3.0
1299,2.77815125
1355,3.0
43,3.0
682,3.0
743,2.477121255
61,2.0
296,3.0
301,2.301029996
1307,3.0
49,2.0
1387,2.397940009
1473,2.0
1194,3.0
1427,2.875061263
298,3.0
155,2.698970004
136,3.0
1383,3.0
417,2.301029996
785,2.745074792
184,3.0
1260,3.0
425,2.397940009
516,1.0
1338,3.0
1382,3.0
1043,2.477121255
1108,2.698970004
1471,3.0
506,3.0
366,3.0
394,2.698970004
1030,2.477121255
639,3.0
786,3.0
414,2.698970004
364,2.0
1238,3.0
256,3.0
1347,2.477121255
651,3.0
1357,3.0
1425,3.0
858,3.0
1333,3.0
674,2.301029996
1161,2.875061263
262,2.397940009
942,3.0
231,3.0
73,3.0
1124,3.0
612,3.0
515,2.176091259
1375,3.0
718,2.397940009
1278,3.0
395,3.0
709,1.477121255
691,2.0
1210,3.0
94,2.77815125
1304,3.176091259
864,3.176091259
884,3.0
1485,3.0
1455,3.0
1381,3.0
398,3.0
1249,3.0
140,2.096910013
671,2.096910013
150,2.544068044
939,3.0
975,3.0
1135,2.477121255
121,3.0
243,3.0
1349,3.0
441,2.176091259
6,2.653212514
845,3.079181246
1127,2.77815125
1095,3.0
152,3.0
312,2.301029996
656,2.77815125
587,2.698970004
911,2.301029996
876,3.0
1001,2.875061263
1036,3.0
653,2.0
532,3.0
472,1.698970004
53,2.397940009
893,3.0
266,3.0
952,3.0
1202,2.875061263
209,3.0
1294,3.0
652,2.77815125
550,2.602059991
642,2.698970004
679,3.0
1262,3.0
1061,3.0
1023,2.397940009
1468,3.0
703,3.0
1,3.0
814,3.0
377,3.0
507,2.176091259
1182,3.0
727,3.0
1402,3.0
76,3.0
1025,3.0
110,3.0
1258,2.0
738,2.698970004
488,2.698970004
1069,2.698970004
97,3.0
183,2.903089987
1331,3.0
805,3.0
18,2.477121255
1360,3.0
478,2.477121255
1324,3.0
487,2.875061263
1432,2.653212514
660,2.77815125
459,3.0
1445,2.0
215,3.0
819,3.0
489,2.0
1028,3.0
596,3.0
1235,1.477121255
839,3.0
1173,3.0
1089,3.0
341,3.0
1189,3.0
1011,3.0
835,3.0
1012,2.397940009
619,3.77815125
874,3.0
1400,3.0
407,2.77815125
560,1.77815125
376,2.301029996
746,2.096910013
33,2.698970004
1329,3.0
1245,2.903089987
118,1.954242509
538,2.301029996
381,3.0
1268,3.0
1461,3.0
90,3.0
588,2.698970004
404,2.544068044
133,1.698970004
950,3.0
461,3.0
993,3.0
503,2.397940009
647,2.51851394
1386,3.0
1474,3.0
497,2.653212514
292,3.0
1254,2.954242509
423,3.0
577,2.875061263
948,2.903089987
868,2.77815125
1042,2.875061263
650,3.0
803,3.0
983,3.0
962,2.653212514
276,2.176091259
1421,2.875061263
1004,3.0
1373,3.0
716,2.301029996
793,3.0
264,3.0
1141,2.875061263
1084,3.0
112,4.176091259
470,2.698970004
19,1.824125834
1351,3.0
346,3.0
790,2.698970004
1073,3.0
687,3.0
944,2.698970004
903,2.903089987
1177,2.698970004
28,2.301029996
224,3.0
1129,3.0
1289,3.0
84,2.477121255
801,2.397940009
694,3.0
1446,3.0
1314,3.0
182,1.477121255
135,3.0
1021,2.698970004
1487,2.477121255
347,3.0
367,1.77815125
438,2.0
788,2.698970004
742,3.0
23,3.301029996
27,2.477121255
965,3.0
847,3.0
101,3.0
188,2.698970004
541,2.0
554,1.875061263
105,3.0
418,3.0
460,2.77815125
645,3.0
664,3.0
396,3.875061263
325,3.0
735,3.0
495,2.0
1488,2.301029996
520,3.0
1411,3.0
1326,2.477121255
753,3.0
1470,3.0
524,3.0
1330,3.0
1139,3.0
0,2.0
935,2.602059991
757,3.0
1462,2.602059991
233,2.176091259
1444,3.0
761,3.0
1406,1.51851394
558,2.698970004
229,3.0
890,3.0
1045,2.477121255
1380,3.0
1176,3.0
311,3.0
494,2.204119983
572,2.698970004
324,2.301029996
1162,3.0
200,2.176091259
564,2.698970004
71,3.0
1318,2.653212514
1311,3.0
360,2.176091259
690,3.0
1325,3.0
288,2.477121255
1054,2.477121255
1246,3.0
42,2.698970004
599,3.0
759,3.0
454,3.0
1218,2.0
1416,2.477121255
1203,3.0
979,2.698970004
1481,2.0
1214,3.0
60,2.77815125
1188,3.0
369,3.0
1092,2.875061263
1394,2.698970004
576,3.0
205,3.0
1364,3.0
770,2.77815125
542,2.875061263
1216,3.0
