,NOAEL-LOG
1247,2.477121255
1627,2.875061263
1212,3.0
1077,2.0
1581,3.0
665,3.0
1005,3.0
727,2.903089987
778,3.096910013
1497,3.0
1170,2.397940009
847,2.079181246
1391,2.602059991
533,3.0
967,3.0
374,3.0
826,3.0
1394,2.301029996
315,2.698970004
357,3.0
1207,3.0
413,1.698970004
1549,3.0
853,3.301029996
163,2.301029996
228,2.0
1439,2.77815125
1063,3.0
1762,2.602059991
1540,2.698970004
522,3.0
682,3.0
1389,2.397940009
1269,3.0
1609,3.096910013
247,1.301029996
211,2.301029996
74,2.602059991
737,2.0
934,2.301029996
1264,3.0
1208,3.0
677,2.698970004
1821,3.0
1552,2.77815125
1085,3.0
1650,3.176091259
465,1.0
726,1.875061263
108,2.176091259
469,2.397940009
100,2.698970004
1696,3.0
631,2.301029996
1011,3.0
1779,3.0
84,3.0
982,3.0
1335,3.0
166,2.698970004
1089,1.397940009
273,1.0
1321,3.0
332,3.0
299,1.875061263
1647,2.079181246
1362,3.0
1702,3.0
706,2.698970004
1763,3.0
48,2.397940009
749,2.397940009
1449,2.875061263
1679,3.0
1453,2.698970004
795,1.397940009
330,2.602059991
1074,2.397940009
1274,2.698970004
1158,3.0
116,3.0
1368,2.301029996
1108,3.0
349,2.875061263
811,2.0
962,3.0
1020,2.301029996
208,3.0
85,3.0
119,1.698970004
103,3.0
1326,3.0
1809,3.0
480,2.477121255
1546,3.0
1239,3.0
1554,2.698970004
1006,3.0
1421,2.0
1307,3.0
1097,2.477121255
617,2.698970004
407,3.0
790,2.698970004
589,1.499687083
1807,3.0
1076,2.176091259
77,3.0
1659,3.0
1195,2.0
461,2.477121255
1211,2.903089987
1600,3.0
901,2.0
983,2.301029996
1047,3.0
860,3.0
670,2.477121255
616,2.0
510,2.301029996
1019,2.77815125
419,2.176091259
588,2.698970004
1339,2.698970004
141,2.176091259
252,3.0
775,2.903089987
1651,3.0
605,2.397940009
69,2.33243846
1093,2.698970004
1507,3.0
1820,3.0
1013,2.397940009
219,2.397940009
269,3.0
513,3.0
120,2.477121255
172,2.477121255
736,3.0
358,2.301029996
113,3.0
1443,3.0
203,2.0
1014,3.0
814,2.602059991
305,2.397940009
544,2.176091259
931,3.0
1166,3.0
1657,3.0
1578,3.0
1065,2.301029996
1373,3.0
17,2.397940009
1167,3.698970004
199,1.875061263
202,3.0
153,2.477121255
1304,2.875061263
1574,3.0
1297,3.0
1823,3.0
1474,2.477121255
699,2.176091259
1349,3.0
576,2.397940009
1582,2.477121255
270,2.698970004
1113,3.0
1320,3.176091259
1131,3.0
674,2.301029996
1278,3.0
1016,3.0
1759,3.0
88,2.0
1533,3.0
1576,3.0
91,2.397940009
1042,3.0
232,3.301029996
1622,3.0
233,2.602059991
1161,2.77815125
333,3.0
450,3.0
21,2.653212514
539,3.0
731,2.698970004
1234,2.397940009
169,2.301029996
1124,3.204119983
1697,3.0
1761,3.0
427,3.0
369,2.176091259
859,3.0
138,1.301029996
941,3.0
1682,3.0
858,3.0
471,3.0
1172,3.0
1685,3.0
111,2.574031268
1734,3.0
1229,2.301029996
704,1.698970004
344,2.477121255
591,3.0
1593,2.77815125
601,3.0
807,1.698970004
618,2.698970004
201,3.0
1249,2.653212514
1282,3.0
642,3.0
47,3.0
343,3.0
1705,3.0
1143,2.698970004
1832,3.0
1483,3.0
1560,3.0
1496,3.0
1569,2.544068044
648,3.0
786,1.698970004
784,1.698970004
72,2.176091259
104,3.0
314,2.397940009
490,3.0
174,2.653212514
196,2.176091259
651,2.477121255
1351,3.0
551,2.477121255
348,2.698970004
1536,3.176091259
1458,2.397940009
753,1.698970004
1171,3.0
1468,2.397940009
1521,2.875061263
1660,3.0
1332,2.77815125
1028,3.0
1424,3.0
1292,3.0
1196,3.0
955,2.176091259
518,3.0
1517,1.602059991
454,3.0
1376,3.0
1775,3.0
1245,2.0
1490,3.0
354,3.0
421,2.477121255
456,3.0
1630,3.176091259
297,2.397940009
1148,3.0
1190,3.0
1411,3.0
1224,3.0
812,3.0
676,3.0
347,2.903089987
157,3.0
1737,2.397940009
663,2.397940009
1743,2.698970004
1636,3.0
1489,3.0
634,2.301029996
1816,3.0
64,2.77815125
1485,2.477121255
1617,3.0
1610,3.0
819,2.77815125
182,2.176091259
482,2.301029996
468,2.477121255
1193,3.0
250,3.0
656,2.176091259
159,3.0
1455,2.477121255
1813,3.0
466,2.477121255
1714,3.0
791,2.397940009
259,3.0
1331,2.77815125
1463,2.875061263
1473,2.477121255
1031,3.0
1116,3.0
621,2.397940009
710,1.698970004
409,2.477121255
1422,2.875061263
1728,3.0
30,1.301029996
972,3.0
189,2.477121255
1087,2.397940009
1676,3.176091259
365,3.0
1079,2.0
1238,2.397940009
557,2.875061263
7,1.0
12,3.0
420,2.477121255
1765,2.903089987
1769,3.0
388,2.0
1029,3.0
286,2.698970004
1333,3.0
385,1.0
629,1.0
1465,3.875061263
625,3.0
1003,3.0
224,3.0
123,2.903089987
162,3.0
1176,2.301029996
890,3.0
1425,3.0
554,2.477121255
952,2.698970004
920,2.77815125
1666,3.0
932,2.477121255
477,2.875061263
675,3.301029996
630,3.0
1596,3.0
1221,3.0
462,2.77815125
249,1.698970004
1414,3.875061263
415,2.875061263
285,1.301029996
1544,3.0
1559,2.903089987
1529,3.0
1035,3.0
579,2.477121255
187,2.176091259
1699,3.0
596,2.477121255
1798,3.0
213,2.397940009
722,2.0
443,3.0
903,3.0
1164,2.0
