,NOAEL-LOG
373,2.77815125
734,3.0
741,3.0
936,3.0
108,3.0
169,2.096910013
302,2.698970004
1018,3.0
1043,3.0
788,3.0
36,3.875061263
619,3.0
575,2.096910013
349,2.397940009
59,3.0
1047,2.84509804
613,2.0
1220,2.477121255
47,3.0
1000,3.176091259
484,3.0
654,3.0
794,2.698970004
80,3.0
621,3.0
858,3.0
552,2.77815125
1229,3.0
773,3.0
606,2.0
1264,3.0
1188,3.0
1139,2.397940009
978,3.0
1162,3.0
98,3.0
492,2.698970004
1321,3.0
859,3.0
250,3.0
923,3.0
35,3.0
1242,3.0
811,3.0
579,3.0
1331,2.77815125
1041,3.0
1319,2.875061263
278,2.698970004
1304,3.0
586,3.0
1285,3.0
814,3.0
285,3.0
727,3.0
186,2.176091259
543,2.698970004
955,3.0
295,2.653212514
1007,3.0
444,2.875061263
671,2.301029996
692,2.698970004
177,2.698970004
826,3.0
1028,2.477121255
54,2.698970004
618,3.0
217,2.477121255
595,2.0
971,3.0
505,3.0
168,3.0
388,2.602059991
747,2.903089987
817,2.51851394
790,3.0
1113,2.0
37,2.301029996
1190,3.0
122,2.602059991
409,3.0
1138,2.77815125
116,3.0
1148,3.0
1282,2.096910013
95,2.698970004
791,3.0
775,3.0
1141,3.0
900,3.0
612,3.0
1086,2.0
1338,2.096910013
657,3.0
1105,3.0
75,3.0
274,3.0
1151,2.875061263
236,2.301029996
449,3.0
1325,3.0
1315,3.0
128,3.0
1095,3.0
1002,2.698970004
522,2.698970004
709,3.0
875,3.0
103,3.0
51,2.0
863,3.875061263
290,3.0
1326,3.0
1276,3.0
1308,2.903089987
687,2.301029996
553,2.77815125
638,2.0
1054,2.875061263
1033,2.0
239,2.0
1356,2.77815125
1055,3.0
1116,2.397940009
637,2.301029996
803,3.0
780,3.0
800,2.698970004
771,2.77815125
1266,3.0
515,3.0
516,3.0
784,3.0
901,3.0
43,2.653212514
1060,2.397940009
1061,3.0
189,3.0
1063,3.0
296,3.0
301,3.0
1346,3.0
730,2.903089987
506,3.0
427,3.0
1364,3.0
480,3.0
679,2.875061263
179,2.698970004
631,3.0
1067,3.0
298,3.0
155,2.0
232,3.0
136,2.397940009
61,3.0
993,3.0
898,2.875061263
963,2.698970004
912,3.0
207,3.0
331,2.397940009
184,3.0
1166,3.0
49,3.0
893,3.0
1265,2.903089987
742,3.0
305,3.0
425,3.0
1361,3.0
831,2.875061263
334,3.0
550,2.875061263
1097,2.875061263
420,2.397940009
738,3.0
819,3.0
823,2.397940009
1143,2.477121255
13,3.0
691,3.0
708,3.0
91,3.0
269,3.0
366,2.602059991
394,3.0
365,3.0
848,3.0
1365,3.0
996,2.875061263
1258,3.176091259
414,3.0
364,2.77815125
466,3.0
256,3.0
1246,2.875061263
1181,3.0
30,2.255272505
888,2.698970004
702,3.0
510,3.0
958,2.477121255
344,3.0
744,3.0
556,2.77815125
469,3.0
518,2.0
262,3.0
648,2.397940009
1234,3.0
231,2.698970004
1334,2.544068044
73,2.397940009
81,3.0
768,2.397940009
1317,3.0
920,2.079181246
916,3.875061263
142,3.0
3,3.0
1273,3.0
544,3.0
513,3.0
906,2.477121255
395,3.0
1021,2.77815125
1159,2.079181246
598,3.0
1372,2.0
1117,3.0
94,3.0
596,3.0
1202,3.0
792,3.0
770,2.77815125
573,2.301029996
885,3.0
398,2.0
1155,3.0
140,2.0
718,2.602059991
150,3.0
1359,3.0
754,3.0
1087,3.0
121,3.0
243,3.0
617,3.0
441,2.698970004
6,2.77815125
733,2.698970004
827,3.0
1134,3.0
152,3.0
312,2.301029996
766,3.0
674,2.77815125
1036,3.0
761,3.0
937,2.875061263
568,3.0
532,3.0
1012,3.0
53,2.096910013
778,2.698970004
266,3.0
1109,3.0
209,2.301029996
1052,3.0
567,3.0
557,2.0
605,2.77815125
1168,3.0
943,3.0
1376,3.0
705,2.397940009
1014,2.77815125
1,2.397940009
706,3.0
377,3.0
507,3.0
1093,3.0
629,3.0
1297,4.113943352
76,3.0
887,2.477121255
110,2.477121255
1164,3.0
639,3.0
488,2.096910013
1216,3.0
97,2.698970004
183,2.301029996
697,3.0
18,3.0
478,3.0
950,2.903089987
487,2.77815125
1381,3.0
459,3.0
1339,3.0
215,3.0
710,3.0
935,2.301029996
1153,2.0
1085,3.0
1186,3.0
972,3.0
1099,2.477121255
987,2.0
1247,3.0
1233,3.0
1295,2.698970004
407,2.0
946,3.0
376,2.301029996
601,3.0
33,3.0
652,3.0
865,3.0
118,3.0
538,3.0
381,2.477121255
1173,3.0
1352,3.0
90,3.0
588,3.0
404,3.0
133,3.0
822,3.0
461,2.698970004
860,3.0
503,3.0
1084,3.0
497,3.0
292,2.653212514
1371,3.0
423,3.0
577,2.698970004
824,2.875061263
874,3.0
915,3.0
1293,2.875061263
1255,3.0
276,3.0
1316,3.0
870,2.0
964,2.903089987
686,3.0
264,2.903089987
1218,3.0
