,NOAEL-log
11,2.77815125
9,3.477121255
5,2.77815125
1,2.994756945
15,3.397940009
8,3.477121255
2,2.301029996
7,3.0
6,2.77815125
10,3.0
14,3.176091259
4,2.903089987
3,2.653212514
0,2.994756945
13,3.0
