,NOAEL-LOG
764,2.477121255
802,2.0
266,2.903089987
809,1.698970004
601,1.875061263
169,1.0
189,2.698970004
816,3.0
790,2.0
762,2.301029996
74,2.954242509
851,3.0
234,2.0
415,2.0
685,2.477121255
564,3.0
270,2.477121255
789,3.0
61,1.698970004
550,2.77815125
516,1.397940009
49,3.0
243,1.301029996
791,1.698970004
605,2.477121255
418,2.698970004
720,2.77815125
360,2.397940009
231,1.301029996
100,2.397940009
370,3.0
521,2.176091259
819,1.397940009
497,2.397940009
38,2.176091259
527,3.0
454,3.0
186,2.477121255
268,1.698970004
513,3.0
674,2.698970004
138,2.903089987
866,2.079181246
621,2.477121255
557,2.301029996
378,2.397940009
236,3.0
642,2.176091259
826,2.477121255
436,3.0
311,3.0
715,2.698970004
18,2.477121255
484,3.0
215,2.301029996
97,2.0
531,1.301029996
689,1.0
357,2.397940009
37,2.477121255
560,2.477121255
871,2.0
92,3.0
35,3.0
162,2.698970004
237,2.397940009
387,2.397940009
444,2.477121255
812,2.698970004
187,2.477121255
81,2.204119983
567,2.477121255
811,3.0
687,2.698970004
617,2.698970004
535,2.477121255
377,2.477121255
196,2.903089987
6,2.397940009
153,1.301029996
774,2.698970004
543,3.0
798,1.397940009
119,3.0
817,2.477121255
51,2.397940009
456,3.0
482,3.0
688,1.301029996
142,3.0
849,2.0
241,3.0
345,2.301029996
301,1.698970004
21,2.653212514
77,3.0
865,3.0
190,2.653212514
410,2.477121255
1,2.0
302,2.0
39,2.0
194,2.477121255
672,2.477121255
533,3.0
751,2.0
488,2.477121255
890,3.0
740,2.176091259
172,3.0
307,2.176091259
278,3.0
256,2.397940009
400,3.0
753,3.397940009
877,2.77815125
883,3.0
468,3.0
820,3.0
863,1.397940009
869,2.903089987
422,2.0
665,1.0
698,2.477121255
864,2.079181246
112,2.477121255
574,2.176091259
755,3.0
502,2.477121255
608,2.397940009
570,3.0
103,2.698970004
183,3.0
799,1.397940009
631,2.698970004
80,2.176091259
179,2.301029996
346,2.0
305,2.698970004
84,3.0
224,2.698970004
398,2.698970004
549,2.301029996
195,3.0
135,2.477121255
750,2.77815125
892,3.0
593,2.544068044
126,3.0
619,1.0
23,1.698970004
711,2.397940009
895,2.079181246
128,3.0
411,2.397940009
847,2.0
380,3.0
800,2.301029996
754,2.477121255
105,3.0
343,3.0
121,2.698970004
772,2.397940009
152,2.0
140,3.477121255
625,2.653212514
747,1.698970004
676,2.602059991
810,3.0
53,3.0
365,2.477121255
675,3.0
573,2.477121255
91,3.0
219,3.0
262,2.477121255
298,1.698970004
825,2.0
465,2.301029996
367,3.0
