,NOAEL-LOG
347,3.0
49,3.0
365,1.477121255
186,3.0
382,2.477121255
468,3.0
270,3.0
380,2.0
437,1.698970004
343,3.0
35,3.0
573,1.176091259
821,3.0
533,2.875061263
634,3.0
219,3.0
243,3.0
706,3.0
484,3.0
624,3.0
194,3.0
123,2.0
544,2.301029996
385,2.77815125
21,2.301029996
692,2.544068044
190,3.0
630,2.875061263
538,2.698970004
377,3.0
478,3.0
587,2.477121255
653,3.0
394,2.875061263
169,3.0
39,2.698970004
489,3.0
336,3.0
195,3.0
830,3.0
138,3.0
119,3.0
296,3.0
599,3.0
553,2.397940009
642,2.176091259
737,3.0
97,2.653212514
516,2.301029996
728,3.0
183,2.477121255
550,3.875061263
37,3.0
187,3.0
748,3.0
658,2.544068044
521,2.477121255
704,3.0
81,2.0
38,3.0
61,3.0
378,2.0
280,3.0
142,2.301029996
540,2.477121255
1,3.0
262,2.477121255
814,3.0
580,3.0
74,2.477121255
606,3.0
745,3.0
290,2.079181246
744,3.0
884,3.0
725,2.77815125
505,3.0
357,2.176091259
18,3.0
645,0.903089987
302,2.397940009
92,3.0
231,3.0
912,2.0
233,3.0
77,2.301029996
554,2.079181246
266,3.0
694,2.477121255
749,3.0
196,3.0
449,3.0
718,3.0
920,2.301029996
498,3.079181246
687,3.0
503,3.0
271,3.0
843,2.477121255
598,3.0
896,3.0
301,3.0
809,3.0
560,3.0
644,3.0
410,3.0
775,3.176091259
647,2.875061263
724,3.0
6,0.698970004
619,2.602059991
256,3.0
100,3.0
542,3.0
215,3.0
172,1.477121255
153,2.0
370,2.397940009
51,3.0
490,1.477121255
179,2.301029996
488,3.0
438,3.0
250,3.0
711,3.0
278,2.0
311,2.698970004
898,3.0
387,3.0
908,2.77815125
390,3.0
224,3.0
551,3.602059991
557,3.0
891,3.0
436,3.0
916,2.096910013
838,2.397940009
199,3.0
314,3.0
849,2.698970004
800,3.0
910,3.0
444,3.0
570,2.875061263
683,3.0
763,3.0
288,2.0
112,3.0
761,3.0
419,3.0
299,3.0
593,2.903089987
717,2.875061263
103,2.544068044
358,3.0
831,3.0
525,3.0
80,3.0
689,3.0
878,3.0
917,3.0
84,3.0
848,3.0
211,3.204119983
279,0.477121255
465,2.397940009
135,3.0
422,3.0
926,3.0
469,3.0
126,2.397940009
655,2.84509804
23,3.0
799,3.0
929,3.0
128,3.0
758,3.0
736,2.653212514
854,2.0
904,3.0
621,3.0
636,3.0
105,2.301029996
189,2.698970004
162,2.176091259
