,NOAEL-LOG
450,2.698970004
674,3.0
234,3.0
671,3.0
653,2.698970004
567,2.51851394
16,3.397940009
587,3.0
404,2.477121255
773,2.875061263
7,1.698970004
779,3.0
92,1.397940009
349,3.0
838,2.875061263
169,1.698970004
495,3.0
542,2.698970004
853,2.875061263
503,2.698970004
945,3.0
1078,3.0
625,2.698970004
538,3.0
480,2.477121255
74,2.0
444,3.0
624,2.698970004
21,2.0
553,3.0
278,3.0
868,3.0
153,2.698970004
371,3.0
998,2.0
629,3.0
658,2.397940009
608,3.0
613,3.0
95,3.0
174,2.397940009
871,2.301029996
279,3.0
462,3.0
977,2.77815125
700,2.77815125
694,3.0
965,3.0
551,3.0
126,3.0
132,2.397940009
665,3.875061263
656,3.301029996
572,2.397940009
256,3.0
599,3.0
299,2.0
533,2.602059991
441,2.301029996
415,3.0
298,3.0
460,3.0
273,2.301029996
621,2.77815125
682,2.477121255
424,3.0
213,2.0
795,2.698970004
518,2.77815125
123,2.176091259
266,2.301029996
468,2.397940009
270,3.0
585,3.0
557,2.77815125
307,3.0
163,2.0
61,2.477121255
35,1.698970004
394,3.0
578,3.0
992,2.096910013
162,1.698970004
381,3.0
347,2.903089987
189,2.77815125
243,3.0
443,3.0
708,3.0
49,2.602059991
190,2.079181246
880,3.0
113,1.698970004
69,2.0
396,2.301029996
136,3.0
1025,3.0
934,3.0
39,2.903089987
1079,3.0
577,3.0
601,2.602059991
893,3.0
979,3.0
297,3.0
211,3.0
187,2.698970004
399,3.0
952,3.0
810,3.0
953,3.0
119,1.698970004
939,3.0
231,2.301029996
713,3.0
746,3.176091259
662,2.698970004
196,2.477121255
195,3.0
636,2.477121255
172,2.397940009
936,3.0
882,2.079181246
305,3.0
344,3.0
785,3.0
290,2.0
103,3.0
612,3.0
974,3.0
81,3.0
647,2.875061263
943,3.0
930,3.0
1014,3.0
515,3.176091259
905,3.0
1056,3.0
421,3.0
516,2.397940009
94,3.0
427,2.477121255
620,2.698970004
507,3.0
917,2.875061263
370,3.0
890,3.0
239,2.602059991
461,2.477121255
262,3.0
652,2.875061263
843,3.0
858,3.176091259
194,2.77815125
593,3.0
845,2.0
360,3.0
588,2.875061263
513,3.0
973,3.0
633,2.698970004
676,2.477121255
358,3.0
841,3.0
1043,3.0
142,1.698970004
686,3.0
850,3.0
941,3.0
844,3.0
972,3.0
1006,2.0
1004,3.0
53,3.0
37,2.079181246
1067,2.698970004
867,3.0
631,2.301029996
651,2.903089987
38,2.0
484,2.77815125
885,3.0
367,3.0
1071,3.0
550,2.698970004
1,1.698970004
824,2.875061263
179,2.079181246
121,2.0
719,3.0
724,2.301029996
958,3.0
1024,2.301029996
260,3.0
219,2.653212514
1020,3.0
609,2.653212514
1075,2.096910013
531,2.698970004
314,3.0
140,2.477121255
97,3.0
846,3.0
183,3.0
718,3.0
549,2.477121255
18,3.0
454,2.477121255
673,3.0
591,2.698970004
897,3.0
675,2.477121255
866,2.397940009
77,1.397940009
203,3.0
98,1.397940009
215,2.0
690,2.477121255
