,NOAEL-LOG
513,2.477121255
747,2.397940009
591,2.698970004
1554,2.698970004
1564,2.0
1472,3.0
1297,3.0
16,3.0
638,2.397940009
982,2.698970004
1265,3.875061263
39,2.875061263
1386,3.0
1087,3.0
706,3.0
657,3.0
1030,2.0
544,3.0
234,1.301029996
977,3.0
1314,3.0
421,3.0
768,3.0
1003,2.77815125
202,2.954242509
547,3.0
17,2.397940009
863,3.0
223,2.698970004
334,2.0
1238,2.698970004
1550,2.698970004
280,1.0
888,2.477121255
166,3.0
74,3.0
1401,3.0
111,2.397940009
552,3.0
330,3.0
1113,3.079181246
518,2.477121255
1187,3.0
47,3.0
666,2.477121255
307,1.875061263
237,2.0
941,2.698970004
1020,3.0
1311,3.0
253,2.176091259
1514,3.0
480,2.397940009
462,2.176091259
651,2.477121255
420,2.875061263
1515,2.875061263
821,3.0
632,2.397940009
388,3.0
236,2.698970004
1420,3.0
1013,2.0
419,3.0
1135,3.0
1271,3.0
996,3.0
469,2.698970004
1244,2.698970004
1355,2.698970004
1103,3.0
78,3.0
934,3.0
302,3.0
929,3.0
194,2.477121255
1298,3.0
605,2.653212514
9,3.0
1000,2.698970004
1377,2.698970004
1611,2.477121255
948,3.0
1473,3.0
161,2.477121255
613,2.397940009
446,1.301029996
792,3.0
174,2.698970004
672,2.301029996
551,3.0
634,2.698970004
1394,3.0
190,2.176091259
1331,2.602059991
1529,3.0
612,3.0
553,2.477121255
615,2.397940009
510,3.0
708,2.875061263
1500,3.0
1224,3.0
299,3.0
238,2.176091259
207,1.875061263
1317,2.875061263
1016,2.301029996
1300,2.477121255
450,3.0
68,2.903089987
241,2.602059991
1427,2.51851394
1105,3.0
265,2.301029996
1054,2.698970004
1152,3.0
1122,3.0
1142,3.0
1555,3.0
858,2.698970004
260,2.602059991
138,2.875061263
1456,2.875061263
371,2.397940009
424,2.875061263
1411,2.301029996
726,2.477121255
810,3.0
1064,3.0
826,3.0
1433,2.602059991
835,3.0
758,2.176091259
95,3.0
1404,3.0
465,3.0
702,2.0
1043,2.77815125
879,2.0
1149,3.0
1398,3.0
1141,3.0
409,2.77815125
1592,2.875061263
1449,2.079181246
331,3.0
741,3.0
448,2.301029996
1266,3.602059991
1577,3.0
1310,3.0
709,1.301029996
1094,3.0
788,2.301029996
