,NOAEL-LOG
601,2.176091259
223,2.397940009
773,2.301029996
1513,3.0
280,3.0
1116,3.0
166,3.0
74,2.602059991
1368,3.0
999,2.0
527,2.477121255
330,3.0
1117,3.0
674,2.0
1583,3.0
1111,3.0
307,1.698970004
237,3.0
1270,3.0
973,2.77815125
873,2.602059991
253,2.602059991
679,2.301029996
416,2.477121255
975,3.0
1418,3.176091259
972,3.0
606,2.698970004
1151,3.0
236,2.602059991
1386,3.0
967,3.0
983,2.0
890,3.0
1387,2.0
1013,3.0
1597,3.0
1215,3.0
1097,3.176091259
743,3.0
78,2.397940009
1331,3.0
302,2.84509804
446,3.0
194,2.875061263
1268,2.477121255
795,2.698970004
1005,3.0
1029,3.0
1546,2.477121255
1089,3.176091259
1157,2.875061263
161,3.0
880,1.77815125
702,3.0
471,2.477121255
632,2.698970004
1003,2.397940009
675,2.77815125
1182,3.079181246
1362,3.0
1197,3.0
586,2.77815125
1108,2.698970004
589,2.477121255
1232,3.0
1465,3.0
1196,2.0
299,3.0
238,2.477121255
207,3.0
1396,2.477121255
1560,2.0
858,3.0
788,3.0
68,2.954242509
241,2.477121255
1393,2.51851394
857,2.176091259
265,3.0
1580,2.77815125
903,3.0
1095,3.0
1561,3.0
1492,3.0
260,2.301029996
138,2.397940009
371,2.0
1286,2.301029996
1509,3.0
412,2.477121255
792,3.0
1399,2.602059991
1391,2.397940009
509,3.0
95,2.698970004
1371,2.875061263
419,2.602059991
1000,3.0
546,2.77815125
1059,3.0
1122,2.698970004
1365,3.0
635,3.0
409,3.0
835,2.176091259
552,4.301029996
331,3.0
1237,2.079181246
947,2.875061263
1484,3.0
502,3.0
948,2.301029996
1278,3.0
349,2.477121255
38,2.875061263
1405,2.477121255
831,2.77815125
847,2.653212514
648,3.0
661,2.477121255
1204,3.0
1354,3.0
279,3.0
1564,2.096910013
579,2.477121255
746,3.0
1239,3.0
1063,3.0
116,3.0
1187,3.0
1228,3.0
1233,3.875061263
1152,3.0
708,3.0
1052,3.0
1576,3.0
449,2.477121255
1162,3.0
1469,3.0
1030,2.176091259
271,2.397940009
595,2.477121255
1471,3.0
1098,2.397940009
1495,3.0
190,2.176091259
1231,2.875061263
1189,3.0
1266,3.0
174,2.477121255
779,3.0
591,2.397940009
1422,3.0
793,3.0
620,3.0
187,2.602059991
1379,3.0
1011,3.0
1292,3.0
358,2.301029996
480,2.698970004
75,3.0
1224,3.301029996
510,3.0
980,2.0
484,1.397940009
785,3.0
411,2.875061263
108,3.0
169,2.698970004
1018,2.653212514
1532,2.602059991
17,2.397940009
1306,2.77815125
455,2.477121255
646,1.301029996
36,2.176091259
1281,3.0
821,2.301029996
1300,3.0
911,3.0
59,2.176091259
1145,3.0
908,3.0
142,2.77815125
670,2.698970004
47,2.397940009
1488,3.0
363,3.0
672,2.698970004
1186,2.477121255
744,2.602059991
1185,3.0
826,2.0
1320,2.77815125
1007,2.397940009
13,2.875061263
505,2.301029996
812,2.397940009
617,2.602059991
401,3.0
657,2.77815125
181,2.477121255
98,1.0
81,3.0
1468,2.698970004
35,2.477121255
870,2.0
771,2.301029996
3,2.176091259
1340,3.0
1590,3.0
965,2.0
1168,3.0
1439,3.176091259
278,1.698970004
338,3.0
1514,2.698970004
1367,3.0
287,2.176091259
553,2.875061263
431,1.301029996
1119,3.0
186,2.698970004
355,3.0
557,2.397940009
865,1.397940009
295,3.0
37,2.0
888,3.0
177,2.653212514
1238,3.0
1045,2.698970004
54,1.875061263
217,1.301029996
1384,3.176091259
168,2.477121255
988,2.397940009
1056,3.0
1073,2.875061263
1294,3.0
549,2.176091259
387,2.698970004
408,1.698970004
122,1.698970004
239,1.0
1382,3.0
410,2.875061263
1309,2.301029996
373,2.653212514
24,1.301029996
1316,3.0
718,2.653212514
535,3.0
1443,3.176091259
814,2.477121255
1360,3.0
692,3.0
1061,3.0
676,3.0
1389,3.0
128,3.477121255
1235,2.698970004
615,2.477121255
691,3.0
1345,3.0
1093,2.301029996
51,1.301029996
444,2.903089987
1447,3.176091259
722,3.0
703,3.0
810,2.698970004
884,3.0
732,3.0
634,2.602059991
582,2.602059991
598,2.0
845,3.0
1028,3.0
1019,3.0
1467,3.0
1261,3.0
1033,3.0
43,2.0
709,2.0
854,3.0
61,2.301029996
296,1.875061263
301,2.301029996
1064,3.0
49,3.0
839,3.0
1584,2.0
653,2.0
1020,3.0
298,2.0
155,2.301029996
136,3.0
573,2.602059991
1035,3.0
417,2.301029996
944,3.0
184,3.0
1349,3.0
561,1.875061263
575,2.698970004
425,2.477121255
516,1.875061263
1434,3.0
1050,2.397940009
900,2.301029996
1190,2.0
1058,3.0
506,2.301029996
774,3.0
366,2.698970004
394,3.0
851,2.0
734,2.653212514
853,2.0
414,2.397940009
364,2.176091259
1327,2.903089987
256,3.0
1446,3.0
1366,3.0
1135,3.0
881,3.0
818,2.397940009
929,2.698970004
875,3.0
1203,3.0
736,2.176091259
652,3.0
262,3.0
1255,2.0
639,3.0
231,2.698970004
73,3.0
593,2.397940009
766,3.0
700,3.0
885,3.0
710,2.875061263
515,2.77815125
1475,3.0
977,3.0
1254,2.875061263
590,3.0
395,2.77815125
815,3.0
794,3.0
1216,2.875061263
1299,2.602059991
94,3.0
1080,2.477121255
1207,2.77815125
1017,2.096910013
1101,2.77815125
952,2.301029996
830,3.0
390,2.653212514
398,3.0
1338,3.0
140,2.0
1150,2.875061263
150,2.698970004
1123,3.0
1143,3.0
1219,2.903089987
121,2.477121255
243,3.0
671,3.0
819,3.0
441,3.0
6,2.397940009
969,3.0
817,3.0
1138,3.0
1176,2.397940009
152,2.698970004
312,2.397940009
754,3.0
587,2.602059991
893,2.301029996
1164,3.0
1545,3.0
654,2.477121255
1054,2.77815125
1113,3.0
1087,3.0
532,2.477121255
472,2.698970004
658,3.0
705,3.0
1489,3.176091259
53,1.176091259
125,2.698970004
266,3.0
942,2.397940009
1289,3.0
209,3.0
192,2.477121255
749,2.397940009
550,2.875061263
737,2.477121255
