,NOAEL-LOG
1192,3.0
36,3.176091259
664,3.0
332,3.0
59,2.544068044
648,3.0
656,3.0
667,3.0
47,2.0
671,2.0
590,3.0
930,2.698970004
771,2.698970004
80,2.255272505
605,3.0
670,3.0
747,2.477121255
1196,3.0
624,2.079181246
387,3.0
1256,3.0
868,2.51851394
807,2.477121255
949,2.477121255
759,3.0
98,2.903089987
1168,3.0
1162,2.0
250,2.698970004
568,2.698970004
35,2.477121255
823,3.0
884,3.0
1155,2.0
978,3.0
962,3.0
761,3.0
278,3.0
1282,3.0
875,2.0
1263,2.397940009
790,3.0
285,3.0
654,3.0
186,3.0
527,3.0
330,3.0
295,3.0
1350,3.0
920,2.698970004
492,2.698970004
1029,3.0
801,3.0
998,2.602059991
54,2.653212514
1134,2.903089987
217,2.176091259
911,2.698970004
942,3.0
892,3.0
168,3.0
371,3.0
726,3.0
793,3.0
1166,2.0
1094,3.096910013
37,3.0
1195,3.0
122,2.301029996
579,3.0
1118,3.0
116,1.477121255
1023,3.0
815,2.77815125
95,3.0
1335,2.77815125
754,2.477121255
977,3.0
800,2.698970004
596,3.0
831,3.0
731,3.0
1343,3.0
1086,3.0
75,1.301029996
1021,3.0
889,3.0
236,2.77815125
1001,3.0
1087,2.544068044
1177,3.0
128,2.77815125
734,2.477121255
960,2.903089987
505,3.0
690,2.698970004
847,3.0
103,3.0
51,2.301029996
652,2.301029996
290,2.301029996
704,2.698970004
416,2.0
549,2.698970004
1325,3.0
860,3.0
692,3.0
639,3.0
1006,2.77815125
239,2.301029996
1141,2.698970004
900,2.698970004
1097,3.0
621,2.77815125
779,3.0
758,3.0
660,2.477121255
1076,3.0
1245,3.0
1025,3.0
1012,3.0
873,2.0
43,3.0
663,2.397940009
922,3.0
189,2.0
415,3.0
296,2.301029996
301,3.0
466,2.301029996
1217,3.0
424,2.301029996
409,2.176091259
1342,3.0
471,2.176091259
937,2.77815125
179,3.0
615,3.0
766,3.0
298,2.397940009
155,2.397940009
232,3.0
136,2.397940009
61,2.77815125
706,3.0
870,3.0
934,2.477121255
1349,3.0
207,2.0
331,2.477121255
184,2.653212514
1145,3.176091259
49,2.0
865,3.0
722,2.875061263
305,3.0
425,2.301029996
703,2.698970004
1197,3.0
334,2.698970004
1169,3.0
1099,2.875061263
420,2.602059991
1065,2.301029996
532,3.0
1034,3.0
995,2.0
1009,2.698970004
1033,2.875061263
91,3.0
269,3.0
366,2.544068044
394,3.0
365,2.477121255
822,3.0
625,3.0
1207,3.0
824,1.477121255
414,3.0
364,3.0
256,2.301029996
1331,3.0
550,2.698970004
30,2.0
522,2.096910013
683,3.0
601,3.0
1237,3.176091259
344,3.0
477,3.0
705,2.698970004
1313,3.0
262,3.0
768,3.0
773,3.0
231,2.77815125
1312,2.544068044
73,1.301029996
81,3.0
1329,2.096910013
515,3.0
591,2.096910013
142,2.397940009
1014,2.0
1252,3.0
869,3.875061263
490,2.301029996
820,2.602059991
395,3.0
598,3.0
1071,1.903089987
582,2.77815125
744,2.875061263
1098,3.0
94,3.0
921,2.875061263
1181,3.0
1261,2.096910013
749,3.0
557,2.0
556,2.0
88,1.301029996
857,3.0
1303,3.0
398,3.0
1089,3.0
1135,3.0
140,3.0
1122,2.397940009
912,3.0
567,2.698970004
150,3.0
1208,2.698970004
701,3.0
1047,3.0
121,3.0
1214,3.0
243,2.096910013
1061,2.477121255
465,2.0
561,3.0
441,3.0
6,2.653212514
1316,2.096910013
882,2.698970004
152,3.0
312,3.0
631,3.0
657,2.698970004
741,2.77815125
646,3.0
1262,2.812913357
552,3.77815125
982,2.0
53,2.875061263
879,3.0
266,3.0
1018,2.77815125
209,3.0
776,2.77815125
551,3.0
618,2.698970004
674,2.096910013
1147,3.0
1232,3.0
858,2.903089987
686,3.0
1161,1.477121255
1,3.0
687,2.77815125
