,ATS2e,AATS1m,AATS2m,AATS0v,AATS1v,AATS1e,AATS0p,AATS0i,ATSC0c,ATSC1c,ATSC1m,ATSC1v,ATSC3p,AATSC0c,AATSC0m,AATSC0p,MATS1s,GATS1v,GATS2e,GATS6p,Mv,Mpe,Mp,fragC,TpiPC,topoRadius,TopoPSA,WTPT-3,WTPT-4,PubchemFP18
69,-0.8595484019169431,0.34209364323332125,0.5740469195134821,-0.08002936992021706,0.05460863848619439,1.168505470202004,-0.08626046384780776,0.5670629457562845,-0.15959043646036894,0.15669933677603232,-0.06802701339214788,0.4494185416529173,0.6828570110603085,-0.10567907175934813,0.04712825597386359,-0.05690175165754963,-3.581092504100829,-0.4759541460680894,-1.916625465156767,-1.3972065625744374,0.08083011006796577,1.6200765923842788,-0.08645645519086935,-0.30830825256036254,-1.1662173833006693,-1.0668902736012618,0.7502006169388791,0.15765112166707687,0.2083726126353127,0.4241393401869012
152,-0.49176107011254294,-0.11118854487264467,0.09031658197780015,-0.07314579919019974,0.01651228668876176,0.6100937705383208,-0.09836635359501,0.9939622747406952,-0.15970922414313193,0.1581109046266291,-0.19659329292292474,0.1379971574244216,0.07921912981336607,-0.10678924618411599,-0.13863553700031586,-0.0726070941241996,0.12792108500784405,-0.7012262740962695,0.0425192974686177,-1.1159928016340033,0.09521436700535127,0.9688082946151885,-0.14274159258050922,-0.22519082914557395,0.5197924675275477,-0.5167942481374898,0.06918418024509922,0.5773793468769812,-0.307513590192025,0.4241393401869012
112,-0.2644118157996048,-0.1900770057557546,-0.22321941970322756,-0.11182154093628927,-0.14058129829606034,0.10300181395205334,-0.09817527276491887,-0.08968567471380971,-0.15983211891197163,0.1582092173545852,-0.15339182071295931,0.011673134184106718,0.8581601088397162,-0.10703195529663216,-0.16225534996965632,-0.0723305340459076,0.17019400212654548,-0.31469985834905495,1.8314613043344512,0.08132936445620594,-0.17406896559154433,-0.15225177413873586,-0.14214514915192483,-0.21512542331382054,0.5114613621380627,0.03330177732628219,-0.24796718185464003,-0.23601589188801733,0.13348646418422927,0.4241393401869012
124,0.6071672586986707,-0.2055533774945135,-0.20246619415933406,-0.11091327441055622,-0.008742526035183652,-0.23606759405726174,-0.0974226804575883,-0.20874293607211664,-0.16051946479119883,0.1584880153570127,-0.05237554629791903,1.3069287474264024,-0.46862386447642995,-0.10730533514894859,-0.17835819390151916,-0.07207389816793236,0.7506955601151222,-0.44954076477018545,-0.7522218039183818,0.12023535334575142,-0.1964669742508321,-0.44708704272941874,-0.13006698881405404,1.2686399167711506,1.355478438491336,0.03330177732628219,-0.3357966826187187,-0.597270681133185,-0.2753637181034778,0.4241393401869012
7,-1.068537020509302,0.8327871931746701,-0.560068558301715,0.1379530077038163,0.5110472183110327,3.742127506633867,-0.0825923462521844,0.7029390292751722,-0.1610990162823361,0.1587426980310283,-0.2869641446320188,0.2220629871019863,0.4338056996578452,-0.10706055182216792,0.05835586341792321,-0.06745325395608857,-3.651410991400133,-0.6987466146631546,-1.9221337067160411,-1.3972065625744374,1.0483843545599252,3.2034646542695304,0.07164275505847162,-0.33974967490078817,-2.069715049628522,-1.0668902736012618,-0.5496759943694863,-0.7156784011578577,-0.6564693966055754,0.4241393401869012
141,-1.068537020509302,-0.33559658320720154,-0.560068558301715,-0.22400414788372322,-1.2780846815641063,1.3099031846545581,-0.10721978029143384,1.2002219470032574,-0.1605666595878894,0.1584035859313205,-0.2418341312356987,0.19479539087996922,0.4338056996578452,-0.10504259751407322,-0.0883891112187971,-0.07664809992708714,0.7295381299523275,-0.6987466146631546,-1.9221337067160411,-1.3972065625744374,-0.5550472813685459,1.2688523369902556,-0.2979713252615644,-0.3502301490142634,-2.4588303143387877,-1.3419382863331477,-0.994807486154026,-1.0431769722172082,-0.7800182550685594,0.4241393401869012
120,-0.21690781685358437,-0.21393488463221091,-0.21867192760615292,-0.12080153678485596,-0.11266143038216418,-0.21862421033749235,-0.09801934598428214,-0.03417306768376968,-0.16064101092705527,0.15858064461207355,-0.1758098853266994,0.29139900980031536,-1.5905180991375787,-0.10725908053066284,-0.1758665700924779,-0.07231296189567414,0.8714396260862715,-0.16886921077599307,-0.8255665042890334,-1.2540939049470459,-0.23211537703466895,-0.3970638233984038,-0.13919969631486503,-0.22560589742729578,0.12075354375055113,-0.5167942481374898,-0.20607926610561783,-0.6146942661148251,-0.5947253380309219,0.4241393401869012
176,-0.7172875735828621,-0.16826932709717174,-0.06184246656974838,-0.0678515695044801,0.07150065968400844,0.2398593713616226,-0.09654314475282216,-0.28944465419076776,-0.16015252917188577,0.15804758309323214,-0.24008318188622546,0.7118732815690332,0.026729235763201853,-0.10685084368267356,-0.16180662643634144,-0.07219823496903997,-0.5701434441758854,-1.2826852550719976,-0.2548158299807505,-1.3972065625744374,0.047005833675230285,0.08850851557974006,-0.11152487231920728,-0.26711272559947485,0.1699243016593461,-0.5167942481374898,-0.2138005408980643,-0.6078604883619408,-0.2873487346202558,0.4241393401869012
174,0.1703464515904871,-0.16465060766620457,-0.1271238206908378,-0.06750242471876723,0.06373733249761776,0.07591031580787491,-0.09631043014832234,-0.32616420065617424,-0.15942805499375454,0.15773595320829897,-0.09255233455437674,-0.05708774356859714,0.3778124237569224,-0.10708764463612257,-0.16467755709532308,-0.07213571620073791,0.5427714346284428,-0.6692813837156087,0.7336770184790563,0.6673939171043409,0.0405184339347217,-0.001228516714723196,-0.10778289759359963,0.37655441228059194,1.0390803085935838,0.8584458155219402,0.19870856488838898,0.3847796947937937,0.8360719975375634,0.4241393401869012
74,0.02362980766139298,-0.22080397742651706,-0.28659576519378926,-0.14800257605273942,-0.3041685117171541,-0.02996024516879564,-0.09947769676039057,0.06819896962826133,-0.15970337715642713,0.15821123889150762,-0.18538966554755137,-0.47595751326309904,-0.9927867480740701,-0.10710879180578356,-0.17086374152668707,-0.07253709381637084,0.0574736532330515,0.32531781891006867,1.939112840381891,0.45673306675681125,-0.3575044239734357,-0.3672893913637256,-0.16669510260073603,-0.2047487162707758,-0.03510187909734364,0.03330177732628219,-0.24796718185464003,-0.24251027217342602,0.1261364479558408,0.4241393401869012
63,-0.28359419890528914,-0.23845332462062271,-0.3355626636200468,-0.1396842343428432,-0.2452783252818959,-0.3118518577904844,-0.0984695761482957,0.008215855505711352,-0.16087131934817986,0.1587297268023712,-0.22714184182951738,-0.10803919387986542,-0.41182680813613587,-0.107326965819015,-0.1885663896470818,-0.07230887908954188,1.1535244451563578,0.18861659924403762,-0.6212697061862323,0.19410104764214897,-0.33665256912169944,-0.6053033447316888,-0.14840855693414554,-0.24646307858381578,-0.17458179082050376,-0.2417462354056038,-0.5355846678732715,-0.8898629569472305,-0.9035671135315434,-2.3577157439801275
8,0.059217154763468935,-0.0605129460823007,0.11895717154927506,-0.013301394670426948,0.2800395832908302,-0.03276553550861615,-0.08925126844936054,-0.6853120747904138,-0.16014379282990607,0.15764339691823084,0.8016518928712081,0.22675473093596696,1.7104471954376037,-0.10720468508828848,-0.07351659172560211,-0.06788159555288804,-1.0250961740539608,-1.0993731714296353,-0.08228219422454919,1.0946696955025512,0.2532782027372309,-0.12801412638421308,-0.026833446137645607,0.8850130573897855,1.5880510724370192,0.03330177732628219,0.3485012958618508,0.5464814636238535,0.24467081592775752,0.4241393401869012
