,NOAEL-LOG
256,3.0
49,2.875061263
224,3.0
838,2.698970004
344,3.0
766,3.0
631,3.0
1004,3.0
113,2.698970004
806,3.0
81,2.397940009
939,2.477121255
989,3.0
607,2.875061263
932,3.0
712,3.0
459,3.0
450,3.0
419,2.653212514
964,2.0
179,3.698970004
35,2.397940009
279,2.653212514
713,3.0
826,2.875061263
330,2.77815125
186,3.0
416,3.0
742,3.0
998,3.0
887,2.079181246
187,2.77815125
213,3.0
365,3.079181246
658,3.0
549,2.477121255
21,3.0
370,3.0
756,3.0
585,3.0
667,3.0
119,2.698970004
215,3.0
461,2.875061263
371,3.0
288,2.301029996
797,3.0
305,3.0
830,3.0
39,2.698970004
74,3.0
974,3.0
851,3.0
396,3.0
456,2.301029996
61,3.0
231,2.903089987
558,3.0
373,3.0
97,3.0
266,3.0
745,2.397940009
92,2.698970004
700,2.477121255
800,3.0
550,2.477121255
652,3.0
977,2.477121255
960,3.0
237,2.301029996
37,3.0
346,2.602059991
573,3.0
757,2.397940009
38,3.0
869,3.0
595,3.0
123,3.0
343,3.0
923,2.698970004
7,2.301029996
480,3.0
189,2.875061263
1,2.096910013
221,3.0
724,2.477121255
636,2.0
928,2.0
541,2.698970004
608,3.0
909,3.0
665,3.0
902,3.0
743,3.0
884,3.096910013
473,2.903089987
880,3.0
195,2.301029996
449,3.0
18,2.77815125
780,3.0
94,3.0
349,2.77815125
903,3.0
593,3.0
196,3.0
443,3.0
919,3.0
358,3.0
605,3.0
601,2.875061263
276,2.096910013
77,2.698970004
638,3.0
98,3.0
692,3.0
271,3.0
518,2.875061263
929,3.0
822,3.0
630,2.875061263
6,3.0
448,3.0
497,2.698970004
874,2.875061263
895,2.77815125
163,3.0
554,3.0
183,3.0
441,3.176091259
916,2.0
655,3.0
653,3.0
930,3.0
787,2.477121255
861,3.0
100,3.0
980,3.0
347,2.903089987
153,3.0
764,2.397940009
314,3.0
172,3.0
462,3.0
51,2.698970004
234,3.0
509,2.477121255
719,2.544068044
711,2.0
142,2.477121255
973,2.698970004
614,3.0
926,3.0
596,3.0
679,2.301029996
788,3.0
262,2.477121255
966,2.096910013
620,3.0
377,2.301029996
299,3.0
307,3.0
169,2.77815125
290,3.0
138,3.0
444,2.397940009
536,2.698970004
360,2.903089987
211,3.0
854,3.0
987,3.0
194,2.698970004
624,3.176091259
984,2.77815125
791,2.698970004
931,3.0
112,3.0
942,2.301029996
696,2.698970004
687,3.0
970,3.0
535,3.0
103,2.096910013
260,3.0
747,2.51851394
904,3.0
418,2.602059991
80,2.301029996
648,3.0
374,3.0
302,3.0
381,2.698970004
84,2.477121255
410,3.0
575,2.77815125
520,2.477121255
199,3.0
400,2.698970004
513,3.0
301,3.0
135,2.84509804
959,2.77815125
