,ATS2e,AATS1m,AATS2m,AATS0v,AATS1v,AATS1e,AATS0p,ATSC0c,ATSC1c,ATSC1v,ATSC3p,AATSC0c,AATSC0m,AATSC0p,MATS1e,MATS1s,GATS1v,nBondsM,Mv,Mpe,Mp,fragC,TPC,TpiPC,TopoPSA,VAdjMat,SRW2,WTPT-3,WTPT-4,PubchemFP352
171,-0.4122631109998861,-0.20870452019292904,-0.25732324091391706,-0.1442111003874488,-0.35120814404940454,0.04891042178086085,-0.09961931878820707,-0.16022556770490662,0.15821314157678446,-0.7761868458678692,-0.07500534779812114,-0.10709522618976935,-0.16355208441703842,-0.07276320647361094,0.42786194650808423,0.4070593127465018,0.4740084170191206,-0.33052787077030826,-0.32144614724575565,-0.21890659016716904,-0.16689592019750732,-0.2566322514859996,-0.4670016485595135,-0.4242171438076093,-0.4245913427318533,-0.21206586228448926,-0.20484456521207325,-0.24557492301841868,-0.24351799439403352,0.6136311676215145
169,-0.2207013793520096,-0.20867241555559474,-0.31396549047392686,-0.1680652804845012,-0.4296772530818372,0.2326202014294861,-0.10106943791215858,-0.1594162339376505,0.15820713999098135,-0.8031491924613581,0.7577158176755012,-0.10691518078206377,-0.15427535257595487,-0.07311616447898428,0.17225925714717627,0.30868126689605113,0.8265072472272125,-0.7311132793669319,-0.4266053114461998,-0.12388940596226149,-0.1941526179273985,-0.24615177737252442,-0.4361341382147062,-0.4875376768220409,-0.06979876601893739,-0.09143333855202701,-0.0940270478426925,0.0480267488047671,0.45495178141193715,0.6136311676215145
59,-0.03309750583275664,-0.21782655618940341,-0.23399737426600029,-0.15577643651001463,-0.3116634755665827,0.05362479309249099,-0.10020433854169737,-0.15944819898573365,0.15764063657836447,-0.08832168820377898,-2.5362794118721643,-0.10702497588632215,-0.1615050346597398,-0.07279754043987294,0.16147866556520885,0.12045057666143667,0.36034840295165643,-0.5308205750686201,-0.3801581042064458,-0.22715301966608253,-0.17908369958210024,-0.21502165624339012,-0.3266947833558442,-0.16506673840711572,0.293873276705292,0.21380150114723778,0.18424112222591024,-0.04487995951666636,0.3498045950941104,0.6136311676215145
38,0.6194262417172435,-0.1515148912698588,-0.04626751084629976,-0.061691510606565504,0.15658516838094072,-0.23089405181267486,-0.09345501680024583,-0.16007711695451277,0.15853681968817512,1.0798924309357645,-0.26593243158889274,-0.1072655393360948,-0.13994825205878775,-0.06994928611565489,0.22247611093768027,0.1832363768034538,-0.8116688741007312,3.475033510897616,0.03184244547363203,-0.32423302657522274,-0.07857715076150572,1.248094036825922,1.9434702956395251,1.9654988260723332,0.18307298343368494,1.1784296025222503,1.1570169997577469,0.08724057511546698,0.04821628609545427,0.6136311676215145
69,-0.8595484019169431,0.34209364323332125,0.5740469195134821,-0.08002936992021706,0.05460863848619439,1.168505470202004,-0.08626046384780776,-0.15959043646036894,0.15669933677603232,0.4494185416529173,0.6828570110603085,-0.10567907175934813,0.04712825597386359,-0.05690175165754963,-3.0552410810400024,-3.581092504100829,-0.4759541460680894,-0.5308205750686201,0.08083011006796577,1.6200765923842788,-0.08645645519086935,-0.30830825256036254,-0.5792471407224489,-1.1662173833006693,0.7502006169388791,-1.089370823082889,-1.0321985136031508,0.15765112166707687,0.2083726126353127,-1.6296434287653334
152,-0.49176107011254294,-0.11118854487264467,0.09031658197780015,-0.07314579919019974,0.01651228668876176,0.6100937705383208,-0.09836635359501,-0.15970922414313193,0.1581109046266291,0.1379971574244216,0.07921912981336607,-0.10678924618411599,-0.13863553700031586,-0.0726070941241996,0.08779337234025963,0.12792108500784405,-0.7012262740962695,0.470642946422939,0.09521436700535127,0.9688082946151885,-0.14274159258050922,-0.22519082914557395,-0.25373521344993616,0.5197924675275477,0.06918418024509922,0.018695526959971228,0.09902592699786417,0.5773793468769812,-0.307513590192025,0.6136311676215145
112,-0.2644118157996048,-0.1900770057557546,-0.22321941970322756,-0.11182154093628927,-0.14058129829606034,0.10300181395205334,-0.09817527276491887,-0.15983211891197163,0.1582092173545852,0.011673134184106718,0.8581601088397162,-0.10703195529663216,-0.16225534996965632,-0.0723305340459076,0.2229913690193909,0.17019400212654548,-0.31469985834905495,0.470642946422939,-0.17406896559154433,-0.15225177413873586,-0.14214514915192483,-0.21512542331382054,-0.2425106642336426,0.5114613621380627,-0.24796718185464003,0.12000426229326497,0.18424112222591024,-0.23601589188801733,0.13348646418422927,0.6136311676215145
124,0.6071672586986707,-0.2055533774945135,-0.20246619415933406,-0.11091327441055622,-0.008742526035183652,-0.23606759405726174,-0.0974226804575883,-0.16051946479119883,0.1584880153570127,1.3069287474264024,-0.46862386447642995,-0.10730533514894859,-0.17835819390151916,-0.07207389816793236,0.47137242140207236,0.7506955601151222,-0.44954076477018545,-0.13023516647199646,-0.1964669742508321,-0.44708704272941874,-0.13006698881405404,1.2686399167711506,2.6814844066108257,1.355478438491336,-0.3357966826187187,0.7269920051555765,0.8441444168105147,-0.597270681133185,-0.2753637181034778,0.6136311676215145
7,-1.068537020509302,0.8327871931746701,-0.560068558301715,0.1379530077038163,0.5110472183110327,3.742127506633867,-0.0825923462521844,-0.1610990162823361,0.1587426980310283,0.2220629871019863,0.4338056996578452,-0.10706055182216792,0.05835586341792321,-0.06745325395608857,-2.9223425677155577,-3.651410991400133,-0.6987466146631546,-0.7311132793669319,1.0483843545599252,3.2034646542695304,0.07164275505847162,-0.33974967490078817,-0.6129207883713296,-2.069715049628522,-0.5496759943694863,-2.2491048986451676,-2.248638148324961,-0.7156784011578577,-0.6564693966055754,-1.6296434287653334
141,-1.068537020509302,-0.33559658320720154,-0.560068558301715,-0.22400414788372322,-1.2780846815641063,1.3099031846545581,-0.10721978029143384,-0.1605666595878894,0.1584035859313205,0.19479539087996922,0.4338056996578452,-0.10504259751407322,-0.0883891112187971,-0.07664809992708714,-2.9223425677155577,0.7295381299523275,-0.6987466146631546,-0.7311132793669319,-0.5550472813685459,1.2688523369902556,-0.2979713252615644,-0.3502301490142634,-0.6185330629794763,-2.4588303143387877,-0.994807486154026,-3.1264098594435676,-3.4650777841540217,-1.0431769722172082,-0.7800182550685594,-1.6296434287653334
120,-0.21690781685358437,-0.21393488463221091,-0.21867192760615292,-0.12080153678485596,-0.11266143038216418,-0.21862421033749235,-0.09801934598428214,-0.16064101092705527,0.15858064461207355,0.29139900980031536,-1.5905180991375787,-0.10725908053066284,-0.1758665700924779,-0.07231296189567414,0.4618136015694359,0.8714396260862715,-0.16886921077599307,-0.33052787077030826,-0.23211537703466895,-0.3970638233984038,-0.13919969631486503,-0.22560589742729578,-0.24531680153771598,0.12075354375055113,-0.20607926610561783,0.018695526959971228,0.09902592699786417,-0.6146942661148251,-0.5947253380309219,0.6136311676215145
176,-0.7172875735828621,-0.16826932709717174,-0.06184246656974838,-0.0678515695044801,0.07150065968400844,0.2398593713616226,-0.09654314475282216,-0.16015252917188577,0.15804758309323214,0.7118732815690332,0.026729235763201853,-0.10685084368267356,-0.16180662643634144,-0.07219823496903997,-0.3096335726989878,-0.5701434441758854,-1.2826852550719976,0.470642946422939,0.047005833675230285,0.08850851557974006,-0.11152487231920728,-0.26711272559947485,-0.44735868743099977,0.1699243016593461,-0.2138005408980643,-0.49449497704836753,-0.32799926891324077,-0.6078604883619408,-0.2873487346202558,0.6136311676215145
174,0.1703464515904871,-0.16465060766620457,-0.1271238206908378,-0.06750242471876723,0.06373733249761776,0.07591031580787491,-0.09631043014832234,-0.15942805499375454,0.15773595320829897,-0.05708774356859714,0.3778124237569224,-0.10708764463612257,-0.16467755709532308,-0.07213571620073791,0.376431940414015,0.5427714346284428,-0.6692813837156087,2.072984580809434,0.0405184339347217,-0.001228516714723196,-0.10778289759359963,0.37655441228059194,0.2794308743240072,1.0390803085935838,0.19870856488838898,0.8421334850341461,0.8441444168105147,0.3847796947937937,0.8360719975375634,0.6136311676215145
74,0.02362980766139298,-0.22080397742651706,-0.28659576519378926,-0.14800257605273942,-0.3041685117171541,-0.02996024516879564,-0.09947769676039057,-0.15970337715642713,0.15821123889150762,-0.47595751326309904,-0.9927867480740701,-0.10710879180578356,-0.17086374152668707,-0.07253709381637084,0.35540226266555947,0.0574736532330515,0.32531781891006867,-0.33052787077030826,-0.3575044239734357,-0.3672893913637256,-0.16669510260073603,-0.2047487162707758,-0.2846027237947434,-0.03510187909734364,-0.24796718185464003,0.3011246417238503,0.2633641367918633,-0.24251027217342602,0.1261364479558408,0.6136311676215145
63,-0.28359419890528914,-0.23845332462062271,-0.3355626636200468,-0.1396842343428432,-0.2452783252818959,-0.3118518577904844,-0.0984695761482957,-0.16087131934817986,0.1587297268023712,-0.10803919387986542,-0.41182680813613587,-0.107326965819015,-0.1885663896470818,-0.07230887908954188,0.4134343107372894,1.1535244451563578,0.18861659924403762,-0.33052787077030826,-0.33665256912169944,-0.6053033447316888,-0.14840855693414554,-0.24646307858381578,-0.4361341382147062,-0.17458179082050376,-0.5355846678732715,-0.09143333855202701,-0.0940270478426925,-0.8898629569472305,-0.9035671135315434,-1.6296434287653334
8,0.059217154763468935,-0.0605129460823007,0.11895717154927506,-0.013301394670426948,0.2800395832908302,-0.03276553550861615,-0.08925126844936054,-0.16014379282990607,0.15764339691823084,0.22675473093596696,1.7104471954376037,-0.10720468508828848,-0.07351659172560211,-0.06788159555288804,-0.30683212084386724,-1.0250961740539608,-1.0993731714296353,3.074448102300993,0.2532782027372309,-0.12801412638421308,-0.026833446137645607,0.8850130573897855,0.8687197081794182,1.5880510724370192,0.3485012958618508,0.8421334850341461,0.8884403669158203,0.5464814636238535,0.24467081592775752,0.6136311676215145
157,-0.07233469602014231,-0.13552670762327365,0.01727491146880872,-0.04634456140370417,0.19141200778541986,0.005776045335620932,-0.09348669256152708,-0.16060884359432043,0.15853403147335887,0.9343903356772835,0.5369791943295616,-0.10726134521709162,0.01475917782630609,-0.07104900485585626,0.7693128334097521,1.5036050686824878,-1.210647327311679,-0.13023516647199646,0.1035682775711046,-0.09037959060733156,-0.06764691965158413,0.5217245438127883,1.1268843401541697,1.2098885530028014,-0.3657166224394488,0.3828099837500325,0.5331149496051699,-0.03969518772217829,-0.5955406325001602,-1.6296434287653334
