,nBondsM,SpMAD_Dt,fragC,MLFER_BH,MLFER_E,MLFER_L,MPC6,TPC,piPC1,piPC4,piPC5,TpiPC,R_TpiPCTPC,GGI4,MWC4,MWC5,MWC6,MWC7,MWC8,MWC9,SRW4,SRW6,SRW8,SRW10,TSRW,WTPT-1,WTPT-3,WTPT-4,WPOL,Zagreb
601,2.79242997566147,4.5000208246961675,3.048426462589258,-6.599276617795527e-05,2.542958456018167,1.478469514126624,4.395740012317645,5.42678961554119,1.3577484335186243,1.7190890628736386,1.786887318538892,2.4143527537415785,5.569132380138734,2.347604564961828,1.1697876725663765,1.1835358329707786,1.1756371151152734,1.1821741498325666,1.1740997188415487,1.1777836013230767,1.1158114468091749,1.1058496962385844,1.1018044497950994,1.1004027450254639,1.106279335776916,1.3142915053085251,-0.6226844682492744,-0.3661692568642453,2.197599369218359,1.6667659121142544
199,-0.5652711960590389,0.39851194269627505,-0.05293055897134102,-0.3285834821969401,-0.03738309508409325,-0.11889608289386397,0.5278876761524303,0.17552683585724443,0.13521577336604643,0.4869267644034978,0.503178802335892,0.3522957615796557,-0.5790882944408631,0.48213325590763095,0.5210026843384403,0.5903490822927946,0.6275315107770282,0.6730993398149048,0.6960457321310427,0.7278761097706659,0.36766456169320133,0.4668987981707601,0.544492886606661,0.604283209255032,0.6308449047725319,-0.2014193603738643,-0.3111080731293664,-0.38160561821709,-0.009318483458720443,-0.035612299327612514
913,-0.6536317532095786,-1.0835025516822823,-0.4772859742664668,-1.6548854741009213,-0.42262502676969493,-1.0821783169274972,-0.6632502405212862,-0.598317443823111,-1.3968671981702985,-1.9106184869746186,-1.6835040594735775,-1.4120995478632403,-0.6207864642281565,-0.7861424108263236,-1.3763128774265192,-1.4270902607912104,-1.3563019551604556,-1.3980201549072233,-1.3369641283375375,-1.3733076028383058,-1.3314184369047142,-1.2757686043593388,-1.2438477066991083,-1.2247698349341418,-1.232248210018991,-1.0650210572751795,-0.3473428120507609,-0.16894282144999398,-1.0024315171634062,-1.0370112472345931
717,1.7321032898549937,3.927819180905494,2.147640411899827,1.642521454387633,1.921672334976069,1.6928434115909612,3.1376842351566405,3.285738030227491,1.2380530427814334,1.4209649208635786,1.4533958377747564,1.7493899644340438,1.1260865349697118,2.9072022391535026,1.106495754523942,1.1141433798554825,1.102205449991361,1.104875916811929,1.093715770545104,1.0947036607983534,1.0698388365103253,1.0526989941204166,1.0417399271845973,1.0343025059399409,1.0397931203856654,1.2298462137826232,0.4822842686604432,0.33035141656408845,1.9769075839506511,1.5165560699282072
1111,-0.3885500817579594,0.15756779467618484,-0.37229730114900605,0.632504917733481,-0.30515964008521235,0.09140420131699416,-0.39557879857213646,-0.3325402551150017,0.4423424935990347,-0.12721863411258325,-0.11607594370293296,-0.15642650422829138,-0.6381527742621357,-0.21954976561872294,0.278020998485051,0.2412053763086928,0.19231878738397082,0.16825373876602398,0.13143708535651974,0.1152254832372315,0.3786646564908147,0.27242802742215144,0.18563739216023942,0.11921415854892504,0.12828438018841687,0.24149249050714672,0.4549377443902018,1.8346708471660491,-0.08288241188128975,0.03949262176541103
773,0.4950554897474378,0.12695420266978794,-0.2049650546733725,-0.5251697458190717,0.05447372388718463,-0.13850034667623207,-0.32866093808484903,-0.2818571633148506,0.4423424935990347,0.6266594179508128,0.7022290400742054,0.5308869348614484,0.4031105662721098,-0.35944918436337514,0.2451335837192783,0.24533860266177282,0.22194669662124955,0.22181223688255708,0.20260900117493108,0.20279025681853474,0.2614473100067395,0.24046199512561192,0.22213819656386768,0.20458729150549781,0.2002282895069549,-0.0807476657704254,-0.6040022509670292,-0.328014351977621,-0.26679223293771304,-0.13575219411831058
16,1.4670216184033744,0.9857461189212126,0.958187899694823,-0.2018945567515664,1.3543868893292077,0.8925057076964915,2.0134641789702115,1.5909448873492684,0.9838755581995252,1.2990009836537313,1.36331861021301,1.6329691047016115,1.8344875801887641,0.8874043840769563,0.9138415377842324,0.9447035597388709,0.9518645215019008,0.9746295697639431,0.9796216764716511,0.9966596503441575,0.8488860151604449,0.8589539238082052,0.8703331202317082,0.8813076105819999,0.8971386569811121,0.715353424700879,-0.3054337864112195,-1.0686034748775661,1.1677043713023885,0.8906817274863446
1040,-0.4769106389084991,-0.38618688778107413,-0.419605071520796,-0.3102354309255411,-0.5462142013855961,-0.34039880355178936,-0.5294145195467114,-0.4672831089251594,-0.029354067364539226,-0.37754738356511064,-0.405767713053151,-0.3911766438028129,-0.6051393994737153,-0.5343234574007233,-0.10396330558933738,-0.11101037644765498,-0.13619240036862046,-0.13935181549033734,-0.15797951731265927,-0.15897939530443023,-0.05746349674471813,-0.10449396518540215,-0.1404364012115482,-0.16698469610581085,-0.16921313987609682,-0.3438205670779135,-0.06454080571487766,0.38094624863169857,-0.487484018205421,-0.4612068521880793
1094,0.7601371611990569,0.6325167097901028,0.2617211230363781,0.7591938431788547,0.764276415937968,0.8433677478263996,0.3539012388854829,0.26700363569166347,0.875213294074062,0.9703580758341241,0.9653461273317577,0.935930247014326,0.37991287694882814,0.18222387743610674,0.7132432541685376,0.7050679080448324,0.6856081577006629,0.6785412178446351,0.6620068186703639,0.6566031377413226,0.7222273117786991,0.6815603185566717,0.6481235307673339,0.6215326588933019,0.6391858997432096,0.5834341121160789,0.847117894523183,0.5842045154737189,0.5424109797105494,0.6152970168119248
1073,-0.5652711960590389,-0.9829507789452061,-0.47199462896463873,-0.16869332111760646,-0.6603393401074867,-1.044115493090302,-0.6632502405212862,-0.5921365789694341,-1.0376525488845871,-1.0397406334433263,-1.6835040594735775,-1.1684833807028323,-0.5451589851699042,-0.7861424108263236,-1.2742724070434321,-1.2562380968098932,-1.2725042887157294,-1.255848546339327,-1.2665563025119133,-1.2523676405970772,-1.2488500957298971,-1.251883907499312,-1.2371099367381024,-1.2228573978088995,-1.2249015937166914,-0.9947767610222985,-0.13561867710609055,-0.07540531920703869,-0.9288675887408369,-1.0119762735369187
420,-0.6536317532095786,-1.0165455514096713,-0.47204701852208253,0.014787191596383016,-0.3814286352310612,-0.7243368526921935,-0.6632502405212862,-0.5921365789694341,-1.202222389615173,-1.9106184869746186,-1.6835040594735775,-1.2622392320424538,-0.6291895173728206,-0.7861424108263236,-1.1071499292235343,-1.0847068828969118,-1.0662609840355035,-1.0490801321040664,-1.0345088182834135,-1.0221928354551857,-1.1050094442711889,-1.0169039952725298,-0.9589165317844389,-0.9233967460552333,-0.9423058428131998,-0.9998538715189531,-0.32491548353153316,-0.1391188014119229,-0.9288675887408369,-0.9869412998392441
295,-0.7419923103601183,0.752032162591622,-0.016310258318095006,0.28476566030411055,-0.46938849824598183,0.5190062925181274,0.3539012388854829,0.21879288983298317,0.5848993741690283,0.3226021347376837,0.26776687123666465,0.2144217872440787,-0.6964139432864086,0.16604800681422752,0.6363277628153402,0.6329895845332737,0.6138683721068248,0.6205047936751675,0.6123428815113077,0.6228161279001537,0.6701833546145893,0.5775023012266847,0.5263546335808209,0.5061420956162819,0.5466112868726186,0.7000419505041222,-0.3268924919182686,-0.23595477349196897,0.3952831228654108,0.5401920957189013
621,-0.03510785315580053,-0.44120003889367454,-0.4354791074262804,-0.48585249309464545,-0.22889064493936345,-0.4995243212658163,-0.44911308696196645,-0.472227800808101,-0.029354067364539226,0.40257453988932707,0.4994065089154912,0.1461287430323505,0.3348826506830198,-0.4538812918979752,-0.081790155616731,-0.032137226289004256,-0.018322676406023378,0.015360721173397228,0.022739370530265986,0.04683912770444713,-0.15579341376272204,-0.06756247189149332,-0.0019966817938592216,0.04385472539214207,0.022466879463837585,-0.5783369618950754,-0.6476711863540731,-0.746146435097296,-0.5242659824167056,-0.5613467469787773
441,0.7601371611990569,0.6393242288764581,0.28802068087318716,0.24806955776131262,0.929061982092503,0.860807904567857,0.4208190993727704,0.31397820857960834,0.9003342361819486,0.9935795722758118,0.9988286246467099,0.9605732354196218,0.38861415596512816,0.4585252290239809,0.7446377880836244,0.7344644842024393,0.7142222738269501,0.7061282824435648,0.6885918140995857,0.6826004716355469,0.7574888700108527,0.7133486423810078,0.6767329616093678,0.648279040052223,0.6658822119926039,0.6447778735584597,1.2120311546486866,0.584176432695513,0.6159749081331187,0.6904019379049484
790,0.5834160468979774,0.353122437325718,-0.03192234643636015,-0.0035608596750158535,0.16247507467765676,0.5042394444742657,0.1397640853261631,0.11000966840826866,0.8494869714262009,0.8372810720614946,0.880882759965445,0.906132522169579,0.5585038633198725,0.2316258590064996,0.6438617359488272,0.6168869054398491,0.5904077362316683,0.5714955903327158,0.5508612922828694,0.5377497376117045,0.6928910697182167,0.632955247255468,0.5805740851295722,0.5371913924117434,0.5419776472644434,0.6222903684311955,-0.012524285685051007,-0.3345682040851024,0.43206508707669544,0.5652270694165759
1218,0.05325270399473919,0.28726971772607074,-0.3354150527085408,0.8194802973563085,0.10235061135100222,0.8787572629659994,0.300366950495653,0.1829438736816568,0.8231253660889296,0.4738874143268988,0.3798585795720388,0.3750837094412111,-0.5621221581370232,0.5883693768840561,0.6457322397685121,0.6387401812659085,0.6177284973936341,0.6186134383490497,0.6065894814010628,0.6114310341881134,0.6778222511500979,0.6202311770088929,0.5880084691072198,0.5755358639586938,0.5747977158319756,0.651404144175468,1.2759515070092249,2.1333701930857574,0.6527568723444034,0.5401920957189013
1183,-0.6536317532095786,-0.6192771065936272,-0.4511959746594332,-0.5269171792734907,-0.5462142013855961,-0.6875470329967106,-0.6230995242289138,-0.5365087952863413,-0.6568696763946923,-0.4103517808549054,-0.5014574781823902,-0.712530953532035,-0.6417940972158626,-0.6248208937880485,-0.31353240187429676,-0.24970667589553222,-0.2180890336004097,-0.1744439075455835,-0.15519433949309466,-0.12346121978610955,-0.42506892417455605,-0.3278076430728272,-0.25902579631666384,-0.2087169994514628,-0.16789722697473247,-0.7753425294537535,-0.6107764071887094,-0.341849288292754,-0.7817397318956982,-0.7365915628624989
100,-0.5652711960590389,-0.5257361648456664,-0.451248364216877,-0.6064254014495527,-0.4821927821025842,-0.7261190584905907,-0.6097159521314564,-0.535272622315606,-0.555117409440025,-0.3466185751131489,-0.25900959363817444,-0.5695398810525402,-0.522842679915353,-0.6672279051294495,-0.403651404508658,-0.3476867918750586,-0.3343154413472596,-0.2962757719210305,-0.28893017844415275,-0.26144646930198995,-0.485095018643686,-0.38305283926334516,-0.29922463317446696,-0.2401596183546544,-0.2670844065639576,-0.7678139289097197,-0.8061491434905828,-0.7408612502252346,-0.7449577676844136,-0.7616265365601734
955,0.6717766040485172,0.2532155340640943,-0.09463264669663984,-0.10753315021294323,0.4358186996164291,0.27089778529841657,0.03269550854650318,-0.014843801636005934,0.7398943457296229,0.8603806024816286,0.8721936013198348,0.8018586951296603,0.47356303214206574,0.2561082571687736,0.568670841101195,0.5634013943920283,0.5449679874167785,0.5409437509168403,0.5255758437073582,0.5227970133608727,0.5811269402111238,0.5511232261098267,0.5277289885456737,0.5091831343216533,0.5081222642805707,0.3586505008255936,0.4770709170951933,0.2434161856338378,0.32171919444284147,0.33991230613750517
