,NOAEL-LOG
26,2.477121255
37,3.0
154,2.698970004
135,3.0
97,2.0
206,3.0
41,2.77815125
49,3.0
6,2.698970004
43,1.875061263
185,2.477121255
134,3.0
216,2.0
58,3.0
68,1.397940009
111,3.0
66,2.698970004
128,1.698970004
122,2.0
174,2.77815125
35,2.0
78,1.397940009
28,2.698970004
209,3.0
149,2.698970004
21,2.0
42,1.698970004
96,3.0
153,3.0
165,3.0
170,1.698970004
168,2.602059991
59,2.0
38,2.079181246
69,2.397940009
215,2.875061263
112,2.477121255
124,2.176091259
7,1.698970004
140,3.0
120,1.698970004
175,2.397940009
173,2.397940009
74,3.0
63,2.0
8,2.77815125
211,2.079181246
18,3.0
105,3.0
186,2.903089987
192,3.0
54,3.0
201,3.0
108,3.0
162,2.0
180,2.079181246
65,1.698970004
157,2.0
196,3.0
139,1.397940009
125,3.0
101,2.0
20,2.477121255
212,3.0
179,1.397940009
114,1.698970004
169,2.0
161,2.0
103,3.0
64,3.0
188,2.698970004
87,2.0
86,2.301029996
4,1.698970004
52,2.0
25,3.0
155,2.477121255
126,2.0
80,2.301029996
23,2.0
99,1.397940009
16,3.397940009
0,3.0
72,2.0
147,3.0
55,2.698970004
33,2.0
27,3.0
148,2.0
83,3.0
176,1.698970004
127,3.0
29,2.301029996
17,2.477121255
110,2.903089987
171,3.0
95,3.0
79,3.0
9,2.698970004
164,2.0
44,2.903089987
205,2.0
67,1.397940009
220,2.653212514
53,2.0
46,2.0
13,2.698970004
115,1.397940009
203,2.653212514
39,2.0
76,2.0
195,2.77815125
15,1.698970004
71,1.698970004
163,1.698970004
51,2.698970004
190,2.77815125
202,3.0
14,2.176091259
145,2.0
217,3.0
90,2.0
2,3.0
11,2.0
22,2.0
57,3.0
5,1.698970004
130,2.477121255
116,3.0
166,2.0
104,3.0
158,2.0
98,3.0
189,2.0
92,2.301029996
146,3.0
177,2.653212514
207,2.698970004
106,2.698970004
193,2.079181246
60,2.0
138,3.0
160,2.397940009
137,3.0
36,1.698970004
50,2.602059991
109,2.903089987
144,2.0
47,2.875061263
48,2.397940009
208,2.653212514
150,2.0
1,1.698970004
131,2.698970004
45,3.0
84,2.301029996
204,3.0
183,2.875061263
88,1.698970004
3,2.698970004
167,1.397940009
129,2.477121255
197,2.477121255
159,2.0
89,1.397940009
221,2.079181246
156,1.698970004
136,3.0
178,2.079181246
172,2.0
151,3.0
118,2.77815125
61,3.0
143,1.698970004
218,3.0
62,2.477121255
132,2.397940009
141,2.477121255
81,3.0
194,3.0
19,2.0
107,2.698970004
213,2.301029996
152,2.0
10,2.653212514
70,2.0
77,1.698970004
191,2.079181246
184,3.0
123,1.698970004
198,3.0
32,1.698970004
40,2.903089987
181,3.0
85,3.0
199,2.0
210,3.0
82,3.0
31,2.0
119,1.397940009
93,1.397940009
75,2.0
24,1.397940009
73,2.903089987
187,2.176091259
121,1.397940009
94,2.0
102,1.698970004
12,3.0
214,2.0
142,2.0
91,1.397940009
219,2.0
