,naAromAtom,nBonds,SpMax_Dt,SpDiam_Dt,SpAD_Dt,SpMAD_Dt,fragC,MLFER_S,MLFER_E,MLFER_L,MPC2,MPC3,MPC6,TPC,piPC1,piPC2,TpiPC,GGI2,GGI4,TopoPSA,MWC3,MWC5,MWC7,MWC9,SRW2,WTPT-1,WTPT-3,WTPT-4,WPOL,XLogP
36,-0.6355502266259445,-0.8055304437300679,-0.5982757665154133,-0.6021872309204424,-0.5964875174552482,-0.8484261954508473,-0.4297261202980939,-0.6403886842781666,-0.6151114494104576,-0.719697352131185,-0.7487721961678019,-0.8150583260228167,-0.640857844854461,-0.5388190792825776,-0.9166558234770381,-0.9022787554365725,-1.0130948967747282,-0.6970687793545384,-0.5808500586072439,-0.8657771138893222,-0.5887413449813726,-0.5014063030416561,-0.43992848486887676,-0.3961213458069771,-0.6948282024122158,-0.8021954930803381,-0.27621299540904387,-1.0361704828770533,-0.8049478438520516,0.0036603661023144616
619,-0.6355502266259445,-0.25204532279787345,-0.08829425596164422,-0.19472430287417578,-0.03382241706277808,0.9815777488337528,-0.3855552601923504,-0.49922659000406444,-0.5206314246163202,-0.18028517211168993,-0.41738332459215566,-0.4493109093287563,-0.41854567217320554,-0.3623697917146755,-0.03130216431195296,-0.2655586792665958,-0.2799829821379394,-0.7984259319311231,-0.6434136855805004,-0.6526047567666257,0.03449589220786487,-0.03281331993559459,-0.08025481617553515,-0.1146332702711547,0.12736893666217713,-0.22821302450037612,-0.7650323835808296,-0.7082054830707996,-0.36651986689322263,0.5213009295450735
575,-0.00045954463241207447,-0.43654036310860495,-0.36348349568225824,-0.4136015407843111,-0.36332248197293465,0.13618580680216782,-0.282095976934639,-0.04139086424172628,-0.0281407206606722,-0.4077709162554256,-0.3759597156451999,-0.2359582495905543,-0.27469661926180494,-0.30907973842235603,0.08372785495683363,0.23528301542960156,0.5724857861676367,-0.19028301829604377,-0.24717738115586135,-0.43943239964392905,0.10130537929545,0.21228913572232616,0.28012995957127035,0.32447134868737376,-0.08188888715352033,-0.47490130564334193,-0.6006780813775896,-0.37202711932641774,-0.3299842021466536,-0.404824076772287
349,-0.00045954463241207447,-0.3135436695681173,-0.389462774444477,-0.4034797235584356,-0.3891217106113002,-0.2545071821078462,-0.390479547829557,-0.3990015030694519,-0.2985490674852727,-0.30039260378425503,-0.33453610669824413,-0.32739510376406944,-0.30085099251842323,-0.3398695469912517,0.08372785495683363,0.15171698644581164,0.28391192418158034,-0.39299732299310597,-0.19504102586617786,-0.6526047567666257,0.1119073974267024,0.15294627093450394,0.18308707274004976,0.2050630881434374,0.06217319968623007,-0.3122189802094425,-0.7710339859161333,-0.7204814553202628,-0.3299842021466536,0.5925587712465318
59,-0.6355502266259445,-0.5595370566490926,-0.520507173896954,-0.515792149493196,-0.5192579025522013,-0.6258575865766156,-0.40993048399652326,0.10212393160361083,-0.2708566464249221,-0.5510680304335017,-0.541654151433023,-0.6626635690669582,-0.5623947250846061,-0.48908169620974606,-0.2303563547339632,-0.13717435225033398,-0.5275139231263255,-0.5957116272340609,-0.5182864316339876,0.3210946389484684,-0.20883225233571895,-0.17351048482510553,-0.1458524834562287,-0.12452685207166962,-0.24909294255304973,-0.5440657535665245,0.06921120364296922,0.5821517411076551,-0.6222695201192062,-1.1103674839373625
1047,-0.00045954463241207447,-0.3750420163383611,-0.4321002389331035,-0.4396319265169599,-0.4314636747119934,-0.3562645050372209,-0.3951083782085313,0.2715184447325336,0.08425792952545684,-0.3659286630389601,-0.25168888880433254,-0.266437200981726,-0.2877738058901141,-0.3694751321536514,0.13699575566688033,0.4049784500466143,0.3314895638502626,0.11378843806538878,-0.0872925570162262,0.45659083547929774,0.16286929704589886,0.2582133800108246,0.31536782606502667,0.3523808690820357,-0.007372041040218684,-0.3919529163450967,0.23510234955382905,0.5201493083496902,-0.2569128726535154,-0.6195053450830498
613,-0.00045954463241207447,-0.43654036310860495,-0.46040566825861734,-0.4739399244081184,-0.4595729323491039,-0.4094730625925372,-0.4000326658457379,0.22305279236509176,0.05928045170631714,-0.42302065312046266,-0.33453610669824413,-0.3578740551552411,-0.3270053657750415,-0.40026494072254704,0.08372785495683363,0.3360516612563582,0.25693041521057874,0.012431285944911264,-0.3757803925909136,0.20395599162504155,0.07966159490728737,0.1627009404513738,0.21280865419982253,0.24550168566647712,-0.08188888715352033,-0.45301065807114493,0.23508240916663037,0.2107960280081423,-0.36651986689322263,-0.43818363960704615
1220,-0.6355502266259445,0.1784431045938333,-0.05608020842791756,0.021982038292172157,-0.05804966312315649,0.157532091148158,-0.35074054659729953,-0.03386221921377415,-0.286603317223945,0.09257168997761088,-0.04457084406955368,-0.20547929819938263,-0.3793141122882781,-0.31500085545483597,0.4510799642659017,0.19444994173460833,-0.14954954527185474,-0.08892586617556626,-0.20546829676770553,0.5268990001307787,0.34676542031074087,0.23996372719934453,0.16487350192893357,0.11024877749676726,0.49614199240783063,0.24420115914899845,0.4568496891178902,1.791092134222431,-0.07423454892067002,-0.8841124897451528
47,-0.6355502266259445,-0.4980387098788488,-0.5197031470899885,-0.5217472050986174,-0.5184594480960917,-0.6751101309566779,-0.4050061963593166,0.30492680704407105,-0.23664836158566535,-0.42907013551320466,-0.3759597156451999,-0.5712267148934431,-0.5493175384562969,-0.4736867919252983,-0.09370631449467734,0.07575696359152269,-0.42531432840470235,-0.39299732299310597,-0.4557228046607311,0.3165989126119616,-0.03853702733796689,0.0400614703002714,0.09162470128245594,0.127041864005459,-0.1621432559254564,-0.49155165927585376,0.06274738661899389,0.19635072373643983,-0.512662525879499,-0.9024942896745098
1000,-0.6355502266259445,-1.2360188711217748,-0.6620897194483238,-0.6733307534921777,-0.6598592057347392,-1.3129644276564878,-0.46434386238765657,-0.720851078014405,-0.5961068467219817,-1.2017654803028133,-1.1215846766904038,-0.9674530829786753,-0.640857844854461,-0.5802668985099371,-3.186938940205281,-3.017417063707082,-2.262474255681065,-1.001140236172078,-0.7685409395270132,-0.8657771138893222,-3.8138756874537005,-3.971146772950516,-4.059654318776312,-4.113032537217322,-3.5187616713470913,-1.2461070466122164,-0.8617472867281767,-1.0361704828770533,-0.987626167584897,-0.8496182479024086
