,NOAEL-LOG
6,2.698970004
544,3.0
295,3.77815125
128,2.477121255
91,2.301029996
469,3.0
736,3.0
343,3.0
409,2.096910013
747,2.477121255
1034,3.0
743,3.0
1015,2.602059991
199,2.301029996
398,3.0
994,2.397940009
996,2.698970004
712,2.903089987
237,2.477121255
772,3.0
892,3.0
416,2.477121255
634,3.0
584,2.301029996
100,2.0
799,3.0
449,3.0
436,3.0
33,2.477121255
365,2.77815125
710,2.096910013
1063,2.602059991
51,2.0
186,2.176091259
1002,3.0
921,3.176091259
988,3.0
221,3.0
687,2.875061263
827,2.544068044
1069,3.0
737,2.602059991
76,1.698970004
660,3.0
490,3.0
887,3.0
521,3.0
331,2.77815125
543,3.0
960,3.0
576,3.0
931,2.77815125
250,3.0
410,3.0
138,1.397940009
1076,3.0
346,3.0
465,3.0
276,3.0
88,1.397940009
280,3.0
373,2.0
423,3.0
816,2.77815125
520,3.0
425,2.698970004
112,2.397940009
19,2.477121255
1057,3.0
492,3.0
302,3.0
888,3.0
80,3.0
1005,2.698970004
224,2.477121255
995,3.0
679,2.77815125
84,3.0
731,3.0
823,3.0
414,2.0
1088,3.0
920,3.0
135,3.0
541,3.0
1087,2.301029996
330,3.0
1019,3.0
23,1.397940009
691,2.0
802,3.0
971,3.0
188,2.0
1068,3.0
617,3.0
400,3.0
105,2.698970004
133,3.0
152,3.0
223,3.0
271,3.0
870,3.0
1033,2.653212514
954,3.0
241,3.0
911,3.176091259
780,3.0
742,3.0
803,3.0
418,3.0
740,3.0
817,3.0
987,3.0
301,3.0
233,2.698970004
635,3.0
910,3.0
1028,2.875061263
618,2.0
229,2.301029996
502,3.0
28,2.301029996
909,3.0
762,2.903089987
728,2.875061263
607,3.0
324,3.698970004
703,3.0
200,3.0
985,3.0
473,3.0
1032,2.477121255
894,3.0
552,2.903089987
836,3.0
288,3.0
800,3.0
918,3.0
837,3.0
1012,3.0
767,2.698970004
589,3.0
716,3.0
849,2.397940009
448,2.698970004
899,3.0
253,3.0
875,3.0
60,3.0
730,3.0
71,2.0
975,2.903089987
205,3.0
1065,2.0
30,2.0
766,3.0
459,3.0
862,3.0
236,3.0
166,1.397940009
73,3.0
820,2.0
573,2.875061263
161,2.0
999,2.477121255
411,3.0
437,3.0
118,1.397940009
144,2.0
619,2.875061263
315,3.0
790,2.301029996
498,2.903089987
969,2.079181246
209,3.0
942,3.0
296,2.698970004
702,2.602059991
63,3.0
438,3.0
470,3.0
114,1.397940009
268,2.698970004
763,2.77815125
983,3.0
749,2.875061263
207,2.653212514
374,2.903089987
923,2.301029996
505,3.0
395,2.698970004
546,3.0
488,3.0
420,2.653212514
774,2.903089987
1047,3.0
787,3.0
9,2.698970004
134,3.0
150,3.0
854,3.0
606,3.0
111,2.477121255
637,2.698970004
786,3.0
419,3.0
758,3.0
904,3.0
497,2.477121255
246,2.698970004
387,2.698970004
456,3.0
96,2.0
670,2.079181246
801,2.477121255
238,2.903089987
884,2.477121255
377,3.0
125,2.0
478,3.0
926,2.301029996
26,3.0
545,3.0
506,3.176091259
568,3.0
336,2.096910013
242,3.0
661,3.0
254,3.0
338,2.698970004
311,2.698970004
120,1.397940009
632,3.0
771,2.477121255
264,2.77815125
43,2.903089987
701,2.903089987
811,2.477121255
1017,2.477121255
639,3.0
442,2.0
157,2.0
192,2.079181246
819,3.0
286,3.0
901,3.0
292,2.698970004
115,3.0
218,2.0
830,3.0
357,2.77815125
378,3.0
741,3.0
559,2.875061263
184,2.477121255
980,2.477121255
748,2.301029996
1072,3.0
47,2.397940009
711,2.698970004
11,2.0
467,2.77815125
287,3.0
366,2.0
325,3.0
855,3.0
335,3.0
596,3.0
1039,3.0
860,3.0
208,3.0
363,3.0
149,2.0
809,3.0
814,3.0
659,2.301029996
839,3.0
104,3.0
554,2.397940009
808,3.0
380,2.301029996
922,3.0
4,1.698970004
536,3.0
685,2.301029996
285,2.698970004
1048,2.096910013
252,3.0
704,3.0
818,3.0
1086,3.0
535,3.0
226,3.0
12,3.0
623,3.0
408,3.0
159,2.397940009
78,3.0
821,3.0
48,3.0
630,3.0
878,2.653212514
646,2.477121255
210,2.079181246
382,2.397940009
385,3.0
1059,2.477121255
509,3.0
527,3.0
616,2.0
345,3.0
247,3.0
756,3.0
792,3.0
1035,3.0
413,3.0
757,2.77815125
158,2.0
283,2.397940009
575,3.0
390,3.0
321,2.0
397,2.0
537,3.0
879,3.0
564,3.0
117,2.77815125
372,3.0
650,3.0
900,3.0
739,2.875061263
1070,2.0
735,3.0
356,3.0
907,3.0
1027,3.0
27,2.698970004
627,3.0
475,3.0
857,3.0
558,3.0
663,2.875061263
1064,3.0
1062,3.0
1013,3.0
482,2.903089987
540,3.0
191,3.0
831,2.477121255
422,3.0
180,3.0
753,2.0
353,3.0
667,2.698970004
72,2.903089987
788,2.544068044
1040,2.875061263
175,1.698970004
489,3.0
657,3.0
401,2.698970004
393,3.0
717,3.0
595,2.903089987
605,2.176091259
494,2.903089987
412,2.77815125
580,2.875061263
317,2.51851394
322,2.301029996
504,3.0
929,2.653212514
293,2.698970004
978,3.0
68,2.397940009
417,2.096910013
130,2.698970004
560,2.301029996
645,3.0
1060,2.096910013
865,2.77815125
341,2.698970004
864,3.0
881,2.698970004
642,3.0
181,2.079181246
764,3.0
392,3.0
337,2.698970004
794,3.0
848,3.0
1011,3.0
982,3.0
993,2.812913357
485,2.698970004
797,3.0
501,3.0
721,2.0
99,2.77815125
355,2.0
46,2.875061263
706,2.477121255
472,3.0
524,3.0
834,3.0
379,3.0
1083,2.698970004
17,2.477121255
173,2.77815125
614,2.477121255
570,2.698970004
525,3.0
45,2.0
197,3.0
938,3.0
825,3.0
1029,2.875061263
903,3.0
768,3.0
967,3.0
648,2.875061263
127,1.698970004
725,3.0
70,1.698970004
1042,3.0
178,1.397940009
13,2.698970004
5,1.698970004
692,2.698970004
3,2.698970004
1045,3.0
258,2.875061263
176,2.653212514
750,3.0
274,3.0
177,2.079181246
36,3.0
269,2.698970004
807,2.698970004
1026,3.0
791,2.875061263
24,3.0
984,3.0
912,2.77815125
225,2.397940009
329,3.0
312,3.0
898,3.0
476,3.0
512,2.698970004
714,3.0
966,3.096910013
826,3.0
232,2.301029996
1061,3.0
348,3.0
457,3.0
148,2.698970004
547,2.602059991
85,2.301029996
1066,2.77815125
655,2.477121255
696,2.77815125
697,3.0
328,3.0
1038,2.301029996
466,2.875061263
433,3.0
876,2.875061263
439,3.0
431,3.0
168,2.0
432,3.0
496,2.875061263
402,3.0
644,2.875061263
1058,3.0
1010,2.0
154,2.477121255
681,3.0
340,3.0
428,2.903089987
688,2.477121255
1074,3.0
707,3.0
56,3.0
326,2.77815125
129,2.477121255
275,3.0
102,3.0
680,3.0
523,3.0
75,2.0
486,3.0
532,3.0
1021,2.477121255
1044,2.544068044
638,2.77815125
684,2.544068044
956,3.0
754,3.0
284,3.0
110,3.0
1037,2.079181246
590,3.0
948,2.301029996
889,3.0
955,3.0
155,1.698970004
733,2.875061263
362,2.698970004
859,2.477121255
137,3.0
522,3.0
483,3.0
369,3.0
530,3.0
265,2.096910013
775,3.0
90,1.397940009
937,3.0
902,3.0
574,3.0
598,3.0
916,3.176091259
759,3.0
458,2.397940009
715,3.0
212,2.301029996
698,3.0
1023,3.0
812,3.0
10,2.653212514
963,3.0
1018,2.903089987
244,3.0
989,3.0
1085,3.0
31,1.698970004
586,2.301029996
805,2.301029996
86,2.0
201,3.0
257,3.0
54,2.698970004
83,2.301029996
277,3.0
58,2.0
204,2.0
282,3.0
164,3.0
1077,3.0
334,2.301029996
222,2.903089987
403,2.397940009
555,3.0
990,2.397940009
761,3.0
822,3.0
745,2.77815125
493,3.0
220,2.079181246
511,2.301029996
556,3.0
57,3.0
793,3.0
709,3.653212514
156,2.0
59,2.0
928,2.698970004
626,2.698970004
1036,3.0
603,2.77815125
722,3.0
2,3.0
386,2.698970004
847,3.0
40,2.77815125
755,3.0
891,2.875061263
1031,3.0
1022,2.875061263
851,2.51851394
751,3.0
1050,2.096910013
815,3.0
116,2.477121255
66,1.397940009
124,3.0
699,2.477121255
950,2.77815125
683,3.0
915,3.0
389,3.0
405,3.0
361,3.0
308,2.0
435,3.0
1073,3.0
245,3.0
426,3.0
165,2.0
216,3.0
323,3.0
528,3.0
1030,3.0
1052,3.0
581,2.397940009
313,2.698970004
1051,2.875061263
316,3.0
510,3.0
924,3.176091259
582,2.698970004
947,3.0
563,2.602059991
610,3.079181246
798,3.0
65,2.698970004
87,1.698970004
259,3.0
145,3.0
1003,2.875061263
689,2.875061263
455,2.0
919,3.0
874,2.698970004
310,3.0
519,2.77815125
481,2.602059991
873,2.903089987
720,3.0
672,2.698970004
206,2.698970004
376,2.0
946,3.0
0,3.0
976,3.0
477,3.0
744,3.176091259
986,3.0
267,2.698970004
654,3.0
944,2.698970004
93,2.0
463,3.0
666,3.602059991
991,3.0
333,2.875061263
906,3.0
217,3.0
491,2.477121255
949,3.0
34,2.0
778,3.0
597,3.0
594,2.0
935,2.477121255
1046,2.0
579,3.0
32,2.0
106,2.698970004
964,3.176091259
959,3.0
615,3.0
1007,4.113943352
569,3.176091259
170,3.0
957,2.875061263
796,3.0
446,2.698970004
41,1.698970004
561,3.0
198,2.0
107,3.0
726,3.0
263,3.0
452,3.0
122,1.698970004
464,3.0
1053,3.0
806,3.0
776,3.0
856,2.477121255
291,2.698970004
240,2.602059991
734,2.0
487,2.875061263
351,3.0
508,2.301029996
1055,2.698970004
668,2.477121255
249,2.301029996
479,3.0
319,3.0
309,2.903089987
895,3.0
789,3.0
82,3.0
354,3.0
42,1.875061263
861,2.397940009
182,2.875061263
829,2.875061263
445,3.0
760,3.0
185,2.903089987
1016,3.0
571,3.0
294,3.0
1080,3.0
350,3.0
364,3.0
352,3.0
141,2.0
50,2.698970004
407,2.397940009
391,3.0
1054,3.0
25,2.477121255
375,3.0
89,2.0
738,3.0
877,2.0
968,3.176091259
727,3.0
842,3.176091259
228,3.0
447,2.698970004
1000,2.698970004
961,3.0
8,2.77815125
1041,2.77815125
914,3.0
108,2.903089987
833,3.096910013
913,3.0
1084,3.0
566,3.0
643,2.698970004
896,3.0
869,2.477121255
705,3.0
230,3.0
770,3.0
193,3.0
1081,2.0
15,1.698970004
368,2.079181246
1001,3.0
