,NOAEL-LOG
234,3.0
311,3.0
49,2.0
704,2.698970004
675,3.0
478,2.698970004
686,3.0
331,2.477121255
74,3.0
378,3.0
162,2.397940009
589,2.698970004
412,3.0
685,2.698970004
839,2.079181246
666,3.0
373,2.176091259
394,2.0
836,1.397940009
550,2.477121255
172,2.301029996
619,2.698970004
495,3.0
425,2.176091259
196,2.176091259
135,3.0
821,2.397940009
716,2.698970004
531,2.77815125
243,3.0
858,2.698970004
613,3.0
380,2.0
336,3.0
18,2.301029996
682,2.301029996
784,2.698970004
652,3.0
119,2.653212514
621,2.477121255
276,3.0
37,3.0
288,2.653212514
195,2.477121255
515,2.301029996
296,3.0
377,1.0
236,2.397940009
654,1.301029996
61,2.301029996
422,2.477121255
651,3.0
302,2.77815125
266,3.0
538,2.477121255
444,2.477121255
540,3.0
186,2.477121255
773,1.397940009
100,2.602059991
735,2.0
92,2.477121255
299,2.397940009
278,2.397940009
314,2.698970004
786,2.903089987
637,2.301029996
215,3.0
598,2.77815125
183,3.0
6,1.301029996
112,3.0
138,2.698970004
520,3.0
409,3.0
152,3.0
51,1.301029996
424,2.397940009
280,3.0
237,2.698970004
807,1.397940009
757,1.698970004
462,3.0
697,3.0
21,2.301029996
77,2.602059991
97,2.698970004
503,1.301029996
1,3.0
642,2.477121255
39,3.0
370,2.698970004
584,2.602059991
279,1.0
468,2.77815125
632,1.0
399,2.301029996
298,2.0
436,2.653212514
543,2.477121255
537,3.0
749,3.0
850,2.77815125
840,2.875061263
672,2.0
795,1.698970004
837,2.079181246
142,2.397940009
153,3.0
449,2.903089987
580,2.698970004
709,3.0
404,3.0
673,3.0
662,3.0
551,1.301029996
726,3.0
103,3.0
513,3.0
450,3.0
343,3.0
774,2.0
224,2.698970004
80,3.0
219,2.477121255
626,2.176091259
38,3.0
599,2.477121255
488,2.301029996
84,2.477121255
573,1.875061263
502,2.875061263
591,2.477121255
506,3.0
358,2.477121255
792,3.0
126,1.698970004
189,3.0
23,2.0
758,2.698970004
504,3.0
128,3.0
728,2.477121255
367,2.301029996
211,3.0
411,3.0
105,2.477121255
241,3.301029996
121,2.301029996
586,2.698970004
140,3.0
733,2.698970004
770,1.397940009
653,2.477121255
785,2.903089987
53,2.397940009
845,2.77815125
420,2.875061263
554,3.0
91,2.0
268,2.556302501
644,1.698970004
344,3.0
423,2.477121255
743,2.903089987
633,3.0
541,3.0
187,3.0
190,2.176091259
372,3.0
524,2.301029996
741,1.698970004
739,2.0
194,3.0
