,ATS2e,AATS1m,AATS2m,AATS0v,AATS1v,AATS1e,AATS0p,AATS0i,ATSC0c,ATSC1c,ATSC1m,ATSC1v,ATSC3p,AATSC0c,AATSC0m,AATSC0p,MATS1s,GATS1v,GATS2e,GATS6p,Mv,Mpe,Mp,fragC,TpiPC,topoRadius,TopoPSA,WTPT-3,WTPT-4,PubchemFP18
179,-0.058072586521355565,-0.18719682781552774,-0.17814225770722802,-0.0951916966939599,-0.008359874638230654,-0.01845448973823707,-0.09725296305008366,-0.214002177089861,-0.15996056825954513,0.15794980084991844,-0.14841597503354392,0.5617430697348496,0.07247771376105219,-0.10712205799689019,-0.16653666970146863,-0.0721614472355493,0.5354869895721684,-0.6035697143482692,-0.3425258410368481,0.8345960771878791,-0.10189770778254642,-0.18840447124131604,-0.12570782751143186,0.15843603023579103,0.9005545390008305,0.03330177732628219,-0.09663019592268893,-0.2634400115528586,0.10244921109347258,0.4241393401869012
142,-0.16679091654661307,0.7862682918132567,0.27457335505127745,-0.030161151374367676,0.36485270784959845,-0.3362064622501414,-0.07180655306696818,-0.13814174816088373,6.795814276354172,-6.753321358304941,8.771259216718974,3.0033796795449854,0.3410277608568007,1.7112942993584268,1.68493767419818,-0.041034796586107404,-0.9039912449227363,-0.4627983881938401,-1.124089771689158,0.5551642579320862,-0.06075114786052314,-0.4739665239135417,0.001506477795653443,-0.23577507032947964,-0.39504826338866805,0.03330177732628219,-0.994807486154026,-0.03189174390347112,-0.9035671135315434,-2.3577157439801275
185,-0.6948718929497337,0.6809387563475658,1.200166279762943,0.04723583110986281,0.7209552986194617,1.0978066129757276,-0.07423795356457513,0.2205862868812663,-0.15854084223074189,0.15592507032459374,-0.5401903571152906,-0.3133837156268083,-1.4484909036331601,-0.10518044569375223,-0.1549712076549999,-0.0497035540301418,-1.9792859410513064,3.3957522915180722,-1.9221337067160411,-1.3972065625744374,0.7234408303045948,2.648159267473311,0.04206030462317654,-0.2663863561064617,-0.5220947182713059,-0.7918422608693758,2.0016262289246427,1.3691812040314826,1.167844043218042,0.4241393401869012
211,-0.45686262130976746,-0.21276229510510464,-0.2624329931625541,-0.14410081689039017,-0.26759557209402873,-0.08469017045808228,-0.0993104692134776,0.17895894000647114,-0.1606967151339569,0.15845509102936164,-0.14740310502493922,-0.1356643050576645,0.3749029709385295,-0.1072161400899604,-0.17134932777632714,-0.07266089905200833,0.7394930920692503,0.21268232812582535,-0.22930027044276277,-1.3972065625744374,-0.3309745959141024,-0.3433245940758064,-0.1616186359482493,-0.26711272559947485,-0.43175248770041175,-0.7918422608693758,-0.6027597585675559,-0.5261958030751841,-0.5953476872362894,0.4241393401869012
19,0.01799027736534111,-0.23003344392912314,-0.34713695483787543,-0.16988331161526385,-0.39167328042687233,-0.02316476322089585,-0.10050209431543165,0.2015309203570584,-0.1597862089947234,0.1582774065651016,-0.18573600567147405,-0.5678118208433,0.7249996563074906,-0.10710930165436246,-0.1722364408222101,-0.07282248142132536,0.4058885040938204,0.7483597028722355,1.747034652556429,0.26119394263450474,-0.4595580650006908,-0.3985992290695379,-0.18531124536012486,-0.2255021303568653,-0.3281388492408761,0.3083497900581682,-0.24796718185464003,-0.2439343873738981,0.12452470528378295,0.4241393401869012
219,-1.0534633563802034,-0.30126945821814777,-0.5543005840385847,-0.077179852715692,-0.8875283490253957,-0.05198720663587787,-0.07799659949608352,-0.3505056156559172,-0.16104755152770373,0.1586791967709087,-0.6794251318635476,-0.4401678639645125,0.4338056996578452,-0.1070482635595106,0.5157050369286523,-0.05506279790182609,0.7295381299523275,0.6040484922043615,-1.9221337067160411,-1.3972065625744374,-0.22871536867472347,-0.719499209611616,0.0326567760906323,-0.3502301490142634,-2.4588303143387877,-1.3419382863331477,-0.994807486154026,-1.0431769722172082,-0.9035671135315434,-2.3577157439801275
40,-0.8613795842745331,0.1280128988989482,0.15704190785304564,-0.07612132191711743,0.02094292197645411,1.005335589387635,-0.09276862320875624,0.189491362869578,-0.16021210545215583,0.15819647354047386,-0.03302144597492755,0.3022758844793821,0.5229446767701761,-0.10648504483247218,0.0851358299737699,-0.06600440502950118,-0.9274953567680781,-0.5248297812414293,0.3377855590310349,-1.3972065625744374,0.03227151111428661,1.0119116384410147,-0.10859707310398645,-0.308412019630793,-1.1662173833006693,-0.7918422608693758,0.5411471019333903,-0.08176733400979971,-0.044257584119579294,0.4241393401869012
203,-0.5249450809563431,-0.23848251244142643,-0.36410670060261113,-0.17788857863326504,-0.4232863232370457,0.04796651748293749,-0.10106231523534061,0.2799582360706288,-0.16012139891901597,0.15817356926394163,-0.2678434996359774,0.08646805092349352,0.3719120780292561,-0.10698658252353604,-0.1674103627620009,-0.0730341524343378,0.09048224734001478,0.5785475677545858,0.48969759749477587,-0.7116390425118285,-0.48993975304505966,-0.3327181642607169,-0.19507455403677182,-0.28786613968556435,-0.957631017199277,-0.5167942481374898,-0.2138005408980643,-0.6280683002621182,-0.3102189299089781,0.4241393401869012
77,-0.451755698910443,-0.2112943701014478,-0.28064919401923033,-0.1536732955996462,-0.337884845207191,0.1278709997417454,-0.10037234154810579,0.2033406344430118,-0.15995893301938965,0.1579727236756254,-0.2122023631180474,-0.22267182334411711,0.5540679994415059,-0.10696862304499566,-0.15496278110191725,-0.07289334171916213,0.35795389804478295,0.41687049175629054,0.24176929343992912,0.7925027992470595,-0.36035389619760316,-0.11301360979644144,-0.18153690280576068,-0.2670089585290444,-0.6086310037746996,-0.2417462354056038,-0.09663019592268893,-0.3086864206013808,0.05124157831438712,0.4241393401869012
100,-0.37551999121046137,-0.07725239127408241,-0.020904781623563455,-0.08043988788873746,0.04945804629942632,0.07581439977354391,-0.09449410443101591,-0.14496669427033068,-0.16060845358477088,0.1583106769797868,0.33159206602209507,0.3962666735260803,0.3231755329077749,-0.10722143222720924,-0.06892683224090498,-0.06990283163527036,-0.47466612988146123,-0.563600484193207,-0.6398236759769047,0.13316453453531008,-0.041679912484190215,-0.09098385346455144,-0.09815483300466381,-0.2253983632864349,0.620414051449638,-0.2417462354056038,0.05818136366586297,0.062189357918852536,-0.2980938976947834,0.4241393401869012
82,0.19052048675549518,-0.2285317301702918,-0.2751678613915588,-0.15104364334635523,-0.2531796989747645,-0.19707475298963834,-0.09930387975724869,0.03617868683285365,-0.16047838132687828,0.15825202381745762,-0.14503506185382523,0.03226783461368908,-0.016742971700020443,-0.10727508900691747,-0.18003883940346377,-0.07243680808414805,0.5676589406825797,0.3235310771104429,-0.35357342725593344,0.5347178388810796,-0.3835483622301062,-0.5035088459987774,-0.16424818530323984,-0.19447577629816148,0.18498061600807572,-0.2417462354056038,-0.48713366855066975,-0.5673937272972083,-0.24155046943329722,0.4241393401869012
30,0.8776263509744839,-0.17434252683813914,-0.21246575671691958,-0.0903781069059202,-0.0009371851333850116,0.02174922662174804,-0.09693388963515537,-0.17604561214660683,-0.1590324937985073,0.15813761086332864,0.11910344580892394,0.15320683710988517,0.36531461545453003,-0.10714543674642385,-0.1698535679281747,-0.07221440623499728,0.6377437131081576,-0.5687949315203243,1.4989412732695238,0.6318059974387465,-0.07813246183544034,-0.2131611289292813,-0.11887275859512296,3.448163464092273,1.825685166445791,0.8584458155219402,0.09775289697715127,0.8206858570745114,0.4803020254448517,0.4241393401869012
214,-0.6756173304219825,-0.2022634345180569,-0.23306362030633543,-0.12776772292937444,-0.27493952976014413,0.07512173626455126,-0.09911756808137685,0.03877725353989145,-0.16049152208479553,0.15819782094382417,-0.184267018024665,-0.3047232285963008,0.6339667750640027,-0.10705970938501227,-0.15706382261070992,-0.07255799644527133,0.23998353362893726,0.17866504769599778,0.2576747173031897,0.4074319174726314,-0.24110134640347813,-0.09343717464243938,-0.15882861640263693,-0.28786613968556435,-0.7497125567081535,-0.5167942481374898,-0.48713366855066975,-0.5848287860821191,-0.2612826008115473,0.4241393401869012
173,-0.6934568545424575,-0.24486470312003364,-0.33626231927737354,-0.19364020213195227,-0.5301547700247762,0.12088518358871739,-0.10182403301820342,0.5590554506946899,-0.1603170658964107,0.15819540020293976,-0.2685755439287181,0.12458395988392862,0.24165379949467589,-0.10693994281070363,-0.16902471147744946,-0.07350946317954654,-0.6658902613174078,0.6015722487000165,0.4432603562790261,-1.3972065625744374,-0.5519751940657541,-0.3289301594854014,-0.20614447384514348,-0.3086195537716539,-1.2914845196466165,-0.7918422608693758,-0.10203508827740149,-0.6455753911569054,-0.6177921138851263,0.4241393401869012
93,0.6945030805375773,-0.14271612583489018,-0.1125629382456951,-0.08608510594988676,-0.0641294919831425,0.1585387032314897,-0.0936508711523115,-0.16310078514806997,-0.15817134265585414,0.15668681842173313,-0.8381749609027404,-1.3656661341460876,-1.4009093325201183,-0.10701206427233294,-0.004679815204533705,-0.06838298097296981,0.8372154281218609,-0.1966831880094373,0.18116760408838037,0.3070759119890574,-0.07752566473397483,-0.00038344903482248074,-0.09900238633427973,-0.05854091403427503,0.6798081184315045,0.3083497900581682,4.031742403728634,2.2999336341923162,1.8130444822132639,0.4241393401869012
121,-0.4358604309877658,-0.2376064714552664,-0.3220238658691824,-0.14455083387957943,-0.27247438010811426,-0.26291013099948723,-0.09893313037830793,-0.014061171591677064,-0.16084020430294532,0.1586861238223237,-0.22582965810067626,-0.11673856238261902,-0.21912426945011518,-0.10729782140758058,-0.1814827386609573,-0.07233792368601766,0.5353073925629386,0.2770552817196109,-0.5531291457889005,0.18364074843032546,-0.3557699631297359,-0.5220659562911227,-0.15766096380662162,-0.2672164926699053,-0.4242171438076093,-0.5167942481374898,-0.6653020843863724,-0.8930738319742183,-0.6101389951187217,0.4241393401869012
91,0.9639620937263311,-0.22951712009855554,-0.3172823654749698,-0.15429571310349643,-0.289229811501724,-0.16851243351601425,-0.09955550748508644,0.07188296240793891,-0.15975922530851838,0.1577570868224577,-0.16468754597469115,-0.6564129747980577,0.6693202573099639,-0.10724671625047906,-0.17736925201002224,-0.07251770710736441,0.7496869298179641,0.49435369659124195,-0.20464977579932978,0.48356443196522464,-0.3949888232930281,-0.4667181343088154,-0.16859724343783877,-0.10087787876989769,0.3349819138388411,1.6835898537175982,0.02054014905268645,0.04240028405413887,0.44858402876916587,0.4241393401869012
113,-0.008539477759602867,-0.24573854958150626,-0.3637547769342584,-0.17681073706288705,-0.41990046422809285,-0.1718410330489731,-0.10038180793722402,0.24435492912060044,-0.16034220576482075,0.15845391493554206,-0.21974040170379416,-0.5252917513574014,0.5455965829955947,-0.1072297339198424,-0.1873359787346105,-0.072792724785275,0.30461991239405045,0.8404626555268762,1.1510483340297801,0.9360252601056731,-0.5043367249215798,-0.5874542499506379,-0.1830390384662548,-0.23598260447034056,-0.39504826338866805,-0.2417462354056038,-0.5417616877072287,-0.5233289779603724,-0.6030875733776017,0.4241393401869012
102,-0.48182353130955424,-0.202345994839904,-0.25072219706935656,-0.13688256229461435,-0.2823583010890567,0.04493278071629576,-0.09900109824082638,0.38386488609637726,-0.16044720482833297,0.15834804166570263,-0.1599644492507896,-0.0543238462307737,0.254257045618899,-0.10713144617092428,-0.17278797509723057,-0.07290107363032786,0.2775709599481154,-0.14586434273854731,1.3499993531147165,0.6423542802675918,-0.2818944145909984,-0.29898973348183283,-0.15222717345697312,-0.2566322514859996,0.06235450606130939,-0.5167942481374898,-0.14855576890189148,-0.20245261348119944,-0.9035671135315434,-2.3577157439801275
107,-0.5941632418871463,-0.06584472614848624,0.3586323012355188,-0.021329647852202878,0.292672005941509,0.6603464626219818,-0.09668137319490194,1.829277864162316,-0.16013820344889074,0.1579804817511832,-0.17529662626351414,0.161099209694512,0.236592131104442,-0.10684308608743724,-0.14973259808040837,-0.0715805044767967,0.2815992339033007,-0.8677871563508107,-0.7253323919618982,-1.3553777281692885,0.3548200743087159,1.6661387933512035,-0.1211688715882004,-0.2356713032590492,0.4698454317525054,-0.5167942481374898,-0.7459894059674381,0.22509749175197133,-0.9035671135315434,-2.3577157439801275
200,0.4925695534114487,-0.02079177232465374,0.07740714899915913,0.008285960906491405,0.6004419951525505,-0.5474994599198529,-0.06830960208173956,-0.20542708440693205,-0.1593348237671565,0.15678255610001818,1.987347876321958,4.112968542464953,4.7614813620461724,-0.10713222589790408,-0.001398269287598766,-0.036107044902502064,-3.6741574224758855,0.3351526817059767,0.34650161082228637,1.0587100472721218,-0.04789037607882127,-0.5690293613417668,0.011201313523709094,-0.14176210451949406,0.4955106173977257,0.03330177732628219,-0.10396540697551312,2.276144247156756,0.8890275376682051,0.4241393401869012
161,0.12787113561056515,-0.20765297759769122,-0.23990604565155635,-0.11928411074173911,-0.1336450313046271,-0.08850205901452311,-0.09813317496796993,-0.10679920680109553,-0.15991983798853562,0.15796156117706003,-0.17345674620782495,0.22669159577612616,0.013729838821197823,-0.1071726972253811,-0.17052675215906943,-0.07224872261931088,0.49945420876293906,-0.21336748565734004,-0.24682120299031146,0.585244797319822,-0.22355901694740607,-0.326195210746647,-0.14226141553497224,-0.16324188809859672,0.8343071045923621,0.3083497900581682,-0.09663019592268893,-0.26994139932519223,0.09509126414031052,0.4241393401869012
123,-0.34410737480223325,-0.10465952764534528,-0.09289839706694378,-0.07265316072750984,0.03554485871851471,-0.06818423069880368,-0.08664822634226092,0.09811160581867405,-0.15978027630686664,0.15771642503513053,0.35716363052901706,-0.08844692658465589,-4.236887034459368,-0.10696784192826392,-0.08783841168537539,-0.05701130644042511,0.27309041871038725,0.5576504189640152,1.2980510134958703,-1.2324225261297386,-0.150790223487533,-0.16195468740381838,-0.0924114291782318,-0.24604801030209394,-0.34089791349078974,-0.5167942481374898,-0.0010794203661637872,0.38579029425101635,0.10766199070718578,0.4241393401869012
31,0.09325925062315348,-0.1949013537824416,-0.2210961060899929,-0.1370016193376209,-0.2140366341548967,-0.32195279739283256,-0.09660698229677588,-0.040210259108748064,-0.16102326846991957,0.15876956852614074,-0.17580988532669997,0.29139900980031713,0.32638764913323315,-0.10737827275667317,0.3806531222246156,-0.07022959531464683,0.7013532368277678,-0.03232923806033909,0.4059823199648074,0.6582127631118365,-0.3619988283818963,-0.6747165219353267,-0.13529545903266768,-0.21533295745468148,-0.023985186035036774,0.3083497900581682,-0.994807486154026,-0.8772772268162454,-0.9035671135315434,-2.3577157439801275
85,-0.4038271357172259,-0.17645657561942812,-0.10625161864298849,-0.09156323550859578,-0.012618190191774807,0.202789680780142,-0.0976550008664619,-0.040124851509665826,-0.15954209510440867,0.15740765139998253,-0.2678144675577517,1.0135131675982898,-0.04895954864599298,-0.10689260433821923,-0.15886652598185294,-0.0724648857516905,-0.21858343546476255,-1.030451657238864,-0.7198989141313015,0.6442899415201868,-0.057384829591536,0.06475768822794419,-0.1301409816298002,-0.21502165624339012,0.6675657153528535,-0.2417462354056038,0.617973786118233,-0.0885864060943475,-0.005680664090423242,0.4241393401869012
117,-0.6656201450448852,0.47763168852142585,0.9891000291415193,-0.02786919062672283,0.3211473026836579,1.1402259273114939,-0.08044107420579592,0.3958227630344745,-0.15853482979571323,0.15540956190451377,-0.1754981622256754,0.26268235686155283,-0.7086380769094167,-0.10558237582847552,0.008856778178698269,-0.052922192632599396,-2.7213061449588416,0.07474450316112694,-1.9189126316673737,-1.3972065625744374,0.3331636270258133,1.9430354181885765,-0.025768263520087945,-0.2663863561064617,-0.5220947182713059,-0.7918422608693758,1.892370190611525,1.3691812040314826,1.167844043218042,0.4241393401869012
34,-0.35974282283143394,-0.04425094905094395,0.0632025774101346,-0.055772472246076704,0.1681972939822831,0.2928043875860072,-0.09429665456769397,-0.1422127784344217,-0.16065075992778824,0.15865335619968757,0.23082665269699204,0.4038976340390735,-0.09154304799981564,-0.10723537715031002,-0.07094161374243527,-0.07009363547663756,0.18573889322719658,-0.7207820858895313,-0.6549208043337728,1.2076896188128279,0.10928295631662208,0.3436029616007425,-0.09241126846084642,-0.20443741505948443,0.9388242901680356,-0.5167942481374898,0.6587035106483882,0.5792033709100723,0.2801995619951978,0.4241393401869012
10,-0.3883531743089786,-0.0932896150700725,0.17390708632036456,0.01850005277228901,0.3794889279102896,0.16974592699698204,-0.09065913316604023,-0.6206029014096603,-0.16005983391398385,0.15807799813152376,-0.21217719262684848,0.5409977350886862,0.04967151387495527,-0.10705614965920557,0.023840487965895645,-0.07111932539374417,-0.10477664185581702,-1.5277198781259638,0.15221342147393127,0.41239941592947077,0.4145866281113285,0.21421992813199003,-0.018848117183387206,0.15853979730622145,1.45114790297761,0.03330177732628219,-0.42613559769034254,0.014847526880568417,-0.2050042468729912,0.4241393401869012
70,-0.8888001498217917,0.7177874544273691,0.8930060924613287,0.03429559712083798,0.7209552986194617,2.31529602443083,-0.08832346768869864,0.28878744469946194,-0.1601629315911677,0.1577530152850034,-0.36982133944616696,0.011471005410808284,0.4338056996578452,-0.10585320089792741,-0.14536172473260772,-0.06296417299994801,-3.651410991400133,3.2096387059393936,-1.9221337067160411,-1.3972065625744374,0.6823956691866333,3.0744904956731944,-0.05996386991373065,-0.30830825256036254,-1.0409502475160965,-1.0668902736012618,0.7162270078521145,0.15765112166707687,0.2083726126353127,0.4241393401869012
192,-0.3888004619153089,-0.2212225201374296,-0.2649535145917295,-0.1419514868856334,-0.2848805958522568,-0.09436290351724828,-0.0992311017613624,0.03719375000543735,-0.16046889370612075,0.15817888794386545,-0.19081581342653875,-0.3552634945209462,-0.800699554339666,-0.10718536502357741,-0.1696880390703757,-0.0724835743263118,0.30700492738140944,0.3174165203167398,-0.05141598015637613,0.3384795263263626,-0.3279049960617225,-0.3433245940758064,-0.16213116613770553,-0.2567360185564301,-0.4242171438076093,-0.5167942481374898,-0.48713366855066975,-0.5708979846049447,-0.24551641336457272,0.4241393401869012
56,-0.4266917889135083,-0.2056874463952241,-0.23539117677421578,-0.09231152229014478,-0.015641422594755594,-0.23008433106009946,-0.09660231493869476,-0.3140174311419125,-0.1608796893157261,0.15867171787354742,-0.1758098853266993,0.2913990098003165,0.1391879145921458,-0.10731083635819226,-0.1775035150662118,-0.07198590538591562,0.6384794978940379,-0.5393847697219462,-0.4984924104176276,0.7852378986751326,-0.10781186753563843,-0.39940031877947496,-0.1150449444692355,-0.236086371540771,0.4985022054328258,-0.2417462354056038,-0.6653020843863724,-0.8916038975403313,-0.6084753965197898,0.4241393401869012
119,4.445636400735309,-0.15779641274280864,-0.07063467605337934,-0.12665660229131148,-0.13741676865564917,0.5495954129710274,-0.10015608692065081,0.20635683249932477,-0.1445250415936723,0.14889927670968967,-0.40362015039383176,3.0945132451301887,0.45881640746946506,-0.10655427804692615,-0.13863577444981434,-0.07301663076131107,-0.37089765908931943,-0.4388896852062834,1.0785467826601511,0.8591293978204777,-0.19501360703695333,0.3629624463065168,-0.17524633296958614,12.146853211206269,1.7765150737659725,3.333877930108914,9.700123260733408,9.469231562944353,11.11740227425981,0.4241393401869012
32,-0.48656671842227006,-0.22484587489458815,-0.2893477616841418,-0.15724863497888025,-0.359717516872526,-0.05004454246306406,-0.1000867364463586,0.15270481853147067,-0.1605314895080748,0.15828341721754172,-0.19195636106587413,-0.39505493072921966,-0.050632961836699616,-0.10716339517789088,-0.16645515986874856,-0.07273106645679724,0.48765275544845027,0.6195505241375039,-0.08117766289162483,1.2546106659146181,-0.3940210486393098,-0.30705061068588324,-0.177366457162373,-0.27748943264251963,-0.7235973983947838,-0.5167942481374898,-0.48713366855066975,-0.5860561819517497,-0.26267170634032433,0.4241393401869012
195,0.45761721291372903,-0.17760881632047834,-0.18132069119857605,-0.08521944375225472,0.022255389101694754,-0.00344810134110097,-0.09668216558802432,-0.2913836339924893,-0.15950950275643808,0.15818450103355197,0.00951283028514677,0.2916613908849448,0.273041879965648,-0.10715350450382916,-0.16950320007346115,-0.07207599871205742,0.32693297122082104,-0.6137723822587483,1.3940481143214591,0.5925257791173036,-0.05928434997885333,-0.21747608824443734,-0.11556881053721908,1.5593952481172648,1.7078996004750346,0.8584458155219402,-0.15473278873584867,0.11710942183348338,0.5331361108701812,0.4241393401869012
94,-0.39127779268229657,-0.19211632492742486,-0.16362524924014996,-0.14745531403060866,-0.2713214460280868,0.4303883100571469,-0.10086904606840935,0.29140292556516845,-0.15875316852719293,0.15738158704854863,-0.3186256306726444,0.5489949647881561,0.1027803500739438,-0.1066098970801994,-0.13926290123504315,-0.07318234936710857,-0.4012907696184967,-0.19733418430197813,0.5355505424131751,-0.11240719420383306,-0.30180232112220834,0.22444206716070256,-0.1887898532405488,-0.24604801030209394,-0.40944327389316815,-0.5167942481374898,0.8967118061255509,0.16646781331478466,0.5889974806162377,0.4241393401869012
