,NOAEL-LOG
152,2.0
24,1.397940009
200,2.301029996
75,2.0
219,2.0
73,2.903089987
81,3.0
133,2.397940009
12,3.0
198,3.0
213,2.301029996
141,2.477121255
184,3.0
210,3.0
19,2.0
142,2.0
40,2.903089987
182,2.079181246
77,1.698970004
100,2.77815125
82,3.0
30,2.0
181,3.0
214,2.0
93,1.397940009
121,1.397940009
91,1.397940009
113,2.397940009
102,1.698970004
107,2.698970004
199,2.0
187,2.176091259
123,1.698970004
31,2.0
85,3.0
117,2.477121255
34,2.477121255
10,2.653212514
70,2.0
191,2.079181246
56,2.0
119,1.397940009
32,1.698970004
194,3.0
94,2.0
