,NOAEL-LOG
1122,2.477121255
1376,2.477121255
448,1.301029996
419,3.0
260,2.698970004
138,3.0
601,2.698970004
1453,3.0
305,2.0
771,3.0
1295,3.0
1164,3.0
978,2.698970004
466,2.477121255
786,3.0
492,3.0
851,2.301029996
1113,2.77815125
1263,3.0
1439,2.096910013
714,2.698970004
1363,3.0
884,3.0
812,2.875061263
1430,3.0
676,3.0
766,3.0
1133,2.602059991
38,2.0
416,3.0
591,2.477121255
868,2.397940009
1111,3.0
1147,3.0
279,2.954242509
1442,2.875061263
1275,2.77815125
344,3.0
1176,2.77815125
1095,2.301029996
462,2.477121255
468,3.0
1020,3.0
1062,2.698970004
1288,3.0
923,3.0
1301,3.0
271,3.0
553,3.0
847,3.0
1382,3.0
190,2.477121255
1136,3.0
1097,3.0
1375,3.0
174,3.0
1307,3.0
944,3.0
1203,3.0
679,2.301029996
1440,3.0
187,3.0
1124,2.477121255
1193,2.698970004
358,2.477121255
479,2.477121255
716,3.0
609,2.698970004
1052,3.0
1370,3.0
108,2.698970004
169,3.0
819,2.698970004
1415,2.875061263
17,2.397940009
708,2.0
773,2.698970004
36,2.477121255
703,3.0
652,2.477121255
1414,3.0
59,3.0
774,3.0
142,2.698970004
701,3.0
47,3.0
625,2.176091259
934,2.903089987
973,3.0
615,2.397940009
899,3.0
80,3.0
706,2.477121255
691,2.397940009
1454,2.602059991
13,2.875061263
949,2.571708832
633,2.301029996
518,2.477121255
1422,3.0
1276,2.397940009
1074,2.77815125
568,2.875061263
181,2.301029996
1025,2.397940009
98,2.397940009
81,2.602059991
1174,3.0
1018,3.0
250,2.397940009
758,2.698970004
35,2.397940009
966,2.77815125
3,2.176091259
656,2.602059991
1362,3.176091259
589,2.477121255
1077,2.698970004
885,3.0
278,3.0
890,2.477121255
343,3.0
1398,3.0
590,2.698970004
1437,2.0
1405,3.0
285,3.0
436,2.602059991
186,2.653212514
617,3.0
355,3.0
734,2.477121255
295,1.301029996
805,3.0
536,3.0
1322,3.0
551,3.0
648,2.698970004
177,2.477121255
939,2.875061263
1412,2.903089987
855,3.0
54,3.0
702,2.698970004
217,3.0
968,3.0
1281,2.301029996
1168,3.0
168,3.0
634,2.698970004
775,3.0
1248,3.096910013
1274,3.0
930,3.0
549,2.477121255
778,2.698970004
1029,3.0
1195,3.0
37,2.176091259
387,2.0
1406,3.0
1033,3.0
613,3.0
122,3.0
239,1.301029996
1220,3.0
116,3.0
1145,3.0
1071,3.0
956,3.0
95,2.0
410,3.0
1350,3.0
373,3.0
1337,3.0
651,2.477121255
953,3.0
1387,2.096910013
779,2.698970004
1267,2.875061263
854,3.0
746,3.0
1187,3.0
75,3.0
401,2.0
743,3.0
274,3.0
1258,3.0
490,2.875061263
980,2.602059991
236,3.0
948,3.079181246
1190,2.903089987
471,2.698970004
556,2.176091259
581,2.477121255
1333,3.0
128,1.875061263
857,2.698970004
1239,3.0
1094,2.397940009
595,2.477121255
1306,3.0
893,3.0
1245,3.0
480,2.477121255
993,2.653212514
103,2.698970004
51,3.0
484,3.0
444,2.812913357
1416,3.0
290,1.698970004
822,3.0
682,2.0
1361,3.0
605,2.477121255
1129,2.77815125
879,2.0
1057,2.0
932,3.0
1421,3.0
882,2.096910013
873,3.0
1357,3.0
724,2.477121255
1317,3.0
43,3.0
610,2.477121255
731,2.698970004
61,3.0
296,2.698970004
301,3.0
675,3.0
49,3.0
717,3.0
1461,2.0
1402,3.0
937,2.698970004
298,2.176091259
155,2.0
136,3.477121255
824,2.903089987
417,2.0
811,2.875061263
184,2.477121255
1249,3.0
425,1.698970004
516,2.477121255
1327,3.0
1314,3.0
598,1.833147112
1098,2.698970004
936,2.77815125
506,2.477121255
366,2.397940009
394,2.0
1162,3.0
629,2.698970004
730,2.301029996
414,3.0
364,2.477121255
1227,3.0
256,2.477121255
1336,2.477121255
916,2.477121255
821,3.0
667,2.698970004
875,3.0
1021,3.0
817,2.301029996
631,2.301029996
262,3.0
736,2.602059991
231,2.903089987
73,2.954242509
1135,3.0
863,2.301029996
515,1.301029996
1364,3.096910013
618,2.602059991
663,2.477121255
395,2.176091259
1188,3.0
1157,3.0
1199,3.0
94,2.698970004
1023,3.0
1457,2.77815125
1435,2.544068044
1445,3.0
1028,2.301029996
1004,2.301029996
398,1.0
1238,3.0
140,2.954242509
660,2.477121255
150,2.77815125
924,3.0
818,3.0
1359,3.0
121,2.653212514
243,2.176091259
654,2.698970004
441,3.0
6,2.397940009
1346,3.0
1017,2.875061263
1085,2.875061263
152,2.176091259
312,3.0
646,2.301029996
587,2.477121255
1073,2.698970004
864,2.0
1467,3.0
1450,2.477121255
705,2.0
532,2.77815125
472,2.477121255
53,2.0
1234,3.0
266,2.544068044
1191,2.77815125
209,2.176091259
1006,2.698970004
642,3.0
550,2.477121255
894,3.0
1313,3.0
1372,3.0
1051,3.0
1005,3.0
801,2.77815125
692,2.301029996
1,2.0
1115,3.0
377,2.698970004
507,3.0
1172,3.0
1186,3.0
1391,2.698970004
76,3.0
1007,2.602059991
110,2.698970004
1247,2.903089987
726,2.875061263
488,2.477121255
1059,3.0
97,3.0
183,2.477121255
1056,3.0
793,2.903089987
18,2.477121255
1349,2.77815125
478,1.0
657,3.0
487,2.477121255
1016,2.397940009
459,2.301029996
1434,3.0
215,3.0
807,2.397940009
489,2.698970004
1011,2.51851394
596,1.0
1224,2.698970004
827,3.0
1324,3.0
1079,2.698970004
341,2.602059991
1178,2.477121255
1271,2.397940009
1031,3.0
1044,2.653212514
619,1.301029996
1086,3.0
1389,2.397940009
407,2.653212514
560,2.51851394
376,2.477121255
683,3.0
33,2.602059991
1384,3.0
902,2.0
118,3.0
538,2.77815125
381,2.653212514
1257,3.176091259
1449,3.0
90,3.0
588,2.698970004
404,2.698970004
133,2.698970004
935,3.0
461,2.903089987
977,3.0
503,3.0
647,3.0
1443,3.0
1462,3.0
497,2.698970004
292,3.0
1243,3.0
423,2.875061263
577,3.0
1331,3.0
709,2.477121255
1343,3.0
650,2.397940009
791,3.0
967,2.77815125
947,2.903089987
276,2.903089987
1410,3.0
988,2.698970004
853,2.397940009
1223,3.0
264,3.0
1316,3.0
871,2.477121255
112,3.0
470,3.0
19,3.0
1394,2.477121255
346,2.397940009
749,3.0
1063,2.698970004
687,2.51851394
929,3.0
889,3.0
1167,3.0
28,2.903089987
