,NOAEL-LOG
92,3.0
704,3.0
81,3.0
929,3.0
1004,3.0
298,3.0
662,2.477121255
773,3.0
290,3.0
830,3.0
243,3.0
545,3.875061263
299,2.77815125
985,2.096910013
715,3.0
728,3.0
279,3.0
891,3.0
237,3.0
856,3.0
768,2.602059991
387,3.0
821,3.0
266,3.0
347,3.0
874,3.0
270,2.477121255
716,3.0
970,3.0
153,2.0
553,3.0
730,3.0
796,3.0
35,3.0
381,2.477121255
824,3.0
231,2.0
945,3.0
119,2.301029996
908,3.0
21,2.301029996
978,3.0
567,3.0
49,3.0
638,3.0
938,3.0
163,3.0
221,3.0
307,3.0
360,3.0
843,3.0
867,3.0
61,3.0
39,2.698970004
941,3.0
698,3.0
892,3.096910013
801,3.0
631,2.77815125
314,3.0
444,3.0
196,2.875061263
509,3.0
187,3.698970004
761,3.176091259
416,3.0
826,3.0
74,2.602059991
179,3.0
256,3.0
751,3.0
554,3.0
454,3.0
785,3.0
608,2.301029996
540,3.0
37,2.77815125
213,3.0
577,2.77815125
288,3.0
38,2.903089987
644,3.0
365,2.477121255
634,2.698970004
346,3.0
195,2.77815125
7,3.0
410,3.0
172,3.0
1,1.494850022
589,3.0
605,2.0
860,3.0
113,2.698970004
642,2.0
558,3.0
745,2.0
404,2.698970004
609,3.0
460,2.397940009
97,3.0
596,2.903089987
629,3.0
885,3.0
914,3.0
696,3.0
18,3.0
573,2.698970004
94,3.0
271,3.0
398,3.0
123,3.0
273,2.397940009
441,2.602059991
866,3.0
470,3.0
1001,2.096910013
904,3.0
373,2.903089987
77,3.0
879,3.0
98,2.77815125
639,3.0
278,2.77815125
995,2.0
647,2.0
537,3.0
262,2.301029996
6,2.079181246
456,3.0
543,2.875061263
219,3.0
211,3.0
169,3.0
189,2.77815125
943,2.903089987
921,2.698970004
659,3.0
709,3.0
706,3.0
791,3.0
937,3.0
100,3.0
963,2.301029996
989,3.0
424,3.0
199,3.0
889,3.0
737,3.0
449,2.698970004
51,3.0
224,3.0
465,2.301029996
690,2.698970004
343,3.0
142,2.698970004
979,3.0
186,3.0
932,4.113943352
930,2.698970004
234,3.0
585,3.0
276,3.0
748,2.397940009
624,2.875061263
427,2.653212514
681,3.0
868,3.0
507,3.0
297,2.903089987
138,3.0
194,3.0
250,3.0
367,3.0
849,3.0
859,3.0
993,3.0
183,2.301029996
934,3.0
349,3.0
795,2.477121255
550,2.079181246
112,2.301029996
844,2.301029996
421,2.698970004
663,3.0
653,2.77815125
691,3.0
103,3.0
645,3.0
450,3.0
909,3.0
315,3.0
80,2.77815125
469,3.0
521,2.698970004
972,3.0
717,3.0
84,2.698970004
418,2.77815125
778,3.0
551,3.0
301,3.0
396,2.77815125
