,NOAEL-LOG
345,2.77815125
37,3.0
338,3.0
682,3.0
540,3.0
533,3.0
6,2.653212514
465,2.698970004
325,3.0
536,3.0
51,2.301029996
495,3.0
142,2.0
726,2.875061263
470,2.477121255
153,3.0
103,2.875061263
100,3.0
454,3.0
363,2.477121255
337,3.0
752,3.0
231,3.0
601,3.096910013
411,3.0
736,2.653212514
737,3.0
336,2.0
441,3.0
380,2.903089987
735,3.0
700,2.77815125
625,3.0
162,3.0
366,2.698970004
39,3.0
21,3.0
543,2.0
302,2.77815125
49,2.0
91,2.301029996
393,3.0
138,3.0
135,3.0
690,3.0
439,3.0
567,3.0
194,3.0
632,3.0
233,3.0
183,3.0
105,2.477121255
503,3.0
196,3.0
77,3.0
704,2.653212514
745,3.0
620,3.0
520,3.0
475,2.698970004
23,3.301029996
660,3.0
372,2.653212514
377,3.0
505,2.653212514
717,2.477121255
242,2.301029996
672,2.698970004
527,2.397940009
545,3.0
398,2.0
676,3.0
577,3.0
218,3.0
509,3.0
84,2.397940009
211,3.0
637,3.0
644,3.0
264,3.0
53,2.875061263
648,2.544068044
92,3.0
504,3.0
400,2.698970004
374,2.602059991
38,3.0
557,2.875061263
652,2.301029996
708,3.0
288,2.301029996
276,3.0
547,2.653212514
730,3.0
442,2.653212514
703,3.0
679,2.477121255
424,2.397940009
613,2.477121255
221,2.698970004
705,3.875061263
394,3.0
140,2.477121255
166,3.0
7,3.0
224,3.0
742,2.397940009
324,3.0
552,2.477121255
746,2.176091259
556,3.0
1,3.0
484,3.0
607,3.0
553,3.0
669,3.0
236,3.0
278,2.477121255
94,3.0
469,2.176091259
478,3.0
578,2.301029996
486,3.0
60,2.77815125
518,2.77815125
113,3.0
416,2.096910013
71,3.0
645,2.698970004
438,2.397940009
423,3.0
584,2.301029996
734,2.0
750,3.0
241,3.0
697,3.0
219,3.0
256,3.505149978
432,3.0
755,3.0
190,3.0
144,2.477121255
524,3.0
341,3.0
296,3.0
379,3.0
114,2.176091259
460,3.0
551,3.0
237,2.301029996
118,2.653212514
330,3.0
