,NOAEL-LOG
1334,2.0
1126,3.0
1149,3.0
163,3.0
518,3.0
629,2.0
270,2.477121255
92,2.397940009
1178,3.176091259
1220,3.0
1190,2.698970004
69,2.477121255
1238,2.079181246
791,2.602059991
1120,2.477121255
273,3.0
219,3.0
1276,3.0
593,2.698970004
480,2.477121255
1067,3.0
544,3.0
1337,3.0
1016,3.0
172,3.0
1333,3.0
1185,2.301029996
814,3.0
988,3.0
878,2.77815125
462,3.0
237,2.301029996
916,2.397940009
676,3.0
1304,3.0
456,2.77815125
455,3.0
954,2.77815125
100,2.77815125
126,2.77815125
658,3.0
77,3.0
513,3.0
699,2.0
203,3.0
166,3.0
1234,3.0
357,2.698970004
732,3.0
778,3.0
1073,3.0
314,2.84509804
826,3.176091259
1108,2.397940009
742,2.698970004
827,2.698970004
104,3.0
733,3.0
1114,3.0
958,2.477121255
141,3.0
211,2.397940009
1249,2.477121255
113,1.477121255
199,3.0
529,3.204119983
234,2.0
1257,3.0
974,3.0
1096,2.301029996
633,2.477121255
349,2.653212514
620,3.0
784,2.698970004
1148,3.0
85,2.0
468,3.0
419,3.0
1298,3.0
1248,3.0
1019,3.0
1302,3.0
16,3.0
1045,3.0
221,3.0
890,2.698970004
818,3.0
132,3.0
1123,3.0
7,3.0
399,2.176091259
201,3.0
871,2.477121255
521,2.77815125
635,3.0
39,3.0
1062,3.0
120,2.477121255
1216,2.301029996
421,3.0
1265,2.698970004
119,2.176091259
1037,3.0
271,3.0
650,3.0
436,3.0
836,3.0
162,2.698970004
1035,2.875061263
299,1.477121255
803,3.0
606,3.0
388,2.698970004
328,2.0
336,2.301029996
573,2.51851394
1051,2.079181246
1255,3.0
805,2.602059991
123,3.0
1285,2.477121255
1321,3.0
1318,2.096910013
74,3.0
241,2.0
1193,2.77815125
253,3.0
609,3.0
259,2.176091259
1000,2.875061263
702,3.0
1028,3.0
1064,3.0
947,2.477121255
710,3.0
546,3.0
64,2.397940009
1355,3.0
195,2.698970004
1281,3.0
510,2.77815125
642,2.698970004
651,2.698970004
1286,2.903089987
1242,3.0
697,3.0
547,3.0
479,3.0
999,3.0
1159,1.477121255
157,3.0
448,3.0
358,3.0
1310,3.0
533,3.0
410,3.0
440,3.0
307,2.301029996
411,3.096910013
991,3.0
286,3.0
1005,3.176091259
575,3.0
302,2.301029996
370,2.301029996
717,2.477121255
950,2.0
638,2.397940009
516,2.875061263
444,2.875061263
502,3.0
1084,2.875061263
1258,3.0
449,3.0
1129,3.0
634,3.0
587,2.77815125
738,2.602059991
249,3.0
1048,2.544068044
795,3.0
672,3.0
161,3.0
682,2.698970004
138,2.698970004
1311,3.0
948,2.875061263
213,3.0
1339,2.0
400,3.0
194,3.0
946,2.875061263
1187,3.0
586,3.0
1170,3.0
619,3.0
1212,3.0
971,2.096910013
443,2.301029996
279,3.0
617,3.0
21,3.0
1157,1.477121255
297,3.0
153,3.0
1044,2.84509804
746,3.0
612,3.0
1115,2.875061263
1324,2.698970004
1266,2.77815125
1271,2.875061263
1058,3.0
980,3.0
736,2.477121255
924,2.875061263
374,3.0
38,3.0
1041,3.0
830,2.875061263
785,3.0
1010,2.875061263
469,2.0
1243,3.0
238,3.0
354,3.0
280,2.301029996
260,2.477121255
1338,3.0
536,3.0
196,3.0
553,2.698970004
228,3.0
343,3.0
637,3.0
1323,3.0
963,3.0
506,2.698970004
543,2.698970004
788,3.0
595,2.301029996
348,3.0
936,3.0
446,2.0
427,2.77815125
15,3.0
373,2.77815125
1167,2.0
966,2.477121255
431,3.0
190,3.0
1040,3.0
1221,3.0
223,2.653212514
727,3.0
589,2.301029996
174,2.903089987
333,3.0
535,3.0
996,3.0
450,3.0
187,2.176091259
484,2.875061263
835,3.0
874,3.0
1137,2.0
1063,3.0
1319,2.875061263
108,3.0
169,3.0
753,2.875061263
987,3.0
