,NOAEL-LOG
1261,2.51851394
773,3.0
529,3.0
670,3.0
1289,3.0
676,2.0
1011,3.176091259
455,3.0
1259,2.397940009
479,2.477121255
1111,2.77815125
1028,2.301029996
1257,3.0
1452,2.698970004
706,3.0
424,3.0
1332,3.0
803,3.0
1148,3.0
440,2.653212514
801,2.0
567,2.176091259
38,2.0
331,3.0
1030,2.875061263
1396,3.0
1105,3.0
333,3.0
279,2.954242509
1436,2.875061263
348,1.875061263
1302,3.0
1167,2.602059991
1408,3.0
1044,3.0
1124,2.698970004
1420,3.0
1056,2.77815125
590,2.698970004
912,3.0
400,3.0
271,3.0
547,3.0
1123,2.0
1376,3.0
190,2.477121255
1286,2.903089987
1091,3.0
174,3.0
1210,3.0
807,3.0
835,3.0
671,3.0
961,3.176091259
187,3.0
858,3.0
1014,2.397940009
601,2.602059991
708,2.477121255
971,3.0
420,1.698970004
108,2.698970004
169,3.0
956,3.0
1409,2.875061263
17,2.397940009
1005,2.602059991
553,3.0
36,2.477121255
1381,2.096910013
1116,2.544068044
1357,3.0
59,3.0
638,2.602059991
142,2.698970004
859,3.0
47,3.0
618,1.301029996
923,3.0
543,3.0
683,2.653212514
889,3.0
80,3.0
1182,3.0
450,2.301029996
1254,3.0
13,2.875061263
682,3.0
1216,2.477121255
518,2.477121255
462,2.477121255
1006,3.0
874,3.0
1442,3.0
181,2.301029996
758,2.698970004
98,2.397940009
81,2.602059991
1159,3.0
522,2.301029996
250,2.397940009
657,1.875061263
35,2.397940009
1047,3.079181246
3,2.176091259
1439,3.0
1086,2.875061263
582,2.301029996
1071,2.698970004
876,3.0
278,3.0
881,2.653212514
343,3.0
1392,3.0
996,2.397940009
1372,3.0
1338,2.698970004
285,3.0
663,1.301029996
186,2.653212514
610,3.0
355,3.0
1152,3.0
295,1.301029996
443,2.653212514
1173,3.176091259
980,3.0
771,2.698970004
1016,3.0
177,2.477121255
1353,3.0
1094,3.0
1151,2.0
54,3.0
726,3.0
217,3.0
552,3.0
1275,3.0
1162,3.0
168,3.0
637,2.397940009
734,2.602059991
1369,3.0
1224,3.0
1263,3.0
549,2.477121255
456,2.903089987
1189,3.0
37,2.176091259
387,2.0
947,3.0
702,3.0
1023,2.397940009
122,3.0
1270,2.77815125
1214,3.0
116,3.0
1139,3.653212514
1065,2.301029996
944,2.477121255
95,2.0
410,3.0
1467,3.0
373,3.0
868,3.0
466,2.477121255
1031,3.0
716,3.0
811,2.301029996
845,3.0
1235,3.0
1181,2.0
75,3.0
401,2.0
768,3.0
274,3.0
1334,3.0
477,2.77815125
236,3.0
934,2.77815125
1438,3.0
471,2.698970004
929,3.0
575,2.397940009
1279,2.875061263
128,1.875061263
1331,3.0
1318,3.0
1058,3.0
679,2.397940009
937,2.875061263
884,3.0
1239,2.875061263
480,2.477121255
1310,3.0
103,2.698970004
51,3.0
484,3.0
444,2.812913357
741,2.301029996
290,1.698970004
1450,2.0
1104,3.0
633,2.698970004
598,2.477121255
747,3.0
621,3.0
717,3.0
556,2.176091259
778,3.0
1424,3.0
239,1.301029996
513,3.0
1187,2.903089987
1192,3.0
1013,3.0
899,2.301029996
873,3.0
864,2.698970004
1351,3.0
581,2.477121255
1453,3.0
43,3.0
1129,3.0
1415,3.0
61,3.0
296,2.698970004
301,3.0
744,3.0
49,3.0
709,3.0
1455,2.0
962,2.397940009
1448,2.602059991
298,2.176091259
155,2.0
136,3.477121255
815,2.301029996
417,2.0
544,3.0
184,2.477121255
1243,3.096910013
425,1.698970004
516,2.477121255
1321,3.0
908,2.698970004
591,2.477121255
1092,2.397940009
1399,3.0
506,2.477121255
366,2.397940009
394,2.0
847,3.0
1122,2.477121255
722,3.0
414,3.0
364,2.477121255
1221,3.0
256,2.477121255
1330,2.477121255
634,2.176091259
812,3.0
660,3.0
829,3.0
916,3.0
1089,2.477121255
624,2.176091259
262,3.0
1472,3.0
231,2.903089987
73,2.954242509
648,2.77815125
654,3.0
515,1.301029996
1358,3.096910013
931,2.477121255
579,2.698970004
395,2.176091259
788,2.397940009
672,2.301029996
1193,3.0
94,2.698970004
958,2.698970004
1287,3.0
863,3.0
642,2.301029996
1108,2.477121255
398,1.0
1232,3.0
140,2.954242509
653,2.698970004
150,2.77815125
969,3.0
1113,3.0
1119,2.875061263
121,2.653212514
243,2.176091259
686,2.51851394
441,3.0
6,2.397940009
824,3.0
692,3.301029996
1021,3.0
152,2.176091259
312,3.0
639,2.477121255
587,2.477121255
1168,3.0
855,2.698970004
742,3.0
1431,2.0
800,3.0
532,2.77815125
472,2.477121255
53,2.0
871,3.0
266,2.544068044
1185,3.0
209,2.176091259
894,3.0
635,3.0
550,2.477121255
625,3.0
968,3.0
1245,2.301029996
1045,3.0
993,3.0
792,2.698970004
1158,2.875061263
1,2.0
793,3.0
377,2.698970004
507,3.0
1166,3.0
1145,3.0
1385,2.698970004
76,3.0
1038,3.0
110,2.698970004
1460,3.0
718,3.0
488,2.477121255
1379,2.397940009
97,3.0
183,2.477121255
1050,3.0
784,3.0
18,2.477121255
1343,2.77815125
478,1.0
697,3.0
487,2.477121255
704,2.0
459,2.301029996
1428,3.0
215,3.0
1344,3.0
489,2.698970004
999,2.77815125
596,1.0
1218,3.0
818,3.0
1157,3.0
1073,3.0
341,2.602059991
1172,3.0
982,3.0
983,3.0
619,2.0
853,3.0
1383,2.397940009
407,2.653212514
560,2.51851394
376,2.477121255
675,3.0
33,2.602059991
732,3.0
932,2.903089987
118,3.0
538,2.77815125
381,2.653212514
1366,3.0
1443,3.0
90,3.0
588,2.698970004
404,2.698970004
133,2.698970004
924,3.0
461,2.903089987
965,2.77815125
503,3.0
647,2.698970004
819,3.0
1456,3.0
497,2.698970004
292,3.0
1237,2.544068044
423,2.875061263
577,3.0
922,3.0
701,2.698970004
1219,2.698970004
650,2.477121255
1410,3.0
955,3.0
936,3.0
276,2.903089987
1404,3.0
1301,3.0
705,2.477121255
1054,3.0
264,3.0
903,3.0
1080,3.0
112,3.0
470,3.0
19,3.0
743,2.698970004
346,2.397940009
1003,3.0
1057,3.0
687,2.477121255
918,2.77815125
907,3.0
1161,3.0
28,2.903089987
224,2.301029996
1337,3.0
1361,2.079181246
84,3.0
780,2.698970004
694,2.698970004
851,2.397940009
1297,3.0
182,2.477121255
135,1.0
991,2.653212514
1469,3.0
347,2.875061263
367,2.77815125
438,3.0
1064,3.0
23,2.301029996
1020,3.0
941,2.903089987
826,3.0
101,2.698970004
188,2.698970004
541,3.0
554,3.0
105,2.477121255
418,3.0
460,3.0
645,2.301029996
664,2.477121255
396,2.477121255
325,2.698970004
735,2.602059991
495,2.301029996
1470,2.301029996
520,3.0
1394,2.0
1309,3.176091259
753,3.0
901,3.0
524,3.0
1313,3.176091259
817,2.698970004
0,1.0
1137,3.0
757,2.698970004
1208,3.0
233,2.397940009
1427,3.0
761,3.204119983
1389,3.0
558,1.301029996
229,2.0
902,3.0
1118,3.0
1288,3.176091259
1462,3.0
311,3.0
494,2.176091259
572,2.875061263
324,2.397940009
1296,3.0
200,2.176091259
564,2.77815125
71,2.903089987
949,3.0
1294,3.0
360,2.477121255
690,2.397940009
1256,3.0
288,2.698970004
967,3.0
1229,3.0
42,3.0
599,3.0
759,3.0
454,2.698970004
1201,3.0
900,2.0
1186,3.0
952,3.0
1463,3.0
1371,2.079181246
60,1.698970004
1171,3.0
369,2.477121255
1076,3.0
1377,3.0
576,2.477121255
205,2.698970004
1347,3.0
770,3.0
542,2.477121255
1199,3.0
893,2.698970004
1274,2.477121255
748,2.875061263
1434,3.0
978,2.602059991
216,2.0
685,2.477121255
673,2.477121255
1373,3.0
857,3.0
1429,2.544068044
630,2.301029996
144,3.0
787,3.0
315,2.397940009
1401,3.0
380,2.176091259
1153,2.875061263
879,2.477121255
808,3.0
1144,3.0
63,2.176091259
1033,3.0
1265,3.176091259
114,2.477121255
268,3.0
83,3.0
248,2.477121255
719,2.653212514
432,2.176091259
713,2.698970004
939,3.0
1142,2.903089987
1019,3.0
111,2.176091259
1315,3.0
1238,3.0
888,2.477121255
9,3.0
134,2.903089987
662,2.477121255
1120,2.477121255
1397,3.0
623,2.602059991
96,2.477121255
1405,2.477121255
437,2.301029996
578,3.0
