,NOAEL-LOG
1243,3.0
299,2.698970004
238,3.0
207,2.954242509
675,3.0
898,2.096910013
68,3.0
241,2.698970004
1201,3.0
265,3.0
743,2.698970004
465,3.0
436,2.477121255
260,2.903089987
138,3.0
612,2.698970004
469,2.903089987
1051,3.0
691,2.477121255
1308,3.0
697,2.653212514
400,2.176091259
484,2.954242509
1281,2.875061263
747,2.477121255
535,2.875061263
733,2.176091259
1136,2.875061263
1276,3.0
635,2.176091259
1174,2.875061263
1314,3.0
1033,3.0
827,3.0
1166,3.0
1246,2.77815125
780,3.0
1062,3.0
38,2.875061263
1295,3.0
1250,2.0
582,2.77815125
1123,3.0
1418,3.0
279,3.0
1456,2.875061263
829,2.698970004
357,3.0
527,2.477121255
581,2.875061263
480,2.477121255
1173,3.0
1372,3.0
1074,2.77815125
890,2.096910013
941,3.0
638,2.602059991
271,2.301029996
1424,2.477121255
1098,3.0
1395,3.0
190,3.0
1148,3.0
1145,3.0
775,2.301029996
174,3.0
679,2.477121255
557,3.0
859,3.0
692,2.301029996
950,3.0
187,2.653212514
882,2.698970004
1334,3.0
358,2.477121255
1327,3.176091259
730,3.0
773,3.0
858,3.0
448,2.653212514
108,2.698970004
169,3.0
455,2.77815125
1428,2.875061263
17,2.477121255
855,3.0
1214,2.544068044
36,2.176091259
726,2.698970004
1072,2.0
462,2.698970004
59,3.0
657,2.301029996
142,2.875061263
700,2.51851394
47,3.0
637,2.176091259
952,2.698970004
589,2.397940009
573,3.0
490,2.397940009
651,2.477121255
916,3.0
80,3.0
1213,3.0
479,2.698970004
613,1.499687083
13,2.397940009
703,1.301029996
771,2.698970004
529,3.0
1139,2.0
575,2.477121255
1300,3.0
900,3.0
579,2.602059991
181,2.301029996
290,2.698970004
98,2.301029996
81,3.0
601,2.397940009
1266,3.0
250,1.0
923,2.698970004
35,2.477121255
1021,2.698970004
3,2.176091259
682,1.0
1425,2.903089987
1434,2.875061263
1089,2.698970004
902,3.0
1468,2.602059991
278,3.0
907,3.0
343,3.0
1411,3.0
556,2.477121255
1391,3.0
1043,2.301029996
285,2.397940009
819,3.0
431,3.0
186,2.698970004
1069,3.0
355,3.0
870,3.0
295,1.698970004
1235,2.477121255
547,3.0
774,3.204119983
1462,3.0
667,1.698970004
177,2.301029996
1057,2.77815125
1474,3.0
701,2.477121255
54,2.698970004
1199,3.0
217,3.0
1448,3.0
1294,2.301029996
1481,3.0
168,2.903089987
521,3.0
894,3.0
864,3.0
1287,3.0
948,2.477121255
536,3.0
1353,3.0
978,3.176091259
1208,3.0
37,2.0
387,2.698970004
977,3.0
618,2.653212514
1119,2.698970004
122,2.653212514
239,1.301029996
1233,3.0
116,3.0
1157,2.698970004
1234,3.0
1419,3.0
95,2.477121255
410,2.301029996
1000,3.0
373,3.0
961,2.477121255
1492,3.0
956,3.0
708,2.698970004
793,2.698970004
605,2.698970004
930,3.0
1335,3.0
1200,3.0
75,3.0
401,2.477121255
710,2.698970004
788,2.0
274,2.556302501
1271,3.176091259
510,3.0
1045,2.301029996
236,3.0
963,3.079181246
1357,2.698970004
1203,3.0
471,3.0
567,2.176091259
741,2.301029996
1298,2.0
128,3.0
1152,2.477121255
543,2.77815125
606,2.477121255
1258,2.875061263
1013,2.397940009
51,2.0
444,2.602059991
993,2.698970004
549,2.77815125
958,2.903089987
706,3.301029996
835,3.0
1374,3.176091259
851,3.0
1023,3.0
899,2.653212514
888,2.397940009
1370,3.0
817,3.0
1238,2.698970004
43,2.0
621,2.77815125
1331,3.176091259
61,2.176091259
296,2.0
301,2.176091259
1086,3.0
49,2.397940009
731,3.0
1475,2.0
1351,3.0
784,2.698970004
298,1.301029996
155,2.698970004
136,1.0
839,3.0
417,3.0
561,2.477121255
184,2.477121255
1262,3.096910013
425,3.0
516,3.0
1340,3.0
936,2.397940009
609,2.698970004
1422,2.602059991
1065,3.875061263
506,3.0
366,2.698970004
394,2.653212514
818,3.698970004
709,3.0
744,2.0
414,2.653212514
364,2.477121255
1267,2.875061263
256,2.477121255
1349,2.477121255
653,2.602059991
987,3.0
1169,2.875061263
1280,2.51851394
1121,2.079181246
1176,3.0
944,3.0
262,1.698970004
1309,2.875061263
231,2.903089987
73,3.0
1326,3.0
1197,3.0
515,2.477121255
1377,3.0
629,2.397940009
674,3.0
395,3.0
1129,2.77815125
853,2.77815125
1212,2.903089987
94,2.0
1059,2.176091259
1058,2.397940009
912,3.0
999,3.0
831,3.0
390,3.0
398,3.0
1385,2.77815125
140,3.0
845,2.0
150,1.301029996
942,3.0
1359,3.0
1137,2.477121255
121,2.574031268
243,2.176091259
1056,3.0
441,2.477121255
6,1.0
903,3.0
868,2.397940009
1097,2.875061263
152,3.0
312,1.875061263
658,2.698970004
587,2.477121255
778,3.0
879,2.301029996
1035,3.0
1038,3.0
1147,2.602059991
532,2.301029996
472,2.176091259
53,1.301029996
1363,3.0
266,2.602059991
822,3.0
1204,2.903089987
209,2.176091259
922,2.698970004
654,2.477121255
550,2.301029996
1150,3.0
1149,3.0
1264,2.301029996
1063,2.653212514
1025,3.0
815,2.0
705,2.301029996
1,2.0
1040,2.397940009
377,2.301029996
507,2.84509804
1458,3.0
