,NOAEL-LOG
1115,3.0
1259,2.875061263
667,2.698970004
1323,2.77815125
818,3.0
1345,3.0
1084,2.698970004
302,2.477121255
1019,2.875061263
708,2.875061263
1025,2.301029996
1396,3.0
440,2.653212514
703,2.477121255
420,1.698970004
1334,3.0
800,3.0
1145,3.0
1167,3.0
754,2.698970004
419,3.0
38,2.0
826,3.0
582,1.301029996
1362,3.0
1102,3.0
331,3.0
279,2.954242509
1432,2.875061263
344,3.0
908,2.477121255
349,2.397940009
1438,3.0
1264,2.602059991
1105,2.477121255
1004,3.0
1375,2.397940009
676,2.301029996
1458,3.0
747,3.0
271,3.0
556,2.176091259
835,3.0
190,2.477121255
1127,2.903089987
1352,3.176091259
174,3.0
431,2.397940009
1328,3.0
1303,3.0
529,3.0
187,3.0
855,3.0
635,2.477121255
671,2.477121255
705,2.477121255
831,3.0
416,3.0
108,2.698970004
169,3.0
1250,3.0
1405,2.875061263
17,2.397940009
697,2.77815125
551,3.0
36,2.477121255
692,2.698970004
642,1.0
1346,2.875061263
59,3.0
934,2.875061263
142,2.698970004
1051,3.0
47,3.0
1262,3.176091259
920,3.0
593,3.0
1121,2.698970004
1463,3.0
80,3.0
1377,2.096910013
446,3.0
945,3.0
13,2.875061263
679,2.0
624,3.0
1010,3.0
482,2.397940009
847,3.0
871,3.0
746,3.0
181,2.301029996
1192,2.903089987
98,2.397940009
81,2.602059991
1392,3.0
699,2.698970004
250,2.397940009
654,3.0
35,2.397940009
1449,3.0
3,2.176091259
646,2.77815125
1079,2.875061263
638,1.0
1288,2.875061263
873,3.0
278,3.0
912,3.0
343,3.0
1388,3.0
421,2.477121255
1368,3.0
996,2.77815125
285,3.0
436,2.602059991
186,2.653212514
863,2.397940009
355,3.0
1124,2.77815125
295,1.301029996
1133,2.477121255
1002,2.602059991
1446,2.0
543,3.0
639,3.0
177,2.477121255
1395,3.0
1091,3.0
929,2.903089987
54,3.0
691,3.0
217,3.0
477,2.77815125
1271,2.477121255
1159,3.0
168,3.0
490,2.875061263
731,2.602059991
966,3.0
916,2.397940009
1223,3.0
547,3.0
1415,3.0
1186,3.0
37,2.176091259
387,2.0
944,2.571708832
598,2.477121255
606,2.477121255
122,3.0
502,3.0
1211,3.0
116,3.0
1136,3.653212514
1062,2.301029996
941,2.477121255
95,2.0
410,3.0
1065,3.0
373,3.0
907,3.0
462,2.477121255
924,3.0
1155,2.875061263
1061,3.0
1269,3.0
734,3.0
1178,2.0
75,3.0
401,2.0
732,2.602059991
274,3.0
1248,3.0
879,3.0
236,3.0
931,2.77815125
1181,3.0
471,2.698970004
918,3.0
573,2.544068044
1275,3.0
128,1.875061263
845,3.0
1131,3.0
1402,2.903089987
586,2.397940009
794,3.0
881,3.0
1235,3.0
480,2.477121255
978,3.0
103,2.698970004
51,3.0
484,3.0
444,2.812913357
738,2.301029996
290,1.698970004
810,2.096910013
1170,3.176091259
631,2.301029996
651,2.698970004
744,3.0
660,2.477121255
714,3.0
771,3.0
775,3.0
1096,3.875061263
239,1.301029996
932,2.698970004
1434,3.0
1189,3.0
1000,3.0
1340,3.0
870,3.0
1098,2.698970004
625,2.0
1149,3.0
1347,3.0
579,2.698970004
875,3.0
43,3.0
601,2.602059991
1194,2.544068044
61,3.0
296,2.698970004
301,3.0
552,3.0
49,3.0
706,3.0
1451,2.0
557,2.477121255
758,3.204119983
298,2.176091259
155,2.0
136,3.477121255
812,2.301029996
417,2.0
741,3.0
184,2.477121255
1239,2.903089987
425,1.698970004
516,2.477121255
1317,3.176091259
1344,3.0
589,2.477121255
1089,2.397940009
922,3.0
506,2.477121255
366,2.397940009
394,2.0
717,2.176091259
620,3.0
839,3.0
414,3.0
364,2.477121255
1218,3.0
256,2.477121255
1326,3.0
882,3.0
1045,3.875061263
657,2.477121255
575,2.397940009
736,2.698970004
568,2.875061263
1286,3.0
262,3.0
1069,2.77815125
231,2.903089987
73,2.954242509
1007,3.0
1257,3.0
515,1.301029996
1354,3.096910013
609,2.477121255
785,2.397940009
395,2.176091259
902,2.698970004
811,2.698970004
1190,3.0
94,2.698970004
955,2.698970004
1365,3.0
860,3.0
1351,3.0
988,2.653212514
398,1.0
1228,2.0
140,2.954242509
1411,3.0
150,2.77815125
1207,3.0
1296,3.0
1116,2.875061263
121,2.653212514
243,2.176091259
1129,3.0
441,3.0
6,2.397940009
821,3.0
1256,2.397940009
1017,3.0
152,2.176091259
312,3.0
637,2.477121255
587,2.477121255
893,3.0
1447,2.77815125
968,3.0
1011,2.397940009
634,3.0
532,2.77815125
472,2.477121255
53,2.0
868,3.0
266,2.544068044
1182,3.0
209,2.176091259
1367,2.079181246
633,2.176091259
550,2.477121255
1119,2.477121255
658,3.0
1304,3.0
1042,3.0
1038,2.397940009
1308,3.0
1128,2.602059991
1,2.0
790,3.0
377,2.698970004
507,3.0
1314,3.176091259
704,2.0
1381,2.698970004
76,3.0
991,2.903089987
110,2.698970004
1237,3.0
1009,2.698970004
488,2.477121255
1050,2.0
97,3.0
183,2.477121255
1047,3.0
1214,3.0
18,2.477121255
478,1.0
683,2.477121255
487,2.477121255
701,2.301029996
459,2.301029996
1424,3.0
215,3.0
795,2.51851394
489,2.698970004
1035,3.0
596,1.0
1215,3.0
815,3.0
1420,3.0
1393,3.0
341,2.602059991
1169,3.0
979,3.0
980,3.0
619,2.176091259
1055,3.0
1379,2.397940009
407,2.653212514
560,2.51851394
376,2.477121255
672,3.0
33,2.602059991
1366,2.477121255
889,3.0
118,3.0
538,2.77815125
381,2.653212514
1247,3.0
1439,3.0
90,3.0
588,2.698970004
404,2.698970004
133,2.698970004
1040,3.0
461,2.903089987
962,2.77815125
503,3.0
647,2.397940009
1018,3.0
1452,3.0
497,2.698970004
292,3.0
1233,3.0
423,2.875061263
577,3.0
1221,3.0
1179,3.0
1023,2.301029996
650,1.698970004
779,3.0
952,3.0
1468,3.0
276,2.903089987
1400,3.0
973,2.698970004
702,2.0
1444,2.602059991
264,3.0
900,3.0
859,2.0
112,3.0
470,3.0
19,3.0
999,2.301029996
346,2.397940009
1448,2.698970004
1054,3.0
687,1.301029996
948,3.0
1327,2.477121255
1158,3.0
28,2.903089987
224,2.301029996
1029,2.698970004
1268,2.397940009
84,3.0
1384,2.477121255
694,2.698970004
874,2.0
1293,3.0
182,2.477121255
135,1.0
987,2.602059991
1465,3.0
347,2.875061263
367,2.77815125
438,3.0
1243,3.0
23,2.301029996
1016,3.0
935,3.0
1231,3.0
101,2.698970004
188,2.698970004
541,3.0
554,3.0
105,2.477121255
418,3.0
460,3.0
645,2.698970004
664,2.698970004
396,2.477121255
325,2.698970004
735,3.0
495,2.301029996
1466,2.301029996
520,3.0
1390,2.0
1359,3.0
753,2.698970004
898,3.0
524,3.0
1309,3.0
814,2.698970004
0,1.0
906,3.0
757,3.0
1205,3.0
233,2.397940009
1423,3.0
761,3.0
1385,3.0
