,ATS2e,AATS1m,AATS2m,AATS0v,AATS1v,AATS1e,AATS0p,ATSC0c,ATSC1c,ATSC1v,ATSC3p,AATSC0c,AATSC0m,AATSC0p,MATS1e,MATS1s,GATS1v,nBondsM,Mv,Mpe,Mp,fragC,TPC,TpiPC,TopoPSA,VAdjMat,SRW2,WTPT-3,WTPT-4,PubchemFP352
82,0.19052048675549518,-0.2285317301702918,-0.2751678613915588,-0.15104364334635523,-0.2531796989747645,-0.19707475298963834,-0.09930387975724869,-0.16047838132687828,0.15825202381745762,0.03226783461368908,-0.016742971700020443,-0.10727508900691747,-0.18003883940346377,-0.07243680808414805,0.5314381984286711,0.5676589406825797,0.3235310771104429,-0.5308205750686201,-0.3835483622301062,-0.5035088459987774,-0.16424818530323984,-0.19447577629816148,-0.06572401407701926,0.18498061600807572,-0.48713366855066975,0.3011246417238503,0.3372082322145931,-0.5673937272972083,-0.24155046943329722,0.6136311676215145
30,0.8776263509744839,-0.17434252683813914,-0.21246575671691958,-0.0903781069059202,-0.0009371851333850116,0.02174922662174804,-0.09693388963515537,-0.1590324937985073,0.15813761086332864,0.15320683710988517,0.36531461545453003,-0.10714543674642385,-0.1698535679281747,-0.07221440623499728,0.4676228406654719,0.6377437131081576,-0.5687949315203243,1.67239917221281,-0.07813246183544034,-0.2131611289292813,-0.11887275859512296,3.448163464092273,1.9041843733824977,1.825685166445791,0.09775289697715127,1.2199311400885609,1.2855380356453479,0.8206858570745114,0.4803020254448517,0.6136311676215145
214,-0.6756173304219825,-0.2022634345180569,-0.23306362030633543,-0.12776772292937444,-0.27493952976014413,0.07512173626455126,-0.09911756808137685,-0.16049152208479553,0.15819782094382417,-0.3047232285963008,0.6339667750640027,-0.10705970938501227,-0.15706382261070992,-0.07255799644527133,0.3881999847721496,0.23998353362893726,0.17866504769599778,-0.33052787077030826,-0.24110134640347813,-0.09343717464243938,-0.15882861640263693,-0.28786613968556435,-0.5427673557694949,-0.7497125567081535,-0.48713366855066975,-0.6635034596511622,-0.6250348563718219,-0.5848287860821191,-0.2612826008115473,0.6136311676215145
173,-0.6934568545424575,-0.24486470312003364,-0.33626231927737354,-0.19364020213195227,-0.5301547700247762,0.12088518358871739,-0.10182403301820342,-0.1603170658964107,0.15819540020293976,0.12458395988392862,0.24165379949467589,-0.10693994281070363,-0.16902471147744946,-0.07350946317954654,-0.3443095150161557,-0.6658902613174078,0.6015722487000165,-0.7311132793669319,-0.5519751940657541,-0.3289301594854014,-0.20614447384514348,-0.3086195537716539,-0.5792471407224489,-1.2914845196466165,-0.10203508827740149,-1.089370823082889,-1.0321985136031508,-0.6455753911569054,-0.6177921138851263,0.6136311676215145
93,0.6945030805375773,-0.14271612583489018,-0.1125629382456951,-0.08608510594988676,-0.0641294919831425,0.1585387032314897,-0.0936508711523115,-0.15817134265585414,0.15668681842173313,-1.3656661341460876,-1.4009093325201183,-0.10701206427233294,-0.004679815204533705,-0.06838298097296981,0.2544698759839142,0.8372154281218609,-0.1966831880094373,0.07005753782631537,-0.07752566473397483,-0.00038344903482248074,-0.09900238633427973,-0.05854091403427503,0.5488200555150523,0.6798081184315045,4.031742403728634,1.1355209669342798,1.0115950706169878,2.2999336341923162,1.8130444822132639,0.6136311676215145
121,-0.4358604309877658,-0.2376064714552664,-0.3220238658691824,-0.14455083387957943,-0.27247438010811426,-0.26291013099948723,-0.09893313037830793,-0.16084020430294532,0.1586861238223237,-0.11673856238261902,-0.21912426945011518,-0.10729782140758058,-0.1814827386609573,-0.07233792368601766,0.4522462265899984,0.5353073925629386,0.2770552817196109,-0.33052787077030826,-0.3557699631297359,-0.5220659562911227,-0.15766096380662162,-0.2672164926699053,-0.49506302160024734,-0.4242171438076093,-0.6653020843863724,-0.34541893070739427,-0.32799926891324077,-0.8930738319742183,-0.6101389951187217,0.6136311676215145
91,0.9639620937263311,-0.22951712009855554,-0.3172823654749698,-0.15429571310349643,-0.289229811501724,-0.16851243351601425,-0.09955550748508644,-0.15975922530851838,0.1577570868224577,-0.6564129747980577,0.6693202573099639,-0.10724671625047906,-0.17736925201002224,-0.07251770710736441,0.5190805494619429,0.7496869298179641,0.49435369659124195,-0.33052787077030826,-0.3949888232930281,-0.4667181343088154,-0.16859724343783877,-0.10087787876989769,0.07458285112665003,0.3349819138388411,0.02054014905268645,0.9476682132777898,0.8441444168105147,0.04240028405413887,0.44858402876916587,0.6136311676215145
113,-0.008539477759602867,-0.24573854958150626,-0.3637547769342584,-0.17681073706288705,-0.41990046422809285,-0.1718410330489731,-0.10038180793722402,-0.16034220576482075,0.15845391493554206,-0.5252917513574014,0.5455965829955947,-0.1072297339198424,-0.1873359787346105,-0.072792724785275,0.3863629429738396,0.30461991239405045,0.8404626555268762,-0.7311132793669319,-0.5043367249215798,-0.5874542499506379,-0.1830390384662548,-0.23598260447034056,-0.4024604905658256,-0.39504826338866805,-0.5417616877072287,0.018695526959971228,0.006701550962415461,-0.5233289779603724,-0.6030875733776017,0.6136311676215145
102,-0.48182353130955424,-0.202345994839904,-0.25072219706935656,-0.13688256229461435,-0.2823583010890567,0.04493278071629576,-0.09900109824082638,-0.16044720482833297,0.15834804166570263,-0.0543238462307737,0.254257045618899,-0.10713144617092428,-0.17278797509723057,-0.07290107363032786,0.07166898834930868,0.2775709599481154,-0.14586434273854731,0.2703502421246272,-0.2818944145909984,-0.29898973348183283,-0.15222717345697312,-0.2566322514859996,-0.42210345169433927,0.06235450606130939,-0.14855576890189148,-0.34541893070739427,-0.20484456521207325,-0.20245261348119944,-0.9035671135315434,-1.6296434287653334
107,-0.5941632418871463,-0.06584472614848624,0.3586323012355188,-0.021329647852202878,0.292672005941509,0.6603464626219818,-0.09668137319490194,-0.16013820344889074,0.1579804817511832,0.161099209694512,0.236592131104442,-0.10684308608743724,-0.14973259808040837,-0.0715805044767967,0.34836703854576184,0.2815992339033007,-0.8677871563508107,0.470642946422939,0.3548200743087159,1.6661387933512035,-0.1211688715882004,-0.2356713032590492,-0.31266409683547725,0.4698454317525054,-0.7459894059674381,-0.09143333855202701,0.006701550962415461,0.22509749175197133,-0.9035671135315434,-1.6296434287653334
200,0.4925695534114487,-0.02079177232465374,0.07740714899915913,0.008285960906491405,0.6004419951525505,-0.5474994599198529,-0.06830960208173956,-0.1593348237671565,0.15678255610001818,4.112968542464953,4.7614813620461724,-0.10713222589790408,-0.001398269287598766,-0.036107044902502064,-2.567100252866296,-3.6741574224758855,0.3351526817059767,-0.7311132793669319,-0.04789037607882127,-0.5690293613417668,0.011201313523709094,-0.14176210451949406,0.45902366178470394,0.4955106173977257,-0.10396540697551312,0.6652390985139107,0.6467788717717095,2.276144247156756,0.8890275376682051,-1.6296434287653334
161,0.12787113561056515,-0.20765297759769122,-0.23990604565155635,-0.11928411074173911,-0.1336450313046271,-0.08850205901452311,-0.09813317496796993,-0.15991983798853562,0.15796156117706003,0.22669159577612616,0.013729838821197823,-0.1071726972253811,-0.17052675215906943,-0.07224872261931088,0.3374232595691553,0.49945420876293906,-0.21336748565734004,0.6709356507212508,-0.22355901694740607,-0.326195210746647,-0.14226141553497224,-0.16324188809859672,0.04371534078184279,0.8343071045923621,-0.09663019592268893,0.5318860300910058,0.5331149496051699,-0.26994139932519223,0.09509126414031052,0.6136311676215145
123,-0.34410737480223325,-0.10465952764534528,-0.09289839706694378,-0.07265316072750984,0.03554485871851471,-0.06818423069880368,-0.08664822634226092,-0.15978027630686664,0.15771642503513053,-0.08844692658465589,-4.236887034459368,-0.10696784192826392,-0.08783841168537539,-0.05701130644042511,-1.3126763001465322,0.27309041871038725,0.5576504189640152,-0.5308205750686201,-0.150790223487533,-0.16195468740381838,-0.0924114291782318,-0.24604801030209394,-0.4361341382147062,-0.34089791349078974,-0.0010794203661637872,-0.09143333855202701,-0.0940270478426925,0.38579029425101635,0.10766199070718578,-1.6296434287653334
31,0.09325925062315348,-0.1949013537824416,-0.2210961060899929,-0.1370016193376209,-0.2140366341548967,-0.32195279739283256,-0.09660698229677588,-0.16102326846991957,0.15876956852614074,0.29139900980031713,0.32638764913323315,-0.10737827275667317,0.3806531222246156,-0.07022959531464683,0.461813601569458,0.7013532368277678,-0.03232923806033909,-0.7311132793669319,-0.3619988283818963,-0.6747165219353267,-0.13529545903266768,-0.21533295745468148,-0.19480633006439502,-0.023985186035036774,-0.994807486154026,0.12000426229326497,0.18424112222591024,-0.8772772268162454,-0.9035671135315434,-1.6296434287653334
85,-0.4038271357172259,-0.17645657561942812,-0.10625161864298849,-0.09156323550859578,-0.012618190191774807,0.202789680780142,-0.0976550008664619,-0.15954209510440867,0.15740765139998253,1.0135131675982898,-0.04895954864599298,-0.10689260433821923,-0.15886652598185294,-0.0724648857516905,-0.2339040596350449,-0.21858343546476255,-1.030451657238864,0.6709356507212508,-0.057384829591536,0.06475768822794419,-0.1301409816298002,-0.21502165624339012,-0.20883701658476195,0.6675657153528535,0.617973786118233,0.12000426229326497,0.18424112222591024,-0.0885864060943475,-0.005680664090423242,0.6136311676215145
117,-0.6656201450448852,0.47763168852142585,0.9891000291415193,-0.02786919062672283,0.3211473026836579,1.1402259273114939,-0.08044107420579592,-0.15853482979571323,0.15540956190451377,0.26268235686155283,-0.7086380769094167,-0.10558237582847552,0.008856778178698269,-0.052922192632599396,-3.027258620600189,-2.7213061449588416,0.07474450316112694,-0.33052787077030826,0.3331636270258133,1.9430354181885765,-0.025768263520087945,-0.2663863561064617,-0.49506302160024734,-0.5220947182713059,1.892370190611525,-0.34541893070739427,-0.32799926891324077,1.3691812040314826,1.167844043218042,-1.6296434287653334
34,-0.35974282283143394,-0.04425094905094395,0.0632025774101346,-0.055772472246076704,0.1681972939822831,0.2928043875860072,-0.09429665456769397,-0.16065075992778824,0.15865335619968757,0.4038976340390735,-0.09154304799981564,-0.10723537715031002,-0.07094161374243527,-0.07009363547663756,1.4638231799800572,0.18573889322719658,-0.7207820858895313,1.0715210593178746,0.10928295631662208,0.3436029616007425,-0.09241126846084642,-0.20443741505948443,-0.11904062285441361,0.9388242901680356,0.6587035106483882,0.21380150114723778,0.2633641367918633,0.5792033709100723,0.2801995619951978,-1.6296434287653334
10,-0.3883531743089786,-0.0932896150700725,0.17390708632036456,0.01850005277228901,0.3794889279102896,0.16974592699698204,-0.09065913316604023,-0.16005983391398385,0.15807799813152376,0.5409977350886862,0.04967151387495527,-0.10705614965920557,0.023840487965895645,-0.07111932539374417,0.11987436739591302,-0.10477664185581702,-1.5277198781259638,1.67239917221281,0.4145866281113285,0.21421992813199003,-0.018848117183387206,0.15853979730622145,0.2373388147629064,1.45114790297761,-0.42613559769034254,0.3828099837500325,0.47158517135056405,0.014847526880568417,-0.2050042468729912,0.6136311676215145
70,-0.8888001498217917,0.7177874544273691,0.8930060924613287,0.03429559712083798,0.7209552986194617,2.31529602443083,-0.08832346768869864,-0.1601629315911677,0.1577530152850034,0.011471005410808284,0.4338056996578452,-0.10585320089792741,-0.14536172473260772,-0.06296417299994801,-2.9223425677155577,-3.651410991400133,3.2096387059393936,-0.33052787077030826,0.6823956691866333,3.0744904956731944,-0.05996386991373065,-0.30830825256036254,-0.5792471407224489,-1.0409502475160965,0.7162270078521145,-1.089370823082889,-1.0321985136031508,0.15765112166707687,0.2083726126353127,-1.6296434287653334
192,-0.3888004619153089,-0.2212225201374296,-0.2649535145917295,-0.1419514868856334,-0.2848805958522568,-0.09436290351724828,-0.0992311017613624,-0.16046889370612075,0.15817888794386545,-0.3552634945209462,-0.800699554339666,-0.10718536502357741,-0.1696880390703757,-0.0724835743263118,0.48444134892830476,0.30700492738140944,0.3174165203167398,-0.33052787077030826,-0.3279049960617225,-0.3433245940758064,-0.16213116613770553,-0.2567360185564301,-0.4670016485595135,-0.4242171438076093,-0.48713366855066975,-0.21206586228448926,-0.20484456521207325,-0.5708979846049447,-0.24551641336457272,0.6136311676215145
56,-0.4266917889135083,-0.2056874463952241,-0.23539117677421578,-0.09231152229014478,-0.015641422594755594,-0.23008433106009946,-0.09660231493869476,-0.1608796893157261,0.15867171787354742,0.2913990098003165,0.1391879145921458,-0.10731083635819226,-0.1775035150662118,-0.07198590538591562,0.46181360156943635,0.6384794978940379,-0.5393847697219462,0.6709356507212508,-0.10781186753563843,-0.39940031877947496,-0.1150449444692355,-0.236086371540771,-0.3238886460517708,0.4985022054328258,-0.6653020843863724,-0.09143333855202701,0.006701550962415461,-0.8916038975403313,-0.6084753965197898,0.6136311676215145
119,4.445636400735309,-0.15779641274280864,-0.07063467605337934,-0.12665660229131148,-0.13741676865564917,0.5495954129710274,-0.10015608692065081,-0.1445250415936723,0.14889927670968967,3.0945132451301887,0.45881640746946506,-0.10655427804692615,-0.13863577444981434,-0.07301663076131107,-0.39912885503844897,-0.37089765908931943,-0.4388896852062834,-0.7311132793669319,-0.19501360703695333,0.3629624463065168,-0.17524633296958614,12.146853211206269,9.98585980911385,1.7765150737659725,9.700123260733408,2.3714730612403785,2.2150080725176293,9.469231562944353,11.11740227425981,0.6136311676215145
32,-0.48656671842227006,-0.22484587489458815,-0.2893477616841418,-0.15724863497888025,-0.359717516872526,-0.05004454246306406,-0.1000867364463586,-0.1605314895080748,0.15828341721754172,-0.39505493072921966,-0.050632961836699616,-0.10716339517789088,-0.16645515986874856,-0.07273106645679724,0.46448708494316854,0.48765275544845027,0.6195505241375039,-0.5308205750686201,-0.3940210486393098,-0.30705061068588324,-0.177366457162373,-0.27748943264251963,-0.5203182573369078,-0.7235973983947838,-0.48713366855066975,-0.49449497704836753,-0.46658629330264356,-0.5860561819517497,-0.26267170634032433,0.6136311676215145
195,0.45761721291372903,-0.17760881632047834,-0.18132069119857605,-0.08521944375225472,0.022255389101694754,-0.00344810134110097,-0.09668216558802432,-0.15950950275643808,0.15818450103355197,0.2916613908849448,0.273041879965648,-0.10715350450382916,-0.16950320007346115,-0.07207599871205742,0.4657298655339959,0.32693297122082104,-0.6137723822587483,1.67239917221281,-0.05928434997885333,-0.21747608824443734,-0.11556881053721908,1.5593952481172648,1.2166807338845183,1.7078996004750346,-0.15473278873584867,0.9476682132777898,1.0115950706169878,0.11710942183348338,0.5331361108701812,0.6136311676215145
94,-0.39127779268229657,-0.19211632492742486,-0.16362524924014996,-0.14745531403060866,-0.2713214460280868,0.4303883100571469,-0.10086904606840935,-0.15875316852719293,0.15738158704854863,0.5489949647881561,0.1027803500739438,-0.1066098970801994,-0.13926290123504315,-0.07318234936710857,-0.40121378966031523,-0.4012907696184967,-0.19733418430197813,-0.5308205750686201,-0.30180232112220834,0.22444206716070256,-0.1887898532405488,-0.24604801030209394,-0.4361341382147062,-0.40944327389316815,0.8967118061255509,-0.09143333855202701,-0.0940270478426925,0.16646781331478466,0.5889974806162377,0.6136311676215145
