,NOAEL-LOG
185,2.77815125
107,2.903089987
78,3.0
128,3.0
35,3.0
68,1.698970004
30,2.0
205,2.875061263
122,1.698970004
28,2.698970004
93,3.0
31,2.0
141,2.0
81,2.301029996
21,2.0
108,3.0
34,2.0
42,2.903089987
100,3.0
191,3.0
75,1.397940009
157,3.0
162,3.0
204,2.0
59,2.477121255
38,2.903089987
209,2.0
169,2.079181246
182,3.0
7,2.698970004
201,2.079181246
105,3.0
133,2.477121255
165,2.77815125
63,2.698970004
8,1.698970004
148,2.0
123,2.477121255
101,3.0
164,2.397940009
203,2.301029996
54,2.0
192,3.0
94,2.0
114,2.477121255
177,2.176091259
65,1.397940009
149,2.0
120,2.0
96,1.397940009
20,2.477121255
112,1.397940009
171,2.079181246
189,2.0
161,1.698970004
153,2.0
64,1.397940009
198,2.653212514
87,2.0
86,1.397940009
4,2.698970004
52,3.0
25,3.0
147,1.698970004
111,1.698970004
80,3.0
23,2.0
99,1.698970004
16,3.397940009
0,3.0
72,2.0
200,3.0
139,2.0
74,1.698970004
55,3.0
33,2.477121255
193,2.653212514
142,3.0
27,3.0
140,2.698970004
18,3.0
83,2.301029996
187,2.477121255
12,2.0
24,1.397940009
127,3.0
29,2.301029996
17,2.477121255
110,2.397940009
163,2.0
95,3.0
79,3.0
9,2.77815125
179,2.0
44,2.0
186,3.0
67,2.0
210,2.653212514
53,2.698970004
46,2.397940009
13,3.0
115,1.397940009
194,3.0
39,2.77815125
76,3.0
206,2.0
15,2.176091259
71,3.0
155,1.698970004
51,2.0
181,2.079181246
174,2.875061263
14,2.698970004
145,2.698970004
208,3.0
90,1.397940009
2,1.698970004
11,2.653212514
22,2.0
57,2.0
5,1.698970004
130,3.0
116,1.397940009
166,2.397940009
104,2.698970004
158,2.0
98,2.0
180,2.77815125
92,3.0
146,2.477121255
188,3.0
106,2.903089987
184,3.0
60,2.0
138,3.0
160,2.0
137,3.0
36,2.079181246
50,2.0
109,2.477121255
144,3.0
47,3.0
48,1.698970004
199,3.0
150,2.0
1,2.954242509
131,1.397940009
45,2.875061263
84,2.0
195,2.0
183,2.079181246
88,1.397940009
3,3.0
167,1.698970004
129,3.0
197,2.698970004
159,1.397940009
89,2.301029996
211,2.079181246
156,2.0
136,2.0
178,2.698970004
172,3.0
151,1.875061263
118,2.176091259
61,3.0
143,2.0
62,1.698970004
132,3.0
6,1.698970004
117,2.0
19,2.0
152,2.397940009
196,3.0
82,3.0
119,3.0
85,1.698970004
37,2.0
66,2.096910013
170,1.397940009
103,2.698970004
154,2.0
190,2.301029996
32,1.698970004
56,3.0
43,3.0
69,2.0
58,3.0
113,3.0
10,2.698970004
40,1.698970004
41,1.875061263
77,2.301029996
173,2.079181246
175,3.0
134,2.0
97,2.77815125
49,2.698970004
125,2.698970004
202,3.0
121,3.0
126,3.0
207,3.0
