,NOAEL-LOG
1495,3.0
657,2.698970004
1033,3.0
415,2.653212514
1379,3.0
1195,3.0
1416,3.0
1315,3.0
1301,3.0
228,2.176091259
1411,2.77815125
77,3.0
522,3.0
196,2.477121255
947,3.0
370,3.0
1091,3.0
1382,3.0
465,1.301029996
631,2.477121255
1456,2.0
7,1.0
703,2.77815125
982,3.0
424,2.0
104,3.0
354,2.602059991
747,2.875061263
199,3.0
69,2.0
119,2.477121255
1296,2.77815125
1067,2.397940009
819,2.51851394
374,2.903089987
1394,3.0
1028,2.301029996
305,2.653212514
30,2.653212514
123,2.698970004
839,3.0
332,1.698970004
709,2.51851394
484,3.0
162,3.0
1227,3.0
1087,2.698970004
1439,3.0
103,2.301029996
911,3.0
1359,3.0
884,3.0
1192,2.602059991
682,2.477121255
1116,2.477121255
618,3.0
179,3.0
456,3.0
936,3.0
1144,3.0
399,3.0
1011,3.0
85,3.0
1279,3.176091259
894,3.0
829,3.0
1223,2.544068044
1247,3.0
157,3.0
589,2.176091259
582,3.0
455,3.0
1288,2.51851394
492,2.77815125
667,1.0
812,2.903089987
521,2.698970004
969,2.875061263
827,3.0
1418,3.0
960,2.77815125
15,3.0
307,2.698970004
280,3.0
201,2.903089987
1271,3.0
1349,2.301029996
163,3.0
518,1.397940009
100,2.477121255
1007,3.0
1204,2.875061263
1448,3.0
371,2.477121255
1318,3.0
810,3.0
120,2.397940009
1286,2.397940009
1141,2.477121255
1388,3.0
934,2.698970004
937,2.477121255
845,3.0
336,2.477121255
1337,3.0
1002,2.698970004
1038,2.698970004
1147,2.875061263
1217,3.0
870,3.0
983,1.77815125
211,2.698970004
132,3.0
297,2.477121255
1219,3.0
1489,3.0
1004,2.602059991
675,1.698970004
567,3.0
1216,2.698970004
388,2.301029996
477,3.0
357,3.0
1001,3.0
412,2.477121255
727,2.0
141,1.0
741,2.653212514
1459,3.0
1469,3.0
400,2.698970004
443,2.875061263
864,2.079181246
1129,2.397940009
591,2.77815125
249,2.176091259
822,3.0
950,3.0
213,2.954242509
64,0.602059991
1295,3.0
449,2.477121255
893,2.477121255
219,2.698970004
873,3.0
697,3.0
1269,2.903089987
1387,3.0
617,2.875061263
988,2.397940009
270,1.698970004
556,3.0
1101,3.0
956,2.477121255
1350,2.698970004
232,2.397940009
624,3.0
656,2.301029996
510,2.477121255
1345,3.0
965,3.0
436,1.698970004
1320,3.0
1135,2.477121255
629,2.477121255
1441,2.875061263
328,2.397940009
1428,3.0
1122,3.0
1063,3.0
1153,3.0
1307,3.0
259,2.698970004
1413,2.477121255
1018,2.477121255
1151,3.0
1400,3.0
726,2.301029996
1031,2.602059991
21,2.653212514
944,2.397940009
1187,3.0
814,3.0
446,2.477121255
557,2.698970004
420,2.698970004
1327,3.0
286,3.0
573,3.0
639,2.397940009
195,3.0
126,2.574031268
411,2.477121255
189,2.477121255
113,2.698970004
203,2.602059991
708,2.477121255
1103,3.0
348,2.0
502,2.698970004
466,2.176091259
173,2.903089987
344,3.0
718,3.0
638,2.397940009
1290,3.0
1336,3.0
221,3.0
1284,3.0
72,3.0
1075,3.0
448,2.176091259
334,2.698970004
153,2.903089987
302,3.0
890,2.698970004
91,3.0
920,3.0
679,3.0
634,2.477121255
855,3.0
1420,2.0
1365,2.698970004
646,2.176091259
1188,2.875061263
1392,2.77815125
1150,3.0
16,3.0
544,2.875061263
421,3.0
1321,3.0
1159,3.0
1375,2.875061263
1242,3.0
743,2.477121255
88,2.903089987
875,3.0
172,2.397940009
92,2.477121255
1364,3.0
1380,3.0
416,3.0
1311,2.903089987
859,3.0
1019,3.0
480,3.0
818,3.0
234,2.698970004
273,3.0
824,2.301029996
39,2.0
419,2.301029996
642,1.301029996
314,2.477121255
269,2.698970004
847,3.0
202,2.698970004
1308,3.0
440,3.0
223,3.0
949,3.0
166,2.698970004
74,3.0
468,2.477121255
1207,2.0
349,3.0
1229,3.0
237,2.903089987
792,3.0
505,2.477121255
253,2.602059991
1013,3.0
536,2.477121255
1406,2.096910013
704,2.0
1474,3.0
236,2.0
579,1.301029996
1086,2.698970004
333,3.0
1138,2.77815125
658,2.176091259
1260,3.0
699,2.0
935,3.0
194,2.698970004
1189,2.0
1494,3.0
1201,2.477121255
1446,3.0
670,2.698970004
1126,3.875061263
161,2.0
1435,2.875061263
479,2.477121255
427,3.0
671,2.77815125
1220,2.875061263
1374,3.0
1121,3.0
