,nAtom,nC,GATS2e,nBonds,nBonds2,SpMax_Dt,SpAD_Dt,SpMAD_Dt,fragC,Kier2,MDEC-33,MLFER_BH,MLFER_BO,MLFER_S,MLFER_E,MLFER_L,MPC5,TPC,piPC2,TpiPC,R_TpiPCTPC,GGI4,GGI5,GGI6,GGI7,VAdjMat,MWC3,MWC7,WTPT-3,WTPT-4
295,-0.6803812716764356,-0.8107272840637987,1.4104652423928803,-0.843328082377775,-0.7100216020554553,-0.5666380083987647,-0.5586117570482139,-0.8349103310555668,-0.4167602093881977,-0.5662309332756935,-0.5070515548640717,-0.4239269902091199,-0.4157082872127819,-0.5857995355335802,-0.5946144258226284,-0.7982636917527163,-0.6778003553574198,-0.5069885497992668,-1.256364445652638,-1.1317000010574203,-0.6631536949884954,-0.6184490814358767,-0.6797733906941156,-0.6005474734020927,-0.5399189088759822,-0.8969854032740792,-0.8639045465623835,-0.8105746942332145,-0.557151014913058,-0.31878394686554085
819,0.4903680564258661,0.20014985478986466,0.105821814757445,0.052177133154308344,0.47976483034573925,-0.24545416690589147,-0.24439898831997514,-0.18892132831399192,-0.34067865524809876,-0.16372008420035208,-0.5070515548640717,-0.04556905729870287,-0.006772746972561331,-0.4603117415774167,-0.5899799982937705,-0.12809931940435967,-0.04249844474099333,-0.19029656045156626,0.14766441637452082,-0.0928812659758136,-0.6631536949884954,0.3661208864294746,0.392238509540147,0.1251950925008749,0.5192274811296432,0.4189422937525908,0.45062194430159985,0.48257136154794544,-0.10738850315690292,0.555211576359416
1009,-0.5029950098427536,-0.5350335189218905,-0.25950652067276614,-0.6514341076208999,-0.5350530090552796,-0.5313668450155862,-0.5241061298456424,-0.762911878428144,-0.40048027626264154,-0.6630399359109029,-0.35724262657822115,-0.523933492299979,-0.5363777908902241,-0.6022324609326015,-0.6172072600258115,-0.7154549008515281,-0.6109264700293748,-0.4749635171686004,-0.3451688218313372,-0.7067966379504,-0.5714542270177798,-0.3519489397079433,-0.6797733906941156,-0.6005474734020927,-0.5399189088759822,-0.44990162906702347,-0.29407689282098026,-0.139134827323405,-0.5533380802021074,-0.3113745079269607
652,-0.36108600037580785,-0.5350335189218905,1.929454393905501,-0.5874694493686083,-0.3950781346551391,-0.48134371581745883,-0.4751687180082801,-0.5451289060165738,-0.3949993654437043,-0.06413337010723658,-0.5070515548640717,0.01860178154293169,0.004959010329412221,-0.537496694209184,-0.5036637855687891,-0.8191288989089213,-0.6109264700293748,-0.461916281652403,-0.458803283985094,-0.427689693537622,-0.3695545208523809,-0.6184490814358767,-0.5478334646758546,-0.45597724112933835,-0.4017693798409176,-0.33043252787334215,-0.4150913212445193,-0.4774203220696866,-0.32153248236092236,-0.9859735207996059
887,-0.2546542432755986,-0.35123767549395174,1.5755380353850785,-0.5235047911163166,-0.2551032602549986,-0.4494418628798905,-0.44395927270252034,-0.37629887650829486,-0.3896812539560226,-0.5705728354846645,-0.3286964170941079,-0.5556022179620844,-0.5556513921720377,-0.6769275763826988,-0.6044625843214518,-0.5875250994750467,-0.4270232853772514,-0.4097273395876134,-0.5210686183753025,-0.5314847520818393,-0.6631536949884954,-0.4000670210383342,-0.40764729261350635,-0.4588686456685343,-0.5399189088759822,-0.33043252787334215,-0.14017369700068336,-0.02933659293163679,-0.7010717265324797,-0.5984561168816167
1079,-0.00631347670844372,-0.16744183206601293,-0.343618244271303,-0.3955754746117333,-0.04514094865478776,-0.44449698773112784,-0.4391217225579638,-0.5492460509773458,-0.3787736987619001,-0.27124751061499264,-0.48208340009982703,-0.5247668798174029,-0.5397297215479308,-0.6296206699309707,-0.7041027761919,-0.46794138096104726,-0.5273341133693188,-0.41565790118588497,-0.2435193315948803,-0.5003642890782805,-0.6302889732911516,-0.3519489397079433,-0.2179836490364723,-0.311407008856584,-0.2636198508058531,-0.028141480454464907,-0.010257288077954622,0.06058182159444574,-0.5538517190162853,-0.31237263029690443
196,-1.2834945619109546,-1.2702168926336457,-1.8125689273678947,-1.1631513736392334,-1.3049148182560526,-0.6166097936272308,-0.607498939318172,-1.178363840966057,-0.44389343126412456,-1.0981139451943116,-0.5070515548640717,-0.8764564121702574,-0.8824646312984434,-0.7107893620534096,-0.5859248742060196,-1.1958762956231461,-0.7112372980214422,-0.5366413577906245,-3.1337354210548316,-2.01755668572194,-0.6631536949884954,-0.7516991522998435,-0.6797733906941156,-0.6005474734020927,-0.5399189088759822,-2.4672947436318973,-3.1266332778295767,-3.712544871726865,-0.6363510426670869,-0.7293309785028033
659,0.2775045422254476,0.016354011361925862,-0.1357821727439576,-0.2036814998548583,0.23480880014549332,-0.2921304641672545,-0.2900622089228494,-0.15633041653183585,-0.36243949919259205,0.696991219887416,-0.5070515548640717,-0.12474087145396641,-0.12744225065000347,-0.2556471252441502,-0.43356806919481095,0.011827976086939597,-0.4938971707052963,-0.3788884192766014,-0.2930059655564888,-0.39386644310032626,-0.63582838921931,-0.5518240460038935,-0.5478334646758546,-0.45597724112933835,-0.4017693798409176,0.21522858270233364,0.0030057905867124403,-0.15122269680512593,-0.38430213018562526,-0.3555379673617834
718,1.0225268419269122,0.5677415416457422,0.26106573949523193,0.24407110791118333,0.9696768907462311,0.02471265772527858,0.01990405239772725,0.2846530567640099,-0.3243987221225426,1.1755199830761713,-0.5070515548640717,0.7569831219804416,0.7767410442663859,-0.10426502459861964,-0.6033039774392372,0.4618644129373345,-0.39358634271322895,-0.28281332138460236,0.1149569505243658,-0.20182325983537883,-0.6460281576625064,-0.5518240460038935,-0.48186350107299436,-0.38369212410746856,-0.33269461532338535,0.6474781388981579,0.36982896515480207,0.1801778372305418,-0.15608228828128856,0.022471949325593456
153,-0.4675177574760171,-0.4431355972079211,0.9244477792810996,-0.26764615810715,-0.4300718532551742,-0.27787619902345306,-0.27611732276187745,0.14358544628343473,-0.2158115681750833,-0.5007029462551127,-0.15034127932414404,0.346956463407919,0.37283340001272547,0.15567397716771883,0.23668601216628524,-0.16787362054587526,-0.04249844474099333,-0.20097157132845503,0.4069523777326184,0.8004203544224845,1.09568233163308,-0.3334419856063508,-0.349593724975478,-0.4037713239689267,-0.4496988072441231,-0.028141480454464907,0.22171969218243356,0.3860487960746877,0.06451954049032994,-0.2888172634003875
