,NOAEL-LOG
382,3.0
273,2.77815125
105,3.0
224,3.0
162,3.0
121,2.77815125
233,3.0
152,3.0
140,2.875061263
69,3.0
803,3.0
788,2.653212514
867,3.0
53,3.0
336,3.0
882,1.544068044
646,3.0
410,3.0
617,2.544068044
91,3.0
748,3.0
460,3.0
387,2.602059991
365,2.698970004
418,3.0
397,2.397940009
552,2.875061263
914,3.0
551,3.0
250,3.0
542,3.0
687,3.0
645,3.0
822,3.0
679,3.0
163,3.0
473,2.477121255
358,3.0
7,2.875061263
378,2.397940009
715,2.903089987
133,2.77815125
697,2.51851394
276,3.0
553,2.301029996
841,3.0
667,3.0
767,3.0
698,3.0
880,3.0
694,3.0
924,3.0
94,3.0
736,2.903089987
595,3.0
833,3.096910013
360,3.0
278,3.0
60,2.698970004
545,3.0
443,3.0
113,2.698970004
906,2.301029996
71,3.0
812,3.0
205,2.698970004
30,3.0
639,3.0
816,2.77815125
719,3.0
236,2.698970004
166,2.77815125
380,3.0
682,3.0
436,3.079181246
161,3.0
676,3.096910013
307,3.0
118,3.0
144,2.096910013
550,2.0
209,3.0
580,2.301029996
63,3.0
564,2.0
114,3.0
268,3.0
636,3.0
820,3.0
207,2.0
633,3.0
724,2.954242509
742,3.0
840,3.0
774,3.176091259
647,2.698970004
888,3.0
421,2.903089987
9,2.477121255
134,2.397940009
150,3.0
814,2.301029996
111,2.477121255
302,3.0
925,3.0
631,2.875061263
381,2.77815125
347,3.0
246,3.0
357,3.0
96,3.0
624,2.84509804
506,3.0
907,3.0
125,2.77815125
824,3.0
26,3.0
739,3.176091259
242,3.0
254,3.0
311,3.0
120,2.51851394
644,3.0
264,3.0
43,3.0
733,3.0
606,3.0
524,3.0
157,3.0
192,3.0
681,2.875061263
920,3.0
292,3.0
363,3.0
218,3.0
692,3.0
818,3.0
419,3.0
184,3.0
47,3.0
11,3.0
287,3.0
489,2.875061263
385,3.0
335,3.0
468,3.0
837,3.0
427,2.602059991
373,2.477121255
846,3.0
848,2.079181246
543,3.0
700,3.0
863,2.77815125
416,3.0
711,2.602059991
4,3.0
674,2.477121255
285,3.0
370,3.0
873,4.113943352
648,3.0
475,2.875061263
226,3.0
691,2.397940009
701,3.0
159,3.0
78,2.397940009
709,3.0
683,3.0
448,3.0
115,2.698970004
367,3.0
516,2.875061263
33,2.698970004
324,3.0
755,3.0
19,2.477121255
544,3.0
847,2.477121255
210,3.0
149,2.698970004
454,3.0
860,2.397940009
377,3.0
503,3.0
345,3.0
247,2.698970004
73,2.698970004
629,3.0
239,3.0
660,3.0
425,3.0
889,2.477121255
158,3.0
331,3.0
252,3.0
283,2.77815125
546,3.0
437,3.875061263
390,3.0
321,3.0
498,2.698970004
525,3.0
735,2.079181246
424,3.0
117,3.0
399,3.0
372,2.653212514
535,2.477121255
762,3.0
497,3.0
188,3.0
16,2.0
614,2.875061263
621,3.0
554,3.0
696,3.0
356,2.77815125
203,3.0
630,2.301029996
741,2.397940009
773,3.0
208,3.0
27,3.0
928,3.0
505,2.77815125
560,3.0
95,2.477121255
690,3.0
480,2.698970004
575,3.176091259
28,3.0
191,2.397940009
817,3.0
415,3.0
449,3.0
422,3.0
850,3.0
180,3.0
658,3.0
353,2.698970004
713,2.77815125
72,3.0
515,2.477121255
175,2.0
504,3.0
444,2.0
913,3.0
409,2.301029996
758,3.0
605,2.477121255
393,3.0
635,2.698970004
442,2.0
297,3.0
887,3.0
470,3.0
412,3.0
756,3.0
652,3.0
954,3.0
322,2.698970004
104,3.0
779,3.0
396,3.0
260,3.0
502,2.477121255
293,3.0
815,3.0
68,3.0
417,2.698970004
338,2.397940009
901,2.653212514
766,3.0
48,3.0
609,3.0
832,3.0
607,2.477121255
722,2.903089987
341,2.77815125
787,2.698970004
706,3.0
527,2.77815125
181,3.0
593,3.0
330,2.301029996
789,2.477121255
637,2.0
462,2.477121255
371,2.602059991
392,3.0
337,3.176091259
859,2.812913357
223,3.0
662,3.0
744,3.0
325,2.477121255
845,3.0
213,2.397940009
819,3.0
286,3.0
620,3.0
830,3.0
485,2.397940009
200,3.0
541,2.903089987
686,3.0
778,2.77815125
596,3.0
776,3.0
99,2.0
355,2.602059991
870,3.0
238,2.477121255
584,3.0
401,3.0
472,3.0
12,2.301029996
98,2.0
379,3.0
638,3.0
17,2.875061263
173,3.0
45,2.77815125
197,2.698970004
785,2.301029996
862,2.698970004
754,3.0
939,3.0
805,3.0
533,3.0
127,2.301029996
875,3.0
70,2.698970004
718,1.698970004
178,3.0
13,2.301029996
5,2.397940009
573,2.875061263
3,2.477121255
885,2.477121255
258,3.0
176,3.0
623,3.0
274,2.397940009
177,2.079181246
36,2.301029996
269,2.477121255
578,1.698970004
858,2.096910013
24,3.0
821,3.0
763,3.0
225,2.0
329,3.0
312,3.0
904,3.0
476,3.0
512,2.301029996
591,2.255272505
909,2.77815125
688,2.0
232,3.0
670,3.0
348,2.698970004
898,3.0
148,3.0
547,3.0
85,3.0
921,3.0
576,2.77815125
328,3.176091259
466,3.0
912,2.544068044
811,3.0
439,3.0
431,2.653212514
168,3.0
432,3.0
496,2.079181246
911,3.0
905,2.079181246
844,2.77815125
154,3.0
340,2.77815125
428,3.0
932,2.0
585,3.0
56,3.0
326,3.0
129,2.77815125
275,3.0
102,3.0
523,2.77815125
75,3.0
486,3.0
532,3.0
853,3.0
653,3.0
796,2.477121255
627,3.0
284,2.397940009
110,2.903089987
772,3.0
590,3.0
792,3.0
743,3.0
613,3.0
155,3.0
608,3.0
362,2.255272505
717,3.0
137,3.0
522,2.77815125
483,3.301029996
369,3.0
530,3.0
265,2.698970004
634,3.0
90,2.698970004
825,3.0
753,3.0
574,3.0
598,2.77815125
948,3.0
632,3.0
458,3.0
891,3.0
720,2.301029996
675,2.903089987
10,2.301029996
801,3.0
851,3.0
244,3.0
826,3.0
952,3.0
31,3.0
586,2.0
671,3.0
86,3.0
926,2.477121255
257,2.0
54,3.0
83,2.602059991
