,NOAEL-LOG
286,3.0
736,3.0
100,3.0
675,3.0
15,2.477121255
620,2.301029996
163,2.301029996
132,2.301029996
280,2.698970004
1056,3.0
1001,2.477121255
253,3.0
85,3.0
1199,3.176091259
1182,3.0
219,3.0
421,3.0
1369,3.0
446,3.0
332,3.0
1351,3.0
589,3.0
1353,2.602059991
126,3.0
194,3.0
551,2.51851394
336,3.0
241,3.0
965,3.0
1135,2.602059991
527,2.477121255
443,2.0
411,2.0
271,3.0
440,2.301029996
450,2.903089987
670,3.0
1058,2.698970004
672,2.903089987
1211,2.698970004
270,3.0
203,2.477121255
855,2.77815125
899,2.875061263
1214,3.0
104,2.0
1219,3.0
587,2.903089987
1343,3.0
1065,2.477121255
667,2.698970004
1270,2.477121255
211,2.84509804
938,2.477121255
529,3.0
1016,3.0
841,3.0
237,3.0
593,3.0
808,3.0
77,3.0
141,3.0
477,3.0
221,3.0
932,3.0
465,2.397940009
1241,3.0
694,2.698970004
328,3.0
172,2.397940009
357,3.096910013
1303,3.0
399,3.0
1126,3.0
69,3.0
1298,3.0
748,3.079181246
195,3.0
410,2.176091259
123,3.0
853,2.602059991
753,3.0
609,3.0
931,3.0
839,3.0
1115,3.0
942,3.0
157,2.77815125
871,2.875061263
1042,3.0
424,2.698970004
1074,3.0
960,3.0
333,3.0
1106,2.875061263
1269,3.0
223,2.875061263
703,3.0
1324,3.0
16,2.397940009
1064,3.0
119,3.0
716,3.0
201,3.0
120,3.0
234,3.0
299,2.903089987
92,2.903089987
7,2.903089987
1345,2.698970004
1096,3.0
113,3.0
924,3.0
259,3.0
1278,3.0
561,3.0
889,2.77815125
1300,2.0
279,2.0
39,3.0
88,3.0
546,3.0
1010,2.0
1287,2.77815125
1169,2.875061263
746,2.477121255
1333,3.0
348,3.0
624,3.0
166,3.0
1103,2.301029996
314,2.653212514
1037,2.875061263
615,3.0
415,3.875061263
1004,2.875061263
1307,2.477121255
635,2.903089987
1360,2.0
74,2.397940009
374,2.698970004
249,3.0
455,3.0
162,2.77815125
1108,3.0
1150,3.0
370,2.301029996
966,3.0
330,3.0
1280,2.397940009
1191,3.0
1183,3.0
64,2.77815125
699,3.0
647,2.477121255
431,2.397940009
581,3.0
1228,3.0
213,2.812913357
646,3.0
658,2.477121255
975,2.875061263
456,3.0
1213,2.477121255
977,3.0
1176,3.0
502,3.0
953,3.0
354,3.0
1330,2.875061263
199,2.0
989,3.0
1332,3.0
549,3.0
880,3.0
1044,3.0
969,3.0
462,3.0
358,3.0
774,3.0
676,3.0
642,2.698970004
1252,3.0
591,3.0
1370,3.0
387,3.0
651,3.0
535,3.0
1305,2.602059991
297,3.0
419,2.301029996
949,2.77815125
1347,3.0
590,3.0
196,2.477121255
468,2.477121255
962,2.096910013
650,2.096910013
1142,3.0
759,3.0
1196,3.0
416,2.0
979,3.0
1320,3.0
161,2.301029996
448,2.477121255
138,3.0
731,3.0
1128,3.0
238,3.0
625,3.0
1094,2.544068044
815,3.0
634,3.0
479,3.0
1208,3.176091259
1335,3.0
436,2.477121255
821,2.698970004
307,3.0
343,2.477121255
260,3.0
656,2.0
1237,3.0
633,3.0
21,3.0
1178,3.0
533,3.0
153,3.0
743,2.903089987
1309,3.0
918,2.698970004
1167,3.0
757,3.0
547,3.0
902,2.903089987
714,2.397940009
1077,3.0
701,2.0
722,3.0
1288,2.0
1248,3.0
38,3.0
894,2.698970004
1238,2.301029996
717,3.0
1038,3.0
665,3.0
983,3.0
704,2.77815125
228,2.397940009
490,2.698970004
371,2.301029996
1092,3.0
829,3.0
273,2.77815125
1362,3.0
1019,3.0
582,3.0
1259,2.079181246
471,3.0
1080,3.0
812,2.698970004
749,3.0
521,2.698970004
1254,3.176091259
190,3.0
1059,3.0
1025,2.698970004
174,3.0
1170,3.0
1121,3.0
1158,2.698970004
536,3.0
187,2.477121255
682,3.0
400,2.653212514
