,NOAEL-LOG
189,2.698970004
1002,3.0
1467,3.0
354,3.0
440,2.477121255
1432,3.0
77,2.176091259
1457,3.0
103,2.698970004
1229,3.0
1217,3.0
1373,3.0
518,2.875061263
7,1.301029996
671,3.0
370,2.477121255
332,3.0
656,3.0
1376,3.096910013
69,2.903089987
1221,3.0
203,2.698970004
104,2.602059991
330,2.574031268
119,3.0
195,2.903089987
162,3.0
786,3.0
1279,3.0
975,2.698970004
1339,3.176091259
1410,2.875061263
1012,3.0
157,3.0
553,2.477121255
1312,3.0
811,2.51851394
415,2.0
591,3.0
652,2.397940009
302,2.176091259
1405,2.0
1400,2.812913357
273,2.301029996
586,2.544068044
466,3.0
1443,2.301029996
746,3.0
801,3.0
228,2.698970004
85,2.397940009
420,3.0
1219,2.84509804
123,3.0
1187,3.0
522,3.0
1278,2.397940009
1296,3.0
416,3.0
1442,2.079181246
456,1.301029996
625,2.477121255
1459,3.0
758,3.0
590,2.477121255
734,2.477121255
964,2.571708832
1192,2.477121255
552,3.0
1388,2.477121255
15,3.0
120,2.698970004
617,2.602059991
1111,2.301029996
546,2.176091259
648,2.698970004
424,2.0
615,3.0
374,2.477121255
1286,2.602059991
973,3.0
1470,2.0
593,2.698970004
141,2.954242509
1263,3.0
955,3.0
1299,3.0
1127,3.0
513,3.0
792,3.77815125
854,2.0
779,3.0
1330,3.0
1196,3.0
349,3.0
1211,2.875061263
371,2.397940009
665,2.477121255
100,2.698970004
259,2.176091259
163,1.301029996
1265,3.0
639,2.176091259
482,2.477121255
595,2.477121255
1001,3.0
991,3.0
1223,2.698970004
1216,3.0
785,3.0
885,2.477121255
962,2.903089987
1302,2.079181246
551,2.301029996
1453,2.096910013
336,3.0
676,2.477121255
1009,2.477121255
908,2.77815125
1104,2.875061263
1189,3.176091259
714,3.0
450,2.477121255
672,1.875061263
1210,3.0
314,2.0
348,3.0
30,1.301029996
270,2.477121255
421,3.0
1003,2.698970004
1412,2.698970004
64,3.0
873,2.698970004
1105,2.698970004
1290,3.0
1142,3.0
1124,3.0
1186,3.0
232,3.0
1381,3.0
249,2.477121255
213,2.698970004
211,2.301029996
1261,2.903089987
800,3.0
333,3.0
221,3.0
307,3.0
972,3.0
533,2.301029996
814,3.0
446,3.0
683,2.698970004
443,2.653212514
492,3.0
179,2.698970004
911,2.698970004
305,2.477121255
1471,2.77815125
1117,3.875061263
196,2.698970004
1337,3.0
331,1.397940009
610,2.477121255
768,2.301029996
988,3.0
1077,2.698970004
1394,3.0
983,3.0
21,3.0
1382,3.0
702,2.698970004
1346,3.0
884,2.397940009
344,3.0
411,2.698970004
704,2.397940009
219,3.0
201,2.77815125
199,2.477121255
1333,3.0
126,2.301029996
1284,3.176091259
113,3.0
624,2.698970004
699,2.477121255
1416,3.0
1159,3.0
1415,3.0
1096,3.0
173,2.301029996
935,2.77815125
826,2.301029996
631,2.477121255
269,3.0
860,2.0
642,2.698970004
634,2.0
72,2.301029996
502,2.176091259
280,2.954242509
328,2.397940009
153,2.176091259
297,2.653212514
449,3.0
91,2.301029996
1321,3.0
871,3.0
477,3.0
1414,4.113943352
544,1.875061263
794,3.0
1182,3.0
1386,3.0
1144,3.0
16,2.397940009
967,2.698970004
1067,3.0
736,2.477121255
1153,3.0
1427,3.0
663,2.77815125
1028,3.176091259
88,3.0
620,2.477121255
172,3.0
92,3.0
791,3.0
633,1.301029996
738,2.875061263
1029,2.698970004
412,3.0
857,3.0
234,2.301029996
863,2.0
1407,2.698970004
39,3.0
939,3.0
1343,2.653212514
1170,2.301029996
717,2.301029996
966,3.0
202,2.477121255
427,1.698970004
1126,2.477121255
409,2.477121255
223,2.477121255
732,2.653212514
1247,3.0
812,2.77815125
419,2.77815125
132,2.477121255
399,2.0
1095,2.698970004
1369,3.0
166,1.0
74,3.0
598,2.477121255
1368,2.875061263
365,2.903089987
1274,2.0
237,3.0
1429,3.0
646,2.397940009
253,2.477121255
334,3.0
874,3.0
686,2.301029996
1289,2.397940009
1036,3.0
505,2.698970004
1195,2.875061263
924,2.698970004
1398,3.0
1133,3.0
718,2.0
980,3.0
1073,2.875061263
724,2.875061263
194,2.176091259
1183,2.602059991
876,3.0
286,1.0
1440,3.0
824,2.875061263
1435,3.0
161,2.698970004
388,2.176091259
568,2.176091259
960,2.875061263
468,3.0
1102,3.0
810,1.84509804
1116,3.0
749,2.602059991
1131,3.0
1282,3.0
1301,2.698970004
