,NOAEL-LOG
942,2.903089987
415,3.0
1259,2.51851394
466,2.477121255
424,3.0
1360,3.0
1228,3.0
768,2.698970004
567,2.176091259
450,2.301029996
358,2.477121255
1101,3.0
1313,3.0
120,2.574031268
1278,2.0
411,3.0
1351,3.0
1337,3.0
722,2.875061263
211,2.301029996
357,3.0
69,2.77815125
7,1.0
1420,2.301029996
1077,3.0
807,2.875061263
1064,2.698970004
546,3.0
1383,2.77815125
621,2.176091259
1003,3.0
412,2.77815125
15,3.0
733,3.0
884,3.0
253,1.0
465,2.477121255
743,3.0
561,3.0
232,3.0
965,3.0
348,1.875061263
219,3.0
179,3.0
784,3.0
1152,3.0
774,2.698970004
196,2.698970004
1405,3.0
85,3.0
710,2.698970004
1135,3.0
162,1.301029996
141,2.875061263
104,2.602059991
686,2.698970004
801,3.0
333,3.0
1195,2.544068044
791,2.698970004
967,3.0
195,2.903089987
336,3.0
656,2.176091259
1322,2.653212514
605,2.77815125
334,2.301029996
1354,3.0
665,1.301029996
479,2.477121255
157,3.0
221,3.0
1142,3.0
670,2.301029996
314,2.84509804
505,3.0
1013,3.0
977,3.0
100,3.0
1199,3.0
1434,3.0
1188,2.698970004
330,3.0
30,1.301029996
123,2.653212514
1457,3.0
199,2.477121255
549,2.477121255
591,2.477121255
510,1.301029996
299,2.176091259
1012,2.875061263
119,2.698970004
1290,3.0
449,2.176091259
1431,3.0
730,2.477121255
958,3.176091259
1372,3.0
522,2.301029996
1086,2.477121255
1359,3.0
213,2.698970004
1410,2.875061263
1268,2.77815125
780,3.0
1126,3.0
269,2.477121255
1118,2.875061263
766,3.0
709,1.301029996
286,3.0
788,2.903089987
1036,3.0
77,3.0
1219,3.0
939,3.0
228,2.698970004
297,2.301029996
455,3.0
961,2.77815125
492,3.0
726,2.301029996
535,2.176091259
1122,3.0
189,3.0
1267,3.0
960,3.0
1233,3.0
1317,2.301029996
595,2.477121255
163,2.301029996
1213,3.0
1373,3.0
742,3.0
259,2.176091259
1056,2.698970004
513,3.0
21,2.653212514
648,2.477121255
792,3.0
778,3.0
1444,3.0
1085,3.0
963,3.0
663,2.477121255
533,1.875061263
953,3.0
399,2.653212514
894,3.0
126,3.0
793,3.0
113,3.0
1176,2.875061263
675,2.477121255
819,2.903089987
1256,3.0
201,2.77815125
1243,2.301029996
1005,3.0
203,2.698970004
610,3.0
1028,3.0
824,3.0
1043,2.653212514
456,2.903089987
72,3.0
1280,3.0
652,3.0
153,3.0
590,2.698970004
409,3.0
91,3.0
527,3.0
1266,2.602059991
1436,3.0
1208,3.0
307,3.0
1161,2.875061263
237,3.0
1123,3.0
16,3.0
521,2.477121255
365,2.477121255
249,1.0
1336,2.698970004
374,2.301029996
518,2.477121255
88,2.477121255
1075,3.0
1274,2.301029996
92,2.301029996
727,2.698970004
612,3.0
903,2.698970004
993,2.397940009
536,3.0
1407,3.0
1390,2.698970004
1052,2.0
39,2.875061263
273,2.556302501
234,2.301029996
202,2.477121255
822,3.0
1417,3.0
827,3.0
829,3.0
786,3.0
724,2.301029996
132,3.0
371,3.0
983,2.698970004
617,1.301029996
166,2.397940009
354,2.477121255
173,3.0
400,3.0
370,2.77815125
223,2.477121255
1392,4.113943352
427,2.875061263
1044,3.079181246
74,2.301029996
930,3.0
280,2.574031268
803,3.0
805,3.0
613,2.397940009
653,2.602059991
857,2.698970004
270,2.301029996
969,2.698970004
1362,2.903089987
1148,2.0
1174,2.477121255
1279,2.653212514
1120,2.0
1201,3.0
1321,2.698970004
1166,3.0
64,2.698970004
851,3.0
773,2.698970004
682,3.0
172,2.301029996
469,3.0
864,2.477121255
1388,2.875061263
1108,2.77815125
468,3.0
332,3.0
749,3.0
448,1.301029996
544,3.0
305,2.0
1451,3.0
629,2.301029996
947,2.698970004
328,3.0
950,3.176091259
194,2.176091259
1162,2.0
1239,2.477121255
1364,2.77815125
1418,3.0
615,2.477121255
1153,3.0
161,3.0
553,3.0
1138,2.698970004
388,3.0
581,2.477121255
853,2.698970004
1095,3.0
1430,2.096910013
618,2.0
1340,2.77815125
858,2.301029996
888,3.0
238,3.0
207,2.954242509
1308,3.0
1299,3.0
68,2.77815125
241,2.698970004
674,2.0
1006,2.51851394
718,2.477121255
817,3.0
443,2.653212514
260,2.698970004
138,3.0
716,2.653212514
