,NOAEL-LOG
601,3.0
620,2.477121255
854,3.0
929,3.0
299,2.698970004
238,3.0
207,2.77815125
610,2.397940009
1333,3.0
68,3.0
241,2.602059991
1169,3.0
265,2.698970004
801,3.77815125
1176,2.0
1054,2.301029996
972,3.079181246
260,2.477121255
138,3.0
863,3.0
450,2.301029996
993,3.0
700,2.477121255
1314,3.0
706,2.653212514
1182,3.0
811,2.0
1287,3.0
330,2.0
977,3.0
768,3.0
1051,2.602059991
1282,2.0
780,2.698970004
737,3.0
1423,3.0
331,3.0
1003,3.0
955,3.0
1172,3.0
409,2.477121255
790,3.0
529,3.0
38,2.176091259
1339,3.176091259
733,2.875061263
609,2.176091259
1302,2.301029996
1128,2.698970004
1298,3.0
279,2.301029996
1464,2.875061263
924,3.0
365,2.477121255
535,2.477121255
586,2.176091259
490,2.477121255
1162,3.0
1373,3.0
1079,2.0
615,2.477121255
1481,3.0
900,3.0
271,3.0
568,2.477121255
1455,3.0
1402,3.0
190,2.477121255
1450,2.079181246
1199,2.77815125
744,3.0
174,3.0
1326,3.0
633,2.698970004
1306,2.0
701,2.301029996
552,1.875061263
187,2.301029996
971,2.903089987
1212,3.0
358,3.0
654,2.301029996
871,2.0
1194,3.0
868,2.0
1148,2.0
108,2.698970004
169,2.301029996
692,2.698970004
1435,3.0
17,2.397940009
730,2.477121255
1202,2.698970004
36,2.397940009
1095,3.0
672,2.397940009
471,3.0
59,1.875061263
1072,2.653212514
665,2.301029996
142,3.477121255
593,2.875061263
47,3.0
1500,3.0
962,3.0
595,2.544068044
546,2.477121255
1250,2.477121255
899,3.0
1445,2.477121255
80,3.0
1489,3.0
1391,3.0
527,1.301029996
13,2.875061263
1432,2.477121255
653,2.477121255
533,2.477121255
637,3.0
549,3.0
1042,3.0
1235,3.0
1405,3.0
181,2.301029996
290,3.0
98,2.698970004
81,2.176091259
793,2.698970004
543,2.875061263
250,2.477121255
686,1.301029996
35,3.0
1061,2.0
3,2.176091259
1183,2.875061263
1105,3.0
1050,2.698970004
1094,2.698970004
912,2.698970004
778,2.698970004
278,2.477121255
1461,2.096910013
343,1.602059991
1418,2.875061263
462,3.0
1398,3.0
953,3.0
285,2.903089987
561,2.477121255
431,3.0
186,2.301029996
635,3.0
355,3.0
513,2.698970004
295,3.0
482,2.477121255
551,2.77815125
786,3.0
1071,3.0
1332,3.0
177,3.0
967,2.903089987
1117,3.301029996
710,2.477121255
54,2.0
724,2.698970004
217,2.301029996
882,3.0
1300,2.477121255
1186,3.0
168,1.301029996
1045,3.0
835,3.0
874,2.301029996
1293,1.602059991
469,3.0
958,2.903089987
807,3.0
1482,3.0
785,3.0
1214,2.77815125
37,2.477121255
387,3.0
987,3.176091259
625,2.698970004
1278,3.0
122,3.0
239,2.397940009
1239,3.0
116,2.176091259
1343,3.0
1381,3.176091259
1259,3.0
95,3.0
410,2.477121255
923,3.0
373,2.477121255
902,3.0
758,3.0
966,3.0
717,2.698970004
803,3.0
612,2.698970004
879,3.0
1476,2.602059991
1340,2.875061263
75,2.954242509
401,3.0
876,2.397940009
766,3.0
274,2.602059991
1488,3.0
1111,3.0
973,2.571708832
598,2.397940009
1304,3.0
128,3.0
1158,3.0
547,3.0
613,2.477121255
1264,2.544068044
1023,2.0
51,2.397940009
444,2.477121255
773,3.0
553,3.0
1058,2.698970004
1205,3.0
779,2.698970004
648,2.176091259
1280,3.0
746,2.397940009
1161,2.477121255
898,2.096910013
1376,3.0
606,3.0
1363,3.0
43,3.0
1074,3.875061263
754,3.0
61,1.698970004
296,3.0
301,3.0
575,2.477121255
49,3.0
1124,2.875061263
1483,2.0
581,2.51851394
794,3.0
298,2.698970004
155,1.301029996
136,1.698970004
1267,3.0
417,2.477121255
1422,4.113943352
184,2.698970004
1268,2.477121255
425,3.0
516,2.301029996
1346,2.301029996
1056,2.875061263
968,3.0
1115,3.0
964,3.0
506,2.875061263
366,3.0
394,2.653212514
1139,2.0
1467,3.0
791,3.0
414,2.653212514
364,3.0
1246,2.698970004
256,2.477121255
1355,3.0
1009,3.0
1472,2.477121255
1352,3.0
1441,2.875061263
605,1.301029996
771,3.0
1325,3.0
651,2.698970004
