,naAromAtom,nBonds,SpMax_Dt,SpDiam_Dt,SpAD_Dt,SpMAD_Dt,fragC,MLFER_S,MLFER_E,MLFER_L,MPC2,MPC3,MPC6,TPC,piPC1,piPC2,TpiPC,GGI2,GGI4,TopoPSA,MWC3,MWC5,MWC7,MWC9,SRW2,WTPT-1,WTPT-3,WTPT-4,WPOL,XLogP
589,0.6346311373611203,0.8549249190665154,0.5448741120670243,0.636115036569725,0.5387397241235021,0.8170184801421334,0.028281872838495092,0.487966989286157,0.33620466230982365,1.0994324157196076,0.6182068990817388,0.4955365837975666,0.14377335284408763,0.11250379429021533,0.9194468126629322,0.831170017904585,0.7231026994323129,0.21514559064197333,0.329798289211468,-0.023702594804176785,0.7428293903919422,0.6422028102468991,0.5754998358270677,0.5298275106685691,0.8965313191924043,0.8958667777399912,-0.027848999747401786,0.005774597067316207,0.5468717517710043,1.4803316270939988
1353,-0.6355502266259445,-0.4980387098788488,-0.4705388885418371,-0.4533247752271271,-0.46963592395437637,-0.45486721733214985,-0.40510468211206074,-0.37688610829984254,-0.5342061408223744,-0.5424979303771172,-0.6245013693269346,-0.6321846176757865,-0.5493175384562969,-0.47487101533179427,-0.15989478529547418,-0.4148474137881362,-0.4850132926160889,-0.6970687793545384,-0.6434136855805004,-0.30680847271697903,-0.24118889586978168,-0.28882864459371055,-0.3189182206752762,-0.33923718705255007,-0.1621432559254564,-0.4648288771284046,-0.2126585805371763,0.4216470294167988,-0.5857338553726371,-0.6324406857740789
126,-0.6355502266259445,-0.5595370566490926,-0.47327547249945096,-0.4822317122289829,-0.47235354206651337,-0.3133376580262003,-0.4100782126256395,-0.4479376957511407,-0.34904701177179454,-0.44091703853232445,-0.541654151433023,-0.47978986071992796,-0.44470004542982383,-0.44644965357589056,-0.30568107391566224,-0.31267633565277814,-0.4052613277766287,-0.39299732299310597,-0.5182864316339876,-0.39897086261536796,-0.11907305165195564,-0.0394760342270058,0.01050426544044264,0.04367595464506844,-0.24909294255304973,-0.5712145503166335,-0.4002958112389221,-0.3935797002239696,-0.40305553163979174,-0.7552129544380562
194,-0.6355502266259445,0.05544641105334566,-0.16683556159725962,-0.16543121394636598,-0.16803742292692084,0.1291307907513104,-0.16401155939442397,-0.723674319899887,-0.5157445267821406,-0.014050437194466907,-0.04457084406955368,0.007873361538819323,-0.0131528866956221,-0.0674981634971747,0.18778516354937644,0.010115266924061719,0.04216471919484773,-0.19028301829604377,-0.3584016074943524,-0.8657771138893222,0.38485724179828196,0.3774414805334588,0.37540771904516057,0.3754792842265866,0.4033882529829624,0.05476562622321606,-0.9253712527747677,-1.0361704828770533,-0.03769888417410095,1.6003806661388122
551,0.6346311373611203,0.6089315319855401,0.16384669553950132,0.1878511566849971,0.16035303036222193,0.3456461040041564,-0.030415635797007998,1.0422634794691314,0.7738535127930124,0.5147751486377297,0.6596305080286945,0.5869734379710817,0.32685396564041563,0.16342540076954276,0.9194468126629322,0.9963266914538889,0.9853571933248874,1.0260028080619006,0.5731012836915055,1.377215684166187,0.7475272333657901,0.715321526964675,0.6868787468615967,0.6637211229075665,0.7680252895565323,0.6082072155186973,1.3044592678088907,1.1733030073848,0.6564787460107115,-0.039457436201115685
336,-0.00045954463241207447,2.0848918544713917,2.0426434661096384,1.953414296986473,2.0261287398253462,1.6039686941816622,-0.19818611559663799,-0.005159260044706729,-0.296377112892304,2.008619206995458,1.3638318601269426,1.074636660229829,0.5360889516933619,0.44763901832857966,1.3012120079874212,0.9787173428043239,0.7804183310709718,0.3165027427624509,0.3054679899198733,0.1195362415284143,1.0345785846198552,0.8317304481100641,0.7116823066670015,0.6404173587290681,1.3733390339885927,2.2536767168372513,0.13869696783944738,1.140326928648757,1.350656376195524,3.8894820968477597
241,-0.6355502266259445,0.301439798134321,0.016342441033589717,0.08650350238065967,0.013871058836735416,0.20663416039310487,-0.3410889428283745,-0.42252851878180225,-0.6818990531442445,0.2281809202815775,0.038276373824357876,-0.1445213954170392,-0.3270053657750415,-0.2688161426014925,0.4510799642659017,0.19444994173460833,-0.10566853283568141,-0.2916401704165212,-0.20546829676770553,-0.20890154361083124,0.40685505967714963,0.29448690154969026,0.2205801492671022,0.1695079360674715,0.5813152012842492,0.37588871456886563,-0.23005747532764492,0.3860584752797287,-0.0011632194275318698,0.8937025799657519
965,-0.6355502266259445,0.977921612607003,0.5223699153929279,0.5754865676721472,0.5163914936803995,0.715825828017485,0.39272840086815813,-0.1745537731736294,-0.08298257413313133,0.49208958966494726,1.0738665974982524,0.7393681949269403,0.43147145866688874,0.3126375499880371,0.8128475332376597,0.7124770397614993,0.4791595042860923,0.5192170470034059,1.0284254576008616,-0.2456166420256367,0.8807461962352225,0.8178245156541547,0.7709588829014362,0.73645140267523,0.9552957180149897,0.9630507834501175,0.27039863927113805,-0.25730355503175883,0.7295500755038498,-0.05670455712248766
1135,-0.6355502266259445,-0.5595370566490926,-0.5147037655788622,-0.5057367669447367,-0.5134947149421285,-0.5976933693987202,-0.4100782126256395,-0.23854725591122236,-0.42235047928448743,-0.44331162531278484,-0.5830777603799788,-0.6321846176757865,-0.5623947250846061,-0.48908169620974606,-0.30568107391566224,-0.3623421007558738,-0.5788800878581277,-0.39299732299310597,-0.5182864316339876,-0.46191103132646294,-0.22484377517265197,-0.21948780814189525,-0.21768691589652162,-0.21697619948541289,-0.24909294255304973,-0.5419211370272066,-0.39411133733746523,-0.716042544492623,-0.5857338553726371,-0.7602055420731902
527,-0.6355502266259445,-0.19054697602762966,-0.4110112642531082,-0.4178333689230838,-0.41052085784935854,-0.5006339551161638,-0.38048324392602756,-0.656387054962565,-0.8187321925012713,-0.35559413061802575,-0.16884167091042102,-0.29691615237289776,-0.36623692565996896,-0.3789489194056193,-0.03130216431195296,-0.0980793931844256,-0.3551381144318921,-0.19028301829604377,-0.20546829676770553,-0.5199808298396756,0.21995173311906693,0.2623498529313672,0.2907479914862592,0.3091395749882134,0.1887273476759406,-0.16041922480248863,-0.1361838401023379,0.10199253611229628,-0.18384154316037726,0.33453276483074174
443,-0.6355502266259445,-0.8055304437300679,-0.5958559752972674,-0.5985270119069613,-0.5940844966607658,-0.8308111522457068,-0.4298246060508381,-0.5580441292849404,-0.5830751191641697,-0.813338298335504,-0.7901958051147577,-0.8150583260228167,-0.640857844854461,-0.5388190792825776,-0.9166558234770381,-0.9990621769258505,-1.0130948967747282,-0.6970687793545384,-0.5182864316339876,-0.7848540398322001,-0.6419507089248309,-0.5976557244221649,-0.5685523153436041,-0.5492772981658196,-0.6948282024122158,-0.8001663300220926,-0.5504185065282065,-1.0361704828770533,-0.8049478438520516,-0.8686808552365567
411,-0.6355502266259445,0.7934265722962716,0.3769961195243608,0.4340439120714551,0.3720252154080622,0.5780604840518982,0.013509009926875188,-0.19713970825748578,-0.1036161427663338,0.8171232373916478,0.8253249438165177,0.8003260977092836,0.6276292580915259,0.3979016352557482,0.7553724006996715,0.6468353430940385,0.4032839312980486,0.8232885038209455,0.7342895169870985,-0.1453369684641104,0.8276061681391653,0.8116059900678684,0.8088686625685084,0.8118953867584058,0.8658587500147128,0.8038564582108897,-0.015386168674685527,-0.05318553539603601,0.839157069743557,0.8893907997354088
271,-0.6355502266259445,-0.7440320969598241,-0.5849079221325432,-0.5921929115835861,-0.5832123193478592,-0.8135418401257067,-0.4249495612900035,-0.8243699471487466,-0.6840710077372132,-0.815354792466418,-0.7073485872208461,-0.7236214718493016,-0.6277806582261518,-0.5281610686241136,-0.5689758746321875,-0.661272806429676,-0.7852014940023564,-0.4943544751135834,-0.7059773125537568,-0.8657771138893222,-0.44784974116265497,-0.3519433508874184,-0.2848412713609427,-0.23792336251295582,-0.5643090604612052,-0.7367468100351298,-0.7147339223996384,-1.0361704828770533,-0.6953408496123443,-0.5995349945425137
440,-0.00045954463241207447,-0.3750420163383611,-0.4018094272645419,-0.398711198290386,-0.40138279452244097,-0.23026214596996092,-0.39525610683764745,-0.06585896058257068,-0.17040374650012066,-0.6167301205713889,-0.45880693353911145,-0.41883195793758454,-0.3793141122882781,-0.37658047259262734,0.18778516354937644,0.23528301542960156,0.4466243515855623,-0.6970687793545384,-0.4696258330507982,-0.13072585787046334,-0.0011710410351443907,0.024141307586851176,0.047626055911289225,0.06613672227157126,-0.007372041040218684,-0.36757065302987657,-0.248678211124469,-0.40439196027819246,-0.4395911963863608,0.3016270735991767
450,0.6346311373611203,-0.006051935716898166,-0.21267069580537803,-0.21038938338009192,-0.2135548952630926,0.06454206027064387,-0.1786859365532997,-0.15526162028950205,0.17385105648541485,0.05791319710252646,0.07969998277131365,0.12978916710350616,0.013001486560996185,-0.06986661031016668,0.41137466527058963,0.6296648825139797,0.871421116565579,0.21514559064197333,0.11430135229361,-0.36050742618081,0.44908251129193694,0.48035652458565564,0.49315156032048446,0.4985815842881742,0.35372209776120755,-0.03422752696772779,-0.6069074295804189,-0.38476893416149,0.10844377481217536,0.12007843232157586
670,-0.6355502266259445,0.1784431045938333,-0.003867368223389496,0.08348005100682934,-0.006198685859208002,0.28422779140121857,-0.3509867609791599,-0.2620742716235728,-0.38759920579698853,0.36933550944555743,-0.12741806196346522,-0.29691615237289776,-0.4054684855448964,-0.32684308951979585,0.37017070365511756,0.07575696359152269,-0.1359067313405753,-0.5957116272340609,-0.4557228046607311,-0.2497377245007679,0.2901247290109443,0.15458271273012572,0.06293468338093351,-0.0016820364597879822,0.49614199240783063,0.2560944428022373,-0.4289456534373099,-0.40038850548401217,-0.18384154316037726,0.9052763058471988
1058,-0.6355502266259445,-0.6825337501895803,-0.5509117607542875,-0.5589217926419573,-0.5494517694595443,-0.5935618516328645,-0.4197298163945644,-0.3877085355275237,-0.18940834918859661,-0.6963816387424919,-0.6245013693269346,-0.5712267148934431,-0.5623947250846061,-0.49381858983573,-0.38659033561822187,-0.2655586792665958,-0.42239147374649166,-0.4943544751135834,-0.4479023512890741,0.3409507636013732,-0.2578818114161161,-0.13850550337174233,-0.06361741177159821,-0.013559983619214181,-0.4483238423274904,-0.7077193896258305,0.2942402890078619,-0.08661449806843965,-0.6953408496123443,-0.678281717696673
672,-0.6355502266259445,-0.4980387098788488,-0.4708830977381072,-0.47848617072323,-0.4699777475977401,-0.3850295800129698,-0.40525241074117696,-0.7072054089012417,-0.6210843245411215,-0.579551010032662,-0.45880693353911145,-0.38835300654641286,-0.41854567217320554,-0.4227651854459708,-0.38659033561822187,-0.4148474137881362,-0.45885575370085246,-0.2916401704165212,-0.1637592123795497,-0.7505116858727733,-0.013429687581117034,0.08368450424479654,0.14319279709728744,0.18203896178551807,-0.1621432559254564,-0.511054732109422,-0.7484693628960665,-0.6743266668924283,-0.40305553163979174,-0.003147707945595519
1211,-0.00045954463241207447,-0.6210354034193364,-0.5220061872337658,-0.5267639338790084,-0.5207465269632818,-0.4971659582974451,-0.414953257386474,0.21128928450891662,-0.07266578981653016,-0.5482953510034949,-0.541654151433023,-0.5407477635022714,-0.5362403518279878,-0.47487101533179427,-0.15989478529547418,0.12208238780210849,-0.008939150743343649,-0.39299732299310597,-0.5738985444122104,-0.08214703717876504,-0.16266967874276653,-0.05301952541479114,0.015564076327776958,0.061270739854032655,-0.3439575977680266,-0.6417121554520553,-0.26601250977468993,-0.10983399709680022,-0.5857338553726371,-0.5713949551444856
270,-0.6355502266259445,-0.3135436695681173,-0.4362256261197592,-0.4309759840762318,-0.43556047083888877,-0.49086752088227986,-0.39038106207681295,-0.5571030486564463,-0.6992746898879939,-0.39000056172674596,-0.33453610669824413,-0.38835300654641286,-0.457777232058133,-0.42039673863297883,-0.09370631449467734,-0.1780074259453272,-0.40806918382859375,0.012431285944911264,-0.2680319237409619,-0.42207390073352785,0.09055812289125696,0.10881307027600037,0.11996753384958572,0.1269917922877666,0.06217319968623007,-0.28568163148666154,-0.3927778147657976,0.05322229924459866,-0.2934485374000845,0.17068511607770723
203,-0.6355502266259445,-0.5595370566490926,-0.4969792703595348,-0.5122173472741951,-0.49589305990703864,-0.4388311059228911,-0.41017669837838355,-0.6243903135937684,-0.5309482089329214,-0.5519502466157766,-0.541654151433023,-0.47978986071992796,-0.4316228588015147,-0.44881810038888253,-0.47397899389449555,-0.529821387756637,-0.5350263356988688,-0.39299732299310597,-0.4383440195641701,-0.613142270035066,-0.11907305165195564,-0.04171289766784938,0.007224940203509709,0.0397149096930983,-0.24909294255304973,-0.5721625118351712,-0.7687629830374632,-0.7158362344676559,-0.512662525879499,-0.04830793246339865
855,0.6346311373611203,-0.067550282487142,-0.21700676157322452,-0.19839592500994196,-0.21786090978766248,0.1270414425541675,-0.19345879946491962,-0.14067487054784486,0.0641673495404966,-0.13504008504930706,-0.16884167091042102,-0.17500034680821092,-0.3139281791467324,-0.2664476957885005,0.4510799642659017,0.47935605609327525,0.5509114503017454,-0.4943544751135834,-0.34449857910428533,-0.5373393287500768,0.27316109706252517,0.24422297269522952,0.2200978694585365,0.20056331635358554,0.30157162373924395,-0.07667674557429648,-0.5727839043323834,-0.31497099927756483,-0.2569128726535154,0.7691148248889983
899,-0.6355502266259445,-0.3135436695681173,-0.38486334786116316,-0.357436590674724,-0.3845541603986167,-0.23665019325175723,-0.390479547829557,-0.6521521921343418,-0.5971928240184661,-0.3048036846956294,-0.45880693353911145,-0.5407477635022714,-0.4970087919430604,-0.42750207907195475,-0.15989478529547418,-0.4148474137881362,-0.4717348161416755,-0.7730866436729501,-0.6707852723813,-0.7093008611214612,-0.0011710410351443907,-0.03281331993559459,-0.0458789459835487,-0.04841763919575915,0.06217319968623007,-0.3172902460358294,-0.748562312865911,-0.6745167913269794,-0.549198190626068,0.5841621465874426
1214,1.0580249253568086,0.6089315319855401,0.36137305111077334,0.40801525476141715,0.3565104231726414,0.8157128297597657,0.2451967432574473,0.4155037808921179,0.8667045716424235,0.35711051377689135,0.7424777259226061,0.8003260977092836,0.7060923778613808,0.49382373118192313,0.932068633700929,1.1058124173426687,1.434922213087945,1.0260028080619006,1.1883102817404965,1.0156843579387662,0.7974279315927446,0.7995587538858475,0.7934255000581613,0.7853124102637663,0.7680252895565323,0.5762099462589777,0.7705281020658412,0.8635008966947073,0.8026214049969879,0.0846764472724438
104,-0.6355502266259445,0.6089315319855401,0.2577070193218725,0.315231315087484,0.2535628523236216,0.5341324313728539,-0.03085882168435654,-0.41076501092562706,-0.16714581461066763,0.6568119539839847,0.6182068990817388,0.4955365837975666,0.4445486452951979,0.2143470072488702,0.630461993131919,0.5193011710470068,0.29603483861807184,0.21514559064197333,0.5222683367757347,-0.2487386742037664,0.7237515525059204,0.7046170583045821,0.7001872767191639,0.7024861599020765,0.7680252895565323,0.6159681478489464,-0.19204431755717313,-0.36649106229659695,0.4738004222778662,0.8830365972906927
