,NOAEL-LOG
203,3.0
920,3.176091259
1357,3.0
349,3.0
618,3.0
1367,3.0
163,2.397940009
586,2.698970004
399,2.397940009
7,3.0
1284,3.0
119,2.255272505
702,2.0
469,2.77815125
1167,3.0
1448,3.0
1306,2.77815125
85,2.477121255
1442,3.0
682,3.0
801,1.698970004
916,3.0
965,3.0
1280,3.0
513,2.0
1122,3.0
1394,2.477121255
968,2.0
780,3.0
388,3.0
409,2.301029996
480,2.77815125
462,2.602059991
814,3.0
902,2.903089987
120,2.0
522,3.0
966,2.477121255
671,2.096910013
269,2.0
1267,3.176091259
440,3.0
1056,2.602059991
1215,3.0
69,2.477121255
1399,3.0
1189,2.0
553,3.0
812,2.204119983
270,3.0
854,3.176091259
746,2.096910013
1211,3.0
1276,3.0
449,3.0
443,2.079181246
427,3.0
1259,3.0
536,3.0
299,3.0
805,3.0
1052,3.0
234,3.0
741,2.477121255
744,2.397940009
77,3.0
15,3.0
162,2.653212514
683,2.903089987
100,3.0
1333,3.0
1278,3.0
1101,2.875061263
286,3.0
1193,3.0
219,2.903089987
930,3.0
213,3.0
907,2.77815125
549,3.0
521,2.698970004
851,2.477121255
103,3.0
888,2.77815125
1144,1.795880017
774,2.698970004
1183,3.0
1148,3.0
421,3.0
1205,3.0
1321,3.0
1261,3.0
1030,3.0
1331,3.0
104,2.477121255
1135,2.477121255
344,2.84509804
615,2.698970004
1247,3.0
1213,3.176091259
505,3.0
201,2.0
573,3.0
1150,3.0
1035,3.0
1171,3.0
141,2.0
331,2.301029996
123,3.0
482,3.0
1380,3.0
424,3.0
617,2.698970004
874,2.698970004
567,3.0
988,2.477121255
1204,3.096910013
330,2.301029996
1224,3.0
30,2.477121255
228,3.0
533,2.698970004
1293,3.0
357,3.0
704,2.079181246
64,2.0
1235,2.397940009
297,3.0
590,3.0
822,3.0
1249,3.0
1031,3.0
839,2.301029996
221,2.0
1375,2.477121255
336,3.0
1136,3.0
179,2.0
328,3.0
637,2.903089987
302,2.84509804
1248,2.301029996
157,2.301029996
195,2.698970004
232,2.176091259
436,3.0
610,2.602059991
885,3.0
199,2.176091259
1404,3.0
939,3.0
1111,3.0
365,3.0
642,1.477121255
894,3.0
468,3.0
1047,3.0
1436,2.77815125
1071,3.0
1388,2.812913357
1374,3.0
21,2.255272505
249,2.0
697,3.0
1445,2.096910013
1363,3.176091259
1383,3.0
448,2.301029996
280,3.0
450,3.0
259,3.096910013
211,3.0
1118,3.0
126,3.875061263
1042,2.477121255
113,4.176091259
547,2.903089987
743,2.477121255
305,3.0
734,2.0
196,2.653212514
189,3.0
1002,3.0
332,3.0
605,2.397940009
1229,3.0
354,3.0
575,3.0
768,2.903089987
1116,3.0
72,3.0
795,3.0
1314,2.698970004
153,2.397940009
791,3.0
581,3.0
91,3.0
314,2.875061263
625,2.0
727,3.0
824,3.0
633,3.0
1176,3.0
1237,3.0
1138,2.0
16,2.079181246
535,2.301029996
466,2.301029996
731,2.903089987
1147,3.0
1289,3.0
492,3.0
620,2.698970004
88,3.0
1067,2.096910013
172,3.0
92,3.0
747,3.0
1063,2.477121255
400,3.0
1128,3.0
1325,3.0
803,3.0
754,2.477121255
1461,2.77815125
39,3.176091259
960,3.0
1382,3.0
333,3.176091259
307,3.0
831,2.477121255
202,3.0
420,2.176091259
657,3.0
987,3.0
1257,2.653212514
1217,3.0
273,2.301029996
807,3.0
412,3.0
132,3.0
634,2.397940009
1157,3.0
859,2.301029996
166,3.0
223,3.0
1170,2.477121255
173,2.698970004
579,3.0
1061,3.0
629,3.0
1408,3.0
1308,3.176091259
1323,3.0
74,3.0
374,3.0
371,2.301029996
1186,3.0
237,3.0
1401,2.0
679,3.0
253,3.0
1089,3.0
1303,2.875061263
1143,3.0
529,1.397940009
857,3.0
705,3.0
1370,2.903089987
1327,3.0
1064,3.0
1127,3.0
766,3.0
973,2.77815125
860,2.698970004
1153,3.0
194,2.0
1177,3.0
870,3.0
510,3.0
1434,3.0
631,3.0
1050,2.77815125
161,3.0
868,3.0
884,3.0
411,3.0
699,3.0
1096,3.0
937,2.301029996
1192,3.0
996,3.0
416,3.0
1406,3.0
736,3.0
912,2.698970004
238,2.653212514
207,2.698970004
