,PubchemFP12,PubchemFP37,PubchemFP178,PubchemFP184,PubchemFP193,PubchemFP257,PubchemFP283,PubchemFP327,PubchemFP340,PubchemFP371,PubchemFP377,PubchemFP385,PubchemFP392,PubchemFP436,PubchemFP449,PubchemFP490,PubchemFP491,PubchemFP581,PubchemFP607,PubchemFP613,PubchemFP645,PubchemFP651,PubchemFP684,PubchemFP718,PubchemFP734,PubchemFP736,PubchemFP763,PubchemFP798,PubchemFP821,PubchemFP838
6,-0.738024966423108,2.938905942964647,-0.9162570747486903,-0.10101525445522107,-0.4012241396458363,-0.5487032611687342,-2.7160491668824918,-0.11817986481176639,-0.5487032611687342,-0.7877408928611707,-0.48011298105370076,-0.3109288297345887,-0.4330913957051166,-0.11411948043149112,-0.511739360078482,-0.8551722369493567,-0.13325542895429962,-0.23063280200722128,-0.5188745216627708,-0.5812381937190966,-0.37776611850959985,-0.4479525884504394,-0.5826520358103526,-0.042894363300367125,-0.28535940508333246,-0.20519567041703082,-0.2620969263886451,-0.29832867780352595,-0.3073635661704966,-0.03031695312954162
544,1.3549677117924248,-0.3402626757735708,1.0913967570447176,-0.10101525445522107,2.4923724701178442,1.8224786888818674,0.3681818474397539,-0.11817986481176639,-0.5487032611687342,1.2694529496467788,-0.48011298105370076,-0.3109288297345887,-0.4330913957051166,-0.11411948043149112,-0.511739360078482,1.1693550805242292,-0.13325542895429962,-0.23063280200722128,-0.5188745216627708,-0.5812381937190966,-0.37776611850959985,-0.4479525884504394,-0.5826520358103526,-0.042894363300367125,-0.28535940508333246,-0.20519567041703082,-0.2620969263886451,-0.29832867780352595,-0.3073635661704966,-0.03031695312954162
295,1.3549677117924248,-0.3402626757735708,1.0913967570447176,-0.10101525445522107,-0.4012241396458363,-0.5487032611687342,0.3681818474397539,-0.11817986481176639,-0.5487032611687342,-0.7877408928611707,-0.48011298105370076,-0.3109288297345887,-0.4330913957051166,-0.11411948043149112,-0.511739360078482,-0.8551722369493567,-0.13325542895429962,-0.23063280200722128,-0.5188745216627708,-0.5812381937190966,-0.37776611850959985,-0.4479525884504394,-0.5826520358103526,-0.042894363300367125,-0.28535940508333246,-0.20519567041703082,-0.2620969263886451,-0.29832867780352595,-0.3073635661704966,-0.03031695312954162
128,1.3549677117924248,-0.3402626757735708,-0.9162570747486903,-0.10101525445522107,-0.4012241396458363,-0.5487032611687342,0.3681818474397539,-0.11817986481176639,-0.5487032611687342,-0.7877408928611707,-0.48011298105370076,-0.3109288297345887,-0.4330913957051166,-0.11411948043149112,-0.511739360078482,-0.8551722369493567,-0.13325542895429962,-0.23063280200722128,-0.5188745216627708,-0.5812381937190966,-0.37776611850959985,-0.4479525884504394,1.7162902359196255,-0.042894363300367125,-0.28535940508333246,-0.20519567041703082,-0.2620969263886451,-0.29832867780352595,-0.3073635661704966,-0.03031695312954162
91,1.3549677117924248,-0.3402626757735708,-0.9162570747486903,-0.10101525445522107,-0.4012241396458363,-0.5487032611687342,0.3681818474397539,-0.11817986481176639,-0.5487032611687342,-0.7877408928611707,-0.48011298105370076,-0.3109288297345887,-0.4330913957051166,-0.11411948043149112,-0.511739360078482,-0.8551722369493567,-0.13325542895429962,-0.23063280200722128,-0.5188745216627708,-0.5812381937190966,-0.37776611850959985,-0.4479525884504394,-0.5826520358103526,-0.042894363300367125,-0.28535940508333246,-0.20519567041703082,-0.2620969263886451,-0.29832867780352595,-0.3073635661704966,-0.03031695312954162
469,1.3549677117924248,-0.3402626757735708,1.0913967570447176,-0.10101525445522107,2.4923724701178442,1.8224786888818674,0.3681818474397539,-0.11817986481176639,1.8224786888818674,1.2694529496467788,2.0828430795712016,3.2161700825671518,2.3089814526836743,-0.11411948043149112,1.9541197687952652,1.1693550805242292,-0.13325542895429962,-0.23063280200722128,1.927248223318863,1.7204650534085257,-0.37776611850959985,-0.4479525884504394,-0.5826520358103526,-0.042894363300367125,-0.28535940508333246,-0.20519567041703082,-0.2620969263886451,-0.29832867780352595,3.2534760461664267,-0.03031695312954162
735,-0.738024966423108,-0.3402626757735708,1.0913967570447176,-0.10101525445522107,-0.4012241396458363,1.8224786888818674,0.3681818474397539,-0.11817986481176639,-0.5487032611687342,1.2694529496467788,-0.48011298105370076,-0.3109288297345887,-0.4330913957051166,-0.11411948043149112,-0.511739360078482,1.1693550805242292,-0.13325542895429962,-0.23063280200722128,-0.5188745216627708,-0.5812381937190966,-0.37776611850959985,2.2323791083766404,1.7162902359196255,-0.042894363300367125,-0.28535940508333246,-0.20519567041703082,-0.2620969263886451,3.3520076157699545,-0.3073635661704966,-0.03031695312954162
343,-0.738024966423108,-0.3402626757735708,1.0913967570447176,-0.10101525445522107,-0.4012241396458363,-0.5487032611687342,0.3681818474397539,-0.11817986481176639,-0.5487032611687342,-0.7877408928611707,-0.48011298105370076,-0.3109288297345887,-0.4330913957051166,-0.11411948043149112,-0.511739360078482,-0.8551722369493567,-0.13325542895429962,-0.23063280200722128,-0.5188745216627708,-0.5812381937190966,-0.37776611850959985,-0.4479525884504394,-0.5826520358103526,-0.042894363300367125,-0.28535940508333246,-0.20519567041703082,-0.2620969263886451,-0.29832867780352595,-0.3073635661704966,-0.03031695312954162
409,-0.738024966423108,2.938905942964647,-0.9162570747486903,-0.10101525445522107,-0.4012241396458363,-0.5487032611687342,0.3681818474397539,-0.11817986481176639,-0.5487032611687342,-0.7877408928611707,-0.48011298105370076,-0.3109288297345887,-0.4330913957051166,-0.11411948043149112,-0.511739360078482,-0.8551722369493567,-0.13325542895429962,-0.23063280200722128,-0.5188745216627708,-0.5812381937190966,-0.37776611850959985,-0.4479525884504394,-0.5826520358103526,-0.042894363300367125,-0.28535940508333246,-0.20519567041703082,-0.2620969263886451,-0.29832867780352595,-0.3073635661704966,-0.03031695312954162
697,-0.738024966423108,-0.3402626757735708,-0.9162570747486903,-0.10101525445522107,-0.4012241396458363,-0.5487032611687342,0.3681818474397539,-0.11817986481176639,-0.5487032611687342,-0.7877408928611707,-0.48011298105370076,-0.3109288297345887,-0.4330913957051166,-0.11411948043149112,-0.511739360078482,-0.8551722369493567,-0.13325542895429962,-0.23063280200722128,-0.5188745216627708,-0.5812381937190966,-0.37776611850959985,-0.4479525884504394,-0.5826520358103526,-0.042894363300367125,-0.28535940508333246,-0.20519567041703082,-0.2620969263886451,-0.29832867780352595,-0.3073635661704966,-0.03031695312954162
