,NOAEL-LOG
85,3.0
466,3.0
196,2.77815125
1575,2.875061263
1489,2.698970004
817,2.397940009
1444,2.875061263
1148,3.0
739,3.0
1056,2.477121255
902,3.0
1607,2.698970004
609,2.602059991
679,2.77815125
1452,2.698970004
993,3.0
631,2.301029996
1212,2.653212514
88,3.0
1315,2.0
1058,2.77815125
749,3.0
141,3.0
100,2.602059991
1304,2.096910013
522,2.301029996
1174,3.0
187,3.0
586,2.477121255
620,2.0
108,3.0
963,3.0
1345,3.0
1586,3.0
1138,3.0
232,3.0
1161,2.903089987
365,2.477121255
120,2.653212514
527,3.0
21,2.653212514
172,2.301029996
1256,3.301029996
1301,3.0
1073,2.698970004
1467,3.0
374,3.0
104,2.698970004
1308,3.0
991,3.0
201,3.0
579,3.0
1512,3.0
1111,2.477121255
157,2.698970004
328,3.0
354,2.477121255
199,2.875061263
533,2.77815125
606,3.0
169,2.301029996
610,2.698970004
1521,3.176091259
1544,2.397940009
1508,3.0
482,3.0
944,2.698970004
1177,2.698970004
1333,3.0
211,2.0
937,3.0
860,1.698970004
163,2.397940009
1629,3.0
415,3.0
1574,3.0
625,2.176091259
1501,3.0
1569,2.602059991
736,3.0
440,2.477121255
727,3.0
1635,3.0
1361,3.0
91,2.477121255
1374,3.0
412,3.0
1321,3.0
1505,3.0
77,3.0
1235,3.0
676,2.477121255
923,3.0
358,2.698970004
1296,3.0
811,3.0
1316,3.0
1373,2.875061263
69,2.954242509
1437,3.0
754,3.0
911,3.0
1350,3.0
247,2.477121255
1214,3.875061263
348,2.176091259
1258,2.397940009
259,3.0
64,2.0
665,2.477121255
837,2.698970004
903,3.0
1337,3.176091259
1183,3.0
732,2.875061263
336,2.698970004
1075,3.0
815,3.0
305,2.397940009
1153,2.698970004
333,2.301029996
416,3.0
153,3.0
1144,3.0
273,3.0
271,2.903089987
509,1.301029996
314,2.397940009
1155,2.51851394
912,2.875061263
1131,2.77815125
1482,3.0
556,2.176091259
656,2.602059991
189,3.0
274,2.954242509
1295,2.602059991
357,2.903089987
1028,2.698970004
1402,3.0
701,2.301029996
1366,3.0
1597,3.0
743,2.397940009
670,3.0
7,1.0
12,3.0
249,3.0
822,2.544068044
1019,3.0
290,2.0
1012,3.0
30,2.653212514
1270,3.0
601,2.477121255
270,2.77815125
1095,3.0
1534,3.0
618,2.602059991
791,3.0
785,2.0
704,2.0
123,3.0
162,1.0
213,2.477121255
1598,2.0
1071,3.0
1115,3.0
771,3.0
1044,3.0
568,2.602059991
699,2.698970004
1063,3.0
221,2.397940009
48,2.397940009
653,1.698970004
972,3.0
1038,2.397940009
250,2.477121255
873,2.653212514
228,2.397940009
1385,2.698970004
1559,2.698970004
103,3.0
648,2.698970004
930,3.0
1031,3.0
1169,3.0
1215,3.0
269,3.0
971,3.0
1228,2.0
332,3.0
831,3.0
285,2.698970004
456,3.0
1503,3.0
119,3.0
686,2.698970004
1525,3.176091259
1164,3.0
1260,3.0
343,2.397940009
370,2.301029996
988,2.903089987
15,3.0
1519,3.0
557,2.176091259
1137,3.0
1025,3.0
219,2.301029996
1102,2.698970004
1421,2.0
967,3.0
1062,3.0
1313,3.0
203,2.477121255
1396,3.0
1166,3.0
1232,2.301029996
1370,2.544068044
72,3.0
692,2.698970004
1484,3.0
983,3.0
427,2.477121255
1424,3.0
820,2.698970004
1091,3.0
1040,2.096910013
297,3.0
195,2.176091259
1061,2.176091259
1216,3.0
539,2.77815125
1330,3.0
700,3.0
521,2.477121255
1093,3.0
477,2.477121255
1089,3.0
1445,2.0
1430,2.477121255
1414,2.875061263
1413,3.0
778,0.698970004
36,2.477121255
1329,3.0
589,2.397940009
808,3.0
1325,3.0
1257,3.0
252,2.477121255
436,3.0
855,2.653212514
1497,3.0
682,3.0
92,3.0
132,1.0
179,2.477121255
635,2.176091259
818,2.397940009
1292,3.0
1274,2.477121255
724,3.0
691,3.0
529,3.0
1627,3.0
975,2.875061263
1245,3.0
1546,2.096910013
1250,3.0
1269,2.079181246
1395,3.0
1124,2.301029996
1609,3.0
142,2.698970004
399,2.477121255
1509,3.0
1416,3.0
824,2.77815125
286,1.698970004
898,2.477121255
1552,2.0
1196,2.875061263
744,3.0
567,2.477121255
1234,2.698970004
629,2.698970004
955,2.698970004
581,2.698970004
642,3.0
1268,2.397940009
400,2.301029996
779,3.0
1219,2.0
1531,3.0
1011,2.903089987
468,3.0
710,2.698970004
1128,3.176091259
965,2.0
1526,2.079181246
546,3.0
471,2.477121255
952,3.0
961,2.51851394
126,2.477121255
80,2.397940009
1323,3.0
113,3.0
1358,3.0
443,2.77815125
1425,2.397940009
616,2.397940009
490,3.0
939,2.0
173,2.477121255
492,2.176091259
962,2.77815125
1261,3.0
633,2.301029996
1098,2.477121255
1097,3.0
1254,3.0
344,2.875061263
1167,2.875061263
980,1.698970004
