,NOAEL-LOG
161,2.602059991
512,3.0
709,2.77815125
370,2.477121255
9,2.698970004
134,3.0
205,2.477121255
298,3.0
81,3.301029996
111,2.698970004
413,3.0
740,3.0
163,3.0
513,2.77815125
609,3.0
572,2.301029996
187,3.0
279,3.698970004
96,2.301029996
382,2.77815125
121,2.176091259
125,3.0
574,3.0
347,3.0
26,3.0
307,3.0
234,3.0
586,2.301029996
63,3.0
476,3.0
663,3.0
120,2.301029996
119,3.0
576,3.0
515,3.0
443,3.0
133,2.698970004
667,3.0
617,2.0
482,2.602059991
157,3.0
192,2.0
541,2.176091259
30,2.0
207,3.0
483,3.0
358,3.0
550,3.0
642,2.397940009
593,3.0
283,2.544068044
615,3.0
112,3.0
150,3.0
47,2.0
215,2.397940009
728,2.0
266,2.477121255
449,2.0
346,2.698970004
61,2.0
683,2.079181246
315,2.602059991
97,2.176091259
367,2.698970004
696,3.0
590,2.301029996
558,3.0
343,3.0
654,3.0
373,3.0
555,3.0
537,2.477121255
507,3.0
262,2.301029996
246,2.301029996
189,2.477121255
4,2.698970004
468,3.0
365,2.176091259
472,3.0
128,3.0
606,2.176091259
585,3.0
355,2.096910013
270,2.77815125
226,3.0
335,3.0
123,3.0
152,2.875061263
473,3.0
159,3.0
371,3.0
699,3.0
532,2.698970004
691,2.176091259
544,3.0
305,2.0
115,2.301029996
712,2.301029996
344,2.477121255
33,2.698970004
573,3.0
581,2.301029996
19,2.0
271,2.602059991
399,2.255272505
210,2.77815125
149,3.0
685,2.397940009
591,3.0
331,2.77815125
247,2.477121255
73,3.0
575,2.875061263
239,3.505149978
521,2.301029996
311,2.77815125
158,2.698970004
252,2.698970004
624,3.0
410,2.77815125
353,2.77815125
582,2.301029996
292,2.477121255
117,3.0
459,3.0
733,2.204119983
401,2.176091259
188,3.0
16,3.0
466,2.653212514
480,3.0
741,3.0
208,3.0
27,2.477121255
501,3.0
95,2.477121255
321,3.0
724,2.602059991
28,2.301029996
191,3.0
299,2.698970004
722,3.0
180,3.505149978
549,2.079181246
381,3.0
72,3.0
448,3.0
175,2.875061263
461,3.0
444,2.698970004
297,2.301029996
314,2.176091259
378,3.0
387,2.477121255
104,3.0
707,2.301029996
260,2.875061263
293,3.0
68,2.698970004
720,3.0
48,2.0
357,3.0
390,3.0
612,3.0
490,2.301029996
392,3.0
436,2.653212514
671,3.0
223,3.0
395,2.0
675,2.397940009
213,3.0
428,3.0
523,2.0
200,2.698970004
525,2.096910013
450,3.0
99,2.698970004
694,3.0
238,2.602059991
670,2.698970004
12,2.0
98,2.176091259
651,2.77815125
17,3.0
427,3.0
173,3.0
422,3.0
502,2.77815125
661,2.176091259
45,2.301029996
418,2.397940009
69,3.0
597,3.0
662,3.0
506,3.0
184,3.0
360,3.0
127,3.886490725
456,2.903089987
70,2.698970004
409,3.0
13,2.0
5,2.0
250,3.505149978
3,2.0
396,2.875061263
258,2.602059991
420,2.698970004
462,2.602059991
274,3.0
177,2.544068044
290,2.602059991
686,3.0
687,3.0
554,3.0
269,3.0
684,3.0
695,3.0
24,2.301029996
603,2.903089987
225,3.0
616,2.698970004
329,2.176091259
312,2.954242509
273,2.477121255
595,3.0
564,2.84509804
680,3.0
638,3.0
356,2.653212514
546,3.0
232,3.0
530,3.0
287,3.0
425,2.544068044
348,2.0
608,3.0
181,2.176091259
148,2.397940009
35,2.477121255
85,3.0
706,2.301029996
36,3.176091259
756,3.0
497,3.0
417,2.0
328,3.0
412,3.0
488,3.0
179,2.397940009
285,2.477121255
580,2.397940009
431,2.301029996
397,2.875061263
178,3.0
301,3.0
727,2.698970004
759,3.0
723,3.0
674,3.0
154,3.0
280,2.544068044
169,3.0
197,2.602059991
340,3.0
176,2.544068044
743,2.0
639,2.698970004
195,3.0
56,3.0
326,2.875061263
129,2.954242509
275,2.653212514
286,2.698970004
199,2.77815125
102,3.0
168,3.0
349,2.77815125
11,3.0
209,2.301029996
75,2.096910013
626,3.0
542,2.477121255
268,2.698970004
643,2.397940009
516,3.0
126,2.875061263
172,3.0
421,3.0
498,3.0
647,3.0
489,2.0
284,2.301029996
419,2.096910013
598,3.0
747,2.0
78,2.0
629,3.0
587,3.0
385,3.0
243,2.698970004
731,3.0
155,3.0
594,3.0
362,2.477121255
568,3.0
137,3.0
485,3.0
437,2.397940009
369,3.0
18,2.477121255
265,3.0
496,2.0
653,3.0
90,2.698970004
404,2.301029996
623,3.0
596,2.84509804
692,3.0
322,2.602059991
633,2.544068044
605,3.0
494,3.0
458,3.0
254,2.477121255
203,3.0
711,2.903089987
186,3.0
570,2.477121255
535,3.0
10,2.698970004
635,3.0
110,3.0
244,2.0
80,2.397940009
754,2.397940009
31,2.0
74,3.0
531,3.0
86,2.0
739,3.0
257,2.397940009
415,3.0
54,2.653212514
83,3.0
277,3.0
738,2.77815125
58,2.477121255
204,2.544068044
698,2.0
282,3.0
164,3.0
710,2.698970004
334,2.176091259
222,3.0
403,3.0
43,3.0
658,2.301029996
493,2.397940009
220,2.698970004
511,2.0
718,3.0
522,3.0
751,2.0
59,2.544068044
614,3.0
2,2.477121255
386,3.0
560,3.0
40,2.0
589,2.301029996
689,3.0
681,2.176091259
588,3.176091259
538,2.301029996
116,2.0
66,2.477121255
124,3.0
631,2.653212514
389,3.0
405,3.0
361,2.176091259
308,2.653212514
435,3.0
245,3.0
426,3.0
165,2.0
216,3.0
323,3.0
528,3.0
688,2.301029996
313,2.176091259
713,3.0
316,2.477121255
510,3.0
610,2.0
721,3.0
65,2.698970004
87,2.0
744,3.0
145,3.0
668,3.0
455,2.698970004
310,3.0
519,2.301029996
481,3.0
206,2.698970004
376,3.0
627,3.0
0,2.0
646,3.0
477,2.698970004
655,2.77815125
715,3.0
93,2.477121255
463,3.0
659,3.0
333,3.0
599,3.0
217,3.0
491,3.0
630,3.0
34,2.698970004
621,3.0
619,2.698970004
579,3.0
32,3.0
729,3.0
636,3.0
569,3.0
170,2.0
446,3.0
41,2.301029996
561,3.0
198,3.903089987
107,3.0
263,3.0
452,2.903089987
122,2.698970004
464,2.0
716,3.0
291,3.0
240,3.0
487,2.903089987
351,3.0
508,3.0
249,2.0
479,3.0
319,3.0
309,2.477121255
82,2.477121255
725,2.301029996
42,2.698970004
182,3.0
445,3.0
185,3.0
677,3.0
571,3.0
294,3.0
748,2.301029996
350,2.653212514
364,2.301029996
352,2.77815125
141,3.0
50,2.397940009
407,2.0
391,2.698970004
719,2.77815125
25,2.698970004
375,3.0
89,2.875061263
228,3.0
447,3.0
665,2.397940009
634,2.653212514
8,3.301029996
701,3.0
108,3.0
566,2.812913357
230,2.477121255
193,3.0
749,3.0
15,3.0
368,2.477121255
666,3.0
673,2.602059991
611,2.77815125
101,2.875061263
20,2.698970004
640,3.0
64,3.176091259
534,2.698970004
434,3.0
359,2.477121255
320,3.0
471,2.0
342,3.0
248,2.477121255
388,2.397940009
52,3.0
281,3.0
332,3.0
592,2.477121255
753,2.176091259
227,3.0
272,2.875061263
384,3.0
202,3.0
55,3.812913357
289,2.875061263
499,2.176091259
430,3.0
539,3.0
758,3.0
146,2.176091259
339,2.477121255
583,3.0
664,3.0
383,3.0
29,3.0
214,2.77815125
529,3.0
139,2.397940009
147,2.698970004
622,2.602059991
440,3.0
517,2.301029996
732,3.0
79,3.0
451,3.0
251,3.0
408,2.77815125
429,2.698970004
300,2.875061263
44,3.84509804
714,2.176091259
67,2.77815125
62,2.397940009
565,3.0
46,2.698970004
229,2.653212514
693,3.096910013
174,3.0
600,3.0
295,3.0
76,3.0
526,3.0
757,3.0
702,2.602059991
327,3.0
563,3.0
306,2.176091259
618,2.301029996
467,3.0
14,3.0
657,3.0
212,2.397940009
602,3.0
171,3.0
514,3.0
267,2.176091259
22,3.397940009
457,2.698970004
57,3.0
261,3.0
130,2.875061263
628,3.0
678,2.0
235,2.698970004
414,3.0
354,3.0
604,3.0
402,2.477121255
433,3.0
106,2.602059991
303,3.0
650,2.301029996
160,3.0
649,3.0
548,3.0
562,2.301029996
109,3.0
492,2.0
656,3.0
201,3.0
559,3.0
304,3.0
406,3.0
131,3.0
259,3.0
88,3.0
167,2.875061263
641,2.875061263
453,3.0
500,2.0
253,2.602059991
156,2.0
136,2.0
151,2.602059991
255,3.0
317,2.301029996
143,2.698970004
474,3.0
318,3.0
132,3.0
645,2.698970004
1,3.0
91,2.301029996
520,3.0
540,3.0
556,3.0
77,3.0
416,2.096910013
138,3.0
601,3.096910013
39,3.0
103,2.875061263
345,2.77815125
325,3.0
736,2.653212514
190,3.0
51,2.301029996
162,3.0
