,nHeavyAtom,MATS4p,GATS1e,nBonds,SpDiam_Dt,fragC,McGowan_Volume,MLFER_S,MLFER_E,MLFER_L,MPC4,MPC6,TPC,piPC1,piPC2,piPC5,piPC6,TpiPC,GGI4,TopoPSA,MWC2,MWC5,TWC,SRW2,WTPT-1,WTPT-3,WTPT-4,WPOL,XLogP,Zagreb
642,-1.008761465781617,0.20389466711127943,4.001654492269563,-1.0145459237442698,-0.6785497905738112,-0.476538441209077,-1.1870242612874886,-0.8386652551709074,-1.0458310972713498,-1.3067069321852418,-0.8927207541995485,-0.671479753935338,-0.5826688871344422,-1.4888977106772285,-1.2856564525397296,-1.8024777404095036,-1.6462279251755272,-1.4403823917765555,-0.8091047167292608,-0.8885210374371111,-1.0478617961659489,-1.0033682047871897,-1.0513280183281355,-1.2826957201162734,-1.0182795982219843,-0.18443833020490036,-0.9926072944143682,-1.0274284925438912,-0.3086080478255848,-0.9553188008578152
172,-0.05707248439306256,0.09476577050436294,1.243275254114477,-0.1461962069935262,-0.465405270299394,-0.4023595299982753,-0.6529175898223004,-1.076343985783218,-1.3172543604662452,-1.1066039014663316,-0.14664402922818828,-0.470500013173475,-0.3709742247442208,-0.0008582468357871114,0.19001620622983573,-0.25717419350640575,-0.4166087764965839,-0.3583563675295288,0.41161797915080967,-0.8885210374371111,0.42066767688746065,0.6279544374573801,0.16735616941000098,0.22381880624098976,-0.15035306528453057,1.0454002932734592,-0.9926072944143682,0.5376141529095325,0.5206232535503295,0.07757473612127934
1191,0.622705359455905,0.7483234590277353,-0.19763772834845364,0.5981035502213968,0.2039002498383949,-0.03399380046281665,0.6740916642907111,0.24772664286400725,0.16364913412012902,0.4965247937749935,0.28291529727047365,0.1324392091121141,0.10443150279496205,0.856444729305004,0.8093365946523745,0.8689123936761347,0.8632203922001669,0.9089491028706949,0.22958038388344776,-0.21093142756242592,0.7106700259763552,0.6027574094710471,0.6460470626264347,0.7566011880631957,0.6134154702893704,-0.016748177294622045,-0.30507997282815014,0.4258253925200022,0.37341588157622824,0.556232716672567
354,-0.19302805316285607,-1.803460406445089,0.14150391061186313,-0.1461962069935262,-0.22157873357001884,-0.2236557893540711,-0.16329344294424944,-0.17052935741268718,-0.3644337838113617,-0.22643222124079979,-0.2822943428593447,-0.3901081168687298,-0.31290940306004583,-0.0008582468357871114,-0.2164419695368173,-0.15390448227176476,-0.27537729759069335,-0.2605295962629206,-0.6306364865159059,-0.45437070986505046,0.17568493117993653,0.14736509550884103,-0.07561842173377985,0.22381880624098976,-0.1513568537579667,0.06368460916052217,0.13633490688334046,-0.3566959302067097,-1.0603617850046039,-0.2247355673847971
874,-0.6008947594722366,-0.8253917957033259,0.16998832282761236,-0.5183460856009877,-0.45416270539571824,-0.31864483545710764,-0.7042338450714731,-0.21347746479232446,0.09834855824688016,-0.44330652324837094,-0.3049027284645374,-0.3633108181004814,-0.3661354896038729,-0.030583619308070693,0.23032623008877184,0.7839982468185464,0.7917186982578772,0.6876893789400848,-0.45930698480435095,-0.46771158911441146,-0.1257369209108836,0.08352551642417982,-0.3590591560137493,-0.1939642344477107,-0.5527897735823255,-0.5990601352886409,-0.673085154300345,-0.46848469059624,-0.4122066193802906,-0.5018533455987005
153,0.41877200630121475,0.20309149823999095,-0.12036029340202892,0.3500036311497558,0.04759909460464004,-0.36073926021380553,0.677002327350467,-0.12514101665920693,-0.2105515571883144,0.5031820923017902,-0.03360210120222462,-0.14893242795449416,-0.12903746772682495,0.5448095404496064,0.39836620708519466,0.5204920925702353,0.46242590603876466,0.3663898146627749,-0.27726939034009596,-0.2237640828403826,0.5062365762623088,0.38783246479596617,0.4070100520863691,0.6067888175685592,0.4037003240515064,-0.4470846774327985,-0.30000328929074055,0.1277220314812548,1.164793858730231,0.20353736258214453
1211,-0.9407836813967204,5.770742176976463,0.13076163472238275,-0.8904959642084492,-0.635100885556333,-0.4660543479342549,-1.0516784290088441,-0.6166040181511921,-0.3655694460004617,-0.8389036857061009,-0.7344620549631994,-0.671479753935338,-0.5584752114327026,-0.8337298793845895,-0.7823933246513264,-0.7476439671368863,-1.6462279251755272,-0.8423360191197851,-0.8091047167292608,-0.20889853167680897,-0.815777074516702,-0.6021036587090507,-0.8619470341610843,-0.890826628946186,-0.916081616753783,-0.24011463153073823,-0.6845317420257586,-0.9529026522842045,-0.8595842115000778,-0.879741224981296
864,-0.26100583754775286,0.6416289182212136,-0.35892577345550053,-0.33227114629725696,-0.3616981604375866,-0.4186388507114413,-0.22384788964395147,-0.37014044739304663,-0.5654459912820582,-0.3887678853173053,-0.6214201269372357,-0.537493260094096,-0.44960367077487445,0.0563150761503739,-0.17493718565412186,-0.47142571506145303,-0.44523105307851196,-0.3990326846699935,-0.6163590279060918,-0.220206515040553,-0.0333115011827964,-0.12862382790653112,-0.2733309771998898,0.03527106644518597,-0.2878431520203095,-0.2651475793194432,0.35395969061087146,-0.46848469059624,-0.3161344397761404,-0.4262757697221814
1229,-0.5329169750873398,-0.5698586408821112,-0.46234659030065317,-0.5183460856009877,-0.5004129937475499,-0.4345493842239854,-0.5451597813274282,-0.3135270331198884,-0.30935416764001267,-0.49810121112277495,-0.4857698133060793,-0.4571013637893508,-0.4423455680643526,-0.12483427828777115,-0.008091967747754813,0.41104467760434615,0.32600180786059746,0.05552289094378959,-0.37364223475168046,-0.554363776238832,-0.15872198037153532,-0.05853478339739155,-0.39182001183889054,-0.1939642344477107,-0.5227196493319135,-0.6278937110340782,-0.3448747986503678,-0.5430105308559269,-0.4139775351333625,-0.5270458708908735
1169,1.6423721252293564,-0.3175255193001527,-0.6491742180758237,1.7765781658116915,0.9886291960341332,2.183997791848798,1.3494287694379636,0.6376759360041226,1.948342264290748,1.5181640676949564,2.136802916896278,2.2494258118037385,2.0241996697279983,1.452689042661318,1.5247146639650393,1.5556336381840905,1.6616449356861585,1.9027425770659556,1.610924487116159,-0.37445249036173583,1.2133235163730858,1.1142268529651023,1.6246317713617546,1.272642109854168,1.7108474452922497,-0.1600410150990319,-0.33805006805198207,2.0653938782331127,2.932167780295981,1.8410515065733921
211,0.6906831438408018,0.666530641804345,-0.33590240714810293,0.5981035502213968,0.10660730273880376,-0.3394022864635394,0.6115124085059616,0.2818899100978095,-0.14184399474776554,0.423934634838575,0.32813206848085913,0.10564191034386569,0.08628624601865736,0.8289214684495397,0.7584607645399595,0.829766805703984,0.8933989713306913,0.9800690005742594,0.6543347723052209,0.4481080073560051,0.6840931282532622,0.5972813019204456,0.6694173087651452,0.7566011880631957,0.6468815186821909,0.4325832549795836,1.6981459646984545,0.5748770730393759,0.7154239863882379,0.505847666088221
544,-0.26100583754775286,0.37875681703519065,-0.6035012453411329,-0.1461962069935262,-0.2412376575671634,-0.055120038669870225,-0.2949693087562453,-0.13978241690226512,-0.040202228823317414,-0.1301574425455854,0.5542159245327865,0.521000041251716,0.16854474340457196,0.11069832068398759,0.21708198125819314,0.4754481088154706,0.5259217187491391,0.3337622119488888,0.48523612445513903,-0.41460218410266975,0.3263527757976868,0.5748909876150436,0.08079083818712077,0.22381880624098976,-0.21182329395266092,-0.3132242651697965,-0.3491371300783644,-0.021329649038118886,-0.506507883231369,-0.04838789033958584
100,-0.26100583754775286,2.15163795232779,-0.8975857425965698,-0.33227114629725696,-0.4362266482273272,-0.4186915345972444,-0.09021049003081594,-0.625388858297027,-0.7568050701454049,-0.461614094197062,-0.508378198911272,-0.5106959613258476,-0.4362971491389177,-0.12483427828777115,-0.09708345325353292,-0.38892461029196135,-0.4166087764965839,-0.45801704960312745,-0.23086765025975373,-0.43709109483730674,0.12770097169672703,0.09577899085900947,-0.17230716277582214,0.03527106644518597,-0.31445753262847576,-0.4262812416253526,0.04353388381294304,-0.46848469059624,0.26162682466356496,-0.27512061796914317
699,0.350794221916318,0.7410843815006708,0.3050363728508878,0.3500036311497558,0.02810372828019784,-0.09737251508397753,0.490719891526096,-0.24715268535135818,0.14434287690542946,0.32394713196495456,0.508999153322401,0.25302705356923194,0.20241588938700739,0.6144969443095281,0.7950812967062595,0.9555583386292287,0.9528221731495896,0.9758934225606458,1.1540458172238577,-0.37445249036173583,0.6705122435731646,0.6973690232009506,0.5056673180589473,0.6067888175685592,0.325620167740306,-0.6305833153988954,-0.3500563516106086,0.5376141529095325,0.9150947375470939,0.48065514079604793
547,-0.19302805316285607,-0.20432550069905703,-0.0897749265489978,-0.20822118676143644,-0.3200871478130077,-0.40810207355081607,-0.12178485670077557,-0.6102594113792003,-0.5944053771041077,-0.3484400192415172,-0.2144691860437665,-0.22932432425923938,-0.30686098413461094,-0.0008582468357871114,-0.09708345325353292,-0.04369140827072001,-0.021469980896711868,-0.2089314124708052,-0.05953814935130584,-0.18005682129961914,0.17568493117993653,0.23247780904425944,-0.05427840098456446,0.164600312998037,-0.20096566162448526,-0.2567387584247726,0.37015937833032364,-0.207644249687336,-0.06709941200040534,-0.2247355673847971
490,1.8463054783840467,-0.6672488197851811,-0.7169360038254418,1.8386031455796017,1.619399431276527,1.2840516545597955,1.438457093896146,3.5259361572847268,2.681412207354785,2.122057859058423,1.7976771328183871,1.4857027969086585,1.2524214148425055,1.452689042661318,1.5147991311149172,1.2817015082261112,1.3299998839094571,1.4373691900673957,2.060664427703553,3.237368218415252,1.2505658004912426,1.0825194323328053,1.7001445915171591,1.293955993569282,1.8183298045755054,3.197681161065512,2.3290465811372147,1.9163421977137391,-0.5997023247367773,1.9670141330342572
221,0.41877200630121475,-0.5779471338666942,-0.9994286292784904,0.41202861091766607,0.059769900083525056,-0.08135661379982712,0.3954273139610477,-0.17638591750991045,0.2698335488009772,0.1769744644887494,0.35074045408605187,0.25302705356923194,0.12862517849670163,0.7114829063283776,0.7659006749049504,0.9601432573384437,1.0169229493224743,1.0548333551941371,0.6257798558886998,0.2307152035878471,0.6285284923843796,0.6135696636663736,0.5160802517082794,0.646262168270013,0.4132252905853955,0.1188741913420463,-0.0653187430775527,0.5003512327796891,0.9744204152750024,0.4050775649195288
1271,-0.4649391907024431,-0.0619376570297891,0.3809825074005195,-0.45632110583307745,-0.4632243727232474,-0.4293336795294759,-0.29515913460796844,-0.676145712472962,-0.572259964416658,-0.46916756752554295,-0.39533627088530837,-0.44370271440522663,-0.42178094371787395,-0.3412474468730148,-0.3533262030108045,-0.3642999540438917,-0.36437301743648437,-0.466715469749344,-0.4155822687152907,-0.6314867638994234,-0.0333115011827964,0.1328161410618504,-0.26863546147709944,-0.11195003569783621,-0.46650040924363023,-0.8013419678466088,-0.679024809816281,-0.43122177046639654,0.07324566143054223,-0.4262757697221814
953,0.2828164375314212,0.5308742851976076,0.45098666812011745,0.22595367161393531,-0.06415928547697028,-0.371381405146037,0.6039193744370334,-0.5770722374949351,-0.3173038029637125,0.20437180842595148,0.12465659803412452,0.052047312807368885,-0.08790821903386767,0.43135894542615105,0.4823512255717382,0.7038495568375484,0.7274062742587976,0.48766273386315695,0.44374226062133787,-0.6314867638994234,0.5383609795978724,0.5319573636614382,0.380952742385388,0.523164861509443,0.24509219867874843,-0.7978984411734021,-0.6723908170771911,0.23951079187078508,1.5037028609743648,0.2539224131664906
21,1.166527634535079,0.0569014960514641,0.40424450930711436,1.2803783276684095,0.7711235746387748,1.341002935112975,1.1107543985379882,0.7704246315411832,1.6684015346776027,1.364534101691954,1.548984891161267,1.6062906413657763,1.4411320853160743,1.2138732739382507,1.2604781222938661,1.3445887533479148,1.4078469014726613,1.5934381575218857,1.039826149951559,-0.39630612113211755,1.0380864917538686,0.9748679848596103,1.2278893409214757,1.0847886114995244,1.230389817998178,-0.19210767663942319,-0.6612916656419403,1.469187156155618,1.196891706754659,1.3120084754377581
201,-0.39696140631754634,-0.24098857785987315,-0.9783451079833486,-0.3942961260651672,-0.46024216173151067,-0.42380187152014764,-0.4422741696934517,0.5849668951291133,0.08131362541038044,-0.1718935833097341,-0.39533627088530837,-0.34991216871635716,-0.38790979773543854,0.11069832068398759,0.33001590425248956,0.5252196105171997,0.5843653625700762,0.26903328406357363,-0.30939367181062416,0.021453983362156804,0.05069943354615452,0.14416073994040415,-0.222316277543696,-0.035799172874188566,-0.40283309313503757,0.05832788134434615,-0.09705522767539733,-0.39395885033655315,-0.5631771873296695,-0.35069819384566225
682,-0.3289836219326496,-0.2852249979436519,-0.18762218689285898,-0.3942961260651672,-0.43534564334234577,-0.4238545554059508,-0.15196716712476493,-0.24861682537566396,-0.15774326539516528,-0.1155625957753001,-0.5762033557268502,-0.5240946107099718,-0.45928114105557033,-0.12483427828777115,-0.30543345410889183,-0.44232131697357113,-0.4166087764965839,-0.472612266066626,-0.48786190202397905,0.3276589261332033,-0.09388950720924422,-0.14870186197386587,-0.31739606668413234,-0.035799172874188566,-0.35466325729691195,-0.06595507930249465,-0.31160010159316837,-0.5057476107260834,-0.12465417397524184,-0.47666082030652746
1377,-0.39696140631754634,0.22373741390596738,-0.26590748653573787,-0.45632110583307745,-0.4540000270871814,-0.42917562787206653,-0.321734753849217,-0.2818039992599291,-0.5177481793398591,-0.27124096132500874,-0.6440285125424284,-0.5642905588623445,-0.476216714046788,-0.1924086287856271,-0.3533262030108045,-0.41488096055983587,-0.5827820845386834,-0.5262396414517756,-0.48786190202397905,-0.04486924490609476,-0.15872198037153532,-0.22445283481009592,-0.39439617296128093,-0.11195003569783621,-0.42070802884325675,-0.3028278094932788,-0.08357890977502554,-0.5802734509857702,-0.33782815775127106,-0.5270458708908735
388,1.166527634535079,-0.4114039496070653,-0.7329422115272176,1.2183533479004993,0.7076032406748614,0.9145268795366679,0.8923913937723958,0.9270876141419053,1.3055574652601591,1.1226949302088953,1.1872507214781831,0.9765541203119389,0.9233874252988471,1.2039653388399525,1.2249041480019138,1.2361594547409156,1.2688713748706548,1.4337430705879073,1.0862278900319011,0.1972994774680191,1.010100002704587,0.9000441382531587,1.1722969490151662,1.058795648720601,1.1942799748710076,0.6886800919110183,-0.9926072944143682,1.208346715246714,1.5059165056657047,1.236430899561239
1361,0.5547275750710082,-0.12561630627706663,-0.37425878036593496,0.660128529989307,0.5921163711131965,0.5824603473195634,0.3014635173580618,0.959786741351402,1.1062487510731127,0.9732897882709761,1.0742087934522193,1.04354736723256,0.8822581766058898,0.9351575701663271,1.017686595507733,1.1873820416173453,1.2255705502441232,1.3569605724799587,1.3075284960746982,0.32486369429048007,0.7860983379930994,0.8045133735374431,0.7296250842471232,0.790980254582193,0.6109221603861774,0.09659682980589034,0.2838012909531906,0.8357175139482799,-0.01972741560573218,0.7073878684256052
741,0.622705359455905,1.1309872715763596,-0.19218859382301698,0.5981035502213968,0.21030307111774554,-0.03409916823442288,0.740910364097279,-0.17443373081083605,0.14547853909452932,0.4686153499511148,0.7124746237691356,0.5477973400199644,0.4044330814965329,0.8007013431079016,0.9034583339038675,1.0150585908134144,1.0383427913636016,1.0647368295313508,1.571661476340724,-0.2973295027011444,0.7860983379930994,0.7707722454168267,0.7168589018505375,0.7566011880631957,0.587534178784842,-0.43901025619495776,0.01901129454782359,0.761191673688593,1.1435428696933683,0.7073878684256052
706,-0.9407836813967204,-3.0411815454451245,0.5178192160963994,-0.8904959642084492,-0.635100885556333,-0.4661597157058612,-0.9736600039506074,-0.52289905659562,-0.5075272196379592,-0.7609364779595774,-0.7344620549631994,-0.671479753935338,-0.5584752114327026,-0.7734646391349529,-0.558609850274528,-0.6458822346201497,-1.6462279251755272,-0.6709268244680134,-0.8091047167292608,-0.5241244499402806,-0.815777074516702,-0.6021036587090507,-0.8619470341610843,-0.890826628946186,-0.916081616753783,-0.5884259357851946,-0.9926072944143682,-0.9529026522842045,-0.7289791747110256,-0.879741224981296
1537,0.1468608687616277,1.4251893657004227,-0.20986792199485343,0.1019037120781148,-0.18900709086719178,-0.38165476287764666,0.2967811463488894,-0.09048970275063602,-0.347966682069412,0.3238191069932855,0.034223055613353585,0.052047312807368885,-0.11694062987595516,0.3050387799717399,0.2938680139273294,0.0850955699027753,0.19121653754716555,0.028958331494611914,0.4722971778409661,-0.06672287567647649,0.48974536111071176,0.4942764586852688,0.2745606413296025,0.4324157071364449,0.10449839478241699,0.12853828515132368,-0.3735297633614589,0.1277220314812548,-0.4299157769110096,0.1783448372899715
203,-0.39696140631754634,-0.7892544876001993,0.42914380415096315,-0.3942961260651672,-0.4510385595438422,-0.42395992317755704,-0.365647800881185,-0.2774115791870117,-0.03849873553966738,-0.2720091111550238,-0.3501194996749229,-0.403506766252854,-0.3987969518012213,-0.06112348597078821,-0.008091967747754813,0.416975272053366,0.32241604404670715,0.08729905955142057,-0.37364223475168046,-0.33328634867799345,-0.0333115011827964,0.06559900433624684,-0.253647735607509,-0.035799172874188566,-0.38976551545370913,-0.4278732912335253,-0.38209613751317567,-0.39395885033655315,-0.48813463229324816,-0.4262757697221814
1086,-0.19302805316285607,-1.5317636313656962,1.6734277814430105,-0.2702461665293467,-0.42222851354474766,-0.4132650943595224,0.04045297123865624,-0.43065823506435363,-0.6636807706392064,-0.28020270934185054,-0.39533627088530837,-0.4838986625575992,-0.41573252479243905,-0.12483427828777115,-0.3533262030108045,-0.38892461029196135,-0.44523105307851196,-0.4523129648060396,-0.42361333908292276,-0.05325494043426464,0.05069943354615452,0.07641565296323552,-0.13272786828947145,0.10189642543573146,-0.22251444864402564,0.19084944470483656,0.1036486112931117,-0.28217008994702286,-0.5826572606134603,-0.35069819384566225
1433,-0.3289836219326496,-3.1808768543737687,0.5340977538415943,-0.2702461665293467,-0.3665472446274053,-0.25526612083594685,-0.5266833984263697,0.37754705835245617,-0.5279691390417589,-0.31220895225914264,0.056831441218546316,-0.0015472847291279266,-0.2149250164680005,0.11069832068398759,0.268967768052597,0.5867303936150289,0.6493497700028056,0.4250095576599708,0.03326533080937876,-0.8885210374371111,0.19877322138993367,0.348356895473384,-0.07205884422053725,0.10189642543573146,-0.3054104033341698,0.0719957808532902,0.5338699454729172,-0.207644249687336,-0.4675477366637873,-0.19954304209262405
631,0.07888308437673094,-0.6748021815833228,-0.3024429811219405,0.1019037120781148,-0.12300467700929564,-0.1604878102761227,0.027671363889293837,-0.02265121495779992,0.22327139904787796,-0.02671326543689745,-0.03360210120222462,-0.13553377857036994,-0.13750525422243381,0.5448095404496064,0.5686005534808937,0.7868709113074517,0.7739882697273351,0.7851634547609345,-0.31653240111553116,-0.3561564273911837,0.4025595779206864,0.38673806058043214,0.19946668726550712,0.4324157071364449,0.09900083261545282,-0.20307871118217788,-0.31973903478773924,0.015933271091724537,0.4019718980945126,0.0523822108291063
69,0.5547275750710082,-1.390362171036272,1.6150996561408322,0.41202861091766607,0.08129786078384227,-0.35510208443287106,1.012044955641922,-0.2500809653999698,-0.5688529778493582,0.37835774492435115,0.056831441218546316,-0.29631757117986035,-0.22944122188904426,0.43135894542615105,0.1621423777142406,-0.082117954462861,-0.15286131115856522,-0.14985383092474047,-0.10237052437764103,0.4580183747983875,0.5540136163438528,0.4668859971839896,0.5086660302625089,0.646262168270013,0.4959078897905082,1.0427686559885663,1.2007994486882552,0.35129955226031534,0.3966591508352969,0.27911493845866364
492,-0.5329169750873398,-1.416666589201218,-0.5255705348133257,-0.5183460856009877,-0.5037240059037315,-0.4344967003381823,-0.556865708850359,-0.24861682537566396,-0.23269696987576402,-0.45649309533029525,-0.39533627088530837,-0.470500013173475,-0.4387165167090917,-0.12483427828777115,0.05745802080804182,0.4667599129425242,0.391107718178292,0.09083274262302823,-0.31653240111553116,-0.554363776238832,-0.1257369209108836,0.06377814131974419,-0.3436148541373618,-0.1939642344477107,-0.5280455447070409,-0.4708008299051136,-0.34404636828707713,-0.39395885033655315,-0.2997534690602253,-0.5018533455987005
1403,0.21483865314652445,0.29177479930712646,-0.3123086288699059,0.1019037120781148,0.0426477228459112,-0.3818654984208592,0.5586775464430032,-0.6000104312090596,-0.6602737840719065,0.1243562011327213,-0.4631614277008866,-0.44370271440522663,-0.358877386893351,0.3050387799717399,-0.0604629210872333,-0.3408769897600228,-0.3176465386910753,-0.28686943658515535,-0.6806075908471481,-0.554363776238832,0.2857535581344389,0.061952030331644044,0.11092504146458461,0.4324157071364449,0.18313805106539405,-0.6145861895913228,-0.3192377094088568,-0.24490716981717944,1.3576023113459335,-0.09877294092393192
466,-0.7368503282420301,-1.0043021803741146,2.6349889980899714,-0.7664460046726287,-0.6235987255860476,-0.455254151344614,-0.8145226649226547,0.6288910958582878,-0.3156003096800626,-0.31502550163586424,-0.6892452837528139,-0.671479753935338,-0.5463783735818328,-0.6100552155466401,-0.30543345410889183,-1.8024777404095036,-1.6462279251755272,-0.8423360191197851,-0.8091047167292608,0.9399417556824453,-0.386021802598773,-0.28470340646751957,-0.6125166674969663,-0.6049487917785251,-0.7674277843972219,0.5366340848263371,1.1060037242243996,-0.8038509717648308,-1.59207923986444,-0.6782010226439118
