,NOAEL-LOG
85,3.0
228,2.698970004
1204,3.0
7,1.0
1360,3.0
593,3.0
963,2.698970004
1200,2.544068044
1050,3.875061263
780,3.0
1289,2.698970004
163,2.301029996
672,3.0
1014,2.698970004
1116,2.477121255
1292,3.0
1233,3.0
482,2.397940009
1409,2.602059991
1045,3.0
1064,3.0
579,2.698970004
792,2.0
907,2.698970004
400,3.0
349,2.397940009
203,2.698970004
1468,3.0
330,3.0
371,3.0
77,3.0
718,3.0
1117,3.0
637,2.477121255
795,3.0
141,2.875061263
1143,2.698970004
195,2.903089987
547,3.0
521,2.477121255
744,2.698970004
620,2.0
1296,2.875061263
333,3.0
815,2.096910013
280,2.574031268
357,3.0
196,2.698970004
1137,3.0
69,2.77815125
15,3.0
732,2.0
1142,2.096910013
412,2.77815125
983,3.0
365,2.477121255
1299,3.0
561,3.0
1250,2.301029996
421,2.477121255
1456,2.0
1269,2.477121255
299,2.176091259
1473,3.0
199,2.477121255
221,3.0
941,3.0
104,2.602059991
100,3.0
123,2.653212514
747,2.77815125
858,2.698970004
810,3.0
1208,3.0
211,2.301029996
1403,3.0
639,2.602059991
1392,2.77815125
510,1.301029996
120,2.574031268
446,3.0
469,3.0
839,2.0
449,2.176091259
972,3.0
399,2.653212514
1354,3.0
1054,3.0
567,2.176091259
653,1.698970004
427,2.875061263
965,3.0
658,1.875061263
219,3.0
527,3.0
119,2.698970004
1385,2.397940009
513,3.0
1002,3.0
1197,2.875061263
302,2.477121255
30,1.301029996
670,2.698970004
1261,3.0
1286,2.653212514
704,2.301029996
336,3.0
64,2.698970004
1228,2.477121255
1399,2.698970004
1340,3.0
348,1.875061263
982,3.0
874,2.096910013
942,3.0
443,2.653212514
334,2.301029996
955,3.176091259
1179,2.301029996
409,3.0
1368,3.0
162,1.301029996
1419,2.875061263
297,2.301029996
1128,3.0
1330,2.653212514
354,2.477121255
157,3.0
612,2.397940009
575,2.397940009
388,3.0
1118,1.698970004
1308,3.0
269,2.477121255
1000,3.0
1217,3.0
543,3.0
465,2.477121255
374,2.301029996
189,3.0
1061,2.698970004
331,3.0
1105,2.079181246
1131,3.0
635,2.176091259
1265,3.0
234,2.301029996
754,3.0
573,2.544068044
1065,3.0
1381,3.0
1268,3.0
21,2.653212514
1397,2.875061263
1266,2.51851394
790,2.397940009
420,1.698970004
1019,3.0
908,2.698970004
273,2.556302501
1084,2.875061263
1448,3.0
270,2.301029996
1144,2.903089987
126,3.0
455,3.0
113,3.0
1260,2.0
686,2.477121255
535,2.176091259
814,3.0
249,1.0
179,3.0
733,3.0
440,2.653212514
671,3.0
259,2.176091259
522,2.301029996
201,2.77815125
803,2.0
72,3.0
431,2.397940009
1201,3.0
153,3.0
1047,3.0
606,2.77815125
91,3.0
307,3.0
1287,3.0
788,3.0
831,3.0
1373,2.77815125
1170,3.0
1069,2.698970004
1345,3.0
16,3.0
529,3.0
845,2.0
722,2.477121255
1141,3.653212514
876,3.0
232,3.0
859,3.0
88,2.477121255
213,2.698970004
172,2.301029996
92,2.301029996
738,3.0
621,2.176091259
1055,2.0
1009,3.0
784,3.0
794,2.698970004
328,3.0
557,2.477121255
39,2.875061263
922,3.0
1279,2.477121255
1254,3.0
202,2.477121255
411,3.0
370,2.77815125
552,3.0
870,3.0
785,3.0
906,2.698970004
1210,2.544068044
132,3.0
800,2.51851394
699,2.0
665,2.477121255
166,2.397940009
223,2.477121255
1355,3.0
173,3.0
505,3.0
533,1.875061263
1326,3.176091259
1401,4.113943352
710,3.0
969,3.0
74,2.301029996
1036,3.0
1231,3.0
502,3.0
1119,2.301029996
456,2.903089987
286,3.0
237,3.0
424,3.0
415,3.0
768,3.0
1151,3.0
477,2.77815125
253,1.0
582,1.77815125
1183,2.0
1058,2.77815125
960,2.698970004
1237,3.0
1429,2.301029996
1161,3.0
546,3.0
314,2.84509804
1121,2.875061263
638,2.397940009
962,3.0
1371,2.903089987
332,3.0
194,2.176091259
1171,3.0
1158,3.0
1466,3.0
1427,3.0
624,2.602059991
1321,3.0
161,3.0
544,3.0
1282,3.0
975,3.0
450,2.301029996
1242,2.544068044
741,3.0
1104,2.397940009
697,2.698970004
674,2.477121255
1138,2.477121255
586,2.397940009
901,2.301029996
238,3.0
207,2.954242509
727,3.0
912,3.0
68,2.77815125
241,2.698970004
829,3.0
