,NOAEL-LOG
1292,2.875061263
996,3.0
1233,3.0
1363,2.477121255
792,3.0
466,2.77815125
302,3.0
775,3.0
1126,2.602059991
971,3.0
400,2.698970004
38,2.176091259
1371,4.113943352
546,2.176091259
1084,2.875061263
1244,2.397940009
279,2.301029996
1410,2.096910013
675,2.477121255
633,2.477121255
334,2.698970004
744,2.176091259
427,3.0
1103,2.079181246
975,3.176091259
1036,2.875061263
916,3.0
881,3.0
609,2.477121255
271,3.0
1151,3.0
1028,3.0
190,2.477121255
1108,3.0
1372,3.0
174,3.0
412,2.477121255
1276,3.0
676,2.477121255
1368,3.0
187,2.301029996
829,3.0
480,2.903089987
443,1.698970004
1356,2.096910013
805,3.0
612,2.397940009
108,2.698970004
169,2.301029996
1197,3.0
1384,3.0
17,2.397940009
679,3.0
536,2.477121255
36,1.397940009
674,2.397940009
624,2.698970004
411,2.477121255
59,1.875061263
618,2.602059991
142,3.477121255
552,3.0
47,3.0
598,2.477121255
617,2.477121255
831,3.0
859,3.0
80,3.0
879,2.698970004
766,2.397940009
731,2.477121255
13,2.875061263
936,2.77815125
484,2.477121255
902,2.477121255
1375,3.0
543,2.301029996
181,2.301029996
468,1.176091259
98,2.698970004
81,2.176091259
941,3.0
1385,2.875061263
250,2.477121255
1086,2.903089987
35,3.0
922,3.0
3,2.176091259
1031,2.602059991
1062,3.0
1051,3.079181246
847,2.903089987
278,2.176091259
851,3.0
343,1.602059991
1367,2.875061263
931,3.0
1347,3.0
1092,3.0
285,2.903089987
1182,2.875061263
186,2.301029996
590,2.602059991
355,3.0
409,2.176091259
295,3.0
419,2.301029996
513,2.176091259
730,2.0
973,3.0
621,2.698970004
177,3.0
1145,3.0
1073,2.77815125
924,3.0
54,2.0
793,3.0
217,2.301029996
456,2.301029996
1442,3.0
1210,2.477121255
168,1.301029996
568,3.0
815,2.698970004
811,3.0
888,3.0
1344,3.0
741,3.0
1167,2.301029996
37,2.477121255
387,3.0
1202,3.0
581,1.0
1245,3.0
122,3.0
774,3.0
1192,2.544068044
116,1.698970004
1007,2.397940009
1045,2.397940009
912,3.0
95,3.0
410,2.477121255
1278,3.0
373,2.477121255
839,2.301029996
706,2.204119983
1320,3.0
932,2.397940009
743,3.0
988,2.698970004
716,2.397940009
1159,3.0
75,2.954242509
401,2.0
714,2.698970004
274,2.602059991
1011,2.875061263
1271,3.0
236,2.0
1095,3.0
1162,3.0
533,3.0
556,3.0
1255,3.0
128,2.477121255
819,3.0
1428,3.0
505,2.875061263
747,3.0
1422,3.0
854,2.0
1216,3.0
949,2.903089987
103,2.301029996
