,MATS3m,SpDiam_Dt,SpAD_Dt,SpMAD_Dt,fragC,MLFER_E,MLFER_L,MPC3,MPC4,MPC5,TPC,piPC1,piPC2,piPC4,piPC6,TpiPC,GGI4,GGI5,MWC3,MWC5,MWC6,MWC7,TWC,SRW6,WTPT-1,WTPT-3,WTPT-4,WPOL,XLogP,Zagreb
448,0.4697870637531997,-0.7073052339981445,-0.6900990745484514,-1.3581329770004886,-0.491399099089279,-0.5881318961835008,-1.1586199206191998,-1.0021086245387865,-0.8800656675105286,-0.7686719832057004,-0.6158102385155559,-3.262586092015868,-3.0794557655439783,-2.00619166103293,-1.599903149714805,-2.3079136250303627,-0.7931815910449336,-0.7395905225600604,-3.903420594391807,-4.06198346476149,-4.148839555601067,-4.150754955190758,-2.436806511906304,-4.175924908545523,-1.2861445597935377,-0.8969758464193354,-0.9319479766642733,-1.0216279633735557,-0.9731880259904031,-1.2107348610480113
674,-0.664340844923882,-0.28403303889667436,-0.28875817720448044,-0.4382212608787549,-0.364254148844091,-1.197084019262293,-0.7295256726318121,0.6185883670754996,0.13704365425537712,-0.07534117952509362,-0.2085483399843482,0.30704050484266227,0.45833454226334913,0.13596806388663424,-0.05870027147751127,-0.11272705086987342,1.1655961286039602,0.8785018732829029,0.7222746658923018,0.8007433156957273,0.8230489965766884,0.8459453534456003,0.5125409857755332,0.807966158408469,0.233636409055337,1.7492480557882513,-1.0653155988348209,0.9194109117009174,1.1135304068188303,0.5177937933187067
1194,0.4697870637531997,-0.684612575255353,-0.6662584980275462,-1.084908570912285,-0.47013810575357706,-0.40856909066026714,-1.0458501242825506,-1.0021086245387865,-0.8800656675105286,-0.7686719832057004,-0.5982125021592691,-1.1046362360386357,-0.6268003309346746,-2.00619166103293,-1.599903149714805,-1.2194335481547087,-0.7931815910449336,-0.7395905225600604,-1.1129414191843534,-0.988658014212957,-0.8322309820876529,-0.9003678857633355,-1.0521336328072581,-0.7696795552918292,-1.0326351091069457,-0.17611580079095113,0.13499300070010695,-1.0216279633735557,-1.2717510494160595,-0.9565394706999646
819,-0.616843311918521,-0.4017169904271532,-0.3970490396938061,-0.30860375266844736,-0.40714451906339083,-0.5530000429289551,-0.39483733212808725,-0.2540946284091159,-0.33760736256871227,-0.30645144741862923,-0.3342464568149679,0.0026991391301255238,0.017388477957594912,-0.14179289441693765,-0.07174756874463174,-0.1860441390053356,-0.1753592280337034,-0.05999171674872584,0.20929834756749607,0.254409493755825,0.2662302067658614,0.2785885006267374,-0.09173566928411285,0.2605801725372858,-0.27717347906565376,-0.6031622922831374,-0.3339992230097382,-0.2377468792088647,0.22382640871538967,-0.21937283869062899
529,0.22372558490125477,0.015313449597100598,0.006190180445589733,0.23782858054975445,-0.09128193985328388,0.15465585834117995,0.3569182023959286,0.3069158686881369,0.2048509423731042,0.18878484092466136,0.08307129106268939,0.6149248976671683,0.6277783631834808,0.7734919215473324,0.8720593160060712,0.8468084655430137,-0.06302788944799424,0.16654121929840338,0.5733648707551037,0.554805628133682,0.542803348909136,0.5486604583974426,0.45885185039951165,0.5376551001566527,0.3685505185957855,-0.24740051239959726,0.39002221808644677,0.3221681809087718,0.348592144025109,0.3144374810402692
1127,0.28374386873762575,4.43634646777229,4.056707342708195,2.641916374764674,4.35163415265489,3.659476456830383,2.904972442328267,3.2989718532068184,3.1431667608079428,3.143694694706295,2.4738494731810756,1.9142319657132658,1.907510635512919,1.6390566003200409,1.6755980499587801,1.8197589065371191,3.366588297720026,3.8881537289217003,1.4937523067436616,1.3381402319422857,1.2767269637700966,1.2257409886399337,2.8553557681285056,1.381604478694695,3.3508148897691927,4.1074967074967175,3.7796611508038636,3.3457095055440087,1.6519567073528394,3.466460321356049
1011,1.0669756892747368,0.12816534922778558,0.11799133133568603,0.4228482605227215,0.21389751646784402,-0.2223145035647391,0.22668977933284842,0.5874211172367634,0.5438873829617394,0.5189423664868551,0.368406016268196,0.6149248976671683,0.6191330167990119,0.7460717348306304,0.8310337218319759,0.7594914452699487,0.28800754461963396,0.4092550782670886,0.6773710416939329,0.6628759371651854,0.6461292271281518,0.6498242380556696,0.5647670288745282,0.6305107046357313,0.46673014066365787,-0.4364583171975205,-0.6754180217047276,0.5461342049558264,1.239677312630133,0.46695471524909726
1060,-0.17496203276071676,0.033694461428131095,0.009891578159543042,0.2463125378613697,-0.09107143496877201,0.43794127823497714,0.26496943497005976,0.3069158686881369,0.25005580111825554,0.15576908836844197,-0.011202296560275354,0.7418021857822348,0.7710410715377797,0.8590451558590292,0.8465946838369695,0.8015435150256266,0.2529040008179564,0.29598861082603717,0.5849734553000998,0.5582124833544209,0.5398513291398587,0.5351586707746746,0.45432929715016457,0.5476800706995093,0.35845185504141347,0.48334626702864353,0.24404542516272737,0.3221681809087718,0.4669124169941045,0.3398570200750739
195,0.17701553687904986,1.802095606628468,1.6676382367753197,1.783820153260611,2.1299129752951633,2.001029923830082,2.0075990285897247,1.8652783606249503,1.8774307159437047,1.7900488399013008,1.4556947268530562,1.4085237987120964,1.4225767017621054,1.3907643275311874,1.445923846551464,1.5624956315016076,1.4740685162563334,1.1781725847101514,1.1367157934501848,1.04851265957188,1.0071185896654977,0.9834146819964571,1.5629850773348017,1.039700900312234,1.687734278162011,1.1133307037064428,0.6843054636897852,1.6659643251910994,0.9104983430860398,1.737931666989331
969,0.8210678265688447,0.04177498096780024,-0.007883244215884103,0.3415451994418703,-0.12285767253006898,-0.2462933875321274,0.09400421621197451,0.15107961949445559,0.11444122488280145,0.07322970697789355,-0.07530833614389139,0.5092290683135312,0.4268275246592677,0.48361115842126007,0.3646178740627227,0.33953158333042904,-0.05600718068765874,0.04518428923154751,0.4804605491234739,0.45611036069220395,0.4375397378073774,0.44170000664365155,0.3254182201946639,0.43059176562446166,0.23922378202338931,-0.23381638126268783,0.4176676897416771,0.1355298275362263,0.417420474020692,0.16192024683144116
1058,-2.0888683288439087,-0.5275681838285297,-0.5263379268426495,-0.6362941101928014,-0.42808975507232494,-0.7052380736986531,-0.6114536266967654,-0.6281016264739512,-0.6314389444121962,-0.5375617153121648,-0.5026819333679983,-0.2594481803141365,-0.24997403414458244,-0.5296150534702405,-0.6910790896290607,-0.5543386459745316,-0.09813143245984224,-0.5454194346860963,-0.130605283139894,-0.08674402721403723,-0.06449601638758669,-0.056401071523079965,-0.3771577584953089,-0.04840690727339002,-0.5060547154525743,-0.27695861380361353,0.32986764166846105,-0.5736959152794465,-0.5613690214348909,-0.49898776807348044
399,0.2910758976915953,-0.34706729047474993,-0.3326909708771127,0.10474836599660846,-0.2649484695756019,0.12733108358764444,-0.04605276708228133,-0.1605928788929071,-0.06637821009780404,-0.09184905580320331,-0.2588275867165961,0.05958170311424875,0.1558973760513298,0.5230295042881672,0.5621865963691938,0.39080176810158557,-0.39651155121986886,-0.38328657741228633,0.17151253999181174,0.27201479932830996,0.29865016821808144,0.3410049589606862,-0.14719076075962317,0.17001559408800124,-0.3619844215408358,-0.20730733436003165,-0.7229192812195591,-0.31240222055788286,-0.2941125293784629,-0.3210509948298477
409,0.44112912912698077,-0.13872706395474674,0.06633847933677701,1.1916129202822625,-0.40193452317172124,-0.544635315963587,-0.13282860807068905,-0.44109812744153354,-0.47322193880416635,-0.4715302101997261,-0.3706989106958476,0.0026991391301255238,-0.24997403414458244,-0.3027536333525959,-0.26928856534708134,-0.29011706956363065,-0.6668088349385533,-0.6101431310324265,0.057307174160311725,-0.02188340960472754,-0.06355549440954693,-0.07730434047754514,-0.1652821003961186,-0.029255426115092662,-0.17680491375923593,-0.7973575400825499,-0.7292117812890105,-0.34972989123239195,0.6559025806274615,-0.3210509948298477
1149,0.06614869082219545,-0.5740112184398122,-0.5669117080693663,-0.5738073543744965,-0.4439302476318454,-0.3377477356868178,-0.5734326173814274,-0.5969343766352149,-0.5636316562944691,-0.6201010967027132,-0.5240506132292035,-0.6033997150508149,-0.6268003309346746,-0.3890023425187138,-0.7494392504145594,-0.667406324885736,-0.6312664972836339,-0.6463884005669619,-0.32114711234004634,-0.20843491144285242,-0.18096478850100453,-0.1337893035990776,-0.5818690037682342,-0.29756898288558264,-0.729407600265726,-0.4227597631591757,-0.4070759126384519,-0.723006597977483,-1.0680284004324774,-0.7023440803519179
1208,0.5394221528480219,-0.3948306437436197,-0.42128235242199635,-0.3312102547175824,-0.41766976328898586,-0.7158333945214526,-0.3763441201141643,-0.5969343766352149,-0.6314389444121962,-0.6035932204246035,-0.4762853288335681,-0.1878770997231312,-0.44635794437265947,-0.5710791391957625,-0.5518982533750578,-0.5258352448128425,-0.6668088349385533,-0.6101431310324265,-0.14485702156129115,-0.21705862559513545,-0.2559731916575745,-0.2644923166108017,-0.35221448644925446,-0.20919051686304205,-0.35137272043271855,-0.6259793773300828,-0.3804349553773679,-0.5363682446049375,0.42685847244818004,-0.49898776807348044
1002,-0.8767796739125066,-0.45704137221142593,-0.45755223035889586,-0.40631225414783123,-0.4175645108467299,-0.6054189985785947,-0.5138146401896896,-0.378763627764061,-0.36020979194128794,-0.42200658136539704,-0.4172072139231769,-0.1878770997231312,-0.2067398208098322,-0.18325697958295048,-0.36164162498511004,-0.3735050053227676,-0.3785209850708734,-0.48069573950479266,0.06839174272536294,0.13704680486748647,0.16457252181166637,0.18541417862156268,-0.22172569415771734,0.10449100161230306,-0.40497545397781176,-0.2249246092981913,0.4357636008700195,-0.4617129032559193,-0.5634407771872663,-0.3718900728994571
77,-0.08550191432516659,-0.43694032360715523,-0.42669091742077897,-0.27999603821683505,-0.41766976328898586,-0.4816210394911479,-0.4646718390338104,-0.44109812744153354,-0.42801708005901495,-0.37248295253106795,-0.39835249639858394,-0.12064640339277687,-0.3429883983421375,-0.2518540951666686,-0.1930870709253444,-0.2921168731415529,-0.49129111829965405,-0.46451481541821,-0.02492038462867598,-0.0030357793567378747,-0.005504918669138171,0.01762706362480918,-0.28144905542926724,-0.040683406179033293,-0.3870714240618685,-0.5838221390305355,-0.2946394985515522,-0.4617129032559193,-0.14655748079261421,-0.4481486900038711
1274,0.17923956318267859,-0.49904591115679586,-0.5109803775087656,-0.5028055136341408,-0.4333523771851225,-0.6065342955073104,-0.5350236385832797,-0.7216033759901599,-0.6992462325299232,-0.6531168492589327,-0.520279669724285,-0.5069069820425496,-0.8509286297021017,-0.7768245021315258,-0.7494392504145594,-0.729076614352355,-0.7299952129917435,-0.6748668262137302,-0.39631567910073656,-0.4612905908982799,-0.4992481330245664,-0.5006896392948921,-0.5812374978430772,-0.47292432823776576,-0.548310553581929,-0.2309504409407728,0.42350025062735697,-0.6856789273029739,-1.0143929459543142,-0.6769245413171132
1237,-1.192391295607658,-0.5913823846788969,-0.5776544491520544,-0.7723742627303942,-0.43856237307679197,-0.5134070019595464,-0.7160760638944136,-0.5657671267964786,-0.6540413737847718,-0.6696247255370423,-0.5341064625756532,-0.6033997150508149,-0.6956739096402683,-0.6645474203991165,-0.9940204431366595,-0.7945890414942255,-0.6036224568853632,-0.5454194346860963,-0.2524530226696298,-0.15639030966803086,-0.13129927264303842,-0.09129117535981934,-0.49343468109267685,-0.18518472582221432,-0.629490150632641,-0.03916329676806652,0.026278631818297652,-0.4990405739304284,-0.4860952290985843,-0.6515050022823085
302,-0.5869443114776175,-0.6010242999607658,-0.5792919558452594,-0.5644438758928335,-0.44929812218689885,-0.5530000429289551,-0.7431046045301473,-0.6904361261514237,-0.6540413737847718,-0.5705774678683841,-0.539134387248878,-0.7090955455134189,-0.6956739096402683,-0.5710791391957625,-0.7494392504145594,-0.7402709285768101,-0.5544774963528443,-0.7395905225600604,-0.4367332328528153,-0.33788117459916495,-0.3154259764579609,-0.27600042941951364,-0.6791491178154203,-0.35528887142973786,-0.7949166198003165,-0.7989937169550043,-0.7325416137894846,-0.760334268651992,-0.5369683425735805,-0.7531831584215272
1141,1.0850686604874955,0.03820411969284221,0.06512741253433181,0.523444555174705,0.4034045387496825,0.33812220311491864,0.378256523950455,0.46275211788181825,0.5438873829617394,0.5189423664868551,0.32943960005070394,0.5808001489045365,0.6147799974181334,0.8448796117374231,0.9178756664741139,0.8897256501592895,-0.18940064555437452,-0.362898613226296,0.6132769933257594,0.6127070089888581,0.6021215147484574,0.6103665213470444,0.43168531707542906,0.5624536980717284,0.30707195320220837,-0.10461223410647033,-1.0653155988348209,0.2101851688852445,0.5419560142468139,0.3398570200750739
1306,-1.1147129074271356,-0.18885150474676526,-0.19728711962941253,-0.07452828639609842,-0.37535828150209377,-0.3383053841511757,0.3275618448633375,0.05757786997824677,0.046633936765074394,-0.025817550690764562,-0.11427475236138347,0.30704050484266227,0.3012004114795001,0.1236706658382866,0.21086211928334495,0.03939519074105048,0.46703561603361604,0.4092550782670886,0.48700219389585464,0.5059991248358655,0.526544600638546,0.5186403838285687,0.2840576593367786,0.5206214412793755,0.10945386124334065,0.13955711749744404,-0.40569976029612903,0.1355298275362263,-0.45732084364892583,0.18733978586624583
536,0.7249261736296141,-0.491672656094442,-0.4895650515285879,-0.5373416240916594,-0.42293238540178335,-0.6840474320530541,-0.4042779228764536,-0.5657671267964786,-0.5862340856670448,-0.5705774678683841,-0.48508419701171146,-0.2594481803141365,-0.44635794437265947,-0.4549030237007002,-0.4788869338412745,-0.5470341177392138,-0.47724970077898293,-0.4159720431584624,-0.14485702156129115,-0.14855059062861933,-0.15946914375752896,-0.14367064719388534,-0.36132456239169625,-0.1711662466367518,-0.42406833234934194,-0.6466130048881,-0.4224270680896661,-0.4990405739304284,0.28943200754061105,-0.5244073071082851
1152,-0.43160014942178826,-0.3845293651050947,-0.3826397156284189,-0.1835892229442651,-0.2492658556794653,-0.4531809678088966,-0.4636372537463182,0.15107961949445559,0.13704365425537712,0.07322970697789355,-0.20100645297451106,0.0026991391301255238,0.08150824547325698,0.17131723486682485,0.18953828110702275,-0.019213857891054047,-0.2591689377248287,-0.09202994618385342,0.3677695598574101,0.5205900160535745,0.5658889764496089,0.6210894415036641,-0.0020818648054315597,0.42665963414511676,-0.3181161017350911,-0.6038169739688751,-0.33533158529363005,-0.08843619651082829,0.001227762876831727,-0.14311422158621495
419,-1.3182148504262392,-0.4707768239183964,-0.4819832400430686,-0.5063090586532034,-0.42293238540178335,-0.5044846265298205,-0.38811252775938804,-0.6281016264739512,-0.6314389444121962,-0.6035932204246035,-0.48508419701171146,-0.1878770997231312,-0.24997403414458244,-0.3890023425187138,-0.2109284049986347,-0.38578380911702725,-0.540436078832173,-0.2865246516308285,-0.11660358914844587,-0.12309862800127803,-0.10748118058797097,-0.12638450743582122,-0.3488613670289547,-0.06809642074716671,-0.4325455234301523,-0.6503068521204937,-0.42994452709625824,-0.5736959152794465,-0.25359819466534383,-0.47356822903867574
436,-0.07396900329497152,1.0008346968113035,0.9467456505138101,1.4005469045251286,1.203638857221673,1.6023112718142063,1.3646042724133256,1.3042678635276974,1.357574840374464,1.31132042783612,1.027064148460643,1.1507489514844036,1.2324136287004823,1.2873313838579843,1.3719421492295238,1.485975508675738,1.0703777668811036,0.6603830185996158,0.9633068460380422,0.9182096991725726,0.8918824517398753,0.8809786440463228,1.0755280153860967,0.8940082206955906,1.0531758379021334,0.8885707460595605,-0.0340568387075924,1.1060492650734628,0.6954961350061916,1.1532822691888236
123,-1.8850752860985813,-0.4392113456369894,-0.4515286218785805,-0.5037168961915285,-0.4123545149550603,-0.739812278488841,-0.46583574748223916,-0.5345998769577424,-0.495824368176742,-0.5375617153121648,-0.4461177807942194,-0.12064640339277687,-0.0879355754468742,-0.3027536333525959,-0.388137736558514,-0.44155439833777527,-0.2245041885662225,-0.22180095644952486,0.09010944011946782,0.10829658583813595,0.14529764657660382,0.11436198767677065,-0.16628246857360715,0.1868717309680051,-0.31670780806271254,-0.4200421961497979,0.038673962793227816,-0.4617129032559193,0.26180859750893887,-0.27021191676023837
