,NOAEL-LOG
256,2.301029996
518,2.0
795,3.0
39,2.698970004
861,3.0
484,3.0
712,3.0
465,3.0
588,3.0
231,2.653212514
557,3.0
714,2.397940009
490,3.0
123,3.0
398,2.875061263
394,3.176091259
301,2.903089987
625,3.0
876,3.0
344,3.0
81,3.0
459,2.698970004
910,3.0
685,3.176091259
601,3.0
728,2.0
461,3.0
947,3.0
35,2.301029996
21,3.0
549,3.0
572,3.0
74,3.0
855,3.0
482,2.477121255
49,3.0
420,2.0
704,3.176091259
395,2.698970004
219,2.096910013
92,3.77815125
570,3.0
215,3.0
61,2.698970004
288,2.602059991
199,3.0
305,3.0
663,3.0
577,3.176091259
764,3.0
343,3.0
521,3.0
810,3.0
567,2.602059991
807,3.0
37,2.397940009
349,3.0
296,3.0
441,3.0
536,2.477121255
866,2.698970004
194,3.0
38,3.0
944,3.0
721,3.0
673,3.0
290,3.0
879,3.0
616,3.0
1,2.903089987
568,3.0
501,2.477121255
599,3.0
737,2.477121255
169,3.0
871,2.698970004
930,2.602059991
806,2.698970004
916,3.0
874,1.51851394
918,2.875061263
172,3.0
558,2.875061263
18,3.0
589,3.0
241,2.903089987
97,3.0
186,3.0
456,3.0
642,2.477121255
77,3.0
153,3.0
520,3.0
195,2.698970004
716,3.0
839,3.0
740,3.0
747,3.0
179,3.0
142,2.301029996
266,3.0
196,2.698970004
119,2.875061263
438,3.0
868,3.0
953,3.0
488,2.698970004
531,3.0
299,2.447158031
374,2.698970004
665,3.0
507,3.0
943,2.096910013
869,2.875061263
746,3.0
6,3.0
619,3.0
183,2.903089987
100,3.0
659,3.0
190,3.0
892,2.301029996
934,2.698970004
469,2.698970004
51,2.875061263
513,3.0
189,2.301029996
651,2.477121255
270,2.0
243,2.77815125
450,2.698970004
923,3.0
922,2.698970004
877,2.0
798,3.0
538,2.477121255
537,3.0
237,3.0
751,3.0
280,3.0
234,3.0
929,3.0
315,2.875061263
138,3.0
938,3.0
400,3.0
413,3.0
478,2.903089987
809,3.0
936,3.0
655,3.0
587,2.0
411,2.301029996
750,3.0
298,2.477121255
112,3.0
786,2.698970004
800,3.0
495,2.397940009
612,2.903089987
187,3.0
103,3.0
221,3.0
856,3.0
279,3.0
80,2.698970004
725,3.0
494,2.477121255
540,2.096910013
509,2.477121255
84,3.0
366,3.0
314,3.0
834,3.0
262,2.698970004
135,3.0
680,3.0
708,3.0
955,2.477121255
211,2.698970004
126,2.0
761,3.0
768,3.176091259
23,2.602059991
346,3.0
958,3.0
128,3.0
271,3.0
881,3.0
808,3.0
404,3.0
423,3.0
