,NOAEL-LOG
237,3.0
860,3.0
157,2.903089987
104,2.0
100,3.875061263
253,3.0
427,2.77815125
1350,2.0
665,3.0
1271,3.0
15,3.857332496
480,3.0
778,3.0
126,3.0
328,2.77815125
1349,3.0
654,2.698970004
411,3.0
587,2.0
234,2.698970004
448,2.0
674,2.096910013
1194,3.176091259
819,2.653212514
529,2.698970004
1127,3.0
1011,3.0
1060,3.0
195,3.0
969,2.77815125
1058,3.0
399,2.176091259
409,3.0
1149,3.0
1208,3.0
1002,3.0
77,3.0
1274,3.0
1237,2.77815125
302,2.477121255
1141,2.602059991
1306,3.0
536,3.0
1152,2.698970004
419,2.903089987
436,3.0
123,2.544068044
964,2.77815125
898,3.0
113,3.0
671,2.477121255
343,2.544068044
901,3.0
238,3.0
682,2.477121255
727,3.0
1162,3.0
786,3.0
1123,3.0
579,3.0
388,3.0
1227,3.0
771,3.0
954,2.301029996
691,3.0
779,3.176091259
280,3.0
213,2.0
119,3.0
1292,2.0
1200,2.875061263
69,3.0
961,2.698970004
194,2.397940009
1089,3.0
985,3.0
543,3.0
85,3.0
591,3.0
1182,3.0
714,2.698970004
1110,2.477121255
424,3.0
141,2.653212514
743,3.0
753,3.0
166,2.698970004
1265,3.0
1043,2.698970004
120,3.0
1186,3.0
1264,3.0
960,2.0
241,3.0
1318,2.653212514
16,3.301029996
1059,3.0
1336,2.875061263
638,3.0
996,2.301029996
731,3.0
297,3.0
679,3.0
92,2.875061263
7,2.875061263
1339,3.0
1036,3.0
890,2.698970004
1135,2.0
1272,3.0
1233,3.0
884,3.0
1051,2.875061263
1006,2.875061263
39,3.0
1354,3.0
172,2.0
273,3.0
1281,2.397940009
162,3.0
132,3.0
1121,3.176091259
1215,3.0
894,2.698970004
299,2.301029996
88,4.176091259
163,2.602059991
521,2.698970004
851,2.397940009
415,2.301029996
613,3.0
330,2.477121255
1164,2.079181246
1301,2.602059991
479,2.698970004
847,3.0
74,2.903089987
950,3.0
1345,2.096910013
652,2.698970004
1287,3.0
647,3.0
1079,3.0
249,2.653212514
557,3.0
1042,3.0
270,2.84509804
279,2.301029996
1250,3.0
64,2.0
948,3.0
907,2.77815125
314,3.0
1314,2.875061263
634,2.079181246
553,3.77815125
332,2.698970004
656,3.0
400,3.0
618,3.0
223,2.301029996
1179,3.0
561,3.0
718,2.698970004
824,2.397940009
1259,3.0
1023,2.301029996
1321,3.0
593,2.77815125
1326,2.77815125
547,3.0
201,2.176091259
549,2.698970004
199,3.0
1191,3.0
374,3.0
687,3.0
260,3.0
221,2.301029996
1028,2.0
589,3.0
373,3.0
701,2.875061263
937,2.397940009
518,2.77815125
1185,3.0
333,2.0
1267,2.477121255
410,2.602059991
1145,2.903089987
1137,1.602059991
817,3.0
203,3.0
1211,2.653212514
648,2.397940009
601,2.875061263
774,3.0
349,3.0
468,2.477121255
544,2.602059991
336,3.0
161,3.0
462,3.0
138,3.0
859,2.875061263
936,2.698970004
979,3.0
1143,2.77815125
754,2.77815125
733,3.0
211,3.0
477,2.301029996
1203,3.0
708,3.0
1232,3.0
515,3.0
444,3.0
918,3.0
219,2.301029996
697,2.77815125
502,3.0
631,2.77815125
21,2.875061263
1173,2.875061263
1178,3.0
153,2.903089987
446,3.0
784,2.698970004
1005,3.0
1048,3.0
676,3.0
848,3.0
354,3.0
1258,3.0
1072,3.0
1148,2.477121255
1327,3.0
1228,2.698970004
1157,3.0
38,3.0
811,3.0
667,3.0
991,3.0
633,3.0
663,2.0
978,2.477121255
1103,3.0
228,3.0
259,3.0
748,3.0
1087,2.477121255
955,3.0
271,3.0
307,3.0
286,2.397940009
196,3.0
1098,3.0
358,2.544068044
450,3.0
522,2.698970004
808,3.0
878,3.0
465,2.698970004
742,3.0
190,2.903089987
1054,3.0
1019,2.77815125
174,3.0
348,2.903089987
443,2.77815125
595,3.0
567,2.397940009
187,3.0
505,2.77815125
590,2.77815125
371,3.0
