,nHeavyAtom,MATS4p,GATS1e,nBonds,SpDiam_Dt,fragC,McGowan_Volume,MLFER_S,MLFER_E,MLFER_L,MPC4,MPC6,TPC,piPC1,piPC2,piPC5,piPC6,TpiPC,GGI4,TopoPSA,MWC2,MWC5,TWC,SRW2,WTPT-1,WTPT-3,WTPT-4,WPOL,XLogP,Zagreb
416,-0.4649391907024431,0.20329872807090357,-0.4568475002167498,-0.5183460856009877,-0.48407165814235437,-0.4345493842239854,-0.2796566900505735,-0.3935666877819397,-0.6103046477515074,-0.39132838475068854,-0.6892452837528139,-0.5776892082464686,-0.49073291946783176,-0.3412474468730148,-0.5137834558979544,-0.6970629606209422,-0.6717778048279659,-0.6236097340045396,-0.6163590279060918,-0.630470315956615,-0.22845195699005286,-0.2538622857803404,-0.45051500696228824,-0.1939642344477107,-0.4870316320718326,-0.6123260503694294,-0.6843922168315681,-0.5802734509857702,-0.04363477827220267,-0.5774309214752196
975,-0.19302805316285607,-0.7681029066225558,-1.1986520181853313,-0.1461962069935262,-0.24831273089130576,-0.22355042158246483,-0.40506830275570355,0.4673476465098796,0.2613160823827274,-0.27277726098503874,0.12465659803412452,0.07884461157561728,-0.08185980010843276,0.43135894542615105,0.6305752133845739,0.8841864991108271,0.9777059847458172,0.9146498351423887,0.2795514890177971,0.16159674347687233,0.3062762579486259,0.46009325327407347,0.05598735918349538,0.22381880624098976,-0.17545873495702072,0.22342853195192208,0.2266887844079517,0.05319619122156796,-0.7216741472296041,-0.07358041563175888
1418,0.4867497906861115,-1.2952618817647863,-0.3760834705417982,0.3500036311497558,-0.10275251641138966,-0.3602124213557743,0.2851384941098661,-0.05193401544391613,-0.3615946283386118,0.05202209213964107,-0.05621048680741736,-0.17572972672274256,-0.18226355427065205,0.5801977646281743,0.43075224740131657,0.045883945139847004,0.12285204295904203,0.024230698190576664,0.28312085326869707,1.748399038193719,0.5540136163438528,0.3997477891401228,0.43434218981627,0.6067888175685592,0.4121565403110192,1.2522471712481424,2.0079270501294864,0.09045911135141138,-1.9836729857624626,0.27911493845866364
972,-0.5329169750873398,-0.7491142226289318,-0.750735207762874,-0.5803710653688979,-0.5141104169500785,-0.4396070372610855,-0.5229501566758133,0.062268906451937424,-0.46266856316850996,-0.5831097923111027,-0.7118536693580066,-0.5910878576305928,-0.5064588086739625,-0.3412474468730148,-0.2598778883505378,-0.6970629606209422,-0.6717778048279659,-0.632082938013996,-0.6163590279060918,0.1792575264831692,-0.2653962228320437,-0.29747280428831235,-0.502264797495952,-0.28282056699927144,-0.5553059541812032,0.08142481149114443,0.6204004499032163,-0.6920622113753006,-0.9634041475239176,-0.6026234467673927
606,-0.6688725438571334,-0.1586474599329764,-0.8615095108295578,-0.6423960451368081,-0.5448823824955865,-0.44513884527041375,-0.5898321317662888,-0.5458372503097444,-0.5665816534711582,-0.6083307117299288,-0.5762033557268502,-0.537493260094096,-0.4883135518976578,-0.5130692535277905,-0.5740433237959679,-0.3408769897600228,-0.44523105307851196,-0.5951857897043863,-0.5342636421043213,-0.6716364576403574,-0.3440380514099875,-0.2074408080698604,-0.5376760626438081,-0.37976542877058583,-0.6508259792820271,-0.8008746066241516,-0.6781244331819315,-0.6547992912454571,-0.2545951173568921,-0.6530084973517387
1151,-0.6688725438571334,0.8766354126261879,-0.4970141652624987,-0.7044210249047185,-0.5835504704926288,-0.45030186607912015,-0.6795564843474566,-0.37014044739304663,-0.5813452619294579,-0.690650768513204,-0.7118536693580066,-0.6312838057829654,-0.534281535730963,-0.4238508178629016,-0.5137834558979544,-0.6513068745780849,-0.8515980778320107,-0.7065364559745184,-0.6163590279060918,-0.33747919644207836,-0.4761893163087633,-0.4416978746512455,-0.6477524280895066,-0.48642023217950664,-0.6864063488237008,-0.4617174126769206,-0.024734296969968306,-0.729325131505144,-0.6229455939958459,-0.7285860732282579
236,2.8659722441574975,-0.7825693329587402,-0.6413073480559541,2.8310028218661656,3.038554887364793,2.527180623970362,2.64612916255917,2.6577011228713783,2.452576276251139,3.1840249990541736,2.31767000173782,1.7938717327435154,1.4846807015792054,1.732813003563545,1.6620471107853785,1.3671410497536636,1.3706369854383345,1.3797745863256279,2.6103465777565393,1.65234470759832,1.4704025510300467,1.2092445153488949,2.4550541429034083,1.5872557425189597,2.831529350634313,2.4354846077308245,0.8956083281423841,2.8851781210896683,1.717319573688662,2.8235599929681405
1386,1.166527634535079,0.043395898796684186,-0.864934626897805,1.156328368132589,0.7478126167083239,0.498798336664199,0.9132722374619483,1.97150749814672,1.4509222254649565,1.0758377905779797,1.2324674926885686,1.0167500684643114,0.8387095603427585,1.183881273987693,1.2691638027933532,1.1435761635564201,1.218076199045039,1.2436753044429758,1.4659190503689732,1.8768526469661373,1.0288515803403284,0.9478902495206346,1.1693918673428911,1.0321527940163902,1.1326593853186222,2.2325477748871885,1.4320824200471132,1.3201354756362444,-0.3747960240966468,1.2868159501455851
967,-0.7368503282420301,0.19110840261216966,-0.530270316301958,-0.7664460046726287,-0.6169960760584571,-0.4554122030020234,-0.7501084259045808,0.0964321736857397,-0.32127862062556245,-0.6788724711196406,-0.7344620549631994,-0.671479753935338,-0.5463783735818328,-0.6100552155466401,-0.3533262030108045,-0.9422978474361824,-1.6462279251755272,-0.8423360191197851,-0.6163590279060918,0.2017464372178062,-0.4761893163087633,-0.376353855075179,-0.6568032339809909,-0.6049487917785251,-0.7601922723297161,0.011309847804505235,0.18981977803150382,-0.7665880516349873,-1.0017002006840972,-0.7285860732282579
983,-0.3289836219326496,0.3712802835509887,0.006840639788063209,-0.20822118676143644,-0.4172942163607805,-0.0815146654572365,-0.41392684250278644,-0.22567863166153954,-0.02941343802686753,-0.2796906094551738,-0.23707757164895923,-0.21592567487511516,-0.28871572735830625,0.11069832068398759,0.14788707976812523,0.4234154066776722,0.33911718544937186,0.22789140312244255,-0.5271249127994142,-0.5289525776686208,0.19877322138993367,0.3161299541676619,-0.07139588995915183,0.164600312998037,-0.298787804710448,-0.37834140285520657,-0.2920362568181842,-0.39395885033655315,-0.406451143182807,-0.19954304209262405
890,-0.12505026877795933,0.11876689654037655,0.2026003278065324,-0.1461962069935262,-0.372946312901006,-0.4025702655414877,-0.26908971763798184,-1.1798098808341622,0.14831769456727933,0.41151621258666554,0.056831441218546316,-0.06854053164974894,-0.23427995702939217,0.16255117675252573,0.10376687738697674,0.21609233530255847,0.21851693135765776,-0.026096478338751068,0.5936555744181716,0.6567339476174401,0.24328706519317894,0.3911043824541922,0.05449254715894714,0.22381880624098976,-0.13853213757033891,0.6677130815404371,0.8849487434979634,0.09045911135141138,-1.5245630767785738,-0.149157991508278
1387,-0.12505026877795933,-0.8329997239362347,-1.0284706623059565,-0.022146247457705697,-0.10154190658910903,-0.002541520638350298,-0.2564979361403426,0.08374296014175606,0.24314548735712768,-0.02223239142847654,0.39595722529643734,0.44060814494697076,0.22660956508874697,0.4704729733389758,0.6219695867889233,1.0032127504104347,1.0608237587774867,1.1022038447588747,0.5258376464231083,-0.4547518778436036,0.3840892924283851,0.5440356583711,0.1547599129616164,0.3332130930029916,-0.06977395267399207,-0.6258292219797426,-0.34089753734353445,0.20224787174094166,0.27667960856467616,0.027189685536933267
1013,1.7103499096142531,-0.6798586568992511,-0.763883160315353,1.7765781658116915,1.73867138589493,1.721222538954137,1.2422404384982608,2.850967606079746,2.6734625720310854,1.662448210766109,2.204628073711856,2.0484460710418753,1.8270212127588206,1.4684997391333583,1.5974254619874295,1.522949666296317,1.6171116073198386,1.80843982968807,2.7531211622484655,3.0453866132173055,1.2505658004912426,1.136756322794601,1.6539199095182449,1.272642109854168,1.719661088197283,2.786860254615969,2.032968124616848,2.1026567983629563,-0.5901836525640158,1.9670141330342572
1597,0.41877200630121475,-0.04441229767117184,-0.9810537544921548,0.41202861091766607,0.0879001988585654,-0.08114587825661465,0.2395802896962971,0.4370887526742259,0.5912259483162716,0.39820161553307215,0.3055236828756664,0.07884461157561728,0.022173005409047455,0.7717481465780142,0.8093365946523745,0.886519394027902,0.8652461312424587,0.8229707912424817,0.4080486148999097,0.560298449043488,0.6285284923843796,0.5917574569648397,0.5057700065360548,0.646262168270013,0.41095891915268756,0.7986509114452763,0.23624744376616844,0.4258253925200022,0.3831559182181237,0.4050775649195288
1215,0.21483865314652445,-0.7359248347980961,-0.08456672781966502,0.3500036311497558,0.02089804264840514,0.39785601146540917,0.22939296898715195,-0.27301915911409425,0.025666178144481494,0.18606423747726034,0.4863907677172083,0.42720949556284654,0.3354811057465751,0.5448095404496064,0.5594014254793087,0.6886966867990408,0.7007495411931015,0.659638498324699,-0.17643483981177938,-0.6539756746340605,0.6140987693972414,0.6376118096654773,0.4332287340417174,0.6067888175685592,0.2905576716168138,-0.5669461746480643,-0.22745868655917864,0.2767737120006285,0.8526699572513095,0.37988503962735576
1097,-0.9407836813967204,1.0129540034260132,0.7870959471765774,-0.9525209439763594,-0.6560913113125875,-0.47148078817197686,-0.8245201597800768,-0.7088448396824585,-0.6892331698939561,-0.9312096902795712,-0.8475039829891631,-0.671479753935338,-0.5754107844239204,-1.285675646941592,-1.4295875415894603,-1.8024777404095036,-1.6462279251755272,-1.3014231024657787,-0.8091047167292608,-0.8473548957533688,-1.0478617961659489,-0.9936193979848411,-1.0320502989717322,-1.068849257917047,-0.9458661131770748,-0.774951136669066,-0.9926072944143682,-0.915639732154361,-0.6357847332056172,-0.9553188008578152
743,-0.6688725438571334,-1.179637139258691,-0.26534545701328244,-0.6423960451368081,-0.5518961904550405,-0.44508616138461066,-0.7234695313794245,-0.4477398686812548,-0.33263524251656224,-0.6103791112766355,-0.5762033557268502,-0.5106959613258476,-0.4883135518976578,-0.2643455497064251,-0.07859366345724027,0.3776883973699902,0.30811399577644505,-0.07635975092543587,-0.5021393606337932,-0.41460218410266975,-0.30388026900679693,-0.14362239639539043,-0.5135363365716497,-0.37976542877058583,-0.6565504257550124,-0.6510650537035335,-0.3895146500620561,-0.6175363711156137,-0.1609579469132157,-0.6278159720595656
78,-0.12505026877795933,-0.9814243013322481,0.520745017412561,-0.1461962069935262,-0.38127749014300905,-0.4025702655414877,0.011472891208913859,0.9754042349439973,-0.3593233039604118,0.3888557926012228,0.12465659803412452,0.011851364654996276,-0.24516711109517497,0.16255117675252573,0.268967768052597,0.12134489863342637,0.29158445404300076,-0.04573582605217603,0.40090988559500257,0.48787653311838575,0.3062762579486259,0.42910370535060033,0.07777844611515321,0.22381880624098976,-0.1467387241042372,0.8138797447389375,1.0928628673614458,-0.021329649038118886,-0.5025233227869572,-0.07358041563175888
1331,-0.4649391907024431,2.6823824572432544,-0.3392610116465988,-0.5183460856009877,-0.523475219522879,-0.4344440164523792,-0.4368957705612941,-0.4477398686812548,-0.7215995422833055,-0.6057702122965454,-0.6440285125424284,-0.6044865070147171,-0.49073291946783176,-0.2643455497064251,-0.2598778883505378,-0.3408769897600228,-0.724013563444574,-0.5722143651262093,-0.10237052437764103,-0.220206515040553,-0.1257369209108836,-0.09965146985780278,-0.381556509896311,-0.1939642344477107,-0.5006028734731343,-0.28441979985656524,0.3168315416976676,-0.5802734509857702,-0.5299725169595716,-0.5018533455987005
302,-0.8728058970118237,0.9907119091840225,-0.0237845504526575,-0.8284709844405389,-0.6146077422016415,-0.46094401101135163,-0.8300883847639573,-0.6854185992935654,-0.6375605402899069,-0.8332705869526574,-0.6892452837528139,-0.6446824551670897,-0.5451686897967458,-0.9650150210847929,-1.0510031943384024,-1.0298259671979924,-1.1590028647800008,-0.970182794223979,-0.7087163371338602,-0.7712483560355857,-0.6881975201089489,-0.474946678149268,-0.7711011443081442,-0.7383299772819922,-0.8492985539891785,-0.7860651214646064,-0.6495937940024785,-0.8783768120245177,-0.539491189132333,-0.82935617439695
446,1.5064165564595628,0.5386546372333196,-0.4070049438379594,1.5284782467400506,1.0646873072069967,1.0995000025914443,1.0612731265221398,1.4990783169707105,1.7444909013473016,1.5695020813342928,1.9107190608443507,1.6598852389022731,1.3758091609213774,1.3174159338634073,1.4019126757588107,1.414748279230814,1.5337860686723406,1.6355651023202094,2.5710835669811036,1.459727822436118,1.1665548666857743,1.0857988759701014,1.473561166645705,1.1828493468179386,1.485284890759832,2.556015559642272,-0.9926072944143682,1.8418163574540523,0.45244299705706154,1.6898963548203538
194,-0.6688725438571334,-1.623194168491544,0.25783434422228774,-0.6423960451368081,-0.5600186218613535,-0.4450334774988075,-0.6819609451359505,-0.31889554654234314,-0.12651255519491586,-0.5348443779918263,-0.5309865845164647,-0.537493260094096,-0.48468450054239687,-0.3412474468730148,-0.042677547381573235,0.3776883973699902,0.24966593744249013,-0.10596047440156102,-0.3879196933614945,-0.300887070500974,-0.2653962228320437,-0.036794746127047584,-0.47178284322633646,-0.37976542877058583,-0.661879805599889,-0.47928532022487835,-0.6815624173307959,-0.5057476107260834,-0.5988168668602415,-0.6026234467673927
1268,-0.4649391907024431,1.371963064178192,1.0574613398270416,-0.5183460856009877,-0.6022904905742028,-0.4342859647949698,-0.7332139251012156,1.3751144615794846,-0.5007132465033594,-0.396961483504132,-0.5535949701216575,-0.671479753935338,-0.49073291946783176,0.3050387799717399,0.19001620622983573,-1.8024777404095036,-1.6462279251755272,-0.1671947735397806,-0.8091047167292608,0.9250762045188718,0.023536195847232745,0.3975979653693517,-0.18051601656944777,-0.1939642344477107,-0.5084622860631751,0.23411428700091694,-0.9926072944143682,0.09045911135141138,-1.1360684334484272,-0.37589071913783534
