,nHeavyAtom,ATS8e,AATS3m,AATS4i,ATSC3c,ATSC7m,ATSC6v,MATS1i,GATS2c,CrippenMR,MLogP,MDEC-23,MLFER_E,piPC1,piPC5,piPC6,nF8Ring,nFG12HeteroRing,GGI4,GGI7,JGT,XLogP,PubchemFP24,PubchemFP30,PubchemFP192,PubchemFP386,PubchemFP613,PubchemFP713,PubchemFP737,PubchemFP804
416,-0.32614559693030276,-0.59919529605495,0.3680245817950405,0.142530288068609,0.038346617575719985,-2.2865352709906226,1.5549305158621576,0.2655697526551727,0.2573080455743364,-0.19110991608397557,-0.04750725742219214,-0.17705864184098638,-0.13030260610783648,0.06831850154643394,0.5384580251378024,0.5151648958358572,-0.09772940355863854,-0.09651029039531929,-0.2845755638838611,-0.41758029037466354,0.8909971595729287,-0.03899621103120949,-0.19954441854273594,-0.2167129213117191,-0.3943340815713859,-0.13766648985981775,-0.6152903396865694,-0.24056261216234406,-0.2697590648182989,-0.1417366773784602
377,-0.473172514609364,-0.6981063046281387,1.2524626243671277,0.2201055199234792,0.03223753122331894,0.6748084498852392,-0.09473474885199852,0.9528832643975287,-0.32303889016218856,-0.4576027432071746,-0.8886042701850679,-0.5425522927109381,0.06386187137549904,-0.06686004418776431,0.6129077266963928,0.517636259788339,-0.09772940355863854,-0.09651029039531929,0.03173661276374893,-0.5674789645928261,0.42671898569516353,-1.1428762819316678,-0.19954441854273594,-0.2167129213117191,-0.3943340815713859,-0.13766648985981775,1.6252489849091454,-0.24056261216234406,-0.2697590648182989,-0.1417366773784602
221,1.2176370386998405,0.5162970244027699,-0.0688777668790956,0.12070253553346641,0.01086170347395859,0.7340246481770673,-0.15339688068787807,0.6229575922092857,-1.2696012793783658,1.3809787944577472,1.5295496415082006,2.145720958193779,1.3845585607507849,1.3150932031739742,1.2292999074563986,1.138106217603231,-0.09772940355863854,-0.09651029039531929,0.8122471795379106,-0.00315454669564219,-0.058382670964623226,1.3172705728750438,-0.19954441854273594,-0.2167129213117191,2.5359208009997256,-0.13766648985981775,1.6252489849091454,-0.24056261216234406,-0.2697590648182989,-0.1417366773784602
881,-0.3996590557698334,-0.631007444328287,-0.07027216169602785,-0.037470897735668994,0.032975396959516644,0.30126921462307227,-0.2246038250602269,1.0282121720555053,-0.775867958598599,-0.29906651472622736,0.2679041223638864,0.33461753241315567,0.3172843387401124,0.21855324558301423,0.9235292151842678,0.932300979124344,-0.09772940355863854,-0.09651029039531929,-0.5146207835160198,-0.5674789645928261,-0.9024600121556247,0.3666819826501626,-0.19954441854273594,-0.2167129213117191,-0.3943340815713859,-0.13766648985981775,-0.6152903396865694,-0.24056261216234406,-0.2697590648182989,-0.1417366773784602
553,-0.2526321380907721,-0.3751688641064743,-0.166642449417263,0.4265313503176476,0.046036004044496266,0.5549524868612511,-1.441148785367734,-0.3214484861568098,0.2795278757340978,-0.24811548788091448,-0.1526443840175515,-0.8079613870071594,-0.7115352302624969,-0.06686004418776431,-0.31154860699334597,-0.4076614983934953,-0.09772940355863854,-0.09651029039531929,-0.00934289031285963,-0.09133023651592845,1.3308027367398794,-0.3052154393050669,-0.19954441854273594,-0.2167129213117191,-0.3943340815713859,-0.13766648985981775,-0.6152903396865694,-0.24056261216234406,-0.2697590648182989,-0.1417366773784602
843,-0.17911867925124147,-0.17869124888196997,-0.20578257401782238,0.24196535002256325,0.025509161840884306,-0.4165004966650619,-0.6098680053884232,0.6521821978006065,-0.3998077998509327,-0.17196362664908915,0.16276699576852702,0.33964510241120355,-0.08050067844165622,0.24649365347882157,0.5600609139365642,0.4676952898591714,-0.09772940355863854,-0.09651029039531929,-0.2558199115453773,-0.3867187981757254,-0.5806279631894758,0.21928632815441543,-0.19954441854273594,-0.2167129213117191,-0.3943340815713859,-0.13766648985981775,-0.6152903396865694,-0.24056261216234406,-0.2697590648182989,-0.1417366773784602
163,0.923583203341718,1.4534188347268493,-0.11343246527562865,0.06152638372014964,0.021209714012789812,-2.111311313632857,-1.7368879381634679,0.5718346916667415,-1.109176253212545,0.9737381079830425,1.5295496415082006,2.6919017241703935,0.7024612729684175,1.0323747122556697,1.1993359356657056,1.2676795440006199,-0.09772940355863854,0.16918370183757778,1.3503886750174996,0.746338821855711,-0.4122102095596075,1.3864331492153559,-0.19954441854273594,4.6143995196373355,2.5359208009997256,-0.13766648985981775,-0.6152903396865694,-0.24056261216234406,-0.2697590648182989,-0.1417366773784602
450,2.761419674329984,1.7017864022549616,0.07750352617683229,0.22315253325405063,0.0068704984746947514,-0.11406592686780248,1.2118629311187292,0.36205321089765674,-0.5131303467319724,2.5276612493104778,1.0038640085314028,2.5429677192290683,3.033065406916118,1.8380736251095675,1.579446458570238,1.6706280412228698,-0.09772940355863854,-0.09651029039531929,2.1226833409914816,2.108653237451459,0.1038625890353387,1.6526523774892132,-0.19954441854273594,-0.2167129213117191,2.5359208009997256,-0.13766648985981775,1.6252489849091454,-0.24056261216234406,3.70701166492243,7.055336829505574
785,-0.473172514609364,-0.5827596837354824,0.09243962103993357,0.1804020048150356,0.031123414815570474,0.4955150186416252,-0.501579622164699,0.08141481334008155,-0.017477906371120924,-0.5668843780449099,-0.46805576380363006,-0.4770166002673634,-0.16497483422986065,0.0026076759200441353,0.4774858322279493,0.3679878304673762,-0.09772940355863854,-0.09651029039531929,-0.5926718397312916,-0.49693841172081316,0.2467055063097495,-0.3496608981991692,-0.19954441854273594,-0.2167129213117191,-0.3943340815713859,-0.13766648985981775,-0.6152903396865694,-0.24056261216234406,-0.2697590648182989,-0.1417366773784602
7,-0.17911867925124147,-0.3583312415491714,-0.14510850345192033,0.21888235277224458,0.017159933985159352,0.12014914287167208,0.16565944185468903,0.7382801008235811,-1.3892094147334202,-0.047946041830047956,0.16276699576852702,0.10907312248493406,0.4862326503165213,0.40185648258974316,0.7253906272126657,0.5298019298565241,-0.09772940355863854,-0.09651029039531929,-0.3954902232998507,-0.5498438276445529,-0.9012273982374631,0.4353910338997186,-0.19954441854273594,-0.2167129213117191,-0.3943340815713859,-0.13766648985981775,1.6252489849091454,-0.24056261216234406,-0.2697590648182989,-0.1417366773784602
670,2.761419674329984,1.5808555442004828,0.6382776346416267,0.14147206930064854,0.02248776760904481,-1.0751018408878785,1.930829388893821,0.4608603781841638,-0.5831081089491174,1.5516279815607654,-1.3091527765665059,1.9336591933614773,3.054499147937005,1.8963053248910509,1.6139694127705198,1.75462084720231,-0.09772940355863854,-0.09651029039531929,3.203074282812894,4.19400831617615,1.2451028131527764,-1.30614531460388,-0.19954441854273594,-0.2167129213117191,2.5359208009997256,-0.13766648985981775,-0.6152903396865694,-0.24056261216234406,3.70701166492243,7.055336829505574
842,-0.7672263499674865,-0.6981063046281387,-0.4545220855492654,0.46314232326935645,0.022270161904337546,0.2295058945280611,0.7895328195308644,0.5952044463779768,-0.6715444593274094,-0.7681564089591715,-0.46805576380363006,-0.7077336224978039,-0.5444781311291074,-0.9829597905259692,-1.8716356351967796,-1.681107260558263,-0.09772940355863854,-0.09651029039531929,-0.8227170593634503,-0.5674789645928261,1.5825786007159746,-0.6709834249998982,-0.19954441854273594,-0.2167129213117191,-0.3943340815713859,-0.13766648985981775,-0.6152903396865694,-0.24056261216234406,-0.2697590648182989,-0.1417366773784602
133,-0.9877667264860784,-0.6981063046281387,-0.5746038403168529,0.7125754106274222,0.016700548177273088,0.2295058945280611,-0.02722544871880943,-1.6374130471421953,-1.875208545802151,-1.2862745767844201,-1.4142899031618652,-0.8079613870071594,-0.42470134307120566,-1.3325954142015666,-1.8716356351967796,-1.681107260558263,-0.09772940355863854,-0.09651029039531929,-0.8227170593634503,-0.5674789645928261,1.390594102116388,-1.2909522240635491,-0.19954441854273594,4.6143995196373355,-0.3943340815713859,-0.13766648985981775,-0.6152903396865694,-0.24056261216234406,-0.2697590648182989,-0.1417366773784602
662,-1.281820561844201,-0.6981063046281387,-0.7584260378827055,-3.72599672795086,0.03234570651120943,0.2295058945280611,-0.02722544871880943,0.5794375029898332,-2.1759739315682944,-1.3986724646308037,-0.9937413967804274,-0.8079613870071594,-0.5986928878289999,-3.5102178600064273,-1.8716356351967796,-1.681107260558263,-0.09772940355863854,-0.09651029039531929,-0.8227170593634503,-0.5674789645928261,-2.3891007235122115,-0.7814167845990196,-0.19954441854273594,-0.2167129213117191,-0.3943340815713859,-0.13766648985981775,-0.6152903396865694,-0.24056261216234406,-0.2697590648182989,-0.1417366773784602
456,1.732231250576555,0.3803827151772473,1.50262247089347,0.27018743992933975,0.041675010902863255,2.4940238512890396,-0.756788893607935,0.7044116324026125,-0.13854071846546295,1.420091541717133,-0.678330016994349,0.8533113531528993,2.0452221075122643,1.505712363398486,1.562375039612398,1.6907377776552126,-0.09772940355863854,-0.09651029039531929,3.067511920996366,1.985297246798284,0.9467858230895035,0.5247354767786793,5.011415539973283,-0.2167129213117191,-0.3943340815713859,7.263931847309206,1.6252489849091454,-0.24056261216234406,-0.2697590648182989,-0.1417366773784602
613,-0.10560522041171086,-0.0074429965126163915,-0.3318289885292899,0.3760990686163113,0.03904954581007534,-0.43793984108745815,-0.538388882075943,-0.05670315272863282,-0.3350947110415628,-0.05562738304503436,0.057629869173167654,-0.3863175123822983,-0.7808796865065452,0.0026076759200441353,-0.24312388792509124,-0.3773126126773135,-0.09772940355863854,-0.09651029039531929,-0.08328599659018601,-0.011972115169778832,0.46555662504555234,0.31634069757623057,-0.19954441854273594,-0.2167129213117191,-0.3943340815713859,-0.13766648985981775,-0.6152903396865694,-0.24056261216234406,-0.2697590648182989,-0.1417366773784602
633,2.6879062154904534,1.7217638545409908,0.28484929915103685,0.21986362283137148,0.025645823199563662,0.6112786015611006,-0.1158091148622609,-0.009057783435631484,0.08558845354907793,2.256518222166924,0.2679041223638864,2.53351352386114,3.596016310788256,1.8305944992646617,1.532427672416051,1.5607756624950255,-0.09772940355863854,-0.09651029039531929,2.3938080637002495,2.6685688736510347,0.22278613597117225,0.20885525106702402,-0.19954441854273594,-0.2167129213117191,2.5359208009997256,-0.13766648985981775,1.6252489849091454,-0.24056261216234406,-0.2697590648182989,-0.1417366773784602
791,-0.7672263499674865,-0.6981063046281387,13.565994488679278,-3.72599672795086,0.038464009561737046,0.2295058945280611,-0.02722544871880943,-0.9488294701519248,0.57028177533855,-0.4967580463735688,-1.729701282947944,-0.8079613870071594,-0.5116971154501028,-0.9829597905259692,-1.8716356351967796,-1.681107260558263,-0.09772940355863854,-0.09651029039531929,-0.8227170593634503,-0.5674789645928261,1.6905698843279873,0.10159656710319565,-0.19954441854273594,-0.2167129213117191,-0.3943340815713859,-0.13766648985981775,-0.6152903396865694,-0.24056261216234406,-0.2697590648182989,-0.1417366773784602
663,2.5408792978113923,1.418724289181955,0.4684775407785056,0.18953190743046305,-0.00530636774044892,0.5584488751872739,0.5575663491692595,0.15212460233894776,-0.5080997343440967,1.7429438645945097,-0.9937413967804274,1.5988516866093663,3.241729179795936,1.8078769363969809,1.5815362054925641,1.7087627912911574,-0.09772940355863854,-0.09651029039531929,2.849790552102333,3.9515251679006336,0.9192779903251024,-0.9297194892762792,-0.19954441854273594,-0.2167129213117191,2.5359208009997256,-0.13766648985981775,1.6252489849091454,-0.24056261216234406,3.70701166492243,-0.1417366773784602
580,-0.32614559693030276,-0.20623662842191517,-0.4282216724323355,0.2516435235898359,0.031024633250859,0.23084131235038405,-0.0035809977496290145,0.2799966310738783,-0.1434902307837591,-0.23128656101856732,0.16276699576852702,-0.2165083827627786,-0.5123275195977759,-0.14054043484271925,-0.24312388792509124,-0.249437273401091,-0.09772940355863854,-0.09651029039531929,-0.5064048827158404,-0.37790122970158874,-0.7863894544680721,0.18005640780400883,-0.19954441854273594,-0.2167129213117191,-0.3943340815713859,-0.13766648985981775,-0.6152903396865694,-0.24056261216234406,-0.2697590648182989,-0.1417366773784602
462,0.11493515610688104,-0.5537165168842975,2.346269610455524,1.9085282340879834,0.03357029532118692,0.2265331030505532,0.02963327424306595,-0.23170366182969257,0.1501152661878352,-0.757509694769475,-1.729701282947944,-0.8079613870071594,-1.2480091599323624,0.18995535657241977,-0.021313848874403633,-0.05136395047195381,-0.09772940355863854,-0.09651029039531929,0.5822019599057517,-0.09133023651592845,2.1523693696162574,0.2446837332367596,5.011415539973283,-0.2167129213117191,-0.3943340815713859,-0.13766648985981775,-0.6152903396865694,-0.24056261216234406,-0.2697590648182989,-0.1417366773784602
819,-0.3996590557698334,-0.27313364605229273,-0.18162086603686123,0.334805964276518,0.03997816731181946,0.25126494402465555,0.6333160599127672,-1.1965172372061634,0.4408988441853812,-0.38601597018168715,-0.36291863720827067,-0.4538791932221337,-0.5533037891965318,-0.21897759919440873,-0.5572934677982294,-0.4076614983934953,-0.09772940355863854,-0.09651029039531929,-0.5269446342541445,-0.4087627219005269,0.5520608525727698,-0.7374248507956735,-0.19954441854273594,-0.2167129213117191,-0.3943340815713859,-0.13766648985981775,1.6252489849091454,-0.24056261216234406,-0.2697590648182989,-0.1417366773784602
94,-0.32614559693030276,-0.5110048167596585,0.6539965547365834,-0.039467524466129826,0.03201162610059174,0.5251680078292501,-0.5982385227704115,0.811058115929714,-0.7947466061861095,-0.2783727377637688,-0.46805576380363006,-0.10229511172036783,0.379694349359756,0.24649365347882157,0.8689614236399934,0.9330657655287999,-0.09772940355863854,-0.09651029039531929,-0.32154711702252425,-0.3536979041992716,-0.23763324162765337,-0.32585083093447154,-0.19954441854273594,-0.2167129213117191,-0.3943340815713859,7.263931847309206,1.6252489849091454,-0.24056261216234406,-0.2697590648182989,-0.1417366773784602
892,-0.17911867925124147,0.13565084658945956,-0.3398844640953191,0.21292517662221927,0.027939950110282098,-0.9843370337900355,0.9043436241991724,0.7124594501061442,-0.4011136773942625,-0.04758431662047805,0.583315502149965,-0.017442803361784595,-0.335814358249289,0.06831850154643394,0.07899041284076909,0.1585001128090117,-0.09772940355863854,-0.09651029039531929,-0.2845755638838611,-0.2191849870092895,0.777333546827488,0.14490821327040748,-0.19954441854273594,-0.2167129213117191,-0.3943340815713859,-0.13766648985981775,-0.6152903396865694,-0.24056261216234406,-0.2697590648182989,-0.1417366773784602
793,-0.473172514609364,-0.4148234401647175,-0.22741718192108792,0.3875701869443203,0.03491281759683391,0.12497984484639611,0.09112549478500631,0.2321454704447028,0.4916874467441248,-0.4771126922110404,-0.2577815106129109,-0.8079613870071594,-0.44613508409209335,-0.3928958149479648,-0.7457245504752957,-0.598329242771946,-0.09772940355863854,-0.09651029039531929,-0.6008877405314711,-0.5674789645928261,0.08698866560400224,-0.6877638533578757,-0.19954441854273594,-0.2167129213117191,-0.3943340815713859,-0.13766648985981775,-0.6152903396865694,-0.24056261216234406,-0.2697590648182989,-0.1417366773784602
409,-0.9142532676465478,-0.6981063046281387,-0.4453024524974792,0.2712126954239078,0.03252057624772115,0.2295058945280611,-0.10947528584863875,0.12283588798585714,-0.7268580022876383,-0.8900906886942185,-0.46805576380363006,-0.8079613870071594,-0.5533037891965318,-0.8398116809785601,-0.8745041496103,-1.681107260558263,-0.09772940355863854,-0.09651029039531929,-0.7487739530861239,-0.5674789645928261,-1.1935972501555194,-0.4848113752445005,-0.19954441854273594,-0.2167129213117191,-0.3943340815713859,-0.13766648985981775,-0.6152903396865694,-0.24056261216234406,-0.2697590648182989,-0.1417366773784602
380,-0.6937128911279559,-0.6981063046281387,-0.2787740493181914,0.4833858248328173,0.03422864614034862,0.2295058945280611,0.24868338490565162,0.08994193835738631,0.3510214275110812,-0.8221211677644309,-0.5731928903989895,-0.30500489666627656,-0.35724809927017676,-0.5959257022044283,-0.3365498686067505,-0.3488042165108642,4.155826541803058,-0.09651029039531929,-0.7071809558051277,-0.5674789645928261,-0.6243543203024495,-0.8943445321972999,-0.19954441854273594,-0.2167129213117191,-0.3943340815713859,-0.13766648985981775,-0.6152903396865694,-0.24056261216234406,-0.2697590648182989,-0.1417366773784602
60,0.3354755326254729,0.9846771813847304,-0.4983500527230976,0.28692877671750194,0.03141209179317353,0.22632910557071043,-0.04755607354406474,-0.21097908711995936,3.760908872459303,0.6722991437684456,1.3192753883174815,-0.8079613870071594,-0.8609410132610374,0.3005182915729196,-0.31154860699334597,-0.27238058056658626,-0.09772940355863854,-0.09651029039531929,-0.45300152797681814,-0.17068835786207806,-0.897998672046363,1.3501511419548642,-0.19954441854273594,-0.2167129213117191,-0.3943340815713859,-0.13766648985981775,1.6252489849091454,-0.24056261216234406,-0.2697590648182989,-0.1417366773784602
802,-0.473172514609364,-0.6981063046281387,-0.27112917304032286,0.40044484991346946,0.028901471071458164,0.2295058945280611,1.44798383618273,0.579437502989813,-0.7952115151067319,-0.47255921016115926,-0.04750725742219214,-0.5764952797039514,-0.44676548823976653,-0.14054043484271925,-0.021313848874403633,-0.0662936021382579,-0.09772940355863854,-0.09651029039531929,-0.05042239338946819,-0.5674789645928261,1.5130249639499358,-0.5122496432352472,-0.19954441854273594,-0.2167129213117191,-0.3943340815713859,-0.13766648985981775,-0.6152903396865694,-0.24056261216234406,-0.2697590648182989,-0.1417366773784602
410,-0.5466859734488947,-0.6981063046281387,-0.06954805644088972,0.04794883709309897,0.03138980110376812,0.15944490002969022,1.6276879877904598,0.5794375029898315,-0.32384457332229427,-0.5081514232953187,0.057629869173167654,-0.09979699943710807,-0.2387321195076213,-0.14054043484271925,0.5243294092688119,0.532197746675926,-0.09772940355863854,-0.09651029039531929,-0.30100736548421997,-0.5674789645928261,0.4839976049120011,0.13674476163679697,-0.19954441854273594,-0.2167129213117191,-0.3943340815713859,-0.13766648985981775,-0.6152903396865694,4.156921938165306,-0.2697590648182989,-0.1417366773784602
113,-0.3996590557698334,-0.2944598830205616,-0.4563275999921446,0.2511567506375234,0.030378055018819246,0.22730401907587483,-0.0027229394306889656,0.25279589822577425,-0.21241309890513496,-0.3205959349535748,0.057629869173167654,-0.28331662884532244,-0.5123275195977759,-0.21897759919440873,-0.3365498686067505,-0.4076614983934953,-0.09772940355863854,-0.09651029039531929,-0.6332378495278014,-0.38446941825563263,-0.6673521941535109,0.09887541655865877,-0.19954441854273594,-0.2167129213117191,-0.3943340815713859,-0.13766648985981775,-0.6152903396865694,-0.24056261216234406,-0.2697590648182989,-0.1417366773784602
71,-0.7672263499674865,-0.6981063046281387,0.01840285392137829,0.21679520125530496,0.03206943020541622,0.2295058945280611,-0.28395287546983367,0.5794375029898333,-0.5274453929148114,-0.7198670606612827,-0.2577815106129109,-0.2409875314746405,-0.25134020246108457,-0.4901760573029625,0.3308330265239758,-0.06063929129363372,-0.09772940355863854,-0.09651029039531929,-0.5433764358545036,-0.5674789645928261,0.2602853652254335,-0.0045283041337423995,-0.19954441854273594,-0.2167129213117191,-0.3943340815713859,-0.13766648985981775,-0.6152903396865694,-0.24056261216234406,-0.2697590648182989,-0.1417366773784602
772,-0.7672263499674865,-0.5533630228497246,-0.5339278003058892,0.2493740287400645,0.032201563032373315,0.1874191905166449,-0.027225448718809258,0.26935434839887545,1.087527911327834,-0.6503461834851041,-0.04750725742219214,-0.8079613870071594,-0.644081986461468,-0.8398116809785601,-0.9534946911990555,-0.9242779049773056,-0.09772940355863854,-0.09651029039531929,-0.7487739530861239,-0.5674789645928261,-1.4195218661737623,0.23470618124012427,-0.19954441854273594,-0.2167129213117191,-0.3943340815713859,-0.13766648985981775,-0.6152903396865694,-0.24056261216234406,-0.2697590648182989,-0.1417366773784602
205,0.40898899146500356,0.669076010331212,-0.4803934612969106,0.2440378453283809,0.031885974332726566,0.20661132459066925,-0.027370777056331178,0.30232785807762147,0.19388430969539014,0.7031250953176829,1.2141382617221221,-0.4195962178159177,-0.704600784638092,0.40185648258974316,-0.26493246482963934,-0.22756149135845544,-0.09772940355863854,-0.09651029039531929,-0.6008877405314711,-0.3294046005543773,-1.5379093767894252,1.5721516738799972,-0.19954441854273594,-0.2167129213117191,-0.3943340815713859,-0.13766648985981775,-0.6152903396865694,-0.24056261216234406,-0.2697590648182989,-0.1417366773784602
357,-1.2083071030046704,-0.6981063046281387,-0.7584260378827055,-3.72599672795086,0.03234570651120943,0.2295058945280611,-0.02722544871880943,-0.31745502165667433,-0.9549366509440472,-1.2444498576329637,-1.098878523375787,-0.8079613870071594,-0.5602382348209367,-2.6677985031078233,-1.8716356351967796,-1.681107260558263,-0.09772940355863854,-0.09651029039531929,-0.8227170593634503,-0.5674789645928261,-2.3891007235122115,-0.8873148932905797,-0.19954441854273594,-0.2167129213117191,-0.3943340815713859,-0.13766648985981775,-0.6152903396865694,-0.24056261216234406,-0.2697590648182989,-0.1417366773784602
30,-0.10560522041171086,-0.33183442480050135,-0.07638720339158185,0.015046980090401008,0.03252443428405165,0.052462280212598335,0.006053950428045974,0.7941050427722708,0.16479885831714655,0.031122833391250666,0.6884526287453243,0.8407908216304566,0.7629800711450416,0.5611022347694405,1.0974303467333157,1.1130757113337044,-0.09772940355863854,-0.09651029039531929,-0.24349605988296374,-0.3734924454645204,-1.1008039531307867,0.7095469512618087,-0.19954441854273594,-0.2167129213117191,2.5359208009997256,-0.13766648985981775,1.6252489849091454,-0.24056261216234406,3.70701166492243,-0.1417366773784602
