,nHeavyAtom,ATS8e,AATS3m,AATS4i,ATSC3c,ATSC7m,ATSC6v,MATS1i,GATS2c,CrippenMR,MLogP,MDEC-23,MLFER_E,piPC1,piPC5,piPC6,nF8Ring,nFG12HeteroRing,GGI4,GGI7,JGT,XLogP,PubchemFP24,PubchemFP30,PubchemFP192,PubchemFP386,PubchemFP613,PubchemFP713,PubchemFP737,PubchemFP804
704,0.11493515610688104,-0.6981063046281387,2.4130253157772654,1.6842283381302192,0.04535360586079354,0.2831325238992615,-0.09195639318054678,0.023600299581508426,0.8091305005239072,-0.7182035115691426,-1.729701282947944,-0.8079613870071594,-1.2864638129404256,0.18995535657241977,-0.1119774289999828,-0.11415635604442656,-0.09772940355863854,-0.09651029039531929,0.5822019599057517,-0.5674789645928261,2.2546873615325604,-0.005888879406010888,5.011415539973283,-0.2167129213117191,-0.3943340815713859,-0.13766648985981775,-0.6152903396865694,-0.24056261216234406,-0.2697590648182989,-0.1417366773784602
367,-0.32614559693030276,-0.4760359109769993,-0.3583640748997683,0.24693903583909368,0.02748566146454823,0.3061655784423261,0.5647473194798837,0.2799966310738783,-0.4096927314878857,-0.23399466419181858,0.16276699576852702,-0.17705864184098638,-0.6056273334534047,-0.14054043484271925,-0.18276900785834163,-0.1312580412770766,-0.09772940355863854,-0.09651029039531929,-0.24760401074519786,-0.09133023651592845,1.0025976032196318,0.18459165871157018,-0.19954441854273594,-0.2167129213117191,-0.3943340815713859,-0.13766648985981775,-0.6152903396865694,-0.24056261216234406,-0.2697590648182989,-0.1417366773784602
533,-0.3996590557698334,-0.42245260821745373,0.18635503589962704,0.5127458185545263,0.03983455649358755,-0.3929108835409286,-0.20921300484504668,-0.16066230308519902,0.04607344330262183,-0.5706950660815563,-0.7834671435897084,-0.5695782456570193,-0.715948059296209,-0.21897759919440873,-0.1119774289999828,-0.47495388584137527,-0.09772940355863854,-0.09651029039531929,-0.2311722091448389,-0.5674789645928261,0.90799410451145,-0.4172361367218348,5.011415539973283,-0.2167129213117191,-0.3943340815713859,-0.13766648985981775,-0.6152903396865694,-0.24056261216234406,-0.2697590648182989,-0.1417366773784602
516,2.3203389212928,3.6000765567384083,-0.37171128054628233,0.350636921365734,0.03410262664789928,0.20646054290635782,0.6823955405705368,0.1967050143905969,0.3158293030794985,2.8299145788364592,3.1066065404385923,0.18561085853390621,-0.37742103199571814,1.36011146848598,0.5642190991325531,0.6185526092100702,-0.09772940355863854,-0.09651029039531929,1.4654112852957237,1.7956295388433892,0.31745458999483095,2.7102728891325447,-0.19954441854273594,-0.2167129213117191,-0.3943340815713859,-0.13766648985981775,-0.6152903396865694,-0.24056261216234406,-0.2697590648182989,-0.1417366773784602
219,1.732231250576555,2.2570945931068467,-0.49397601680707187,0.23155132232310582,0.031885974431816996,0.21845724371730962,-0.027082579822493017,0.4284024166327335,0.39499561867381694,2.3106938261478156,3.1066065404385923,-0.3712109134011673,-0.704600784638092,1.0609726024816184,0.031288625670603185,0.05356808116852884,-0.09772940355863854,-0.09651029039531929,-0.6008877405314711,-0.3294046005543773,-1.8988312413051354,3.8946536636422184,-0.19954441854273594,-0.2167129213117191,-0.3943340815713859,-0.13766648985981775,-0.6152903396865694,-0.24056261216234406,-0.2697590648182989,-0.1417366773784602
609,0.40898899146500356,0.26453865098300244,0.013965164337343402,0.16132887827909323,0.029591126539132935,-1.2068101859713847,1.252053261459823,-0.3602800025869377,1.6092508097624285,0.7200894273386924,0.16276699576852702,-0.20847094523342408,0.25046149908675663,0.701878922055885,0.7807488418237726,0.9355779575210893,-0.09772940355863854,-0.09651029039531929,0.2099189593457595,0.05865841330535144,0.43761686387525767,0.15942101617460416,-0.19954441854273594,-0.2167129213117191,-0.3943340815713859,-0.13766648985981775,-0.6152903396865694,-0.24056261216234406,-0.2697590648182989,-0.1417366773784602
194,-0.7672263499674865,-0.6981063046281387,-0.41149561968738246,0.1927812441628766,0.03242716716792067,0.2295058945280611,0.2893726916923395,-1.5538451152056452,2.4704349071175087,-0.7616298803116359,-0.46805576380363006,-0.8079613870071594,-0.5173707527791612,-0.8398116809785601,-0.6428960260858313,-0.9242779049773056,-0.09772940355863854,-0.09651029039531929,-0.683046747608977,-0.5674789645928261,-0.8064729485971323,-0.7619152056965054,-0.19954441854273594,-0.2167129213117191,-0.3943340815713859,-0.13766648985981775,-0.6152903396865694,-0.24056261216234406,-0.2697590648182989,-0.1417366773784602
35,-0.3996590557698334,0.06536323350726493,-0.04408980290726808,0.02090033621100579,0.011921132269983306,-1.4742384330281855,2.413672390713216,0.6208766784296206,0.31992104675196653,-0.2610563523302365,-0.5731928903989895,-0.8079613870071594,-1.1055378225582264,-0.3928958149479648,-0.8745041496103,-0.598329242771946,-0.09772940355863854,-0.09651029039531929,-0.6008877405314711,-0.5674789645928261,2.626657460488527,0.21452431470147593,-0.19954441854273594,-0.2167129213117191,-0.3943340815713859,-0.13766648985981775,-0.6152903396865694,-0.24056261216234406,-0.2697590648182989,-0.1417366773784602
454,-0.9877667264860784,-0.6981063046281387,-0.32561926872336455,0.8907261237620301,0.029121496019458418,0.2295058945280611,-0.02722544871880943,-2.07287546656935,-0.8868957051797569,-0.9978112954885155,-1.2040156499711465,-0.8079613870071594,-0.3578785034178499,-1.3325954142015666,-1.8716356351967796,-1.681107260558263,-0.09772940355863854,-0.09651029039531929,-0.8227170593634503,-0.5674789645928261,0.06070147772414807,-1.0251865208804478,-0.19954441854273594,-0.2167129213117191,-0.3943340815713859,-0.13766648985981775,-0.6152903396865694,-0.24056261216234406,-0.2697590648182989,-0.1417366773784602
904,-0.8407398088070172,-0.6698296550675682,-0.5448188619392745,0.34796473835431463,0.03309971447474751,0.1905418570943004,-0.05136803179926723,0.38477350155992157,-0.2384094386759476,-0.7946145769618361,-0.36291863720827067,-0.8079613870071594,-0.625800266178946,-1.145247733549191,-1.3086800925798254,-1.3551585983529035,-0.09772940355863854,-0.09651029039531929,-0.7487739530861239,-0.5674789645928261,-1.3132875863004252,-0.33038608184203294,-0.19954441854273594,-0.2167129213117191,-0.3943340815713859,-0.13766648985981775,-0.6152903396865694,-0.24056261216234406,-0.2697590648182989,-0.1417366773784602
770,0.2619620737859423,0.710039191091895,-0.5278515302155296,0.24235230904050264,0.032340796580423714,0.2239355954671438,-0.03894744596933401,0.4681525733206536,1.2466088297169624,0.6070261198554526,1.4244125149128408,-0.8079613870071594,-0.7298169505450186,0.24649365347882157,-0.3905391485821014,-0.3488042165108642,-0.09772940355863854,-0.09651029039531929,-0.7487739530861239,-0.48812084324667654,-2.0260475545990397,2.13429602387224,-0.19954441854273594,-0.2167129213117191,-0.3943340815713859,-0.13766648985981775,-0.6152903396865694,-0.24056261216234406,-0.2697590648182989,-0.1417366773784602
270,2.9084465920090454,1.5450923570978716,0.5579336881647894,0.15669202128573118,0.011509152710874358,-0.060152204543605356,-0.7328950440522933,0.5934014667957255,-0.18081143624553733,2.1104063841729723,-0.04750725742219214,2.60908265538615,3.0236093447010197,1.938218244692441,1.6589534443445622,1.7588340871373354,-0.09772940355863854,-0.09651029039531929,4.316328826910736,3.493011576772009,0.820554800642744,0.3308535004804272,-0.19954441854273594,-0.2167129213117191,2.5359208009997256,-0.13766648985981775,1.6252489849091454,-0.24056261216234406,3.70701166492243,7.055336829505574
687,-0.5466859734488947,-0.6698296550675682,-0.30573971446603465,0.12108870245352399,0.03201413279118883,0.4009702442119264,-0.18559493786063183,0.5794375029898146,-0.1267497598253434,-0.4361545660750246,0.2679041223638864,-0.4538791932221337,-0.3496832494980987,-0.21897759919440873,0.3829468102914621,0.18866527352166884,-0.09772940355863854,-0.09651029039531929,-0.5926718397312916,-0.5674789645928261,0.38803161693185617,0.7236062290752491,-0.19954441854273594,-0.2167129213117191,-0.3943340815713859,-0.13766648985981775,-0.6152903396865694,-0.24056261216234406,-0.2697590648182989,-0.1417366773784602
349,-0.473172514609364,-0.33511155670321646,-0.495148823640454,0.24859898496507268,0.032227920739825215,0.23818636138741348,-0.0051753981026938616,0.3598351932314342,-0.02761874588443767,-0.3121427843342119,0.16276699576852702,-0.8079613870071594,-0.5671726804453414,-0.3028283766505869,-0.6917352704999448,-0.647874447860887,-0.09772940355863854,-0.09651029039531929,-0.7487739530861239,-0.48812084324667654,-1.7155144799882869,0.3009208444905215,-0.19954441854273594,-0.2167129213117191,-0.3943340815713859,-0.13766648985981775,-0.6152903396865694,-0.24056261216234406,-0.2697590648182989,-0.1417366773784602
427,1.291150497539371,1.3702095589985077,-0.24059274494452898,0.27151994539190905,0.01938766535353739,-1.8537890511097759,4.328270120624501,0.3419870258254303,-0.35273935844401766,1.3476149633632915,1.2141382617221221,0.20210403757553913,-0.4120932601177423,0.9730773801644387,0.3864740270513732,0.5073920821798666,-0.09772940355863854,-0.09651029039531929,1.2969853202784778,0.5258995973049952,1.3208130688304534,0.45398556262072076,-0.19954441854273594,-0.2167129213117191,-0.3943340815713859,-0.13766648985981775,1.6252489849091454,-0.24056261216234406,-0.2697590648182989,-0.1417366773784602
587,-0.6937128911279559,-0.6981063046281387,-0.10939866723866894,0.5025403742304789,0.024637012321774607,0.35279022857439224,-0.0898247462409887,-1.5430380461255835,-0.7820992018107676,-0.7134662653753624,-0.9937413967804274,-0.6662179231490866,-0.2614266688238553,-0.5959257022044283,-0.6917352704999448,-1.681107260558263,-0.09772940355863854,-0.09651029039531929,-0.5269446342541445,-0.5674789645928261,0.6444543435580342,-1.3265539436879066,-0.19954441854273594,-0.2167129213117191,-0.3943340815713859,-0.13766648985981775,-0.6152903396865694,-0.24056261216234406,-0.2697590648182989,-0.1417366773784602
642,1.0706101210207792,1.7461726535433133,-0.29624181741831557,0.21270852584989153,0.04590215848900908,0.35806318371065926,-0.9609621261455283,0.08520253999338676,0.2351308216102445,1.2119196507893093,1.3192753883174815,1.2235389860512758,-0.6919927016846286,0.845027031603294,0.18181893671780947,0.2033192024873871,-0.09772940355863854,-0.09651029039531929,0.434315747351099,0.7022509769455677,-0.11420063467548601,1.2154541900002886,-0.19954441854273594,-0.2167129213117191,-0.3943340815713859,-0.13766648985981775,-0.6152903396865694,-0.24056261216234406,-0.2697590648182989,-0.1417366773784602
187,0.923583203341718,0.7756789064465548,0.13011527403296624,0.05590287040205996,0.03992299544516635,-0.21689775600958652,1.3574177189646446,0.21539106740876832,0.4603456536309079,1.0494141168001396,1.1090011351267623,1.1621748319000509,0.8600623098867094,1.1429376472561694,1.239009445537806,1.315760947500439,-0.09772940355863854,-0.09651029039531929,0.8430568068453669,1.0287709576136546,0.4410736114957981,0.5070479982391898,-0.19954441854273594,-0.2167129213117191,-0.3943340815713859,-0.13766648985981775,1.6252489849091454,-0.24056261216234406,-0.2697590648182989,-0.1417366773784602
370,-0.03209176157218022,-0.2391998461347133,-0.17052909604220756,0.09144945822380886,0.032932321606599785,0.5041315726330488,0.2253797753331126,0.42107995722540476,0.7399714599043162,-0.007906736413528377,0.583315502149965,0.0018179025995756254,-0.279077984958704,0.24649365347882157,0.6186499335189223,0.6078241319449419,-0.09772940355863854,0.16918370183757778,0.48001669457004037,-0.3558573085162471,0.8089625723648101,0.007943635862051537,-0.19954441854273594,-0.2167129213117191,-0.3943340815713859,-0.13766648985981775,-0.6152903396865694,-0.24056261216234406,-0.2697590648182989,-0.1417366773784602
570,-0.473172514609364,-0.6785788344454917,0.3320394329782556,0.3241769060049476,0.031106265383558627,-4.003921462102466,-0.5822830262628353,0.203005987795434,1.352148997161124,-0.2936561114579531,-0.46805576380363006,-0.247799761257108,0.16661774744622534,-0.10314196898142167,0.2723251139592013,0.267179132712475,-0.09772940355863854,-0.09651029039531929,-0.5628891999083215,-0.49693841172081316,-0.5737703671150691,-0.5573753897654838,-0.19954441854273594,-0.2167129213117191,-0.3943340815713859,-0.13766648985981775,1.6252489849091454,-0.24056261216234406,-0.2697590648182989,-0.1417366773784602
679,-0.9877667264860784,-0.6981063046281387,-0.6204243868442996,0.7125754106274222,0.03063172518082447,0.2295058945280611,-0.02722544871880943,-3.805403274587416,5.793876631413176,-0.9352695870616873,-0.5731928903989895,-0.8079613870071594,-0.8609410132610374,-1.5541806893160193,-1.8716356351967796,-1.681107260558263,-0.09772940355863854,-0.09651029039531929,-0.8227170593634503,-0.5674789645928261,1.390594102116388,-0.810442390407413,-0.19954441854273594,-0.2167129213117191,-0.3943340815713859,-0.13766648985981775,-0.6152903396865694,-0.24056261216234406,-0.2697590648182989,-0.1417366773784602
271,-0.5466859734488947,-0.5567230568252862,0.06328993474917316,0.385387842063989,0.038430221855694335,0.0693586804744012,0.04935135803193967,-0.4386309619004608,0.443847913229334,-0.5129467002713829,-0.5731928903989895,-0.4538791932221337,0.07457874188594296,-0.21897759919440873,0.4967401030263289,0.38463211873225994,-0.09772940355863854,-0.09651029039531929,-0.29279146468404055,-0.5674789645928261,0.04272414042297636,-0.7165626966208909,-0.19954441854273594,-0.2167129213117191,-0.3943340815713859,-0.13766648985981775,1.6252489849091454,-0.24056261216234406,-0.2697590648182989,-0.1417366773784602
38,-0.8407398088070172,-0.6981063046281387,-0.7584260378827055,-3.72599672795086,0.03234570651120943,0.2295058945280611,-0.02722544871880943,-2.986518764108312,-2.1759739315682944,-0.7193641272148217,-1.6245641563525843,-0.8079613870071594,-0.5116971154501028,-1.145247733549191,-1.8716356351967796,-1.681107260558263,-0.09772940355863854,-0.09651029039531929,-0.8227170593634503,-0.5674789645928261,3.9103906525354537,-0.08480224519758017,-0.19954441854273594,-0.2167129213117191,-0.3943340815713859,-0.13766648985981775,-0.6152903396865694,-0.24056261216234406,-0.2697590648182989,-0.1417366773784602
673,-0.6201994322884252,-0.40627700133291184,-0.35763978487627274,0.17420249231862248,0.04093174013054845,0.20386749903880597,-0.060908397956859255,-1.408261202781327,2.2912066486844456,-0.6406356992495889,-0.46805576380363006,-0.8079613870071594,-0.7033399763427456,-0.7117613324174153,-0.9534946911990555,-0.9242779049773056,-0.09772940355863854,-0.09651029039531929,-0.7487739530861239,-0.48812084324667654,-1.5898144643477836,-0.767130744240201,-0.19954441854273594,-0.2167129213117191,-0.3943340815713859,-0.13766648985981775,-0.6152903396865694,-0.24056261216234406,-0.2697590648182989,-0.1417366773784602
797,-0.5466859734488947,-0.6715314904577877,-0.04318956063279876,0.036062760287154716,0.04042052160530508,0.13851317541965377,0.009556267135799478,0.1310978377972718,0.6428309980093447,-0.5814443013199544,-0.36291863720827067,-0.32549460620042114,-0.29546849279820636,-0.14054043484271925,0.3538193618123355,0.12500576715319323,-0.09772940355863854,-0.09651029039531929,-0.535160535054324,-0.4263978588488002,-0.527817255711304,-0.44943641816552116,-0.19954441854273594,-0.2167129213117191,-0.3943340815713859,-0.13766648985981775,-0.6152903396865694,-0.24056261216234406,-0.2697590648182989,-0.1417366773784602
826,0.2619620737859423,0.7418522849415722,-0.4597955226504887,0.29789761377677887,0.038981345137379275,-0.22813832013228896,0.06911682119716206,0.0823574453516388,0.4315243465422134,0.4633921962650252,0.7935897553406841,-0.3570300794926644,-0.4310053845479373,0.24649365347882157,-0.2877106247050613,-0.249437273401091,-0.09772940355863854,-0.09651029039531929,-0.3790584216994918,-0.2500464792082277,-0.6830001760879512,0.5873219393030273,-0.19954441854273594,-0.2167129213117191,-0.3943340815713859,-0.13766648985981775,1.6252489849091454,-0.24056261216234406,-0.2697590648182989,-0.1417366773784602
