19,18,0,3
19,5,0.5,3
19,47,0,5
19,20,0.5,5
19,27,0,5
19,6,0.5,5
19,26,0.5,5
19,7,0,5
19,44,0,5
19,45,0,5
19,39,0.5,5
19,41,0,5
19,53,0.5,1
19,50,0.5,5
19,40,0,5
19,51,0,5
19,57,0.5,5
19,11,0,5
19,21,0,5
19,38,0,5
19,12,0,5
19,34,0,5
19,30,0,5
19,52,0,5
19,16,0,5
19,28,0,5
19,22,0,5
19,0,0,5
19,10,0,3
19,14,0,5
19,25,0,5
19,42,0.5,5
19,58,0.5,5
19,13,0,5
19,35,0,5
19,56,0.5,5
19,32,0,5
19,24,0,3
19,3,0,3
19,70,0.5,5
19,60,0.5,1
19,61,0,5
19,69,0,5
19,71,0.5,5
19,72,0,5
20,49,0.5,3
20,15,0.5,3
20,47,0.5,1
20,7,0.5,3
20,45,0.5,1
20,50,1,3
20,51,0.5,1
20,21,0.5,3
20,34,0.5,1
20,61,0.5,1
27,49,0,5
27,17,0,3
27,37,0,5
27,15,0,5
27,18,0,3
27,5,0.5,3
27,47,0,5
27,20,0.5,5
27,6,0.5,5
27,26,0.5,5
27,7,0,5
27,44,0,5
27,45,0,5
27,39,0.5,5
27,41,0,3
27,50,0.5,5
27,40,0,5
27,51,0,5
27,57,0.5,5
27,11,0,5
27,21,0,5
27,38,0,5
27,12,0,5
27,34,0,5
27,30,0,5
27,52,0,3
27,16,0,5
27,28,0,3
27,22,0,5
27,0,0,3
27,10,0,3
27,14,0,5
27,25,0,5
27,42,0.5,5
27,58,0.5,5
27,13,0,5
27,35,0,5
27,56,0.5,5
27,32,0,5
27,24,0,3
27,3,0,3
27,70,0.5,5
27,61,0,5
27,69,0,5
27,71,0.5,5
27,72,0,5
8,49,0.5,5
8,17,0.5,3
8,37,0.5,5
8,15,0.5,5
8,18,0.5,3
8,5,1,3
8,47,0.5,5
8,20,1,5
8,27,0.5,5
8,6,1,5
8,26,1,5
8,7,0.5,5
8,44,0.5,5
8,45,0.5,5
8,39,1,5
8,41,0.5,3
8,50,1,5
8,40,0.5,5
8,51,0.5,5
8,57,1,5
8,11,0.5,5
8,21,0.5,5
8,38,0.5,5
8,12,0.5,5
8,34,0.5,5
8,30,0.5,5
8,52,0.5,5
8,16,0.5,5
8,28,0.5,3
8,22,0.5,5
8,0,0.5,5
8,10,0.5,3
8,14,0.5,5
8,25,0.5,5
8,42,1,5
8,58,1,5
8,13,0.5,5
8,35,0.5,5
8,56,1,5
8,32,0.5,5
8,24,0.5,3
8,3,0.5,3
8,70,1,5
8,61,0.5,5
8,69,0.5,5
8,71,1,5
8,72,0.5,5
8,73,0.5,1
4,49,0,5
4,17,0,3
4,37,0,5
4,15,0,5
4,18,0,3
4,5,0.5,3
4,47,0,5
4,20,0.5,5
4,27,0,5
4,6,0.5,5
4,26,0.5,5
4,7,0,5
4,44,0,5
4,23,0,1
4,45,0,5
4,39,0.5,5
4,41,0,3
4,50,0.5,5
4,40,0,5
4,51,0,5
4,57,0.5,5
4,11,0,5
4,21,0,5
4,38,0,5
4,12,0,5
4,34,0,5
4,30,0,5
4,52,0,5
4,16,0,5
4,28,0,3
4,22,0,5
4,0,0,5
4,10,0,3
4,14,0,5
4,25,0,5
4,42,0.5,5
4,58,0.5,5
4,13,0,5
4,35,0,5
4,56,0.5,5
4,32,0,5
4,24,0,3
4,3,0,3
4,70,0.5,5
4,61,0,5
4,69,0,5
4,71,0.5,5
4,72,0,5
26,49,0.5,5
26,17,0.5,3
26,37,0.5,3
26,15,0.5,5
26,18,0.5,3
26,5,1,3
26,47,0.5,5
26,20,1,5
26,27,0.5,5
26,6,1,3
26,7,0.5,5
26,44,0.5,3
26,45,0.5,5
26,39,1,3
26,41,0.5,3
26,50,1,5
26,40,0.5,3
26,51,0.5,5
26,57,1,3
26,11,0.5,5
26,21,0.5,5
26,38,0.5,5
26,12,0.5,5
26,34,0.5,5
26,30,0.5,5
26,52,0.5,3
26,16,0.5,3
26,28,0.5,3
26,22,0.5,5
26,0,0.5,5
26,10,0.5,3
26,14,0.5,3
26,25,0.5,3
26,42,1,5
26,58,1,3
26,13,0.5,1
26,35,0.5,1
26,56,1,5
26,32,0.5,3
26,24,0.5,3
26,3,0.5,3
26,70,1,3
26,61,0.5,5
26,69,0.5,3
26,71,1,3
26,72,0.5,3
29,49,0,5
29,17,0,3
29,37,0,5
29,15,0,5
29,18,0,3
29,5,0.5,3
29,47,0,5
29,20,0.5,5
29,27,0,1
29,6,0.5,5
29,26,0.5,5
29,7,0,5
29,44,0,5
29,45,0,5
29,39,0.5,5
29,41,0,3
29,50,0.5,5
29,40,0,5
29,51,0,5
29,57,0.5,5
29,11,0,5
29,21,0,5
29,38,0,5
29,12,0,5
29,34,0,5
29,30,0,5
29,52,0,3
29,16,0,5
29,28,0,3
29,22,0,5
29,0,0,3
29,10,0,3
29,14,0,5
29,25,0,5
29,42,0.5,5
29,58,0.5,5
29,13,0,5
29,35,0,5
29,56,0.5,5
29,32,0,5
29,24,0,3
29,3,0,3
29,70,0.5,5
29,61,0,5
29,69,0,5
29,71,0.5,5
29,72,0,5
7,49,0,3
7,21,0,3
44,49,0,3
44,7,0,3
44,21,0,3
44,16,0,1
44,32,0,1
23,49,0,5
23,17,0,3
23,37,0,5
23,15,0,5
23,18,0,3
23,5,0.5,3
23,47,0,5
23,20,0.5,5
23,27,0,5
23,6,0.5,5
23,26,0.5,5
23,7,0,5
23,44,0,3
23,45,0,5
23,39,0.5,1
23,41,0,3
23,50,0.5,5
23,40,0,1
23,51,0,5
23,57,0.5,5
23,11,0,5
23,21,0,5
23,38,0,5
23,12,0,5
23,34,0,5
23,30,0,5
23,52,0,3
23,16,0,3
23,28,0,3
23,22,0,5
23,0,0,5
23,10,0,3
23,14,0,3
23,25,0,3
23,42,0.5,5
23,58,0.5,3
23,13,0,5
23,35,0,5
23,56,0.5,5
23,32,0,3
23,24,0,3
23,3,0,3
23,70,0.5,1
23,61,0,5
23,69,0,1
23,71,0.5,1
23,72,0,1
45,21,0,1
39,49,0.5,3
39,7,0.5,3
39,21,0.5,3
41,49,0,3
41,15,0,1
41,7,0,3
41,50,0.5,1
41,21,0,3
41,61,0,1
53,49,0.5,5
53,17,0.5,3
53,37,0.5,5
53,15,0.5,5
53,18,0.5,3
53,5,1,3
53,47,0.5,5
53,20,1,5
53,27,0.5,1
53,6,1,5
53,26,1,5
53,7,0.5,5
53,44,0.5,5
53,45,0.5,5
53,39,1,5
53,41,0.5,3
53,50,1,5
53,40,0.5,5
53,51,0.5,5
53,57,1,5
53,11,0.5,5
53,21,0.5,5
53,38,0.5,5
53,12,0.5,5
53,34,0.5,5
53,30,0.5,5
53,52,0.5,3
53,16,0.5,5
53,28,0.5,3
53,22,0.5,5
53,0,0.5,3
53,10,0.5,3
53,14,0.5,5
53,25,0.5,5
53,42,1,5
53,58,1,5
53,13,0.5,5
53,35,0.5,5
53,56,1,5
53,32,0.5,5
53,24,0.5,3
53,3,0.5,3
53,70,1,5
53,60,1,1
53,61,0.5,5
53,69,0.5,5
53,71,1,5
53,72,0.5,5
50,49,0.5,3
50,7,0.5,3
50,21,0.5,3
40,49,0,5
40,17,0,3
40,37,0,5
40,15,0,5
40,18,0,3
40,5,0.5,3
40,47,0,5
40,20,0.5,5
40,27,0,5
40,6,0.5,5
40,26,0.5,5
40,7,0,5
40,44,0,3
40,45,0,5
40,39,0.5,1
40,41,0,3
40,50,0.5,5
40,51,0,5
40,57,0.5,5
40,11,0,5
40,21,0,5
40,38,0,5
40,12,0,5
40,34,0,5
40,30,0,5
40,52,0,3
40,16,0,3
40,28,0,3
40,22,0,5
40,0,0,5
40,10,0,3
40,14,0,3
40,25,0,3
40,42,0.5,5
40,58,0.5,3
40,13,0,5
40,35,0,5
40,56,0.5,5
40,32,0,3
40,24,0,3
40,3,0,3
40,70,0.5,1
40,61,0,5
40,69,0,1
40,71,0.5,1
40,72,0,1
51,49,0,1
51,7,0,1
51,21,0,3
51,34,0,1
54,49,0.5,5
54,17,0.5,3
54,37,0.5,5
54,15,0.5,5
54,18,0.5,3
54,5,1,3
54,47,0.5,5
54,20,1,5
54,27,0.5,1
54,6,1,5
54,26,1,5
54,7,0.5,5
54,44,0.5,5
54,45,0.5,5
54,39,1,5
54,41,0.5,3
54,50,1,5
54,40,0.5,5
54,51,0.5,5
54,57,1,5
54,11,0.5,5
54,21,0.5,5
54,38,0.5,5
54,12,0.5,5
54,34,0.5,5
54,30,0.5,5
54,52,0.5,3
54,16,0.5,5
54,28,0.5,3
54,22,0.5,5
54,0,0.5,3
54,10,0.5,3
54,14,0.5,5
54,25,0.5,5
54,42,1,5
54,58,1,5
54,13,0.5,5
54,35,0.5,5
54,56,1,5
54,32,0.5,5
54,24,0.5,3
54,3,0.5,3
54,70,1,5
54,61,0.5,5
54,69,0.5,5
54,71,1,5
54,72,0.5,5
59,49,0.5,3
59,15,0.5,1
59,7,0.5,3
59,39,1,1
59,21,0.5,3
66,37,0,1
66,21,0,1
21,49,0,3
49,17,0,5
37,17,0,5
15,17,0,5
18,17,0,3
5,17,0.5,1
47,17,0,5
20,17,0.5,5
27,17,0,5
6,17,0.5,5
26,17,0.5,5
7,17,0,5
44,17,0,5
45,17,0,5
39,17,0.5,5
41,17,0,3
50,17,0.5,5
40,17,0,5
51,17,0,5
57,17,0.5,5
11,17,0,5
21,17,0,5
38,17,0,5
12,17,0,3
34,17,0,5
30,17,0,5
52,17,0,3
16,17,0,5
28,17,0,3
22,17,0,5
0,17,0,5
10,17,0,1
14,17,0,5
25,17,0,5
42,17,0.5,5
58,17,0.5,5
13,17,0,5
35,17,0,5
56,17,0.5,5
32,17,0,5
24,17,0,1
3,17,0,1
70,17,0.5,5
61,17,0,5
69,17,0,5
71,17,0.5,5
72,17,0,5
21,37,0,1
21,15,0,1
21,18,0,3
49,9,0,5
17,9,0,3
37,9,0,5
15,9,0,5
18,9,0,3
5,9,0.5,3
47,9,0,5
20,9,0.5,5
27,9,0,5
6,9,0.5,5
26,9,0.5,5
7,9,0,5
44,9,0,3
23,9,0,1
45,9,0,5
39,9,0.5,1
41,9,0,3
50,9,0.5,5
40,9,0,1
51,9,0,5
57,9,0.5,5
11,9,0,5
21,9,0,5
38,9,0,5
12,9,0,5
34,9,0,5
30,9,0,5
52,9,0,3
16,9,0,3
28,9,0,3
22,9,0,5
0,9,0,5
10,9,0,3
14,9,0,3
25,9,0,3
42,9,0.5,5
58,9,0.5,3
13,9,0,5
35,9,0,5
56,9,0.5,5
32,9,0,3
24,9,0,3
3,9,0,3
70,9,0.5,1
61,9,0,5
69,9,0,1
71,9,0.5,1
72,9,0,1
49,5,0.5,5
17,5,0.5,5
37,5,0.5,5
15,5,0.5,5
18,5,0.5,5
47,5,0.5,5
20,5,1,5
27,5,0.5,5
6,5,1,5
26,5,1,5
7,5,0.5,5
44,5,0.5,5
45,5,0.5,5
39,5,1,5
41,5,0.5,3
50,5,1,5
40,5,0.5,5
51,5,0.5,5
57,5,1,5
11,5,0.5,5
21,5,0.5,5
38,5,0.5,5
12,5,0.5,5
34,5,0.5,5
30,5,0.5,5
52,5,0.5,5
16,5,0.5,5
28,5,0.5,3
22,5,0.5,5
0,5,0.5,5
10,5,0.5,1
14,5,0.5,5
25,5,0.5,5
42,5,1,5
58,5,1,5
13,5,0.5,5
35,5,0.5,5
56,5,1,5
32,5,0.5,5
24,5,0.5,1
3,5,0.5,1
70,5,1,5
61,5,0.5,5
69,5,0.5,5
71,5,1,5
72,5,0.5,5
49,19,0,5
17,19,0,3
37,19,0,5
15,19,0,5
18,19,0,3
5,19,0.5,3
47,19,0,5
20,19,0.5,5
27,19,0,5
6,19,0.5,5
26,19,0.5,5
7,19,0,5
44,19,0,5
45,19,0,5
39,19,0.5,5
41,19,0,5
53,19,0.5,1
50,19,0.5,5
40,19,0,5
51,19,0,5
57,19,0.5,5
11,19,0,5
21,19,0,5
38,19,0,5
12,19,0,5
34,19,0,5
30,19,0,5
52,19,0,5
16,19,0,5
28,19,0,5
22,19,0,5
0,19,0,5
10,19,0,3
14,19,0,5
25,19,0,5
42,19,0.5,5
58,19,0.5,5
13,19,0,5
35,19,0,5
56,19,0.5,5
32,19,0,5
24,19,0,3
3,19,0,3
70,19,0.5,5
60,19,0.5,1
61,19,0,5
69,19,0,5
71,19,0.5,5
72,19,0,5
49,20,0.5,3
15,20,0.5,3
47,20,0.5,1
7,20,0.5,3
45,20,0.5,1
50,20,1,3
51,20,0.5,1
21,20,0.5,3
34,20,0.5,1
61,20,0.5,1
49,27,0,5
17,27,0,3
37,27,0,5
15,27,0,5
18,27,0,3
5,27,0.5,3
47,27,0,5
20,27,0.5,5
6,27,0.5,5
7,27,0,5
44,27,0,5
45,27,0,5
39,27,0.5,5
41,27,0,3
50,27,0.5,5
51,27,0,5
57,27,0.5,5
11,27,0,5
21,27,0,5
38,27,0,5
12,27,0,5
34,27,0,5
30,27,0,5
52,27,0,3
16,27,0,5
28,27,0,3
22,27,0,5
0,27,0,3
10,27,0,3
14,27,0,5
25,27,0,5
42,27,0.5,5
58,27,0.5,5
13,27,0,5
35,27,0,5
56,27,0.5,5
32,27,0,5
24,27,0,3
3,27,0,3
70,27,0.5,5
61,27,0,5
69,27,0,5
71,27,0.5,5
72,27,0,5
49,8,0.5,5
17,8,0.5,3
37,8,0.5,5
15,8,0.5,5
18,8,0.5,3
5,8,1,3
47,8,0.5,5
20,8,1,5
27,8,0.5,5
6,8,1,5
26,8,1,5
7,8,0.5,5
44,8,0.5,5
45,8,0.5,5
39,8,1,5
41,8,0.5,3
50,8,1,5
40,8,0.5,5
51,8,0.5,5
57,8,1,5
11,8,0.5,5
21,8,0.5,5
38,8,0.5,5
12,8,0.5,5
34,8,0.5,5
30,8,0.5,5
52,8,0.5,5
16,8,0.5,5
28,8,0.5,3
22,8,0.5,5
0,8,0.5,5
10,8,0.5,3
14,8,0.5,5
25,8,0.5,5
42,8,1,5
58,8,1,5
13,8,0.5,5
35,8,0.5,5
56,8,1,5
32,8,0.5,5
24,8,0.5,3
3,8,0.5,3
70,8,1,5
61,8,0.5,5
69,8,0.5,5
71,8,1,5
72,8,0.5,5
73,8,0.5,1
49,4,0,5
17,4,0,3
37,4,0,5
15,4,0,5
18,4,0,3
5,4,0.5,3
47,4,0,5
20,4,0.5,5
27,4,0,5
6,4,0.5,5
26,4,0.5,5
7,4,0,5
44,4,0,5
23,4,0,1
45,4,0,5
39,4,0.5,5
41,4,0,3
50,4,0.5,5
40,4,0,5
51,4,0,5
57,4,0.5,5
11,4,0,5
21,4,0,5
38,4,0,5
12,4,0,5
34,4,0,5
30,4,0,5
52,4,0,5
16,4,0,5
28,4,0,3
22,4,0,5
0,4,0,5
10,4,0,3
14,4,0,5
25,4,0,5
42,4,0.5,5
58,4,0.5,5
13,4,0,5
35,4,0,5
56,4,0.5,5
32,4,0,5
24,4,0,3
3,4,0,3
70,4,0.5,5
61,4,0,5
69,4,0,5
71,4,0.5,5
72,4,0,5
49,26,0.5,5
17,26,0.5,3
37,26,0.5,3
15,26,0.5,5
18,26,0.5,3
5,26,1,3
47,26,0.5,5
20,26,1,5
6,26,1,3
7,26,0.5,5
44,26,0.5,3
45,26,0.5,5
39,26,1,3
41,26,0.5,3
50,26,1,5
40,26,0.5,3
51,26,0.5,5
57,26,1,3
11,26,0.5,5
21,26,0.5,5
38,26,0.5,5
12,26,0.5,5
34,26,0.5,5
30,26,0.5,5
52,26,0.5,3
16,26,0.5,3
28,26,0.5,3
22,26,0.5,5
0,26,0.5,5
10,26,0.5,3
14,26,0.5,3
25,26,0.5,3
42,26,1,5
58,26,1,3
13,26,0.5,1
35,26,0.5,1
56,26,1,5
32,26,0.5,3
24,26,0.5,3
3,26,0.5,3
70,26,1,3
61,26,0.5,5
69,26,0.5,3
71,26,1,3
72,26,0.5,3
49,29,0,5
17,29,0,3
37,29,0,5
15,29,0,5
18,29,0,3
5,29,0.5,3
47,29,0,5
20,29,0.5,5
27,29,0,1
6,29,0.5,5
26,29,0.5,5
7,29,0,5
44,29,0,5
45,29,0,5
39,29,0.5,5
41,29,0,3
50,29,0.5,5
40,29,0,5
51,29,0,5
57,29,0.5,5
11,29,0,5
21,29,0,5
38,29,0,5
12,29,0,5
34,29,0,5
30,29,0,5
52,29,0,3
16,29,0,5
28,29,0,3
22,29,0,5
0,29,0,3
10,29,0,3
14,29,0,5
25,29,0,5
42,29,0.5,5
58,29,0.5,5
13,29,0,5
35,29,0,5
56,29,0.5,5
32,29,0,5
24,29,0,3
3,29,0,3
70,29,0.5,5
61,29,0,5
69,29,0,5
71,29,0.5,5
72,29,0,5
49,7,0,3
21,7,0,3
49,44,0,3
7,44,0,3
21,44,0,3
16,44,0,1
32,44,0,1
49,23,0,5
17,23,0,3
37,23,0,5
15,23,0,5
18,23,0,3
5,23,0.5,3
47,23,0,5
20,23,0.5,5
27,23,0,5
6,23,0.5,5
26,23,0.5,5
7,23,0,5
44,23,0,3
45,23,0,5
39,23,0.5,1
41,23,0,3
50,23,0.5,5
40,23,0,1
51,23,0,5
57,23,0.5,5
11,23,0,5
21,23,0,5
38,23,0,5
12,23,0,5
34,23,0,5
30,23,0,5
52,23,0,3
16,23,0,3
28,23,0,3
22,23,0,5
0,23,0,5
10,23,0,3
14,23,0,3
25,23,0,3
42,23,0.5,5
58,23,0.5,3
13,23,0,5
35,23,0,5
56,23,0.5,5
32,23,0,3
24,23,0,3
3,23,0,3
70,23,0.5,1
61,23,0,5
69,23,0,1
71,23,0.5,1
72,23,0,1
21,45,0,1
49,39,0.5,3
7,39,0.5,3
21,39,0.5,3
49,41,0,3
15,41,0,1
7,41,0,3
50,41,0.5,1
21,41,0,3
61,41,0,1
49,53,0.5,5
17,53,0.5,3
37,53,0.5,5
15,53,0.5,5
18,53,0.5,3
5,53,1,3
47,53,0.5,5
20,53,1,5
27,53,0.5,1
6,53,1,5
26,53,1,5
7,53,0.5,5
44,53,0.5,5
45,53,0.5,5
39,53,1,5
41,53,0.5,3
50,53,1,5
40,53,0.5,5
51,53,0.5,5
57,53,1,5
11,53,0.5,5
21,53,0.5,5
38,53,0.5,5
12,53,0.5,5
34,53,0.5,5
30,53,0.5,5
52,53,0.5,3
16,53,0.5,5
28,53,0.5,3
22,53,0.5,5
0,53,0.5,3
10,53,0.5,3
14,53,0.5,5
25,53,0.5,5
42,53,1,5
58,53,1,5
13,53,0.5,5
35,53,0.5,5
56,53,1,5
32,53,0.5,5
24,53,0.5,3
3,53,0.5,3
70,53,1,5
60,53,1,1
61,53,0.5,5
69,53,0.5,5
71,53,1,5
72,53,0.5,5
49,50,0.5,3
7,50,0.5,3
21,50,0.5,3
49,40,0,5
17,40,0,3
37,40,0,5
15,40,0,5
18,40,0,3
5,40,0.5,3
47,40,0,5
20,40,0.5,5
6,40,0.5,5
26,40,0.5,5
7,40,0,5
44,40,0,3
45,40,0,5
39,40,0.5,1
41,40,0,3
50,40,0.5,5
51,40,0,5
57,40,0.5,5
11,40,0,5
21,40,0,5
38,40,0,5
12,40,0,5
34,40,0,5
30,40,0,5
52,40,0,3
16,40,0,3
28,40,0,3
22,40,0,5
0,40,0,5
10,40,0,3
14,40,0,3
25,40,0,3
42,40,0.5,5
58,40,0.5,3
13,40,0,5
35,40,0,5
56,40,0.5,5
32,40,0,3
24,40,0,3
3,40,0,3
70,40,0.5,1
61,40,0,5
69,40,0,1
71,40,0.5,1
72,40,0,1
49,51,0,1
7,51,0,1
21,51,0,3
34,51,0,1
49,54,0.5,5
17,54,0.5,3
37,54,0.5,5
15,54,0.5,5
18,54,0.5,3
5,54,1,3
47,54,0.5,5
20,54,1,5
27,54,0.5,1
6,54,1,5
26,54,1,5
7,54,0.5,5
44,54,0.5,5
45,54,0.5,5
39,54,1,5
41,54,0.5,3
50,54,1,5
40,54,0.5,5
51,54,0.5,5
57,54,1,5
11,54,0.5,5
21,54,0.5,5
38,54,0.5,5
12,54,0.5,5
34,54,0.5,5
30,54,0.5,5
52,54,0.5,3
16,54,0.5,5
28,54,0.5,3
22,54,0.5,5
0,54,0.5,3
10,54,0.5,3
14,54,0.5,5
25,54,0.5,5
42,54,1,5
58,54,1,5
13,54,0.5,5
35,54,0.5,5
56,54,1,5
32,54,0.5,5
24,54,0.5,3
3,54,0.5,3
70,54,1,5
61,54,0.5,5
69,54,0.5,5
71,54,1,5
72,54,0.5,5
49,59,0.5,3
15,59,0.5,1
7,59,0.5,3
39,59,1,1
21,59,0.5,3
37,66,0,1
21,66,0,1
