mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_loss,param_max_iter,param_tol,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
4.397900819778442,0.4494089814882277,0.020310163497924805,0.008983942123746027,2.0,hinge,1000,0.0001,"{'C': 2.0, 'loss': 'hinge', 'max_iter': 1000, 'tol': 0.0001}",0.9372693726937269,0.9202898550724637,0.9621212121212122,0.9304029304029303,0.927007299270073,0.9513108614232211,0.927007299270073,0.9372693726937269,0.9338235294117647,0.9372693726937269,0.9363771105052919,0.011682303697273548,12
4.530633401870728,0.19358978175097982,0.027056550979614256,0.008874505689747356,2.0,hinge,1000,0.001,"{'C': 2.0, 'loss': 'hinge', 'max_iter': 1000, 'tol': 0.001}",0.9407407407407408,0.927007299270073,0.9621212121212122,0.9304029304029303,0.9236363636363636,0.9513108614232211,0.927007299270073,0.9407407407407408,0.9338235294117647,0.9304029304029303,0.936719390742005,0.01156936667534608,11
8.34398102760315,0.881426556843518,0.021183276176452638,0.00937793649049428,2.0,hinge,2000,0.0001,"{'C': 2.0, 'loss': 'hinge', 'max_iter': 2000, 'tol': 0.0001}",0.9442379182156134,0.9236363636363636,0.9621212121212122,0.9304029304029303,0.927007299270073,0.9513108614232211,0.927007299270073,0.9407407407407408,0.9338235294117647,0.9372693726937269,0.9377557527185718,0.0115261606778343,8
8.268005657196046,0.7226587191626166,0.020760750770568846,0.008141436214528305,2.0,hinge,2000,0.001,"{'C': 2.0, 'loss': 'hinge', 'max_iter': 2000, 'tol': 0.001}",0.9442379182156134,0.927007299270073,0.9621212121212122,0.9304029304029303,0.927007299270073,0.9513108614232211,0.927007299270073,0.9407407407407408,0.9338235294117647,0.9372693726937269,0.9380928462819428,0.011151500268966686,7
18.700210165977477,1.0017997214855796,0.02008826732635498,0.007427693126618985,2.0,hinge,5000,0.0001,"{'C': 2.0, 'loss': 'hinge', 'max_iter': 5000, 'tol': 0.0001}",0.9442379182156134,0.927007299270073,0.9621212121212122,0.9304029304029303,0.927007299270073,0.9513108614232211,0.927007299270073,0.9372693726937269,0.9338235294117647,0.9372693726937269,0.9377457094772416,0.011117649511301453,9
19.507541751861574,1.1609706212298128,0.019029974937438965,0.0027030056280037723,2.0,hinge,5000,0.001,"{'C': 2.0, 'loss': 'hinge', 'max_iter': 5000, 'tol': 0.001}",0.9442379182156134,0.9236363636363636,0.9621212121212122,0.9304029304029303,0.927007299270073,0.9513108614232211,0.927007299270073,0.9407407407407408,0.9338235294117647,0.9407407407407408,0.9381028895232733,0.01155851352062486,6
4.3034019947052,0.28724847464710784,0.019513559341430665,0.010406991814836088,2.0,squared_hinge,1000,0.0001,"{'C': 2.0, 'loss': 'squared_hinge', 'max_iter': 1000, 'tol': 0.0001}",0.9197080291970802,0.9333333333333333,0.9545454545454546,0.9202898550724637,0.927007299270073,0.9407407407407408,0.926470588235294,0.9372693726937269,0.9230769230769231,0.9169675090252708,0.929940910519036,0.01105062090102404,50
4.569937682151794,0.2334688506234173,0.019318318367004393,0.00472986939856068,2.0,squared_hinge,1000,0.001,"{'C': 2.0, 'loss': 'squared_hinge', 'max_iter': 1000, 'tol': 0.001}",0.927007299270073,0.922509225092251,0.950943396226415,0.9169675090252708,0.927007299270073,0.9442379182156134,0.9304029304029303,0.9407407407407408,0.9230769230769231,0.9169675090252708,0.9299860750345562,0.011038627388701495,49
7.541793179512024,0.5785804390714404,0.0191678524017334,0.0088881965752815,2.0,squared_hinge,2000,0.0001,"{'C': 2.0, 'loss': 'squared_hinge', 'max_iter': 2000, 'tol': 0.0001}",0.9236363636363636,0.9328358208955224,0.9505703422053232,0.9169675090252708,0.927007299270073,0.9407407407407408,0.9304029304029303,0.9372693726937269,0.9197080291970802,0.9169675090252708,0.9296105917092301,0.010455154445557219,51
8.064550852775573,0.6470673411598209,0.017777109146118165,0.003579249556622105,2.0,squared_hinge,2000,0.001,"{'C': 2.0, 'loss': 'squared_hinge', 'max_iter': 2000, 'tol': 0.001}",0.9236363636363636,0.9328358208955224,0.9473684210526315,0.9169675090252708,0.9236363636363636,0.9407407407407408,0.9304029304029303,0.9304029304029303,0.9230769230769231,0.9169675090252708,0.9286035511894948,0.009351490930975693,59
15.537784790992736,1.7231805371890037,0.020422768592834473,0.007296226497146935,2.0,squared_hinge,5000,0.0001,"{'C': 2.0, 'loss': 'squared_hinge', 'max_iter': 5000, 'tol': 0.0001}",0.927007299270073,0.9328358208955224,0.9469696969696969,0.9169675090252708,0.9236363636363636,0.9407407407407408,0.9304029304029303,0.9338235294117647,0.9230769230769231,0.9169675090252708,0.9292428322454557,0.009260115920250596,52
16.052663254737855,1.1071347367199798,0.021903324127197265,0.011237386128105419,2.0,squared_hinge,5000,0.001,"{'C': 2.0, 'loss': 'squared_hinge', 'max_iter': 5000, 'tol': 0.001}",0.927007299270073,0.9328358208955224,0.9433962264150944,0.9169675090252708,0.927007299270073,0.9407407407407408,0.9304029304029303,0.9304029304029303,0.9197080291970802,0.9169675090252708,0.9285436294644986,0.008634278480376739,60
4.457818055152893,0.3168614350100999,0.019442319869995117,0.005847065417180528,1.0,hinge,1000,0.0001,"{'C': 1.0, 'loss': 'hinge', 'max_iter': 1000, 'tol': 0.0001}",0.9372693726937269,0.927007299270073,0.9621212121212122,0.927007299270073,0.9338235294117647,0.9513108614232211,0.9304029304029303,0.9372693726937269,0.9304029304029303,0.9477611940298507,0.938437600171951,0.011081508410432405,2
4.565701246261597,0.30848036772647297,0.018080973625183107,0.0035386432654002068,1.0,hinge,1000,0.001,"{'C': 1.0, 'loss': 'hinge', 'max_iter': 1000, 'tol': 0.001}",0.9372693726937269,0.9304029304029303,0.9621212121212122,0.927007299270073,0.9338235294117647,0.9513108614232211,0.9304029304029303,0.9372693726937269,0.927007299270073,0.9477611940298507,0.938437600171951,0.011081508410432405,2
8.474690365791322,0.5906181148986395,0.023189282417297362,0.010628675968135782,1.0,hinge,2000,0.0001,"{'C': 1.0, 'loss': 'hinge', 'max_iter': 2000, 'tol': 0.0001}",0.9372693726937269,0.9202898550724637,0.9621212121212122,0.927007299270073,0.9338235294117647,0.9513108614232211,0.9304029304029303,0.9372693726937269,0.927007299270073,0.9477611940298507,0.9374262926389043,0.012176023945194995,10
8.414383840560912,0.5473850113572954,0.019597649574279785,0.005934752355687194,1.0,hinge,2000,0.001,"{'C': 1.0, 'loss': 'hinge', 'max_iter': 2000, 'tol': 0.001}",0.9372693726937269,0.9202898550724637,0.9621212121212122,0.927007299270073,0.9372693726937269,0.9513108614232211,0.9304029304029303,0.9372693726937269,0.9304029304029303,0.9477611940298507,0.9381104400803864,0.011856187959032516,5
18.467531991004943,1.6680216882469272,0.01608569622039795,0.003217824775254595,1.0,hinge,5000,0.0001,"{'C': 1.0, 'loss': 'hinge', 'max_iter': 5000, 'tol': 0.0001}",0.9372693726937269,0.9304029304029303,0.9621212121212122,0.927007299270073,0.9338235294117647,0.9513108614232211,0.9304029304029303,0.9372693726937269,0.927007299270073,0.9477611940298507,0.938437600171951,0.011081508410432405,2
19.16851692199707,1.6269497939720354,0.021112728118896484,0.01073361900782771,1.0,hinge,5000,0.001,"{'C': 1.0, 'loss': 'hinge', 'max_iter': 5000, 'tol': 0.001}",0.9372693726937269,0.927007299270073,0.9621212121212122,0.927007299270073,0.9338235294117647,0.9513108614232211,0.9338235294117647,0.9372693726937269,0.9304029304029303,0.9477611940298507,0.9387796600728343,0.010879163421098651,1
4.579901266098022,0.3143982206311009,0.02335999011993408,0.007987153446097472,1.0,squared_hinge,1000,0.0001,"{'C': 1.0, 'loss': 'squared_hinge', 'max_iter': 1000, 'tol': 0.0001}",0.9338235294117647,0.9328358208955224,0.9541984732824427,0.9169675090252708,0.927007299270073,0.9407407407407408,0.9304029304029303,0.9372693726937269,0.9197080291970802,0.9304029304029303,0.9323356635322482,0.01003460444496564,32
4.412092709541321,0.18827813816632272,0.027722716331481934,0.010721848063433933,1.0,squared_hinge,1000,0.001,"{'C': 1.0, 'loss': 'squared_hinge', 'max_iter': 1000, 'tol': 0.001}",0.927007299270073,0.9328358208955224,0.9541984732824427,0.9169675090252708,0.927007299270073,0.9407407407407408,0.9304029304029303,0.9372693726937269,0.9197080291970802,0.9304029304029303,0.931654040518079,0.010141323804956567,42
8.327441883087157,1.0633582314190482,0.017261505126953125,0.0041091115486544556,1.0,squared_hinge,2000,0.0001,"{'C': 1.0, 'loss': 'squared_hinge', 'max_iter': 2000, 'tol': 0.0001}",0.927007299270073,0.9328358208955224,0.9541984732824427,0.9169675090252708,0.927007299270073,0.9407407407407408,0.9304029304029303,0.9372693726937269,0.9163636363636364,0.9304029304029303,0.9313196012347346,0.010575609966106509,46
7.717630124092102,0.5944408862139421,0.020168375968933106,0.005374755921352475,1.0,squared_hinge,2000,0.001,"{'C': 1.0, 'loss': 'squared_hinge', 'max_iter': 2000, 'tol': 0.001}",0.927007299270073,0.9328358208955224,0.9541984732824427,0.9169675090252708,0.927007299270073,0.9407407407407408,0.927007299270073,0.9372693726937269,0.9197080291970802,0.9304029304029303,0.9313144774047932,0.010233955158180234,47
17.629874873161317,1.0876913786250448,0.016980600357055665,0.003088771844162769,1.0,squared_hinge,5000,0.0001,"{'C': 1.0, 'loss': 'squared_hinge', 'max_iter': 5000, 'tol': 0.0001}",0.927007299270073,0.9293680297397771,0.9541984732824427,0.9169675090252708,0.927007299270073,0.9407407407407408,0.9304029304029303,0.9372693726937269,0.9197080291970802,0.9304029304029303,0.9313072614025044,0.010154265941158936,48
17.112771344184875,0.9602818763361255,0.018128800392150878,0.004345612202178246,1.0,squared_hinge,5000,0.001,"{'C': 1.0, 'loss': 'squared_hinge', 'max_iter': 5000, 'tol': 0.001}",0.927007299270073,0.9328358208955224,0.9541984732824427,0.9169675090252708,0.927007299270073,0.9407407407407408,0.9338235294117647,0.9372693726937269,0.926470588235294,0.9304029304029303,0.9326723563227839,0.009515236260938273,31
4.2408791303634645,0.4723887149762937,0.017826318740844727,0.00469956163140426,0.5,hinge,1000,0.0001,"{'C': 0.5, 'loss': 'hinge', 'max_iter': 1000, 'tol': 0.0001}",0.9304029304029303,0.927007299270073,0.9584905660377357,0.9202898550724637,0.927007299270073,0.9442379182156134,0.9304029304029303,0.9338235294117647,0.9202898550724637,0.9477611940298507,0.9339713377185899,0.011805108539133833,15
4.177358841896057,0.30291042305211174,0.017522215843200684,0.004157296628608254,0.5,hinge,1000,0.001,"{'C': 0.5, 'loss': 'hinge', 'max_iter': 1000, 'tol': 0.001}",0.9304029304029303,0.927007299270073,0.9584905660377357,0.9202898550724637,0.927007299270073,0.9442379182156134,0.927007299270073,0.9338235294117647,0.9202898550724637,0.9477611940298507,0.9336317746053041,0.01195080393057401,18
7.899618077278137,0.9206203883592324,0.018230652809143065,0.003094504395590806,0.5,hinge,2000,0.0001,"{'C': 0.5, 'loss': 'hinge', 'max_iter': 2000, 'tol': 0.0001}",0.9304029304029303,0.927007299270073,0.9584905660377357,0.9202898550724637,0.927007299270073,0.9442379182156134,0.9304029304029303,0.9338235294117647,0.9202898550724637,0.9477611940298507,0.9339713377185899,0.011805108539133833,15
8.116961884498597,0.45398352573346235,0.016180777549743654,0.0017921180217704599,0.5,hinge,2000,0.001,"{'C': 0.5, 'loss': 'hinge', 'max_iter': 2000, 'tol': 0.001}",0.9304029304029303,0.927007299270073,0.9584905660377357,0.9202898550724637,0.9236363636363636,0.9442379182156134,0.9304029304029303,0.9338235294117647,0.9202898550724637,0.9477611940298507,0.933634244155219,0.012044847086080054,17
18.39126675128937,1.446934208302583,0.020641231536865236,0.009528488609640166,0.5,hinge,5000,0.0001,"{'C': 0.5, 'loss': 'hinge', 'max_iter': 5000, 'tol': 0.0001}",0.9304029304029303,0.927007299270073,0.9584905660377357,0.9202898550724637,0.927007299270073,0.9442379182156134,0.9338235294117647,0.9338235294117647,0.9202898550724637,0.9477611940298507,0.9343133976194732,0.011746165940316421,13
18.314866280555727,2.1825005768425987,0.01867039203643799,0.007765203041525426,0.5,hinge,5000,0.001,"{'C': 0.5, 'loss': 'hinge', 'max_iter': 5000, 'tol': 0.001}",0.9304029304029303,0.927007299270073,0.9584905660377357,0.9236363636363636,0.9236363636363636,0.9442379182156134,0.9338235294117647,0.9338235294117647,0.9202898550724637,0.9477611940298507,0.9343109549124922,0.01165196710431498,14
4.448927617073059,0.354247420137749,0.019069862365722657,0.005558586153329427,0.5,squared_hinge,1000,0.0001,"{'C': 0.5, 'loss': 'squared_hinge', 'max_iter': 1000, 'tol': 0.0001}",0.9338235294117647,0.9328358208955224,0.9615384615384616,0.9169675090252708,0.9304029304029303,0.9407407407407408,0.927007299270073,0.9338235294117647,0.9197080291970802,0.9304029304029303,0.932725078029654,0.011653796150461943,22
4.600040149688721,0.2783656285282514,0.023971080780029297,0.007986477821203333,0.5,squared_hinge,1000,0.001,"{'C': 0.5, 'loss': 'squared_hinge', 'max_iter': 1000, 'tol': 0.001}",0.9338235294117647,0.9328358208955224,0.9615384615384616,0.9169675090252708,0.9304029304029303,0.9407407407407408,0.927007299270073,0.9338235294117647,0.926470588235294,0.9304029304029303,0.9334013339334752,0.011059889280498364,19
8.273296546936034,0.7368463241288961,0.022406530380249024,0.008122289996555915,0.5,squared_hinge,2000,0.0001,"{'C': 0.5, 'loss': 'squared_hinge', 'max_iter': 2000, 'tol': 0.0001}",0.9338235294117647,0.9328358208955224,0.9615384615384616,0.9169675090252708,0.927007299270073,0.9407407407407408,0.9304029304029303,0.9338235294117647,0.9197080291970802,0.9304029304029303,0.932725078029654,0.011653796150461943,22
8.307078289985657,0.3738319632588994,0.02280433177947998,0.008318929963039534,0.5,squared_hinge,2000,0.001,"{'C': 0.5, 'loss': 'squared_hinge', 'max_iter': 2000, 'tol': 0.001}",0.9338235294117647,0.9328358208955224,0.9615384615384616,0.9169675090252708,0.9304029304029303,0.9407407407407408,0.927007299270073,0.9338235294117647,0.9197080291970802,0.9304029304029303,0.932725078029654,0.011653796150461943,22
17.675961661338807,2.2335728224822473,0.014835858345031738,0.0011313674522923642,0.5,squared_hinge,5000,0.0001,"{'C': 0.5, 'loss': 'squared_hinge', 'max_iter': 5000, 'tol': 0.0001}",0.9338235294117647,0.9328358208955224,0.9615384615384616,0.9169675090252708,0.9304029304029303,0.9407407407407408,0.927007299270073,0.9338235294117647,0.926470588235294,0.9304029304029303,0.9334013339334752,0.011059889280498364,19
