mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_n_jobs,param_random_state,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
3.5213690996170044,0.6150326574822805,0.8694641590118408,0.6203013933891213,gini,,4,5,300,-1,42,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 300, 'n_jobs': -1, 'random_state': 42}",0.9800796812749005,0.9512195121951219,0.9839999999999999,0.9841269841269842,0.9723320158102767,0.9839999999999999,0.9921875,0.9635627530364372,0.9674796747967479,0.9763779527559056,0.9755366073996374,0.011513166746319655,498
4.689114761352539,0.8000478158993234,0.9871875762939453,0.4760616230159255,gini,,4,5,500,-1,42,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 500, 'n_jobs': -1, 'random_state': 42}",0.9841269841269842,0.9516129032258065,0.9839999999999999,0.9841269841269842,0.9723320158102767,0.9839999999999999,0.996078431372549,0.9635627530364372,0.9674796747967479,0.984251968503937,0.9771571714999722,0.012463584253580167,430
1.363170576095581,0.2924713595838919,0.8516537427902222,0.35227197662461524,gini,,4,10,100,-1,42,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100, 'n_jobs': -1, 'random_state': 42}",0.976,0.9638554216867471,0.9839999999999999,0.9841269841269842,0.976190476190476,0.9839999999999999,0.9921875,0.9718875502008032,0.9674796747967479,0.9803921568627452,0.9780119763864503,0.00819712649571073,328
2.6074751138687136,0.41443454957610343,0.5258616447448731,0.170766341242769,gini,,4,10,200,-1,42,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200, 'n_jobs': -1, 'random_state': 42}",0.9800796812749005,0.9596774193548386,0.9839999999999999,0.9841269841269842,0.9723320158102767,0.9799196787148594,0.9921875,0.9677419354838711,0.9674796747967479,0.984251968503937,0.9771796858066415,0.009481252153615454,427
3.210583734512329,0.7816300674620741,1.138876247406006,0.5176553150402812,gini,,4,10,300,-1,42,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 300, 'n_jobs': -1, 'random_state': 42}",0.9841269841269842,0.9554655870445343,0.9839999999999999,0.9841269841269842,0.9723320158102767,0.9839999999999999,0.9921875,0.9635627530364372,0.9674796747967479,0.9803921568627452,0.9767673655804708,0.010945002137322891,448
4.439664459228515,0.7222868245937275,0.8373321771621705,0.213565896760878,gini,,4,10,500,-1,42,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 500, 'n_jobs': -1, 'random_state': 42}",0.9841269841269842,0.9596774193548386,0.9839999999999999,0.9841269841269842,0.9723320158102767,0.9839999999999999,0.996078431372549,0.9677419354838711,0.9674796747967479,0.984251968503937,0.9783815413576187,0.010465605850822575,318
1.7402990341186524,0.6865793498026593,1.074201774597168,0.5579841702614914,gini,10,1,2,100,-1,42,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100, 'n_jobs': -1, 'random_state': 42}",0.9841269841269842,0.9638554216867471,0.9880478087649402,0.9841269841269842,0.9763779527559056,0.9839999999999999,0.9883268482490272,0.9677419354838711,0.9635627530364372,0.9803921568627452,0.9780558845093641,0.00916916260526429,327
2.5217987298965454,0.33825141517459806,0.6630872964859009,0.26725344614156943,gini,10,1,2,200,-1,42,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200, 'n_jobs': -1, 'random_state': 42}",0.9800796812749005,0.968,0.9920634920634921,0.9800796812749005,0.9723320158102767,0.9880478087649402,0.9883268482490272,0.97165991902834,0.9674796747967479,0.9803921568627452,0.978846127812537,0.00834024711117318,298
2.5983941316604615,0.6208300877942435,0.9207211971282959,0.2537412131382458,gini,10,1,2,300,-1,42,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300, 'n_jobs': -1, 'random_state': 42}",0.9841269841269842,0.9596774193548386,0.9880478087649402,0.9841269841269842,0.9763779527559056,0.9839999999999999,0.9883268482490272,0.97165991902834,0.9674796747967479,0.9803921568627452,0.9784215748066514,0.009010267220619634,315
4.265598011016846,0.7442889962243467,0.9314169645309448,0.29304021861592117,gini,10,1,2,500,-1,42,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500, 'n_jobs': -1, 'random_state': 42}",0.9841269841269842,0.9554655870445343,0.9880478087649402,0.9841269841269842,0.9725490196078432,0.9839999999999999,0.9883268482490272,0.97165991902834,0.9674796747967479,0.9803921568627452,0.9776174982608146,0.010056481924428541,379
