,nHeavyAtom,nC,MATS4p,GATS1e,GATS1s,nBonds,nBonds2,SpDiam_Dt,SpAD_Dt,SpMAD_Dt,fragC,MLFER_BH,MLFER_S,MLFER_E,TPC,piPC2,TpiPC,GGI4,VAdjMat,MWC2,MWC5,MWC10,TWC,SRW2,WTPT-1,WTPT-2,WTPT-3,WTPT-4,WPOL,Zagreb
1265,-0.39479482945785466,-0.21272104127788563,-1.454131229691196,0.017596044347034327,0.4352414367590612,-0.39225438543022667,-0.263095628036353,-0.4040315345474138,-0.41085626024887034,-0.25954762890825805,-0.42281289362431884,-0.5053021532176476,-0.4619974266443943,-0.39274783032599137,-0.41362748689551954,-0.07869364087514868,0.013867511375941879,-0.6880582976897721,-0.08049044225600817,-0.06279853146362431,-0.05438586490940965,-0.06873747875320985,-0.30484501878032,-0.03504935844782873,-0.3837119165563971,0.32760107172821046,-0.5906873385132034,-0.2702801187445891,-0.5040364929713489,-0.4498243152615842
39,-0.5308737534408058,-0.21272104127788563,-0.479543873085623,0.8139222181700322,1.5970366213903282,-0.5165029981015105,-0.33106078988239834,-0.4974402211055486,-0.4815623596241513,-0.42333623274606763,-0.4335213154290549,-0.8422457897145431,-0.6751156882810723,-0.41279403876918297,-0.44039992477023737,-0.042616823671529025,0.015034975029682766,-0.3718251336498784,-0.26814256055536373,-0.1256200278008211,0.02037637042954952,0.10504557419439042,-0.36088080809833206,-0.1936530017577965,-0.5263835985585505,0.16965876013916903,-0.970119678686162,-0.9953441955673697,-0.466646414788202,-0.5003577178049275
1386,-1.007149987381135,-1.2839467557990702,0.20249936305761532,2.6255860822347077,2.361961461137976,-1.0134974487866457,-1.1806253129579651,-0.6770611310171905,-0.6487933224295539,-1.0846413555406675,-0.47566584678927876,0.2610794513635266,-0.2291915657803095,-0.5153160762357911,-0.5827806171039641,-0.9566383789735647,-1.3479658565311659,-0.8102392928318753,-1.3338761889997783,-1.0505193819398213,-1.0068106677942874,-0.7504335482491763,-1.0519462368371615,-1.285403471143478,-1.0167972790175386,-1.0919638865298484,-0.18501783663955715,0.1298547174771187,-1.027497587535406,-0.9551583406950178
1087,1.510310106303462,2.0189991973079158,0.14551783633848325,-0.44392664054322256,-0.22541314713158708,1.5335991109746723,1.7758592273450076,1.8253859795749257,1.5649492873438633,1.7761821041276855,1.1093926282681967,-0.14110572259232657,0.17046669853604748,0.9984590356315027,0.7753121405408139,1.2168775694353704,1.4646567177108007,0.43672557009091534,1.256882339605537,1.0599571428938768,0.8667737330391374,0.7087401523066476,1.3915853347514466,1.1869783966997538,1.556047608559973,0.7396040429925103,0.05010723638881714,-0.9953441955673697,1.2159071034534095,1.3693781762987767
706,-0.46283429144933025,-0.6590650889950459,-0.17609177536134565,-0.6341531546071678,0.12347434422577237,-0.5165029981015105,-0.5009736944975117,-0.5415427634945209,-0.5283699975814686,-0.7068387756143949,-0.43320324349426076,0.43780969207513376,0.4337883382026128,-0.22435967940318233,-0.490294013536757,0.0419342315026056,-0.475783750733243,-0.48681901133555777,-0.1707042382963313,-0.06279853146362431,0.004505719595315051,0.1391053282142409,-0.33091900584877304,-0.1936530017577965,-0.5062986220957726,-0.376563557884387,0.045972490340911804,0.18871052902739469,-0.5414265711544959,-0.4498243152615842
657,3.0071782701159253,2.2868056259382117,-0.25080877840737203,-0.22585498467182002,0.06516174432214458,3.0245824630300775,2.421528264882438,2.9494057032895764,2.742704230373395,1.7817792796674607,3.368710593100121,5.264031779545373,4.690739481148637,4.856495037726884,2.180865128963501,1.7115497884094353,1.648256454528672,2.0286720668792952,1.7696377757616149,1.5037370646243011,1.2265856358749827,0.9966184741841494,2.5874983573211634,1.6396585547570222,3.0326833651514655,0.6916726665924364,3.56478346876523,2.021950367786252,2.7489003089624338,2.961180356414092
1030,0.4897181764313281,0.32289181598270666,0.23823241195593722,0.022653153027552227,-0.41742236322259385,0.3532372905974761,0.7223992187313045,-0.15323239727167387,-0.11916645633593595,-0.15210514829679647,-0.3588274227415638,1.1951070319468329,0.4588900272175563,-0.19744048520803933,-0.1702416880344482,0.31979648929438764,0.004225608360170855,0.35407372055486774,0.7190264432346771,0.5245055715737368,0.4159084295233889,0.37192284847296797,0.44912616460935767,0.609320487948843,0.42762433685131196,0.0957632939868063,0.7380977975246549,1.1175990212492808,0.20637499250844268,0.23237661907355114
544,0.829915486388706,0.5014294350695708,0.018157502606113617,-0.5071145508815045,-0.5558461513261062,0.7881074349469694,0.3825734095010778,0.356233543841588,0.2885548681640597,0.4091288410645146,0.017716736065568214,0.21648397006246703,-0.09580808101462884,0.224102640911646,0.4954184718505819,0.9141543438296466,0.9366143158221228,1.4932318232484028,0.925849496216984,0.8700584491863015,0.83602532651422,0.7918374541521543,0.87994230112979,0.8598042809350037,0.7821007999884934,0.2690366299375293,1.1480006102718647,1.0032226442546635,1.066346790720822,0.8893108521370148
234,-0.666952677423757,-0.748333898538478,0.5461240173935461,0.18817491466556005,0.007968947077668048,-0.7028759171084361,-0.568938856343557,-0.5564273882679438,-0.5519178620204992,-0.6505783402018266,-0.44921286421223255,-0.5713695329229211,0.05430986309434769,-0.08976370842746757,-0.5341034573317498,-1.055454068387652,-0.8962191793868166,-0.7455552365326119,-0.4900879094551477,-0.5773609967278966,-0.6309180584146741,-0.6869107420836237,-0.7296090132871746,-0.4869199615190261,-0.6731897223975332,-0.11766275423949053,-0.2726588435911769,-0.2658092826386698,-0.7657670402533774,-0.7782914317933161
977,-0.39479482945785466,-0.21272104127788563,0.6335184108395732,-0.4614377037197155,-0.6042864033217746,-0.39225438543022667,-0.33106078988239834,-0.4098283685882102,-0.41689850712692306,-0.2849303438150532,-0.42281289362431884,-0.5738470596618689,-0.431973837822599,-0.38587484457404003,-0.4111936289069088,0.025622835735925376,0.06727115093108979,-0.6233742413905086,-0.08049044225600817,-0.032916519516340205,-0.00766278423567116,-0.02216533656697324,-0.2884848730502367,-0.03504935844782873,-0.3891989907755477,0.26484310731172117,-0.6156918341216712,-0.3180616587063875,-0.466646414788202,-0.4245576139899125
