,MATS3m,SpDiam_Dt,SpAD_Dt,SpMAD_Dt,fragC,MLFER_E,MLFER_L,MPC3,MPC4,MPC5,TPC,piPC1,piPC2,piPC4,piPC6,TpiPC,GGI4,GGI5,MWC3,MWC5,MWC6,MWC7,TWC,SRW6,WTPT-1,WTPT-3,WTPT-4,WPOL,XLogP,Zagreb
617,0.422522972436101,2.330927673903435,1.9709162164260154,1.8185865619157804,-0.2438453549032839,-0.21283447967065533,1.9597494590432105,0.49391936772055456,0.1822485130005285,-0.009309674412654876,0.013937326805848579,1.1192122241750375,0.6941900376908136,0.2846314047739449,0.20386913843888654,0.18796786180557296,-0.35087694467260266,-0.4159720431584624,0.8518558443936107,0.6032856665328413,0.5031910505695976,0.4348616617523803,1.4713868145951088,0.670614014211013,1.867107909123861,-0.03222294668392586,-0.39328309130185723,0.770100229002881,2.8917874276077242,1.2295408862932375
573,0.1382896969077287,-0.5705978806441577,-0.5679215841101599,-0.7216727686016484,-0.43861499929791997,-0.45652685859504377,-0.5956762010625095,-0.6592688763126874,-0.7218486619024989,-0.6531168492589327,-0.5341064625756532,-0.4181422730802973,-0.44635794437265947,-0.7178743340098147,-0.5935537570310021,-0.6770911562648333,-0.540436078832173,-0.4159720431584624,-0.30341135746910686,-0.26828056440963594,-0.26926068863245295,-0.24682395187625106,-0.5443133958977304,-0.25981905986687615,-0.6332543056021744,-0.29443077633795156,0.29430952100322466,-0.6110235859539557,-1.0192270427098566,-0.6515050022823085
651,0.1728637612247177,0.4567024581222878,0.4269776493731327,0.7067433742311086,0.6980061246240875,0.3771575956199695,0.8069628024550332,1.11726436449528,1.154152976021283,1.1462416650550231,0.745500366760055,0.8556422399870005,0.9330795311648552,1.00712362956857,1.0602096658684574,1.0998030499948561,1.362175971523866,0.7814163299284342,0.8959818423779968,0.8871747014143412,0.8768967867302495,0.8744271248002086,0.9057815820187065,0.8650796985580997,0.8112054563154041,-0.623271133465806,-0.3749233272702241,1.0687215943989539,1.5706978428430038,0.9499259569103862
59,0.4804863623266456,-0.5324063691570908,-0.5398189257706462,-0.5752773587244284,-0.4387728779613038,-0.646127336476719,-0.5363168701926448,-0.7527706258288962,-0.7218486619024989,-0.6696247255370423,-0.5341064625756532,-0.6033997150508149,-0.9395068611384728,-0.842725182754003,-0.8168111115767802,-0.7945890414942255,-0.7299952129917435,-0.6748668262137302,-0.47930738619425334,-0.5333851864995257,-0.5673093820047906,-0.5648162965277472,-0.6529504709912902,-0.5479585365792449,-0.6159074103638918,-0.8043515855242367,-0.7434455723990053,-0.723006597977483,0.1160951095918683,-0.7277636193867225
568,-5.444015082259823,-0.689780526774785,-0.6733317549083521,-1.1179311016742892,-0.4754533540875025,-0.4994657903505997,-1.0586531172152667,-1.0021086245387865,-0.8800656675105286,-0.7686719832057004,-0.6044974080008002,-1.4777727941410863,-1.4142518500399788,-2.00619166103293,-1.599903149714805,-1.469310304120076,-0.7931815910449336,-0.7395905225600604,-1.5535341690872637,-1.5277623791592292,-1.4529159075595144,-1.4975613785815283,-1.3182416700682391,-1.367182737940212,-1.0923940195743758,-0.34230014856550073,-0.16747799024054758,-1.0216279633735557,-0.8983746238212911,-1.0582176268391834
670,-0.5755363416480266,-0.24891046917044443,-0.21277298453326846,0.2508038522753354,-0.21753224433929633,0.2684161450701851,-0.2534871172244662,0.08874511981698305,0.13704365425537712,0.1392612120903323,-0.07782229848050377,0.43271826010773284,0.6363440274143024,0.8468034272882082,0.9859319536720238,0.9141272229225907,0.27747648187404567,0.15036029521182073,0.382757345525202,0.4718841086043434,0.49755537030009417,0.5252580856348275,0.06378598405571796,0.41872856694994254,-0.17531833062227117,-0.07786747776478528,-0.7220752659564318,0.0608744861872081,-0.1352779216963481,-0.06685560448180093
1170,0.37732917828198775,-0.38841372284769643,-0.4162198758830854,-0.31187078679025493,-0.41761713706785786,-0.570287145324049,-0.2507713308447992,-0.6281016264739512,-0.6314389444121962,-0.6035932204246035,-0.4775423100018743,-0.1878770997231312,-0.44635794437265947,-0.5710791391957625,-0.5518982533750578,-0.5327863125773956,-0.6668088349385533,-0.6101431310324265,-0.15936789609575613,-0.2406472210482424,-0.27874819321051314,-0.294705216035731,-0.3615468037229868,-0.22399882689887085,-0.35114804683701606,-0.4921033685913172,-0.4299467239277307,-0.5736959152794465,-0.06875154253673765,-0.49898776807348044
47,0.4697870637531997,-0.7073052339981445,-0.6900990745484514,-1.3581329770004886,-0.491399099089279,-0.3628419165829219,-1.1738800536097098,-1.0021086245387865,-0.8800656675105286,-0.7686719832057004,-0.6158102385155559,-3.262586092015868,-3.0794557655439783,-2.00619166103293,-1.599903149714805,-2.3079136250303627,-0.7931815910449336,-0.7395905225600604,-3.903420594391807,-4.06198346476149,-4.148839555601067,-4.150754955190758,-2.436806511906304,-4.175924908545523,-1.2861445597935377,-0.8969758464193354,-1.0653155988348209,-1.0216279633735557,-0.7692351819232238,-1.2107348610480113
449,0.4352313661933167,-0.1652756240736447,-0.21735662109817785,-0.06816760707040978,-0.3858835257276888,-0.324364172542229,0.08598618023391008,-0.3475963779253247,-0.4506195094315907,-0.4385144576435067,-0.3744698542007662,0.26177026547615123,0.19783086544897813,-0.22804160358305553,-0.1282198126650751,-0.23935766304701822,-0.2876905666194126,-0.22180095644952486,0.2365081238717976,0.1692777745787674,0.1479052906557385,0.12609642107898,0.07604302600651568,0.21675961778917846,0.034620360525452,0.08124025149157091,0.20932876483708035,-0.2377468792088647,0.08133565196868091,-0.09227514351660561
935,0.28837922528731663,-0.07747492292563085,-0.0400336264834863,0.07457103387812825,-0.35978092004821316,-0.7833088587087547,0.3207077173337016,-0.1605928788929071,-0.2698000744509852,-0.3229593236967389,-0.2550566432116775,0.3505349755473704,0.017388477957594912,-0.14179289441693765,-0.14355654383641395,-0.16464472202960387,-0.4140633227257929,-0.3512483479771587,0.37529863627593507,0.2706778094129921,0.23467452617905682,0.2148706391100771,0.3465295870296739,0.2899415575584908,0.3844561064709582,-0.5578636592763669,-1.0653155988348209,-0.013780855161810095,2.075976051339007,0.1110811687618318
