mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_n_jobs,param_random_state,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
6.832733631134033,1.3307035730411296,2.6542333364486694,2.654103205293273,squared_error,,4,5,300,-1,42,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 300, 'n_jobs': -1, 'random_state': 42}",-0.21342032210167042,-0.2149786326849827,-0.2415766709912929,-0.25006988186747936,-0.22577367530684664,-0.27977620833233935,-0.2835930386508263,-0.30903823567588046,-0.25203856918396644,-0.331369065529968,-0.26016343003252523,0.037835428841770234,169,-0.09204790197314305,-0.09153236351071622,-0.09100645750086278,-0.09059325853520514,-0.09142794525552317,-0.08796077949368844,-0.08850090938198607,-0.08931736679113332,-0.09117617960641258,-0.08719177648352586,-0.09007549385321965,0.0016133873088162033
12.314706826210022,0.352639919777346,1.2354860782623291,0.806940915777191,squared_error,,4,5,500,-1,42,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 500, 'n_jobs': -1, 'random_state': 42}",-0.2109419629222649,-0.21374889503891129,-0.2424763348416944,-0.24985687644012045,-0.22510111834362762,-0.2807776360644457,-0.2838005406075233,-0.31156981275335593,-0.2528260580569674,-0.32971402152865104,-0.26008132565975617,0.03839637356855716,144,-0.09155276327705815,-0.09132598184470385,-0.09092656306691775,-0.09039050622875981,-0.09176974444897323,-0.08771792312063965,-0.08877711489202546,-0.08880258421181546,-0.09055644525745159,-0.08757038072623884,-0.08993900070745837,0.001504157928440005
6.829409718513489,1.7474211045775125,3.2018741369247437,1.8568621720559184,squared_error,,4,10,200,-1,42,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200, 'n_jobs': -1, 'random_state': 42}",-0.2129396990234197,-0.2136990173829112,-0.24457321996811354,-0.25165921349705034,-0.22846149821973805,-0.2797476767076798,-0.28163171157052513,-0.3063125961294606,-0.25057861848673985,-0.33294672858736485,-0.26025499795730034,0.0375137040535917,176,-0.10110302562390004,-0.09978640182567654,-0.09959745518757267,-0.0988426161923107,-0.10052723627090861,-0.09624323029625041,-0.09739536847227029,-0.09772019748796981,-0.10009424045593604,-0.0953511084348444,-0.09866608802476395,0.0018156165168936862
6.864679050445557,1.0129887821929722,4.839117693901062,1.5727790917741276,squared_error,,4,10,300,-1,42,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 300, 'n_jobs': -1, 'random_state': 42}",-0.21437435769899313,-0.21527518042653523,-0.24157110570812607,-0.2494074091346423,-0.22501102312673193,-0.279627743475983,-0.2823274136107768,-0.30854508135493913,-0.2505845608675685,-0.3305692131238989,-0.25972930885281953,0.037505176421706025,129,-0.10115372942415972,-0.09989361683545733,-0.09944836230375291,-0.09905022358635629,-0.1002714363763122,-0.09632291886439204,-0.09712072416554912,-0.09754929097020364,-0.10033521817757522,-0.09518661226024047,-0.09863321329639989,0.0018718870061511768
9.488101530075074,2.129108883258537,5.044449639320374,0.7851584549470089,squared_error,,4,10,500,-1,42,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 500, 'n_jobs': -1, 'random_state': 42}",-0.2117262870451725,-0.21443066340999054,-0.24201363874653126,-0.2492522257099333,-0.22461592997615354,-0.28092196926531915,-0.2832899684511379,-0.31105607542499886,-0.25188205394294644,-0.3289088095164071,-0.25980976214885904,0.0380773022855249,135,-0.10039033210693717,-0.09977497463502079,-0.09951022482076996,-0.09895783313382832,-0.10043532476030763,-0.0962615494256607,-0.09718108714394699,-0.09705416914034441,-0.09962838359560822,-0.09564144518530732,-0.09848353239477314,0.0016869219130365833
10.554015159606934,0.453327571069366,2.0898810148239138,0.9842229600193374,squared_error,10,1,2,200,-1,42,"{'criterion': 'squared_error', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200, 'n_jobs': -1, 'random_state': 42}",-0.20285114530718423,-0.21407802148574862,-0.2418309081141528,-0.24663218833863798,-0.22425342551063346,-0.27693920931174104,-0.2996620941220097,-0.3167040722879792,-0.2608423850885898,-0.33096316995968716,-0.2614756619526364,0.04153495785158402,254,-0.09080050532896179,-0.08920304929074922,-0.086212737569372,-0.08420782616474964,-0.08694185801837455,-0.08272478559105735,-0.0828208033737714,-0.08244850840388576,-0.0863173012816525,-0.08673141020816084,-0.08584087852307351,0.0026698028906662905
8.177252626419067,2.482912931325378,4.143677830696106,1.182931084158441,squared_error,10,1,2,300,-1,42,"{'criterion': 'squared_error', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300, 'n_jobs': -1, 'random_state': 42}",-0.20449335855640155,-0.21434958102497947,-0.24168066749030193,-0.24486756115901043,-0.2235647040565554,-0.27797623736834787,-0.29745890505857503,-0.31590737455168005,-0.2571478948763011,-0.3331037872403618,-0.26105500713825147,0.041533341372422886,242,-0.09018840991720448,-0.08973180641521647,-0.08632516382281935,-0.0846395038906769,-0.08716147703397104,-0.0834701195969141,-0.08335341191939716,-0.08137800118842023,-0.08556276858172321,-0.08581171716211593,-0.08576223795284588,0.0026306610765516017
11.031770610809327,3.493286218833108,4.062157940864563,1.7834311017441535,squared_error,10,1,2,500,-1,42,"{'criterion': 'squared_error', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500, 'n_jobs': -1, 'random_state': 42}",-0.20426768448318458,-0.21437259278662674,-0.24400864012207177,-0.24695737482308908,-0.22469046063205783,-0.27892833547377927,-0.2971431177626837,-0.317017058157083,-0.25722439015698767,-0.33332861219740834,-0.26179382665949713,0.041475291140981654,259,-0.08998113264672555,-0.0886822191975586,-0.08717192465387036,-0.08444004900459051,-0.08724641623981005,-0.0833226680535298,-0.08268505025432764,-0.08128106582414896,-0.08469728103813319,-0.08598525467315672,-0.08554930615858515,0.002617164640888737
10.486761260032655,0.4727556143248274,1.3243889570236207,1.57386467595113,squared_error,10,1,5,200,-1,42,"{'criterion': 'squared_error', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200, 'n_jobs': -1, 'random_state': 42}",-0.2031277031172083,-0.2130656244897444,-0.24142664837022257,-0.24485130441662786,-0.22338740134991328,-0.27764322411030823,-0.29474478741095794,-0.3173023292984535,-0.2610001290201378,-0.33005386479890764,-0.26066030163824816,0.0413018804739795,197,-0.09866978144641271,-0.09726126249695856,-0.09433578665019458,-0.09196116875048736,-0.09525023445862434,-0.09076403734810007,-0.09050361122379236,-0.0905157567488849,-0.0947055160363446,-0.09434825230551633,-0.09383154074653158,0.0027101060995497425
10.542279076576232,2.1700652373165985,3.1717139005661013,1.4444181179270192,squared_error,10,1,5,300,-1,42,"{'criterion': 'squared_error', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300, 'n_jobs': -1, 'random_state': 42}",-0.20493586817307977,-0.21384135534818952,-0.24069004152978957,-0.244119306206656,-0.22357982257493322,-0.2794142340358841,-0.2929602305472068,-0.31663147910075634,-0.2576243801422388,-0.33228617439168123,-0.2606082892050416,0.04124539667827801,189,-0.09834073983376529,-0.09770046742816654,-0.09443613408193174,-0.09237229832418814,-0.0953788893851293,-0.09145434650414885,-0.09132987891861409,-0.08952302703218513,-0.0940863964506942,-0.09343259669531354,-0.09380547746541368,0.0026623419965818096
