mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_random_state,param_reg_lambda,param_subsample,param_tree_method,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
1.1873814582824707,0.028845901806965644,0.010605120658874511,0.00044706296768681243,0.7,0.01,3,700,42,1.0,1.0,hist,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 700, 'random_state': 42, 'reg_lambda': 1.0, 'subsample': 1.0, 'tree_method': 'hist'}",-0.20467740637339896,-0.22124966180986066,-0.23175004681076972,-0.26892943722784607,-0.21491826872671796,-0.2857106095312231,-0.28597273272365453,-0.31602766008633837,-0.2576639528374128,-0.318253203936591,-0.26051529800638135,0.03917051164031707,110,-0.16369218273884223,-0.1652017302647792,-0.15953387197509497,-0.15854977628243094,-0.1624178423361147,-0.15655045316878324,-0.15392725873983037,-0.14927656640741516,-0.16324892353897102,-0.15458472417821562,-0.15869833296304775,0.004853488747889889
1.3470812797546388,0.12132740978472308,0.011015558242797851,0.0002536471875959617,0.7,0.01,3,700,42,5.0,0.7,hist,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 700, 'random_state': 42, 'reg_lambda': 5.0, 'subsample': 0.7, 'tree_method': 'hist'}",-0.21476748928079362,-0.2163418750784576,-0.2321156621582383,-0.2541113093774709,-0.21586007807735896,-0.2806949278976318,-0.28336808940774305,-0.3193790365778601,-0.2554655484089628,-0.3156405549605435,-0.2587744571225061,0.037834096079278276,76,-0.15877715224238909,-0.15955003830238468,-0.1585667300366284,-0.15614866410020006,-0.1590451797341653,-0.15343170872747744,-0.15186278942705028,-0.14965860267504263,-0.15620083316886574,-0.1502373997053151,-0.15534790981195185,0.003593331346226596
1.2722060918807983,0.032235634887587954,0.011202168464660645,0.0012827870803874895,0.7,0.01,3,700,42,5.0,0.9,hist,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 700, 'random_state': 42, 'reg_lambda': 5.0, 'subsample': 0.9, 'tree_method': 'hist'}",-0.21149864746108762,-0.2162197693092188,-0.22907650635388216,-0.2581882456077763,-0.2166208320354733,-0.2828529519290319,-0.2786208677362165,-0.3213112993060391,-0.24979767699440156,-0.32504315172711246,-0.258922994846024,0.04007687120272812,77,-0.15992638949224688,-0.16056067720148753,-0.16116700645800017,-0.15887888411784198,-0.1618181140453637,-0.15602085340411562,-0.15151176781719938,-0.15153718644315278,-0.1591438064045306,-0.15342616112006344,-0.1573990846504002,0.0037689235341193538
1.2468294620513916,0.08424644011478191,0.012496733665466308,0.005034795500863945,0.7,0.01,3,700,42,5.0,1.0,hist,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 700, 'random_state': 42, 'reg_lambda': 5.0, 'subsample': 1.0, 'tree_method': 'hist'}",-0.20058781920579632,-0.2196245060506251,-0.23490049055434323,-0.2667243684060444,-0.21620848077256527,-0.2849521486917706,-0.27961405500025455,-0.3223945116968507,-0.25580454837239236,-0.3182654889107158,-0.2599076417661358,0.04008199979942013,102,-0.1719736171242156,-0.17144851186038412,-0.17156182299518852,-0.1666113573694682,-0.17256752935251557,-0.16311261160430068,-0.15853648564695524,-0.15657917367669374,-0.17197569932790158,-0.16270922118180683,-0.166707603013943,0.005780438322416362
1.352988338470459,0.08484702674805338,0.010752511024475098,0.0005971830788670553,0.7,0.01,3,700,42,10.0,0.7,hist,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 700, 'random_state': 42, 'reg_lambda': 10.0, 'subsample': 0.7, 'tree_method': 'hist'}",-0.2137582469967196,-0.2154170726333559,-0.2299358000819157,-0.2554898398686303,-0.21544021693207827,-0.2820805333872332,-0.28505311959858964,-0.3138357940367961,-0.25455569736520756,-0.3161604173514698,-0.2581726738251996,0.03768216054875158,65,-0.1661166818886793,-0.16619657652420444,-0.16522058030758865,-0.16286619371941452,-0.16577044735698768,-0.1600572999117142,-0.15842739394482422,-0.15675401221900828,-0.1632017611665182,-0.15705263061075886,-0.16216635776496985,0.0035999855113207475
1.3551571846008301,0.09201877460880475,0.011051535606384277,0.0009389299806665648,0.7,0.01,3,700,42,10.0,0.9,hist,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 700, 'random_state': 42, 'reg_lambda': 10.0, 'subsample': 0.9, 'tree_method': 'hist'}",-0.21055222978817767,-0.21809482700789104,-0.22929719031143006,-0.25724899721042943,-0.21537708546745965,-0.2815808462715665,-0.2799658970771453,-0.315278233894334,-0.2519350976454708,-0.32154871361337106,-0.25808791182872753,0.03857374708657357,63,-0.16621230167296733,-0.16694551954065573,-0.16685420458451253,-0.16493148844115788,-0.16747409346908324,-0.16171576142222008,-0.15819647934543846,-0.15830103896931919,-0.16436253825426295,-0.15869031607813297,-0.16336837417777503,0.0036106130262750567
1.215397572517395,0.10354432474893079,0.010821199417114258,0.0005385678250972946,0.7,0.01,3,700,42,10.0,1.0,hist,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 700, 'random_state': 42, 'reg_lambda': 10.0, 'subsample': 1.0, 'tree_method': 'hist'}",-0.2041135303774455,-0.22031623853954116,-0.22950799239546218,-0.26895814146773556,-0.21640025016847114,-0.2839760141030327,-0.2800697927310906,-0.31918274092108817,-0.25271657702379025,-0.31874593543539176,-0.25939872131630487,0.0394839307789279,90,-0.17929040633793022,-0.17596146299529583,-0.17883433609959148,-0.1717590192810855,-0.17869894328961716,-0.16890402395610568,-0.16450494262874207,-0.16265406712000333,-0.17700601703831173,-0.16849996765899355,-0.17261131864056764,0.005892079587844413
1.7115420341491698,0.18094428854777653,0.013042688369750977,0.004679471929953045,0.7,0.01,3,900,42,1.0,0.7,hist,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 900, 'random_state': 42, 'reg_lambda': 1.0, 'subsample': 0.7, 'tree_method': 'hist'}",-0.21383548280826617,-0.2197085265288864,-0.2343193513394394,-0.2562890055801595,-0.21899840496644368,-0.28333561243110184,-0.29341967565989874,-0.32497066294522614,-0.25913868554918185,-0.3245924564939845,-0.2628607864302588,0.040103194827009574,157,-0.1312604063461469,-0.13501573267001837,-0.13228408222364954,-0.1312371097762533,-0.13329279928771462,-0.1292155240656092,-0.12807163663570229,-0.12529910403758243,-0.131654478860677,-0.12684401521365463,-0.13041748891170082,0.0028587266167050857
1.607081365585327,0.03416962772428758,0.01150076389312744,0.0010532803522702314,0.7,0.01,3,900,42,1.0,0.9,hist,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 900, 'random_state': 42, 'reg_lambda': 1.0, 'subsample': 0.9, 'tree_method': 'hist'}",-0.20940634801648608,-0.21851096756969107,-0.23326048366572616,-0.25818460218258793,-0.21829050989600926,-0.283742345193756,-0.2881726953698006,-0.3219464342076247,-0.25220513808209694,-0.3256958765547847,-0.26094154007385634,0.040375289377348064,118,-0.13492667272196518,-0.13559826050922696,-0.1359755289063098,-0.13457729065968585,-0.1373518798425161,-0.13214020206178614,-0.12937427338869717,-0.12700856972245417,-0.1357440383543189,-0.1297862712911913,-0.13324829874581515,0.0032827908929706157
1.5889853477478026,0.12078774505278979,0.010951924324035644,0.0007710933969116819,0.7,0.01,3,900,42,1.0,1.0,hist,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 900, 'random_state': 42, 'reg_lambda': 1.0, 'subsample': 1.0, 'tree_method': 'hist'}",-0.20487159445193318,-0.22403794126946944,-0.2354859294506535,-0.27109467105155516,-0.2159817538492609,-0.28845600378496106,-0.2911709412589754,-0.3189474659068966,-0.2638799279904729,-0.317852506041144,-0.2631778735055322,0.03938426221823006,167,-0.14870328888528397,-0.14739363037962297,-0.14279830979108207,-0.14263310545288604,-0.1464809447330864,-0.14203079909499514,-0.14127915198435548,-0.1335949803813239,-0.1472014672596984,-0.13884861560034858,-0.1430964293562683,0.004373467211275316
1.6606186866760253,0.10104864924548743,0.011202287673950196,0.0007473312551052853,0.7,0.01,3,900,42,5.0,0.7,hist,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 900, 'random_state': 42, 'reg_lambda': 5.0, 'subsample': 0.7, 'tree_method': 'hist'}",-0.217927889767044,-0.21995249141456777,-0.23549509027016732,-0.2553198145534157,-0.2185112834975601,-0.2826183083403363,-0.2869787923157212,-0.3242537653741491,-0.25896193968932824,-0.31912257709065955,-0.26191419523129494,0.03813853492993637,138,-0.1427586424018189,-0.14351691555540805,-0.14194687456912844,-0.14123460616328132,-0.14336402402249132,-0.13777245265257954,-0.13684020530456664,-0.1346505161471976,-0.1406039342934322,-0.13532550500167262,-0.13980136761115766,0.003193655782486513
1.7002854347229004,0.1815391727137752,0.011847805976867676,0.0013685634032519825,0.7,0.01,3,900,42,5.0,0.9,hist,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 900, 'random_state': 42, 'reg_lambda': 5.0, 'subsample': 0.9, 'tree_method': 'hist'}",-0.21357640521062224,-0.21716647706869718,-0.23157848110672327,-0.25930725419752226,-0.21807792824635255,-0.28656132711097926,-0.28204063876698254,-0.32528987360435596,-0.2520363324919452,-0.3257441059946229,-0.2611378823798803,0.04047518342573997,120,-0.14384566002287444,-0.14499458293160722,-0.1453467975613067,-0.14383884838919625,-0.14660018749956416,-0.14091296203203116,-0.13679715782307933,-0.13610146112176438,-0.14440955395779873,-0.13848986024165644,-0.14213370715808787,0.0035931930746550553
1.5782020092010498,0.12848386849577453,0.013443922996520996,0.007677978741547584,0.7,0.01,3,900,42,5.0,1.0,hist,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 900, 'random_state': 42, 'reg_lambda': 5.0, 'subsample': 1.0, 'tree_method': 'hist'}",-0.2041835963356099,-0.22189518690502563,-0.23882068562550438,-0.2695450872101594,-0.21907292999864217,-0.2867901850464516,-0.2838208108814752,-0.3241968708763518,-0.260356178995045,-0.31721322400358526,-0.262589475587785,0.03923640415163077,153,-0.15773083329725135,-0.15616317550493336,-0.1561660653352881,-0.15253416571552605,-0.1581893057059622,-0.14921343646066368,-0.14787725655022443,-0.14326210767564737,-0.15807082621531635,-0.14969200904984,-0.15288991815106528,0.004914248073380049
