mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_n_jobs,param_n_neighbors,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0.0034835100173950194,0.0010777232446672965,0.005135560035705566,0.0011102073173854666,auto,-1,21,uniform,"{'algorithm': 'auto', 'n_jobs': -1, 'n_neighbors': 21, 'weights': 'uniform'}",-0.20801502914188366,-0.23231766708365198,-0.23558126613780733,-0.2524071941760809,-0.1980617991541188,-0.26902744291204106,-0.2823432926226801,-0.3301540162693123,-0.26362763847120874,-0.33846769976834074,-0.2610003045737126,0.044296333667049624,1,-0.24004329883374304,-0.23758186631934675,-0.23777974901085608,-0.2348781569535206,-0.24250208312906854,-0.23315329595327972,-0.23433221956046132,-0.22785016708455827,-0.23580448716933428,-0.2276378847861458,-0.2351563208800314,0.0045354595523153214
0.0029479265213012695,0.0009926187837756618,0.004529738426208496,0.0008191195910247506,auto,-1,21,distance,"{'algorithm': 'auto', 'n_jobs': -1, 'n_neighbors': 21, 'weights': 'distance'}",-0.21301175097736758,-0.2391217936455685,-0.2565850976508886,-0.24992402647204728,-0.204264324075021,-0.2655466136788398,-0.2941880236793427,-0.31423323030373174,-0.2632536337902819,-0.34180607864108553,-0.26419345729141747,0.040658635452629134,5,-0.004361208631281302,-0.0031404477417283257,-0.0032239247054926833,-0.004518150578240044,-0.004798790434443747,-0.004772145216148594,-0.003954292365967721,-0.0033404941649982423,-0.004299353958267698,-0.004918497648358793,-0.004132730544492715,0.0006456363465322554
0.005137801170349121,0.0013769760388206284,0.04875848293304443,0.0015535900283551055,ball_tree,-1,3,uniform,"{'algorithm': 'ball_tree', 'n_jobs': -1, 'n_neighbors': 3, 'weights': 'uniform'}",-0.2868040676193441,-0.24807482137972958,-0.2675791906131226,-0.338072563915498,-0.28386417941515124,-0.30399871368864806,-0.3225359242415666,-0.39553849399376817,-0.282049065721889,-0.42780422350531006,-0.31563212440940275,0.05430960724900589,43,-0.15652598709385873,-0.15746652581552656,-0.1602670967564621,-0.1577175803014223,-0.15872802159815427,-0.1557616906563006,-0.15409484797562906,-0.14677882444599846,-0.16014877776228487,-0.15051811161453818,-0.15580074640201752,0.004081795811364491
0.005962467193603516,0.0009433415590184832,0.06688745021820068,0.03530228226253527,ball_tree,-1,3,distance,"{'algorithm': 'ball_tree', 'n_jobs': -1, 'n_neighbors': 3, 'weights': 'distance'}",-0.2908727905114035,-0.2537516874634085,-0.28726292054280733,-0.33648097518248915,-0.28999998977989067,-0.30006955358148024,-0.3579453172705998,-0.3929804510738111,-0.296044748441566,-0.4384346195420769,-0.3243843053389533,0.05390007482415497,47,-0.0043629413754605545,-0.0031421804858828626,-0.003225657449662856,-0.004519883322399001,-0.004798790434360046,-0.004773877960307429,-0.0039560251101129,-0.0033404941649332353,-0.004301084509062074,-0.00491849764827409,-0.0041339432460455044,0.0006454597344346993
0.007293391227722168,0.0007343267933848654,0.07524657249450684,0.00958925485948107,ball_tree,-1,5,uniform,"{'algorithm': 'ball_tree', 'n_jobs': -1, 'n_neighbors': 5, 'weights': 'uniform'}",-0.2660880057281858,-0.23610253393052358,-0.2488273163872626,-0.2893831521261107,-0.24586770358153132,-0.2965522119088028,-0.2963367058310062,-0.38291281756880813,-0.2897664021492855,-0.3946252850878012,-0.2946462134299318,0.051542661096089376,35,-0.19604431543529718,-0.19925076039438863,-0.19856581734006784,-0.19480926244844063,-0.20031436582753712,-0.19331050474547157,-0.19086107268438082,-0.1861549888917106,-0.19398098097582783,-0.1865630162014851,-0.19398550849446075,0.004693633743794147
0.007603049278259277,0.0006033739135106684,0.12892894744873046,0.0396217432754022,ball_tree,-1,5,distance,"{'algorithm': 'ball_tree', 'n_jobs': -1, 'n_neighbors': 5, 'weights': 'distance'}",-0.2616395599879665,-0.24306159769418223,-0.26893621088987235,-0.29228900737107294,-0.25871410135566014,-0.2902531698701863,-0.3253137308630124,-0.3650429354128566,-0.2961471399676463,-0.4002258637906563,-0.3001623317203112,0.04740107883284086,39,-0.00436120863121915,-0.0031404477416414577,-0.0032239247054214513,-0.004518150578157597,-0.004798790434360046,-0.0047721452160660255,-0.003954292365871495,-0.0033404941649332353,-0.0042993539581678095,-0.00491849764827409,-0.004132730544411235,0.0006456363465294491
0.007528328895568847,0.0016009136963118144,0.20344805717468262,0.034340334638259154,ball_tree,-1,7,uniform,"{'algorithm': 'ball_tree', 'n_jobs': -1, 'n_neighbors': 7, 'weights': 'uniform'}",-0.24006931461953174,-0.22952320346772306,-0.2631589617311636,-0.25317876963993363,-0.21644692941204544,-0.28856564157882136,-0.2659890245671557,-0.3809940458560764,-0.28456698250853113,-0.36558381877058427,-0.27880766921515665,0.05194715021680493,25,-0.2099295651203232,-0.2098778857430319,-0.21013112496320502,-0.21414563066225392,-0.2134820585943517,-0.20461024708688041,-0.20607348087402974,-0.19875207077818538,-0.2087692014999676,-0.2008103280157264,-0.20765815933379553,0.004810963646918375
0.007781553268432617,0.0031233827848123944,0.16602532863616942,0.016632860527971204,ball_tree,-1,7,distance,"{'algorithm': 'ball_tree', 'n_jobs': -1, 'n_neighbors': 7, 'weights': 'distance'}",-0.23864583800961572,-0.23462923595143897,-0.2810856144373396,-0.255598619400309,-0.2313190688509369,-0.28292395963468536,-0.29057288177046947,-0.3554519900436155,-0.28509613108771775,-0.3706539344556915,-0.282597727364182,0.045524800511246355,29,-0.00436120863121915,-0.0031404477416414577,-0.0032239247054214513,-0.004518150578157597,-0.004798790434360046,-0.0047721452160660255,-0.003954292365871495,-0.0033404941649332353,-0.0042993539581678095,-0.00491849764827409,-0.004132730544411235,0.0006456363465294491
0.0066733121871948246,0.0006758104594944553,0.13628289699554444,0.033322212806539075,ball_tree,-1,11,uniform,"{'algorithm': 'ball_tree', 'n_jobs': -1, 'n_neighbors': 11, 'weights': 'uniform'}",-0.2316519943536134,-0.25074248334175914,-0.26642941738293496,-0.26263239390329474,-0.21656576364202546,-0.27121711798545767,-0.2660958561279335,-0.37453868583192707,-0.2702715837250439,-0.35959429194828973,-0.27697395882422793,0.04821781851299848,17,-0.23139941778508985,-0.2272983550931922,-0.22842966647563662,-0.2279629499848238,-0.2293053976752688,-0.22540427190370516,-0.22675043482571713,-0.2173877028750051,-0.2258624132505792,-0.21706710149220676,-0.22568677113612248,0.004532612191633403
0.007323551177978516,0.0011763067180501636,0.1813809633255005,0.06099996960684983,ball_tree,-1,11,distance,"{'algorithm': 'ball_tree', 'n_jobs': -1, 'n_neighbors': 11, 'weights': 'distance'}",-0.2320852096883603,-0.25208650298103924,-0.2857184994721919,-0.26028959393942774,-0.22507550358765008,-0.2651761364166439,-0.2852792517209845,-0.34531172195930393,-0.2682782829536905,-0.3643340392193433,-0.27836347419386354,0.04271882161981431,21,-0.00436120863121915,-0.0031404477416414577,-0.0032239247054214513,-0.004518150578157597,-0.004798790434360046,-0.0047721452160660255,-0.003954292365871495,-0.0033404941649332353,-0.0042993539581678095,-0.00491849764827409,-0.004132730544411235,0.0006456363465294491
